fips_code,state,state_name,cbsa_code,county,new_cases_week_over_week_percent_change,new_cases_7_day_rolling_average,new_cases_per_100k_7_day_rolling_average,new_deaths_7_day_rolling_average,new_deaths_week_over_week_percent_change,new_deaths_per_100k_7_day_rolling_average,daily_cli_7_day_rolling_average,daily_cli_percentage_7_day_rolling_average,daily_ili_7_day_rolling_average,daily_ili_percentage_7_day_rolling_average,new_test_results_reported,new_test_results_reported_7_day_rolling_average,percent_new_test_results_reported_positive_7_day_rolling_average,percent_positive_7_day,total_test_results_reported_week_over_week_count_change,testing_suppressed,total_hospitals_reporting,admissions_covid_confirmed_last_7_days,admissions_covid_confirmed_7_day_rolling_average,admissions_covid_confirmed_last_7_days_per_100_beds,admissions_covid_confirmed_week_over_week_percent_change,percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_inpatient_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_icu_beds_used_confirmed_covid,cbsa_daily_cli_7_day_rolling_average,cbsa_daily_cli_percentage_7_day_rolling_average,cbsa_daily_ili_7_day_rolling_average,cbsa_daily_ili_percentage_7_day_rolling_average,date,report_date_window_start,report_date_window_end,community_transmission_level
25001,MA,,,Barnstable County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-29,2020-02-23,2020-02-29,
25001,MA,,,Barnstable County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-03-01,2020-02-24,2020-03-01,
25001,MA,,,Barnstable County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-03-02,2020-02-25,2020-03-02,
25001,MA,,,Barnstable County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-03-03,2020-02-26,2020-03-03,
25001,MA,,,Barnstable County,0.0,0.0,,0.0,,,,,,,,0.25,0.0,,,,,,,,,,,,,,,,,,,2020-03-07,2020-03-01,2020-03-07,
25001,MA,,,Barnstable County,0.0,0.0,,0.0,,,,,,,,0.29,0.0,,,,,,,,,,,,,,,,,,,2020-03-11,2020-03-05,2020-03-11,
25001,MA,,,Barnstable County,0.0,0.0,,0.0,,,,,,,,0.33,0.0,,,,,,,,,,,,,,,,,,,2020-03-06,2020-02-29,2020-03-06,
25001,MA,,,Barnstable County,0.0,0.0,,0.0,,,,,,,,0.33,0.0,,,,,,,,,,,,,,,,,,,2020-03-09,2020-03-03,2020-03-09,
25001,MA,,,Barnstable County,0.0,0.0,,0.0,,,,,,,,0.4,0.0,,,,,,,,,,,,,,,,,,,2020-03-08,2020-03-02,2020-03-08,
25001,MA,,,Barnstable County,0.0,0.0,,0.0,,,,,,,,0.43,0.0,,,,,,,,,,,,,,,,,,,2020-03-10,2020-03-04,2020-03-10,
25001,MA,,,Barnstable County,0.0,0.0,,0.0,,,,,,,,0.43,0.0,,,,,,,,,,,,,,,,,,,2020-03-12,2020-03-06,2020-03-12,
25001,MA,,,Barnstable County,0.0,0.0,,0.0,,,,,,,,0.43,0.0,,,,,,,,,,,,,,,,,,,2020-03-13,2020-03-07,2020-03-13,
25001,MA,,,Barnstable County,0.0,0.0,,0.0,,,,,,,,0.5,0.0,,,,,,,,,,,,,,,,,,,2020-03-05,2020-02-28,2020-03-05,
25001,MA,,,Barnstable County,0.0,0.0,,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,2020-03-04,2020-02-27,2020-03-04,
25001,MA,,,Barnstable County,0.0,0.14,,0.0,,,,,,,,0.43,0.0,,,,,,,,,,,,,,,,,,,2020-03-14,2020-03-08,2020-03-14,
25001,MA,,,Barnstable County,0.0,0.14,,0.0,,,,,,,,0.43,0.0,,,,,,,,,,,,,,,,,,,2020-03-15,2020-03-09,2020-03-15,
25001,MA,,,Barnstable County,0.0,0.14,,0.0,,,,,,,,1.57,3.13,,,,,,,,,,,,,,,,,,,2020-03-16,2020-03-10,2020-03-16,
25001,MA,,,Barnstable County,0.0,0.29,,0.0,,,,,,,,3.86,3.13,,,,,,,,,,,,,,,,,,,2020-03-17,2020-03-11,2020-03-17,
25001,MA,,,Barnstable County,0.0,0.29,,0.0,,,,,,,,11.14,4.07,,,,,,,,,,,,,,,,,,,2020-03-18,2020-03-12,2020-03-18,
25001,MA,,,Barnstable County,0.0,0.71,,0.0,,,,,,,,23.29,5.46,,,,,,,,,,,,,,,,,,,2020-03-19,2020-03-13,2020-03-19,
25001,MA,,,Barnstable County,0.0,1.29,,0.0,,,,,,,,33.43,5.26,,,,,,,,,,,,,,,,,,,2020-03-20,2020-03-14,2020-03-20,
25001,MA,,,Barnstable County,0.68,21.29,,1.29,,,,,,,,306.43,9.59,,,,,,,,,,,,,,,,,,,2020-05-05,2020-04-29,2020-05-05,
25001,MA,,,Barnstable County,3.49,12.71,,1.86,,,,,,,,194.43,8.17,,,,,,,,,,,,,,,,,,,2020-05-27,2020-05-21,2020-05-27,
25001,MA,,,Barnstable County,5.92,23.0,,2.0,,,,,,,,317.57,8.21,,,,,,,,,,,,,,,,,,,2020-05-07,2020-05-01,2020-05-07,
25001,MA,,,Barnstable County,6.87,20.0,,2.29,,,,,,,,239.14,10.1,,,,,,,,,,,,,,,,,,,2020-04-26,2020-04-20,2020-04-26,
25001,MA,,,Barnstable County,9.04,25.86,,1.29,,,,,,,,330.71,9.23,,,,,,,,,,,,,,,,,,,2020-05-02,2020-04-26,2020-05-02,
25001,MA,,,Barnstable County,10.81,23.43,,1.86,,,,,,,,257.14,9.07,,,,,,,,,,,,,,,,,,,2020-04-29,2020-04-23,2020-04-29,
25001,MA,,,Barnstable County,12.05,13.29,,2.29,,,,,,,,214.86,4.21,,,,,,,,,,,,,,,,,,,2020-05-28,2020-05-22,2020-05-28,
25001,MA,,,Barnstable County,20.49,21.0,,1.14,,,,,,,,260.0,3.75,,,,,,,,,,,,,,,,,,,2020-06-01,2020-05-26,2020-06-01,
25001,MA,,,Barnstable County,21.21,17.14,,2.43,,,,,,,,179.29,11.55,,,,,,,,,,,,,,,,,,,2020-05-22,2020-05-16,2020-05-22,
25001,MA,,,Barnstable County,21.64,23.29,,1.14,,,,,,,,313.0,9.61,,,,,,,,,,,,,,,,,,,2020-05-04,2020-04-28,2020-05-04,
25001,MA,,,Barnstable County,22.62,14.71,,2.0,,,,,,,,171.0,10.07,,,,,,,,,,,,,,,,,,,2020-05-26,2020-05-20,2020-05-26,
25001,MA,,,Barnstable County,24.29,24.86,,1.43,,,,,,,,309.57,9.07,,,,,,,,,,,,,,,,,,,2020-05-03,2020-04-27,2020-05-03,
25001,MA,,,Barnstable County,28.57,16.71,,2.43,,,,,,,,161.86,10.79,,,,,,,,,,,,,,,,,,,2020-05-23,2020-05-17,2020-05-23,
25001,MA,,,Barnstable County,36.13,23.14,,0.57,,,,,,,,127.29,23.76,,,,,,,,,,,,,,,,,,,2020-04-20,2020-04-14,2020-04-20,
25001,MA,,,Barnstable County,38.32,21.14,,1.29,,,,,,,,164.86,18.85,,,,,,,,,,,,,,,,,,,2020-04-22,2020-04-16,2020-04-22,
25001,MA,,,Barnstable County,41.72,30.57,,1.14,,,,,,,,115.14,26.59,,,,,,,,,,,,,,,,,,,2020-04-07,2020-04-01,2020-04-07,
25001,MA,,,Barnstable County,44.95,22.57,,0.71,,,,,,,,151.71,20.85,,,,,,,,,,,,,,,,,,,2020-04-21,2020-04-15,2020-04-21,
25001,MA,,,Barnstable County,45.12,17.0,,2.29,,,,,,,,153.43,10.62,,,,,,,,,,,,,,,,,,,2020-05-24,2020-05-18,2020-05-24,
25001,MA,,,Barnstable County,46.85,30.0,,0.71,,,,,,,,112.71,29.47,,,,,,,,,,,,,,,,,,,2020-04-06,2020-03-31,2020-04-06,
25001,MA,,,Barnstable County,49.06,22.57,,1.43,,,,,,,,189.14,16.48,,,,,,,,,,,,,,,,,,,2020-04-23,2020-04-17,2020-04-23,
25001,MA,,,Barnstable County,50.91,23.71,,2.43,,,,,,,,210.14,13.48,,,,,,,,,,,,,,,,,,,2020-04-25,2020-04-19,2020-04-25,
25001,MA,,,Barnstable County,52.5,17.43,,2.14,,,,,,,,161.43,10.23,,,,,,,,,,,,,,,,,,,2020-05-25,2020-05-19,2020-05-25,
25001,MA,,,Barnstable County,59.63,24.86,,1.71,,,,,,,,213.29,14.95,,,,,,,,,,,,,,,,,,,2020-04-24,2020-04-18,2020-04-24,
25001,MA,,,Barnstable County,60.48,28.43,,0.57,,,,,,,,106.29,30.41,,,,,,,,,,,,,,,,,,,2020-04-05,2020-03-30,2020-04-05,
25001,MA,,,Barnstable County,61.48,28.14,,0.57,,,,,,,,98.14,32.3,,,,,,,,,,,,,,,,,,,2020-04-04,2020-03-29,2020-04-04,
25001,MA,,,Barnstable County,135.16,30.57,,0.57,,,,,,,,89.14,31.39,,,,,,,,,,,,,,,,,,,2020-04-03,2020-03-28,2020-04-03,
25001,MA,,,Barnstable County,248.39,30.86,,0.29,,,,,,,,92.57,33.63,,,,,,,,,,,,,,,,,,,2020-04-02,2020-03-27,2020-04-02,
25001,MA,,,Barnstable County,297.37,21.57,,0.29,,,,,,,,112.43,31.54,,,,,,,,,,,,,,,,,,,2020-03-31,2020-03-25,2020-03-31,
25001,MA,,,Barnstable County,316.33,29.14,,0.29,,,,,,,,103.29,32.81,,,,,,,,,,,,,,,,,,,2020-04-01,2020-03-26,2020-04-01,
25001,MA,,,Barnstable County,393.1,20.43,,0.29,,,,,,,,108.57,27.85,,,,,,,,,,,,,,,,,,,2020-03-30,2020-03-24,2020-03-30,
25001,MA,,,Barnstable County,439.13,17.71,,0.29,,,,,,,,118.86,23.8,,,,,,,,,,,,,,,,,,,2020-03-29,2020-03-23,2020-03-29,
25001,MA,,,Barnstable County,900.0,1.43,,0.0,,,,,,,,52.14,5.71,,,,,,,,,,,,,,,,,,,2020-03-21,2020-03-15,2020-03-21,
25001,MA,,,Barnstable County,911.11,13.0,,0.29,,,,,,,,132.14,15.32,,,,,,,,,,,,,,,,,,,2020-03-27,2020-03-21,2020-03-27,
25001,MA,,,Barnstable County,1120.0,17.43,,0.29,,,,,,,,120.71,18.61,,,,,,,,,,,,,,,,,,,2020-03-28,2020-03-22,2020-03-28,
25001,MA,,,Barnstable County,1140.0,8.86,,0.14,,,,,,,,122.43,10.58,,,,,,,,,,,,,,,,,,,2020-03-26,2020-03-20,2020-03-26,
25001,MA,,,Barnstable County,1800.0,5.43,,0.0,,,,,,,,92.14,8.28,,,,,,,,,,,,,,,,,,,2020-03-24,2020-03-18,2020-03-24,
25001,MA,,,Barnstable County,2200.0,3.29,,0.0,,,,,,,,65.57,6.61,,,,,,,,,,,,,,,,,,,2020-03-22,2020-03-16,2020-03-22,
25001,MA,,,Barnstable County,2350.0,7.0,,0.14,,,,,,,,105.14,9.37,,,,,,,,,,,,,,,,,,,2020-03-25,2020-03-19,2020-03-25,
25001,MA,,,Barnstable County,2800.0,4.14,,0.0,,,,,,,,82.71,6.39,,,,,,,,,,,,,,,,,,,2020-03-23,2020-03-17,2020-03-23,
25001,MA,Massachusetts,,Barnstable County,,16.86,,0.14,0.0,0.07,0.0,0.0,0.0,0.0,,602.43,2.1,2.47,,,,13.0,1.86,3.13,-0.13,2.28,0.0,,1.75,0.0,0.0,0.0,0.0,0.0,0.0,2021-05-11,2021-05-05,2021-05-11,substantial
25001,MA,Massachusetts,,Barnstable County,,18.14,,0.14,0.0,0.07,0.0,0.0,0.0,0.0,,797.43,2.3,2.2,,,,12.0,1.71,2.88,-0.25,2.17,0.0,,1.46,-1.17,0.0,0.0,0.0,0.0,0.0,2021-05-10,2021-05-04,2021-05-10,substantial
25001,MA,Massachusetts,,Barnstable County,,18.57,,0.29,0.0,0.13,0.0,0.0,0.0,0.0,,880.57,2.32,2.29,,,,12.0,1.71,2.88,-0.33,2.24,0.0,,1.17,-2.33,0.0,0.0,0.0,0.0,0.0,2021-05-09,2021-05-03,2021-05-09,substantial
25001,MA,Massachusetts,,Barnstable County,,19.71,,0.14,0.0,0.07,0.0,0.0,0.0,0.0,,900.43,2.68,2.52,,,,12.0,1.71,2.88,-0.29,2.24,0.0,,0.88,-3.5,0.0,0.0,0.0,0.0,0.0,2021-05-08,2021-05-02,2021-05-08,substantial
25001,MA,Massachusetts,,Barnstable County,,20.86,,0.14,-50.0,0.07,0.0,0.0,0.0,0.0,,930.14,3.12,2.78,,,,10.0,1.43,2.4,-0.44,2.28,0.0,,0.88,-4.08,0.0,0.0,0.0,0.0,0.0,2021-05-07,2021-05-01,2021-05-07,substantial
25001,MA,Massachusetts,,Barnstable County,,21.14,,0.14,-50.0,0.07,0.0,0.0,0.0,0.0,,970.29,2.93,2.59,,,,10.0,1.43,2.4,-0.44,2.35,0.0,,1.17,-4.37,0.0,0.0,0.0,0.0,0.0,2021-05-06,2021-04-30,2021-05-06,substantial
25001,MA,Massachusetts,,Barnstable County,,21.71,,0.14,-75.0,0.07,0.0,0.0,0.0,0.0,,1089.29,3.08,2.68,,,,16.0,2.29,3.85,-0.11,2.57,0.0,,2.62,-3.79,0.0,0.0,0.0,0.0,0.0,2021-05-03,2021-04-27,2021-05-03,substantial
25001,MA,Massachusetts,,Barnstable County,,21.71,,0.14,-50.0,0.07,0.0,0.0,0.0,0.0,,1079.57,3.03,2.63,,,,11.0,1.57,2.64,-0.35,2.39,0.0,,1.46,-4.37,0.0,0.0,0.0,0.0,0.0,2021-05-05,2021-04-29,2021-05-05,substantial
25001,MA,Massachusetts,,Barnstable County,,21.86,,0.14,-75.0,0.07,0.0,0.0,0.0,0.0,,1077.0,3.01,2.6,,,,15.0,2.14,3.61,-0.06,2.57,0.0,,2.04,-4.08,0.0,0.0,0.0,0.0,0.0,2021-05-04,2021-04-28,2021-05-04,substantial
25001,MA,Massachusetts,,Barnstable County,,22.29,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,,1120.86,2.91,2.54,,,,18.0,2.57,4.33,0.13,2.5,0.0,,3.5,-3.21,0.0,0.0,0.0,0.0,0.0,2021-05-02,2021-04-26,2021-05-02,substantial
