fips_code,state,state_name,cbsa_code,county,new_cases_week_over_week_percent_change,new_cases_7_day_rolling_average,new_cases_per_100k_7_day_rolling_average,new_deaths_7_day_rolling_average,new_deaths_week_over_week_percent_change,new_deaths_per_100k_7_day_rolling_average,daily_cli_7_day_rolling_average,daily_cli_percentage_7_day_rolling_average,daily_ili_7_day_rolling_average,daily_ili_percentage_7_day_rolling_average,new_test_results_reported,new_test_results_reported_7_day_rolling_average,percent_new_test_results_reported_positive_7_day_rolling_average,percent_positive_7_day,total_test_results_reported_week_over_week_count_change,testing_suppressed,total_hospitals_reporting,admissions_covid_confirmed_last_7_days,admissions_covid_confirmed_7_day_rolling_average,admissions_covid_confirmed_last_7_days_per_100_beds,admissions_covid_confirmed_week_over_week_percent_change,percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_inpatient_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_icu_beds_used_confirmed_covid,cbsa_daily_cli_7_day_rolling_average,cbsa_daily_cli_percentage_7_day_rolling_average,cbsa_daily_ili_7_day_rolling_average,cbsa_daily_ili_percentage_7_day_rolling_average,date,report_date_window_start,report_date_window_end,community_transmission_level
50001,VT,,,Addison County,-100.0,0.0,,0.0,,,,,,,,16.14,0.0,,,,,,,,,,,,,,,,,,,2020-05-20,2020-05-14,2020-05-20,
50001,VT,,,Addison County,-100.0,0.0,,0.0,,,,,,,,16.86,0.0,,,,,,,,,,,,,,,,,,,2020-05-18,2020-05-12,2020-05-18,
50001,VT,,,Addison County,-100.0,0.0,,0.0,,,,,,,,17.29,0.0,,,,,,,,,,,,,,,,,,,2020-05-16,2020-05-10,2020-05-16,
50001,VT,,,Addison County,-100.0,0.0,,0.0,,,,,,,,17.29,0.0,,,,,,,,,,,,,,,,,,,2020-05-19,2020-05-13,2020-05-19,
50001,VT,,,Addison County,-100.0,0.0,,0.0,,,,,,,,17.86,0.0,,,,,,,,,,,,,,,,,,,2020-05-21,2020-05-15,2020-05-21,
50001,VT,,,Addison County,-100.0,0.0,,0.0,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,,,2020-05-17,2020-05-11,2020-05-17,
50001,VT,,,Addison County,-100.0,0.0,,0.0,,,,,,,,21.14,0.0,,,,,,,,,,,,,,,,,,,2020-05-15,2020-05-09,2020-05-15,
50001,VT,,,Addison County,-100.0,0.0,,0.0,,,,,,,,23.0,1.79,,,,,,,,,,,,,,,,,,,2020-04-25,2020-04-19,2020-04-25,
50001,VT,,,Addison County,-100.0,0.0,,0.0,,,,,,,,23.29,1.79,,,,,,,,,,,,,,,,,,,2020-04-26,2020-04-20,2020-04-26,
50001,VT,,,Addison County,-100.0,0.0,,0.0,,,,,,,,23.43,1.79,,,,,,,,,,,,,,,,,,,2020-04-28,2020-04-22,2020-04-28,
50001,VT,,,Addison County,-100.0,0.0,,0.0,,,,,,,,24.14,1.79,,,,,,,,,,,,,,,,,,,2020-04-27,2020-04-21,2020-04-27,
50001,VT,,,Addison County,-100.0,0.0,,0.0,,,,,,,,24.14,2.93,,,,,,,,,,,,,,,,,,,2020-05-01,2020-04-25,2020-05-01,
50001,VT,,,Addison County,-100.0,0.0,,0.0,,,,,,,,24.14,3.37,,,,,,,,,,,,,,,,,,,2020-04-30,2020-04-24,2020-04-30,
50001,VT,,,Addison County,-100.0,0.0,,0.0,,,,,,,,24.86,1.79,,,,,,,,,,,,,,,,,,,2020-04-29,2020-04-23,2020-04-29,
50001,VT,,,Addison County,-75.0,0.86,,0.14,,,,,,,,25.0,3.29,,,,,,,,,,,,,,,,,,,2020-04-16,2020-04-10,2020-04-16,
50001,VT,,,Addison County,-72.0,1.0,,0.14,,,,,,,,21.57,3.42,,,,,,,,,,,,,,,,,,,2020-04-15,2020-04-09,2020-04-15,
50001,VT,,,Addison County,-68.75,0.71,,0.14,,,,,,,,21.57,1.98,,,,,,,,,,,,,,,,,,,2020-04-20,2020-04-14,2020-04-20,
