fips_code,state,state_name,cbsa_code,county,new_cases_week_over_week_percent_change,new_cases_7_day_rolling_average,new_cases_per_100k_7_day_rolling_average,new_deaths_7_day_rolling_average,new_deaths_week_over_week_percent_change,new_deaths_per_100k_7_day_rolling_average,daily_cli_7_day_rolling_average,daily_cli_percentage_7_day_rolling_average,daily_ili_7_day_rolling_average,daily_ili_percentage_7_day_rolling_average,new_test_results_reported,new_test_results_reported_7_day_rolling_average,percent_new_test_results_reported_positive_7_day_rolling_average,percent_positive_7_day,total_test_results_reported_week_over_week_count_change,testing_suppressed,total_hospitals_reporting,admissions_covid_confirmed_last_7_days,admissions_covid_confirmed_7_day_rolling_average,admissions_covid_confirmed_last_7_days_per_100_beds,admissions_covid_confirmed_week_over_week_percent_change,percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_inpatient_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_icu_beds_used_confirmed_covid,cbsa_daily_cli_7_day_rolling_average,cbsa_daily_cli_percentage_7_day_rolling_average,cbsa_daily_ili_7_day_rolling_average,cbsa_daily_ili_percentage_7_day_rolling_average,date,report_date_window_start,report_date_window_end,community_transmission_level
4001,AZ,,,Apache County,-45.45,0.86,,0.0,,,,,,,,32.14,4.71,,,,,,,,,,,,,,,,,,,2020-04-03,2020-03-28,2020-04-03,
4001,AZ,,,Apache County,-35.5,24.14,,0.86,,,,,,,,80.14,14.24,,,,,,,,,,,,,,,,,,,2020-05-28,2020-05-22,2020-05-28,
4001,AZ,,,Apache County,-35.36,24.29,,0.57,,,,,,,,68.86,12.93,,,,,,,,,,,,,,,,,,,2020-05-27,2020-05-21,2020-05-27,
4001,AZ,,,Apache County,-31.54,27.29,,0.86,,,,,,,,66.71,12.9,,,,,,,,,,,,,,,,,,,2020-05-26,2020-05-20,2020-05-26,
4001,AZ,,,Apache County,-30.0,1.0,,0.0,,,,,,,,34.57,5.26,,,,,,,,,,,,,,,,,,,2020-04-04,2020-03-29,2020-04-04,
4001,AZ,,,Apache County,-27.78,26.0,,0.71,,,,,,,,81.43,13.82,,,,,,,,,,,,,,,,,,,2020-05-23,2020-05-17,2020-05-23,
4001,AZ,,,Apache County,-25.0,1.29,,0.0,,,,,,,,34.14,8.59,,,,,,,,,,,,,,,,,,,2020-04-06,2020-03-31,2020-04-06,
4001,AZ,,,Apache County,-22.22,29.0,,0.86,,,,,,,,61.57,13.23,,,,,,,,,,,,,,,,,,,2020-05-25,2020-05-19,2020-05-25,
4001,AZ,,,Apache County,-20.75,30.0,,0.71,,,,,,,,59.0,13.26,,,,,,,,,,,,,,,,,,,2020-05-24,2020-05-18,2020-05-24,
4001,AZ,,,Apache County,-17.19,30.29,,1.0,,,,,,,,74.43,11.89,,,,,,,,,,,,,,,,,,,2020-05-22,2020-05-16,2020-05-22,
4001,AZ,,,Apache County,-14.29,24.0,,0.57,,,,,,,,91.14,15.37,,,,,,,,,,,,,,,,,,,2020-05-12,2020-05-06,2020-05-12,
4001,AZ,,,Apache County,-11.11,1.14,,0.0,,,,,,,,29.14,3.06,,,,,,,,,,,,,,,,,,,2020-04-02,2020-03-27,2020-04-02,
4001,AZ,,,Apache County,-6.82,29.29,,0.71,,,,,,,,90.71,15.7,,,,,,,,,,,,,,,,,,,2020-05-13,2020-05-07,2020-05-13,
4001,AZ,,,Apache County,-4.81,25.43,,0.57,,,,,,,,102.14,14.9,,,,,,,,,,,,,,,,,,,2020-05-11,2020-05-05,2020-05-11,
4001,AZ,,,Apache County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-22,2020-01-16,2020-01-22,
