fips_code,state,state_name,cbsa_code,county,new_cases_week_over_week_percent_change,new_cases_7_day_rolling_average,new_cases_per_100k_7_day_rolling_average,new_deaths_7_day_rolling_average,new_deaths_week_over_week_percent_change,new_deaths_per_100k_7_day_rolling_average,daily_cli_7_day_rolling_average,daily_cli_percentage_7_day_rolling_average,daily_ili_7_day_rolling_average,daily_ili_percentage_7_day_rolling_average,new_test_results_reported,new_test_results_reported_7_day_rolling_average,percent_new_test_results_reported_positive_7_day_rolling_average,percent_positive_7_day,total_test_results_reported_week_over_week_count_change,testing_suppressed,total_hospitals_reporting,admissions_covid_confirmed_last_7_days,admissions_covid_confirmed_7_day_rolling_average,admissions_covid_confirmed_last_7_days_per_100_beds,admissions_covid_confirmed_week_over_week_percent_change,percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_inpatient_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_icu_beds_used_confirmed_covid,cbsa_daily_cli_7_day_rolling_average,cbsa_daily_cli_percentage_7_day_rolling_average,cbsa_daily_ili_7_day_rolling_average,cbsa_daily_ili_percentage_7_day_rolling_average,date,report_date_window_start,report_date_window_end,community_transmission_level
32510,NV,,,Carson City,-100.0,0.0,,0.0,,,,,,,,13.86,0.0,,,,,,,,,,,,,,,,,,,2020-03-19,2020-03-13,2020-03-19,
32510,NV,,,Carson City,-100.0,0.0,,0.0,,,,,,,,26.43,3.84,,,,,,,,,,,,,,,,,,,2020-03-27,2020-03-21,2020-03-27,
32510,NV,,,Carson City,-68.0,1.14,,0.0,,,,,,,,101.43,3.2,,,,,,,,,,,,,,,,,,,2020-06-01,2020-05-26,2020-06-01,
32510,NV,,,Carson City,-63.64,0.57,,0.14,,,,,,,,150.86,4.83,,,,,,,,,,,,,,,,,,,2020-05-10,2020-05-04,2020-05-10,
32510,NV,,,Carson City,-63.64,0.57,,0.14,,,,,,,,157.71,4.83,,,,,,,,,,,,,,,,,,,2020-05-09,2020-05-03,2020-05-09,
32510,NV,,,Carson City,-57.14,1.29,,0.0,,,,,,,,98.71,2.58,,,,,,,,,,,,,,,,,,,2020-05-31,2020-05-25,2020-05-31,
32510,NV,,,Carson City,-56.52,1.43,,0.14,,,,,,,,144.0,2.17,,,,,,,,,,,,,,,,,,,2020-05-28,2020-05-22,2020-05-28,
32510,NV,,,Carson City,-56.25,1.0,,0.0,,,,,,,,102.57,5.86,,,,,,,,,,,,,,,,,,,2020-05-06,2020-04-30,2020-05-06,
32510,NV,,,Carson City,-50.0,0.86,,0.0,,,,,,,,141.0,5.29,,,,,,,,,,,,,,,,,,,2020-05-08,2020-05-02,2020-05-08,
32510,NV,,,Carson City,-40.0,0.43,,0.0,,,,,,,,32.0,9.52,,,,,,,,,,,,,,,,,,,2020-04-15,2020-04-09,2020-04-15,
32510,NV,,,Carson City,-36.36,1.0,,0.0,,,,,,,,144.0,5.09,,,,,,,,,,,,,,,,,,,2020-05-07,2020-05-01,2020-05-07,
32510,NV,,,Carson City,-36.36,1.0,,0.14,,,,,,,,171.0,2.54,,,,,,,,,,,,,,,,,,,2020-05-11,2020-05-05,2020-05-11,
32510,NV,,,Carson City,-33.33,1.71,,0.0,,,,,,,,114.43,2.12,,,,,,,,,,,,,,,,,,,2020-05-30,2020-05-24,2020-05-30,
32510,NV,,,Carson City,-30.0,1.0,,0.14,,,,,,,,26.86,6.65,,,,,,,,,,,,,,,,,,,2020-04-23,2020-04-17,2020-04-23,
32510,NV,,,Carson City,-30.0,1.0,,0.14,,,,,,,,28.86,6.22,,,,,,,,,,,,,,,,,,,2020-04-24,2020-04-18,2020-04-24,
32510,NV,,,Carson City,-25.0,1.29,,0.14,,,,,,,,33.71,6.85,,,,,,,,,,,,,,,,,,,2020-04-25,2020-04-19,2020-04-25,
32510,NV,,,Carson City,-25.0,1.29,,0.14,,,,,,,,34.43,8.44,,,,,,,,,,,,,,,,,,,2020-04-26,2020-04-20,2020-04-26,
32510,NV,,,Carson City,-25.0,1.29,,0.14,,,,,,,,43.57,9.54,,,,,,,,,,,,,,,,,,,2020-04-27,2020-04-21,2020-04-27,
32510,NV,,,Carson City,-25.0,1.29,,0.14,,,,,,,,47.71,9.37,,,,,,,,,,,,,,,,,,,2020-04-28,2020-04-22,2020-04-28,
32510,NV,,,Carson City,-18.75,1.86,,0.14,,,,,,,,110.57,2.62,,,,,,,,,,,,,,,,,,,2020-05-29,2020-05-23,2020-05-29,
32510,NV,,,Carson City,-16.67,0.71,,0.0,,,,,,,,26.57,4.09,,,,,,,,,,,,,,,,,,,2020-04-08,2020-04-02,2020-04-08,
32510,NV,,,Carson City,-16.67,0.71,,0.0,,,,,,,,35.71,11.29,,,,,,,,,,,,,,,,,,,2020-04-14,2020-04-08,2020-04-14,
32510,NV,,,Carson City,-16.67,0.71,,0.0,,,,,,,,39.57,10.27,,,,,,,,,,,,,,,,,,,2020-04-13,2020-04-07,2020-04-13,
32510,NV,,,Carson City,-9.09,1.43,,0.14,,,,,,,,188.29,2.0,,,,,,,,,,,,,,,,,,,2020-05-12,2020-05-06,2020-05-12,
32510,NV,,,Carson City,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-22,2020-01-16,2020-01-22,
32510,NV,,,Carson City,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-23,2020-01-17,2020-01-23,
32510,NV,,,Carson City,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-24,2020-01-18,2020-01-24,
32510,NV,,,Carson City,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-25,2020-01-19,2020-01-25,
32510,NV,,,Carson City,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-26,2020-01-20,2020-01-26,
32510,NV,,,Carson City,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-27,2020-01-21,2020-01-27,
32510,NV,,,Carson City,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-28,2020-01-22,2020-01-28,
32510,NV,,,Carson City,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-29,2020-01-23,2020-01-29,
32510,NV,,,Carson City,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-30,2020-01-24,2020-01-30,
32510,NV,,,Carson City,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-31,2020-01-25,2020-01-31,
32510,NV,,,Carson City,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-01,2020-01-26,2020-02-01,
32510,NV,,,Carson City,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-02,2020-01-27,2020-02-02,
32510,NV,,,Carson City,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-03,2020-01-28,2020-02-03,
32510,NV,,,Carson City,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-04,2020-01-29,2020-02-04,
32510,NV,,,Carson City,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-05,2020-01-30,2020-02-05,
