fips_code,state,state_name,cbsa_code,county,new_cases_week_over_week_percent_change,new_cases_7_day_rolling_average,new_cases_per_100k_7_day_rolling_average,new_deaths_7_day_rolling_average,new_deaths_week_over_week_percent_change,new_deaths_per_100k_7_day_rolling_average,daily_cli_7_day_rolling_average,daily_cli_percentage_7_day_rolling_average,daily_ili_7_day_rolling_average,daily_ili_percentage_7_day_rolling_average,new_test_results_reported,new_test_results_reported_7_day_rolling_average,percent_new_test_results_reported_positive_7_day_rolling_average,percent_positive_7_day,total_test_results_reported_week_over_week_count_change,testing_suppressed,total_hospitals_reporting,admissions_covid_confirmed_last_7_days,admissions_covid_confirmed_7_day_rolling_average,admissions_covid_confirmed_last_7_days_per_100_beds,admissions_covid_confirmed_week_over_week_percent_change,percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_inpatient_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_icu_beds_used_confirmed_covid,cbsa_daily_cli_7_day_rolling_average,cbsa_daily_cli_percentage_7_day_rolling_average,cbsa_daily_ili_7_day_rolling_average,cbsa_daily_ili_percentage_7_day_rolling_average,date,report_date_window_start,report_date_window_end,community_transmission_level
33001,NH,,,Belknap County,-83.33,0.14,,0.0,,,,,,,,27.86,3.0,,,,,,,,,,,,,,,,,,,2020-04-01,2020-03-26,2020-04-01,
33001,NH,,,Belknap County,-75.0,0.43,,0.0,,,,,,,,21.0,2.19,,,,,,,,,,,,,,,,,,,2020-04-15,2020-04-09,2020-04-15,
33001,NH,,,Belknap County,-75.0,0.43,,0.0,,,,,,,,22.14,2.19,,,,,,,,,,,,,,,,,,,2020-04-14,2020-04-08,2020-04-14,
33001,NH,,,Belknap County,-71.43,0.29,,0.0,,,,,,,,19.71,5.8,,,,,,,,,,,,,,,,,,,2020-03-30,2020-03-24,2020-03-30,
33001,NH,,,Belknap County,-71.43,0.29,,0.0,,,,,,,,23.86,2.63,,,,,,,,,,,,,,,,,,,2020-03-31,2020-03-25,2020-03-31,
33001,NH,,,Belknap County,-71.43,0.29,,0.0,,,,,,,,120.29,1.76,,,,,,,,,,,,,,,,,,,2020-05-24,2020-05-18,2020-05-24,
33001,NH,,,Belknap County,-71.43,0.29,,0.0,,,,,,,,137.29,1.58,,,,,,,,,,,,,,,,,,,2020-05-25,2020-05-19,2020-05-25,
33001,NH,,,Belknap County,-62.5,0.43,,0.0,,,,,,,,20.14,2.72,,,,,,,,,,,,,,,,,,,2020-04-16,2020-04-10,2020-04-16,
33001,NH,,,Belknap County,-57.14,0.43,,0.0,,,,,,,,135.14,1.66,,,,,,,,,,,,,,,,,,,2020-05-27,2020-05-21,2020-05-27,
33001,NH,,,Belknap County,-55.56,0.57,,0.0,,,,,,,,23.86,2.19,,,,,,,,,,,,,,,,,,,2020-04-13,2020-04-07,2020-04-13,
33001,NH,,,Belknap County,-50.0,0.43,,0.0,,,,,,,,135.86,1.66,,,,,,,,,,,,,,,,,,,2020-05-26,2020-05-20,2020-05-26,
33001,NH,,,Belknap County,-50.0,0.57,,0.0,,,,,,,,25.29,4.63,,,,,,,,,,,,,,,,,,,2020-04-11,2020-04-05,2020-04-11,
33001,NH,,,Belknap County,-50.0,0.57,,0.0,,,,,,,,113.14,2.02,,,,,,,,,,,,,,,,,,,2020-05-22,2020-05-16,2020-05-22,
33001,NH,,,Belknap County,-42.86,0.57,,0.0,,,,,,,,21.57,1.83,,,,,,,,,,,,,,,,,,,2020-04-17,2020-04-11,2020-04-17,
33001,NH,,,Belknap County,-42.86,0.57,,0.0,,,,,,,,125.0,1.76,,,,,,,,,,,,,,,,,,,2020-05-23,2020-05-17,2020-05-23,
33001,NH,,,Belknap County,-40.0,0.43,,0.0,,,,,,,,177.29,0.57,,,,,,,,,,,,,,,,,,,2020-05-28,2020-05-22,2020-05-28,
33001,NH,,,Belknap County,-37.5,0.71,,0.0,,,,,,,,25.43,4.57,,,,,,,,,,,,,,,,,,,2020-04-12,2020-04-06,2020-04-12,
33001,NH,,,Belknap County,-28.57,0.71,,0.0,,,,,,,,74.71,1.59,,,,,,,,,,,,,,,,,,,2020-05-08,2020-05-02,2020-05-08,
33001,NH,,,Belknap County,-28.57,0.71,,0.0,,,,,,,,111.86,2.2,,,,,,,,,,,,,,,,,,,2020-05-21,2020-05-15,2020-05-21,
33001,NH,,,Belknap County,-25.0,0.86,,0.0,,,,,,,,72.0,0.79,,,,,,,,,,,,,,,,,,,2020-05-13,2020-05-07,2020-05-13,
33001,NH,,,Belknap County,-20.0,0.57,,0.0,,,,,,,,21.0,2.24,,,,,,,,,,,,,,,,,,,2020-04-19,2020-04-13,2020-04-19,
33001,NH,,,Belknap County,-16.67,0.71,,0.0,,,,,,,,29.29,5.42,,,,,,,,,,,,,,,,,,,2020-04-03,2020-03-28,2020-04-03,
33001,NH,,,Belknap County,-14.29,0.86,,0.0,,,,,,,,64.43,1.59,,,,,,,,,,,,,,,,,,,2020-05-09,2020-05-03,2020-05-09,
33001,NH,,,Belknap County,-14.29,0.86,,0.0,,,,,,,,71.0,1.14,,,,,,,,,,,,,,,,,,,2020-05-11,2020-05-05,2020-05-11,
33001,NH,,,Belknap County,-14.29,0.86,,0.0,,,,,,,,98.0,2.36,,,,,,,,,,,,,,,,,,,2020-05-19,2020-05-13,2020-05-19,
33001,NH,,,Belknap County,-12.5,1.0,,0.0,,,,,,,,68.86,1.59,,,,,,,,,,,,,,,,,,,2020-05-10,2020-05-04,2020-05-10,
33001,NH,,,Belknap County,-12.5,1.0,,0.0,,,,,,,,70.71,2.0,,,,,,,,,,,,,,,,,,,2020-05-14,2020-05-08,2020-05-14,
33001,NH,,,Belknap County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-22,2020-01-16,2020-01-22,
33001,NH,,,Belknap County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-23,2020-01-17,2020-01-23,
33001,NH,,,Belknap County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-24,2020-01-18,2020-01-24,
33001,NH,,,Belknap County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-25,2020-01-19,2020-01-25,
