fips_code,state,state_name,cbsa_code,county,new_cases_week_over_week_percent_change,new_cases_7_day_rolling_average,new_cases_per_100k_7_day_rolling_average,new_deaths_7_day_rolling_average,new_deaths_week_over_week_percent_change,new_deaths_per_100k_7_day_rolling_average,daily_cli_7_day_rolling_average,daily_cli_percentage_7_day_rolling_average,daily_ili_7_day_rolling_average,daily_ili_percentage_7_day_rolling_average,new_test_results_reported,new_test_results_reported_7_day_rolling_average,percent_new_test_results_reported_positive_7_day_rolling_average,percent_positive_7_day,total_test_results_reported_week_over_week_count_change,testing_suppressed,total_hospitals_reporting,admissions_covid_confirmed_last_7_days,admissions_covid_confirmed_7_day_rolling_average,admissions_covid_confirmed_last_7_days_per_100_beds,admissions_covid_confirmed_week_over_week_percent_change,percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_inpatient_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_icu_beds_used_confirmed_covid,cbsa_daily_cli_7_day_rolling_average,cbsa_daily_cli_percentage_7_day_rolling_average,cbsa_daily_ili_7_day_rolling_average,cbsa_daily_ili_percentage_7_day_rolling_average,date,report_date_window_start,report_date_window_end,community_transmission_level
16001,ID,,,Ada County,-75.68,1.29,,0.0,,,,,,,,272.43,1.6,,,,,,,,,,,,,,,,,,,2020-05-27,2020-05-21,2020-05-27,
16001,ID,,,Ada County,-66.67,1.57,,0.0,,,,,,,,287.43,1.48,,,,,,,,,,,,,,,,,,,2020-05-28,2020-05-22,2020-05-28,
16001,ID,,,Ada County,-62.14,13.14,,0.86,,,,,,,,428.29,5.07,,,,,,,,,,,,,,,,,,,2020-04-14,2020-04-08,2020-04-14,
16001,ID,,,Ada County,-61.54,2.14,,0.0,,,,,,,,251.71,1.42,,,,,,,,,,,,,,,,,,,2020-05-26,2020-05-20,2020-05-26,
16001,ID,,,Ada County,-60.98,2.29,,0.0,,,,,,,,260.86,1.85,,,,,,,,,,,,,,,,,,,2020-05-25,2020-05-19,2020-05-25,
16001,ID,,,Ada County,-60.21,16.43,,0.43,,,,,,,,496.57,5.94,,,,,,,,,,,,,,,,,,,2020-04-12,2020-04-06,2020-04-12,
16001,ID,,,Ada County,-58.96,15.71,,0.86,,,,,,,,473.57,5.24,,,,,,,,,,,,,,,,,,,2020-04-13,2020-04-07,2020-04-13,
16001,ID,,,Ada County,-56.52,5.71,,0.43,,,,,,,,294.29,3.45,,,,,,,,,,,,,,,,,,,2020-04-28,2020-04-22,2020-04-28,
16001,ID,,,Ada County,-56.15,11.71,,0.57,,,,,,,,397.0,3.57,,,,,,,,,,,,,,,,,,,2020-04-16,2020-04-10,2020-04-16,
16001,ID,,,Ada County,-55.56,18.86,,0.43,,,,,,,,520.0,6.6,,,,,,,,,,,,,,,,,,,2020-04-11,2020-04-05,2020-04-11,
16001,ID,,,Ada County,-54.17,1.57,,0.0,,,,,,,,297.86,1.83,,,,,,,,,,,,,,,,,,,2020-05-29,2020-05-23,2020-05-29,
16001,ID,,,Ada County,-50.62,11.43,,0.43,,,,,,,,376.29,3.69,,,,,,,,,,,,,,,,,,,2020-04-17,2020-04-11,2020-04-17,
16001,ID,,,Ada County,-49.09,4.0,,0.29,,,,,,,,294.43,2.42,,,,,,,,,,,,,,,,,,,2020-05-10,2020-05-04,2020-05-10,
16001,ID,,,Ada County,-49.09,4.0,,0.29,,,,,,,,301.14,3.13,,,,,,,,,,,,,,,,,,,2020-05-09,2020-05-03,2020-05-09,
16001,ID,,,Ada County,-48.28,6.43,,0.43,,,,,,,,300.0,3.61,,,,,,,,,,,,,,,,,,,2020-04-27,2020-04-21,2020-04-27,
16001,ID,,,Ada County,-47.5,9.0,,0.71,,,,,,,,354.71,3.9,,,,,,,,,,,,,,,,,,,2020-04-22,2020-04-16,2020-04-22,
16001,ID,,,Ada County,-45.7,17.14,,0.57,,,,,,,,414.57,4.1,,,,,,,,,,,,,,,,,,,2020-04-15,2020-04-09,2020-04-15,
16001,ID,,,Ada County,-42.5,3.29,,0.0,,,,,,,,272.57,2.12,,,,,,,,,,,,,,,,,,,2020-05-24,2020-05-18,2020-05-24,
16001,ID,,,Ada County,-42.5,3.29,,0.0,,,,,,,,281.86,2.0,,,,,,,,,,,,,,,,,,,2020-05-23,2020-05-17,2020-05-23,
16001,ID,,,Ada County,-41.3,23.14,,0.43,,,,,,,,533.29,8.01,,,,,,,,,,,,,,,,,,,2020-04-10,2020-04-04,2020-04-10,
16001,ID,,,Ada County,-40.82,4.14,,0.57,,,,,,,,287.29,2.24,,,,,,,,,,,,,,,,,,,2020-05-11,2020-05-05,2020-05-11,
16001,ID,,,Ada County,-39.22,4.43,,0.29,,,,,,,,282.14,2.41,,,,,,,,,,,,,,,,,,,2020-05-12,2020-05-06,2020-05-12,
16001,ID,,,Ada County,-38.75,7.0,,0.71,,,,,,,,311.0,4.13,,,,,,,,,,,,,,,,,,,2020-04-24,2020-04-18,2020-04-24,
