fips_code,state,state_name,cbsa_code,county,new_cases_week_over_week_percent_change,new_cases_7_day_rolling_average,new_cases_per_100k_7_day_rolling_average,new_deaths_7_day_rolling_average,new_deaths_week_over_week_percent_change,new_deaths_per_100k_7_day_rolling_average,daily_cli_7_day_rolling_average,daily_cli_percentage_7_day_rolling_average,daily_ili_7_day_rolling_average,daily_ili_percentage_7_day_rolling_average,new_test_results_reported,new_test_results_reported_7_day_rolling_average,percent_new_test_results_reported_positive_7_day_rolling_average,percent_positive_7_day,total_test_results_reported_week_over_week_count_change,testing_suppressed,total_hospitals_reporting,admissions_covid_confirmed_last_7_days,admissions_covid_confirmed_7_day_rolling_average,admissions_covid_confirmed_last_7_days_per_100_beds,admissions_covid_confirmed_week_over_week_percent_change,percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_inpatient_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_icu_beds_used_confirmed_covid,cbsa_daily_cli_7_day_rolling_average,cbsa_daily_cli_percentage_7_day_rolling_average,cbsa_daily_ili_7_day_rolling_average,cbsa_daily_ili_percentage_7_day_rolling_average,date,report_date_window_start,report_date_window_end,community_transmission_level
15001,HI,,,Hawaii County,-100.0,0.0,,0.0,,,,,,,,90.71,0.53,,,,,,,,,,,,,,,,,,,2020-05-28,2020-05-22,2020-05-28,
15001,HI,,,Hawaii County,-100.0,0.0,,0.0,,,,,,,,91.14,1.22,,,,,,,,,,,,,,,,,,,2020-06-01,2020-05-26,2020-06-01,
15001,HI,,,Hawaii County,-100.0,0.0,,0.0,,,,,,,,91.43,0.96,,,,,,,,,,,,,,,,,,,2020-05-30,2020-05-24,2020-05-30,
15001,HI,,,Hawaii County,-100.0,0.0,,0.0,,,,,,,,93.43,0.67,,,,,,,,,,,,,,,,,,,2020-05-29,2020-05-23,2020-05-29,
15001,HI,,,Hawaii County,-100.0,0.0,,0.0,,,,,,,,96.57,1.22,,,,,,,,,,,,,,,,,,,2020-05-31,2020-05-25,2020-05-31,
15001,HI,,,Hawaii County,-88.46,0.43,,0.0,,,,,,,,99.71,2.46,,,,,,,,,,,,,,,,,,,2020-04-29,2020-04-23,2020-04-29,
15001,HI,,,Hawaii County,-84.0,0.57,,0.0,,,,,,,,102.29,2.1,,,,,,,,,,,,,,,,,,,2020-05-01,2020-04-25,2020-05-01,
15001,HI,,,Hawaii County,-81.48,0.71,,0.0,,,,,,,,100.43,2.13,,,,,,,,,,,,,,,,,,,2020-04-30,2020-04-24,2020-04-30,
15001,HI,,,Hawaii County,-80.0,0.14,,0.0,,,,,,,,102.29,1.29,,,,,,,,,,,,,,,,,,,2020-05-07,2020-05-01,2020-05-07,
15001,HI,,,Hawaii County,-75.0,0.14,,0.0,,,,,,,,98.29,1.05,,,,,,,,,,,,,,,,,,,2020-05-08,2020-05-02,2020-05-08,
15001,HI,,,Hawaii County,-75.0,0.14,,0.0,,,,,,,,98.43,0.54,,,,,,,,,,,,,,,,,,,2020-05-11,2020-05-05,2020-05-11,
15001,HI,,,Hawaii County,-75.0,0.14,,0.0,,,,,,,,99.0,0.71,,,,,,,,,,,,,,,,,,,2020-05-10,2020-05-04,2020-05-10,
15001,HI,,,Hawaii County,-75.0,0.14,,0.0,,,,,,,,101.29,0.33,,,,,,,,,,,,,,,,,,,2020-05-12,2020-05-06,2020-05-12,
15001,HI,,,Hawaii County,-75.0,0.14,,0.0,,,,,,,,110.57,0.53,,,,,,,,,,,,,,,,,,,2020-05-13,2020-05-07,2020-05-13,
15001,HI,,,Hawaii County,-75.0,0.86,,0.0,,,,,,,,87.86,2.93,,,,,,,,,,,,,,,,,,,2020-04-27,2020-04-21,2020-04-27,
15001,HI,,,Hawaii County,-73.91,0.86,,0.0,,,,,,,,96.86,2.12,,,,,,,,,,,,,,,,,,,2020-04-28,2020-04-22,2020-04-28,
15001,HI,,,Hawaii County,-70.37,1.14,,0.0,,,,,,,,103.43,5.36,,,,,,,,,,,,,,,,,,,2020-04-25,2020-04-19,2020-04-25,
15001,HI,,,Hawaii County,-65.22,1.14,,0.0,,,,,,,,92.43,5.2,,,,,,,,,,,,,,,,,,,2020-04-26,2020-04-20,2020-04-26,
15001,HI,,,Hawaii County,-50.0,0.14,,0.0,,,,,,,,110.0,0.67,,,,,,,,,,,,,,,,,,,2020-05-16,2020-05-10,2020-05-16,
15001,HI,,,Hawaii County,-50.0,0.29,,0.0,,,,,,,,95.71,0.53,,,,,,,,,,,,,,,,,,,2020-05-27,2020-05-21,2020-05-27,
15001,HI,,,Hawaii County,-50.0,0.29,,0.0,,,,,,,,109.29,0.88,,,,,,,,,,,,,,,,,,,2020-05-09,2020-05-03,2020-05-09,
15001,HI,,,Hawaii County,-50.0,0.57,,0.0,,,,,,,,104.29,2.06,,,,,,,,,,,,,,,,,,,2020-05-02,2020-04-26,2020-05-02,
15001,HI,,,Hawaii County,-50.0,0.57,,0.0,,,,,,,,114.71,2.23,,,,,,,,,,,,,,,,,,,2020-05-03,2020-04-27,2020-05-03,
15001,HI,,,Hawaii County,-38.46,1.14,,0.0,,,,,,,,73.14,1.95,,,,,,,,,,,,,,,,,,,2020-04-08,2020-04-02,2020-04-08,
15001,HI,,,Hawaii County,-38.46,1.14,,0.0,,,,,,,,89.43,1.95,,,,,,,,,,,,,,,,,,,2020-04-07,2020-04-01,2020-04-07,
15001,HI,,,Hawaii County,-38.46,1.14,,0.0,,,,,,,,113.0,0.94,,,,,,,,,,,,,,,,,,,2020-04-06,2020-03-31,2020-04-06,
15001,HI,,,Hawaii County,-33.33,0.57,,0.0,,,,,,,,105.86,1.92,,,,,,,,,,,,,,,,,,,2020-05-05,2020-04-29,2020-05-05,
15001,HI,,,Hawaii County,-33.33,0.57,,0.0,,,,,,,,122.0,1.63,,,,,,,,,,,,,,,,,,,2020-05-04,2020-04-28,2020-05-04,
15001,HI,,,Hawaii County,-23.08,1.43,,0.0,,,,,,,,83.0,1.71,,,,,,,,,,,,,,,,,,,2020-04-09,2020-04-03,2020-04-09,
15001,HI,,,Hawaii County,-15.38,1.57,,0.0,,,,,,,,87.14,1.67,,,,,,,,,,,,,,,,,,,2020-04-10,2020-04-04,2020-04-10,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-22,2020-01-16,2020-01-22,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-23,2020-01-17,2020-01-23,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-24,2020-01-18,2020-01-24,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-25,2020-01-19,2020-01-25,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-26,2020-01-20,2020-01-26,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-27,2020-01-21,2020-01-27,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-28,2020-01-22,2020-01-28,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-29,2020-01-23,2020-01-29,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-30,2020-01-24,2020-01-30,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-31,2020-01-25,2020-01-31,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-01,2020-01-26,2020-02-01,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-02,2020-01-27,2020-02-02,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-03,2020-01-28,2020-02-03,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-04,2020-01-29,2020-02-04,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-05,2020-01-30,2020-02-05,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-06,2020-01-31,2020-02-06,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-07,2020-02-01,2020-02-07,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-08,2020-02-02,2020-02-08,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-09,2020-02-03,2020-02-09,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-10,2020-02-04,2020-02-10,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-11,2020-02-05,2020-02-11,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-12,2020-02-06,2020-02-12,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-13,2020-02-07,2020-02-13,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-14,2020-02-08,2020-02-14,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-15,2020-02-09,2020-02-15,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-16,2020-02-10,2020-02-16,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-17,2020-02-11,2020-02-17,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-18,2020-02-12,2020-02-18,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-19,2020-02-13,2020-02-19,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-20,2020-02-14,2020-02-20,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-21,2020-02-15,2020-02-21,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-22,2020-02-16,2020-02-22,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-23,2020-02-17,2020-02-23,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-24,2020-02-18,2020-02-24,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-25,2020-02-19,2020-02-25,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-26,2020-02-20,2020-02-26,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-27,2020-02-21,2020-02-27,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-28,2020-02-22,2020-02-28,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-29,2020-02-23,2020-02-29,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-03-01,2020-02-24,2020-03-01,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-03-02,2020-02-25,2020-03-02,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-03-03,2020-02-26,2020-03-03,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-03-04,2020-02-27,2020-03-04,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-03-05,2020-02-28,2020-03-05,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-03-06,2020-02-29,2020-03-06,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-03-07,2020-03-01,2020-03-07,
15001,HI,,,Hawaii County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-03-08,2020-03-02,2020-03-08,
