fips_code,state,state_name,cbsa_code,county,new_cases_week_over_week_percent_change,new_cases_7_day_rolling_average,new_cases_per_100k_7_day_rolling_average,new_deaths_7_day_rolling_average,new_deaths_week_over_week_percent_change,new_deaths_per_100k_7_day_rolling_average,daily_cli_7_day_rolling_average,daily_cli_percentage_7_day_rolling_average,daily_ili_7_day_rolling_average,daily_ili_percentage_7_day_rolling_average,new_test_results_reported,new_test_results_reported_7_day_rolling_average,percent_new_test_results_reported_positive_7_day_rolling_average,percent_positive_7_day,total_test_results_reported_week_over_week_count_change,testing_suppressed,total_hospitals_reporting,admissions_covid_confirmed_last_7_days,admissions_covid_confirmed_7_day_rolling_average,admissions_covid_confirmed_last_7_days_per_100_beds,admissions_covid_confirmed_week_over_week_percent_change,percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_inpatient_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_icu_beds_used_confirmed_covid,cbsa_daily_cli_7_day_rolling_average,cbsa_daily_cli_percentage_7_day_rolling_average,cbsa_daily_ili_7_day_rolling_average,cbsa_daily_ili_percentage_7_day_rolling_average,date,report_date_window_start,report_date_window_end,community_transmission_level
34001,NJ,,,Atlantic County,-50.0,31.71,,5.43,,,,,,,,245.29,19.42,,,,,,,,,,,,,,,,,,,2020-05-16,2020-05-10,2020-05-16,
34001,NJ,,,Atlantic County,-42.99,35.43,,5.71,,,,,,,,260.86,15.98,,,,,,,,,,,,,,,,,,,2020-05-17,2020-05-11,2020-05-17,
34001,NJ,,,Atlantic County,-37.96,36.43,,5.57,,,,,,,,233.71,19.06,,,,,,,,,,,,,,,,,,,2020-05-15,2020-05-09,2020-05-15,
34001,NJ,,,Atlantic County,-31.16,39.14,,5.0,,,,,,,,287.14,14.42,,,,,,,,,,,,,,,,,,,2020-05-18,2020-05-12,2020-05-18,
34001,NJ,,,Atlantic County,-29.11,35.14,,4.14,,,,,,,,340.0,10.11,,,,,,,,,,,,,,,,,,,2020-05-21,2020-05-15,2020-05-21,
34001,NJ,,,Atlantic County,-27.15,30.29,,4.14,,,,,,,,347.57,8.47,,,,,,,,,,,,,,,,,,,2020-05-27,2020-05-21,2020-05-27,
34001,NJ,,,Atlantic County,-24.64,30.14,,4.0,,,,,,,,343.43,9.0,,,,,,,,,,,,,,,,,,,2020-05-26,2020-05-20,2020-05-26,
34001,NJ,,,Atlantic County,-23.91,40.0,,6.0,,,,,,,,293.14,14.28,,,,,,,,,,,,,,,,,,,2020-05-19,2020-05-13,2020-05-19,
34001,NJ,,,Atlantic County,-19.52,48.29,,3.0,,,,,,,,270.71,21.51,,,,,,,,,,,,,,,,,,,2020-05-07,2020-05-01,2020-05-07,
34001,NJ,,,Atlantic County,-19.34,31.57,,4.57,,,,,,,,328.29,11.42,,,,,,,,,,,,,,,,,,,2020-05-25,2020-05-19,2020-05-25,
34001,NJ,,,Atlantic County,-19.3,46.0,,2.29,,,,,,,,257.71,20.47,,,,,,,,,,,,,,,,,,,2020-05-05,2020-04-29,2020-05-05,
34001,NJ,,,Atlantic County,-18.15,29.0,,4.57,,,,,,,,369.43,10.83,,,,,,,,,,,,,,,,,,,2020-05-24,2020-05-18,2020-05-24,
34001,NJ,,,Atlantic County,-16.13,48.29,,2.43,,,,,,,,277.0,20.79,,,,,,,,,,,,,,,,,,,2020-05-06,2020-04-30,2020-05-06,
34001,NJ,,,Atlantic County,-13.91,41.57,,5.43,,,,,,,,289.29,12.66,,,,,,,,,,,,,,,,,,,2020-05-20,2020-05-14,2020-05-20,
34001,NJ,,,Atlantic County,-12.22,27.71,,2.14,,,,,,,,473.43,5.77,,,,,,,,,,,,,,,,,,,2020-06-01,2020-05-26,2020-06-01,
34001,NJ,,,Atlantic County,-8.54,32.14,,4.0,,,,,,,,329.29,8.45,,,,,,,,,,,,,,,,,,,2020-05-28,2020-05-22,2020-05-28,
34001,NJ,,,Atlantic County,-7.85,58.71,,3.29,,,,,,,,273.29,20.86,,,,,,,,,,,,,,,,,,,2020-05-08,2020-05-02,2020-05-08,
34001,NJ,,,Atlantic County,-5.49,34.43,,3.29,,,,,,,,360.14,9.96,,,,,,,,,,,,,,,,,,,2020-05-22,2020-05-16,2020-05-22,
34001,NJ,,,Atlantic County,-2.49,33.57,,4.0,,,,,,,,360.71,8.28,,,,,,,,,,,,,,,,,,,2020-05-29,2020-05-23,2020-05-29,
34001,NJ,,,Atlantic County,-2.2,63.43,,3.43,,,,,,,,265.86,19.64,,,,,,,,,,,,,,,,,,,2020-05-09,2020-05-03,2020-05-09,
34001,NJ,,,Atlantic County,-0.9,31.43,,4.71,,,,,,,,384.0,10.0,,,,,,,,,,,,,,,,,,,2020-05-23,2020-05-17,2020-05-23,
34001,NJ,,,Atlantic County,-0.46,62.14,,3.29,,,,,,,,263.71,20.77,,,,,,,,,,,,,,,,,,,2020-05-10,2020-05-04,2020-05-10,
34001,NJ,,,Atlantic County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-22,2020-01-16,2020-01-22,
34001,NJ,,,Atlantic County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-23,2020-01-17,2020-01-23,
34001,NJ,,,Atlantic County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-24,2020-01-18,2020-01-24,
34001,NJ,,,Atlantic County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-25,2020-01-19,2020-01-25,
34001,NJ,,,Atlantic County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-26,2020-01-20,2020-01-26,
34001,NJ,,,Atlantic County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-27,2020-01-21,2020-01-27,
34001,NJ,,,Atlantic County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-28,2020-01-22,2020-01-28,
34001,NJ,,,Atlantic County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-29,2020-01-23,2020-01-29,
34001,NJ,,,Atlantic County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-30,2020-01-24,2020-01-30,
34001,NJ,,,Atlantic County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-31,2020-01-25,2020-01-31,
34001,NJ,,,Atlantic County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-01,2020-01-26,2020-02-01,
34001,NJ,,,Atlantic County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-02,2020-01-27,2020-02-02,
34001,NJ,,,Atlantic County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-02-03,2020-01-28,2020-02-03,
