fips_code,state,state_name,cbsa_code,county,new_cases_week_over_week_percent_change,new_cases_7_day_rolling_average,new_cases_per_100k_7_day_rolling_average,new_deaths_7_day_rolling_average,new_deaths_week_over_week_percent_change,new_deaths_per_100k_7_day_rolling_average,daily_cli_7_day_rolling_average,daily_cli_percentage_7_day_rolling_average,daily_ili_7_day_rolling_average,daily_ili_percentage_7_day_rolling_average,new_test_results_reported,new_test_results_reported_7_day_rolling_average,percent_new_test_results_reported_positive_7_day_rolling_average,percent_positive_7_day,total_test_results_reported_week_over_week_count_change,testing_suppressed,total_hospitals_reporting,admissions_covid_confirmed_last_7_days,admissions_covid_confirmed_7_day_rolling_average,admissions_covid_confirmed_last_7_days_per_100_beds,admissions_covid_confirmed_week_over_week_percent_change,percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_inpatient_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_icu_beds_used_confirmed_covid,cbsa_daily_cli_7_day_rolling_average,cbsa_daily_cli_percentage_7_day_rolling_average,cbsa_daily_ili_7_day_rolling_average,cbsa_daily_ili_percentage_7_day_rolling_average,date,report_date_window_start,report_date_window_end,community_transmission_level
35001,NM,,,Bernalillo County,-47.8,15.29,,1.29,,,,,,,,426.86,5.42,,,,,,,,,,,,,,,,,,,2020-04-17,2020-04-11,2020-04-17,
35001,NM,,,Bernalillo County,-47.42,14.57,,1.14,,,,,,,,449.0,5.21,,,,,,,,,,,,,,,,,,,2020-04-19,2020-04-13,2020-04-19,
35001,NM,,,Bernalillo County,-46.7,15.0,,1.43,,,,,,,,428.86,5.46,,,,,,,,,,,,,,,,,,,2020-04-18,2020-04-12,2020-04-18,
35001,NM,,,Bernalillo County,-43.2,20.29,,1.14,,,,,,,,1281.0,3.15,,,,,,,,,,,,,,,,,,,2020-05-11,2020-05-05,2020-05-11,
35001,NM,,,Bernalillo County,-42.49,15.86,,1.14,,,,,,,,546.71,5.17,,,,,,,,,,,,,,,,,,,2020-04-20,2020-04-14,2020-04-20,
35001,NM,,,Bernalillo County,-40.78,17.43,,0.86,,,,,,,,448.14,5.11,,,,,,,,,,,,,,,,,,,2020-04-16,2020-04-10,2020-04-16,
35001,NM,,,Bernalillo County,-34.22,21.14,,1.14,,,,,,,,1416.29,2.77,,,,,,,,,,,,,,,,,,,2020-05-12,2020-05-06,2020-05-12,
35001,NM,,,Bernalillo County,-34.05,21.86,,0.86,,,,,,,,1141.14,3.4,,,,,,,,,,,,,,,,,,,2020-05-10,2020-05-04,2020-05-10,
35001,NM,,,Bernalillo County,-33.8,20.43,,1.29,,,,,,,,1370.0,2.95,,,,,,,,,,,,,,,,,,,2020-05-13,2020-05-07,2020-05-13,
35001,NM,,,Bernalillo County,-31.84,19.57,,1.43,,,,,,,,1489.43,2.81,,,,,,,,,,,,,,,,,,,2020-05-14,2020-05-08,2020-05-14,
