fips_code,state,state_name,cbsa_code,county,new_cases_week_over_week_percent_change,new_cases_7_day_rolling_average,new_cases_per_100k_7_day_rolling_average,new_deaths_7_day_rolling_average,new_deaths_week_over_week_percent_change,new_deaths_per_100k_7_day_rolling_average,daily_cli_7_day_rolling_average,daily_cli_percentage_7_day_rolling_average,daily_ili_7_day_rolling_average,daily_ili_percentage_7_day_rolling_average,new_test_results_reported,new_test_results_reported_7_day_rolling_average,percent_new_test_results_reported_positive_7_day_rolling_average,percent_positive_7_day,total_test_results_reported_week_over_week_count_change,testing_suppressed,total_hospitals_reporting,admissions_covid_confirmed_last_7_days,admissions_covid_confirmed_7_day_rolling_average,admissions_covid_confirmed_last_7_days_per_100_beds,admissions_covid_confirmed_week_over_week_percent_change,percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_inpatient_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_icu_beds_used_confirmed_covid,cbsa_daily_cli_7_day_rolling_average,cbsa_daily_cli_percentage_7_day_rolling_average,cbsa_daily_ili_7_day_rolling_average,cbsa_daily_ili_percentage_7_day_rolling_average,date,report_date_window_start,report_date_window_end,community_transmission_level
9001,CT,,,Fairfield County,-67.62,157.43,,27.14,,,,,,,,897.0,28.34,,,,,,,,,,,,,,,,,,,2020-04-29,2020-04-23,2020-04-29,
9001,CT,,,Fairfield County,-59.71,183.71,,27.86,,,,,,,,855.86,27.78,,,,,,,,,,,,,,,,,,,2020-04-30,2020-04-24,2020-04-30,
9001,CT,,,Fairfield County,-58.9,181.71,,25.57,,,,,,,,833.86,24.42,,,,,,,,,,,,,,,,,,,2020-05-03,2020-04-27,2020-05-03,
9001,CT,,,Fairfield County,-55.05,197.86,,25.29,,,,,,,,853.86,27.08,,,,,,,,,,,,,,,,,,,2020-05-01,2020-04-25,2020-05-01,
9001,CT,,,Fairfield County,-52.56,204.0,,25.14,,,,,,,,815.71,26.05,,,,,,,,,,,,,,,,,,,2020-05-02,2020-04-26,2020-05-02,
9001,CT,,,Fairfield County,-49.77,62.14,,8.86,,,,,,,,875.0,8.6,,,,,,,,,,,,,,,,,,,2020-05-31,2020-05-25,2020-05-31,
9001,CT,,,Fairfield County,-45.06,85.0,,10.71,,,,,,,,1162.71,9.67,,,,,,,,,,,,,,,,,,,2020-05-27,2020-05-21,2020-05-27,
9001,CT,,,Fairfield County,-40.91,74.29,,8.86,,,,,,,,950.14,8.99,,,,,,,,,,,,,,,,,,,2020-05-29,2020-05-23,2020-05-29,
9001,CT,,,Fairfield County,-39.58,73.29,,8.43,,,,,,,,934.57,8.53,,,,,,,,,,,,,,,,,,,2020-05-30,2020-05-24,2020-05-30,
9001,CT,,,Fairfield County,-39.34,211.71,,26.14,,,,,,,,850.29,22.85,,,,,,,,,,,,,,,,,,,2020-05-04,2020-04-28,2020-05-04,
9001,CT,,,Fairfield County,-38.13,212.29,,26.86,,,,,,,,903.71,21.66,,,,,,,,,,,,,,,,,,,2020-05-05,2020-04-29,2020-05-05,
9001,CT,,,Fairfield County,-35.92,70.86,,8.0,,,,,,,,867.43,8.72,,,,,,,,,,,,,,,,,,,2020-06-01,2020-05-26,2020-06-01,
9001,CT,,,Fairfield County,-34.21,86.0,,9.43,,,,,,,,1056.0,9.37,,,,,,,,,,,,,,,,,,,2020-05-28,2020-05-22,2020-05-28,
9001,CT,,,Fairfield County,-31.32,110.57,,9.71,,,,,,,,1370.14,10.6,,,,,,,,,,,,,,,,,,,2020-05-25,2020-05-19,2020-05-25,
9001,CT,,,Fairfield County,-29.67,276.29,,32.57,,,,,,,,985.14,48.42,,,,,,,,,,,,,,,,,,,2020-04-16,2020-04-10,2020-04-16,
9001,CT,,,Fairfield County,-29.48,144.57,,17.43,,,,,,,,1488.0,12.74,,,,,,,,,,,,,,,,,,,2020-05-17,2020-05-11,2020-05-17,
9001,CT,,,Fairfield County,-28.0,152.43,,17.71,,,,,,,,1148.43,16.38,,,,,,,,,,,,,,,,,,,2020-05-11,2020-05-05,2020-05-11,
9001,CT,,,Fairfield County,-24.27,279.43,,30.29,,,,,,,,999.0,44.57,,,,,,,,,,,,,,,,,,,2020-04-18,2020-04-12,2020-04-18,
9001,CT,,,Fairfield County,-24.09,161.14,,15.86,,,,,,,,1222.57,15.71,,,,,,,,,,,,,,,,,,,2020-05-12,2020-05-06,2020-05-12,
9001,CT,,,Fairfield County,-23.51,121.29,,11.86,,,,,,,,1515.71,11.77,,,,,,,,,,,,,,,,,,,2020-05-23,2020-05-17,2020-05-23,
9001,CT,,,Fairfield County,-23.51,271.43,,28.43,,,,,,,,978.29,42.79,,,,,,,,,,,,,,,,,,,2020-04-19,2020-04-13,2020-04-19,
9001,CT,,,Fairfield County,-23.4,113.14,,10.14,,,,,,,,1311.0,9.85,,,,,,,,,,,,,,,,,,,2020-05-26,2020-05-20,2020-05-26,
9001,CT,,,Fairfield County,-22.12,125.71,,12.29,,,,,,,,1601.57,11.67,,,,,,,,,,,,,,,,,,,2020-05-22,2020-05-16,2020-05-22,
9001,CT,,,Fairfield County,-20.92,130.71,,12.43,,,,,,,,1638.0,11.5,,,,,,,,,,,,,,,,,,,2020-05-21,2020-05-15,2020-05-21,
9001,CT,,,Fairfield County,-20.18,280.86,,31.71,,,,,,,,998.57,46.64,,,,,,,,,,,,,,,,,,,2020-04-17,2020-04-11,2020-04-17,
9001,CT,,,Fairfield County,-19.66,168.71,,16.57,,,,,,,,1259.43,14.84,,,,,,,,,,,,,,,,,,,2020-05-13,2020-05-07,2020-05-13,
9001,CT,,,Fairfield County,-16.46,165.29,,16.57,,,,,,,,1303.43,14.22,,,,,,,,,,,,,,,,,,,2020-05-14,2020-05-08,2020-05-14,
9001,CT,,,Fairfield County,-15.14,294.71,,30.0,,,,,,,,949.29,48.94,,,,,,,,,,,,,,,,,,,2020-04-15,2020-04-09,2020-04-15,
9001,CT,,,Fairfield County,-14.43,123.71,,9.86,,,,,,,,1418.29,11.37,,,,,,,,,,,,,,,,,,,2020-05-24,2020-05-18,2020-05-24,
9001,CT,,,Fairfield County,-13.94,175.57,,21.71,,,,,,,,1083.0,16.95,,,,,,,,,,,,,,,,,,,2020-05-09,2020-05-03,2020-05-09,
9001,CT,,,Fairfield County,-10.81,161.43,,14.71,,,,,,,,1346.0,13.48,,,,,,,,,,,,,,,,,,,2020-05-15,2020-05-09,2020-05-15,
9001,CT,,,Fairfield County,-9.68,158.57,,15.43,,,,,,,,1428.86,13.19,,,,,,,,,,,,,,,,,,,2020-05-16,2020-05-10,2020-05-16,
9001,CT,,,Fairfield County,-8.52,181.0,,23.86,,,,,,,,1099.14,17.69,,,,,,,,,,,,,,,,,,,2020-05-08,2020-05-02,2020-05-08,
9001,CT,,,Fairfield County,-8.34,296.71,,22.14,,,,,,,,973.0,49.41,,,,,,,,,,,,,,,,,,,2020-04-14,2020-04-08,2020-04-14,
9001,CT,,,Fairfield County,-8.33,147.71,,16.29,,,,,,,,1511.0,11.94,,,,,,,,,,,,,,,,,,,2020-05-19,2020-05-13,2020-05-19,
9001,CT,,,Fairfield County,-8.3,154.71,,14.14,,,,,,,,1618.0,11.8,,,,,,,,,,,,,,,,,,,2020-05-20,2020-05-14,2020-05-20,
9001,CT,,,Fairfield County,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,2020-01-22,2020-01-16,2020-01-22,
