state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
AK,1,23,0,1,23,0,1,24,1654,24,878,24,86,24,8,24,5,24,0,24,0,24,83,24,13,24,12,24,76,24,63,24,10,24,9,24,131,24,0.5308343409915357,24,878,1654,0.0979498861047836,24,86,878,0.05199516324062878,24,86,1654,0.09923664122137404,24,13,131,0.6335877862595419,24,83,131,2020-12-30
AL,38,72,5,41,68,6,17,111,15435,115,11392,115,3128,111,390,111,141,111,2,111,10,111,1356,115,800,111,780,111,3102,111,2874,111,26,111,20,111,1459,115,0.7380628441852931,115,11392,15435,0.282514450867052,111,3128,11072,0.20793724655986173,111,3128,15043,0.5524861878453039,111,800,1448,0.9294037011651817,115,1356,1459,2020-12-30
AR,16,91,0,20,87,0,10,107,9024,107,6101,107,1256,107,174,107,242,107,0,107,11,107,786,107,342,107,312,107,1243,107,1108,107,13,107,1,107,1027,107,0.6760859929078015,107,6101,9024,0.2058678905097525,107,1256,6101,0.13918439716312056,107,1256,9024,0.3330087633885102,107,342,1027,0.7653359298928919,107,786,1027,2020-12-30
AZ,32,87,0,39,80,0,83,119,16718,119,12555,119,4761,119,529,119,261,119,8,119,7,119,1647,119,1041,119,958,119,4721,119,4124,119,40,119,30,119,2162,119,0.7509869601626988,119,12555,16718,0.37921146953405016,119,4761,12555,0.2847828687642062,119,4761,16718,0.48149861239592967,119,1041,2162,0.7617946345975948,119,1647,2162,2020-12-30
CA,168,234,5,185,218,4,156,407,67771,407,52523,407,21263,406,2189,407,550,407,33,406,35,406,7434,406,4554,406,4472,406,21086,406,20316,406,177,406,140,406,8517,406,0.7750070088976111,407,52523,67771,0.40483216876416045,406,21263,52523,0.3137477682194449,406,21263,67771,0.5346953152518492,406,4554,8517,0.8728425501937301,406,7434,8517,2020-12-30
CO,5,85,11,4,86,11,14,101,11547,101,7279,101,1115,101,118,101,113,101,1,101,8,101,855,101,300,101,280,101,1092,101,954,101,23,101,18,101,1339,101,0.6303801853295228,101,7279,11547,0.1531803819205935,101,1115,7279,0.0965618775439508,101,1115,11547,0.22404779686333084,101,300,1339,0.6385362210604929,101,855,1339,2020-12-30
CT,6,33,0,6,33,0,29,39,8378,39,6180,39,1260,39,96,39,53,39,0,39,0,39,642,39,246,39,233,39,1253,39,1092,39,7,39,4,39,1076,39,0.7376462162807352,39,6180,8378,0.20388349514563106,39,1260,6180,0.15039388875626641,39,1260,8378,0.22862453531598512,39,246,1076,0.5966542750929368,39,642,1076,2020-12-30
DC,0,12,1,0,12,1,7,13,3448,13,2620,13,335,13,34,13,66,13,4,13,21,13,257,13,69,13,63,13,296,13,257,13,39,13,16,13,318,13,0.759860788863109,13,2620,3448,0.12786259541984732,13,335,2620,0.09715777262180975,13,335,3448,0.2169811320754717,13,69,318,0.8081761006289309,13,257,318,2020-12-30
DE,1,14,0,3,12,0,19,15,3224,15,2281,15,501,15,40,15,25,15,1,15,1,15,154,15,59,15,56,15,488,15,441,15,13,15,12,15,192,15,0.7075062034739454,15,2281,3224,0.21964050854888206,15,501,2281,0.1553970223325062,15,501,3224,0.3072916666666667,15,59,192,0.8020833333333334,15,154,192,2020-12-30
FL,5,249,6,22,232,6,80,260,56782,260,42395,260,7358,260,997,260,365,260,21,260,16,260,4944,260,1397,260,1309,260,7296,260,6650,260,62,260,44,260,6133,260,0.746627452361664,260,42395,56782,0.1735582026182333,260,7358,42395,0.12958331865732098,260,7358,56782,0.22778411870210338,260,1397,6133,0.8061307679765205,260,4944,6133,2020-12-30
GA,40,121,8,46,114,9,94,169,22607,169,18318,169,5251,169,966,169,292,169,19,169,35,169,2427,169,1191,169,1153,169,5198,169,4838,169,53,169,20,169,2650,169,0.8102800017693634,169,18318,22607,0.286657932088656,169,5251,18318,0.23227318971999822,169,5251,22607,0.44943396226415094,169,1191,2650,0.9158490566037736,169,2427,2650,2020-12-30
HI,2,23,0,2,23,0,1,25,2621,25,1714,25,121,25,9,25,10,25,1,25,0,25,139,25,16,25,13,25,118,25,101,25,3,25,2,25,226,25,0.6539488744753911,25,1714,2621,0.0705950991831972,25,121,1714,0.04616558565433041,25,121,2621,0.07079646017699115,25,16,226,0.6150442477876106,25,139,226,2020-12-30
IA,3,57,60,4,58,58,3,120,7783,120,4410,120,598,120,64,120,32,120,4,120,5,120,438,120,118,120,116,120,589,120,559,120,9,120,6,120,652,120,0.5666195554413466,120,4410,7783,0.13560090702947847,120,598,4410,0.07683412565848645,120,598,7783,0.18098159509202455,120,118,652,0.6717791411042945,120,438,652,2020-12-30
ID,5,45,0,7,43,0,5,50,3668,50,1964,50,340,50,53,50,11,50,0,50,0,50,185,50,71,50,69,50,332,50,311,50,8,50,8,50,300,50,0.5354416575790621,50,1964,3668,0.17311608961303462,50,340,1964,0.09269356597600872,50,340,3668,0.23666666666666666,50,71,300,0.6166666666666667,50,185,300,2020-12-30
IL,16,169,12,15,170,12,72,197,31481,197,20486,197,4007,197,366,197,362,197,3,197,31,197,2258,197,802,197,724,197,3945,197,3399,197,62,197,27,197,3478,197,0.6507417172262635,197,20486,31481,0.19559699306843698,197,4007,20486,0.12728312315364823,197,4007,31481,0.23059229442208165,197,802,3478,0.6492236917768832,197,2258,3478,2020-12-30
IN,24,140,0,28,136,0,6,164,18318,164,11210,164,2675,164,332,164,131,164,6,164,8,164,1504,164,621,164,577,164,2659,164,2326,164,16,164,8,164,2081,164,0.6119663718746589,164,11210,18318,0.23862622658340768,164,2675,11210,0.14603122611638825,164,2675,18318,0.2984142239308025,164,621,2081,0.7227294569918309,164,1504,2081,2020-12-30
KS,7,131,4,11,127,4,11,142,8575,142,4953,142,1006,142,129,142,56,142,0,142,2,142,619,142,257,142,242,142,1003,142,897,142,3,142,1,142,820,142,0.5776093294460641,142,4953,8575,0.20310922673127396,142,1006,4953,0.11731778425655977,142,1006,8575,0.31341463414634146,142,257,820,0.7548780487804878,142,619,820,2020-12-30
KY,0,121,0,3,118,0,27,121,14247,121,8169,121,1791,121,396,121,83,121,5,121,5,121,1126,121,418,121,412,121,1774,121,1611,121,17,121,6,121,1788,121,0.5733838702884818,121,8169,14247,0.21924348145427838,121,1791,8169,0.12571067593177512,121,1791,14247,0.23378076062639822,121,418,1788,0.6297539149888143,121,1126,1788,2020-12-30
LA,40,171,10,42,169,10,18,211,14063,221,9157,221,1636,221,222,212,16,212,1,212,0,212,1406,221,524,221,517,221,1627,221,2577,221,9,221,8,221,1855,221,0.6511412927540354,221,9157,14063,0.17866113355902588,221,1636,9157,0.1163336414705255,221,1636,14063,0.28247978436657684,221,524,1855,0.7579514824797844,221,1406,1855,2020-12-30
MA,11,89,0,13,87,0,72,100,19310,100,14998,100,2192,100,256,100,133,100,2,100,4,100,1075,100,435,100,411,100,2167,100,1986,100,25,100,11,100,1469,100,0.7766960124287934,100,14998,19310,0.14615282037605015,100,2192,14998,0.11351631279129984,100,2192,19310,0.29611980939414567,100,435,1469,0.731790333560245,100,1075,1469,2020-12-30
MD,3,55,0,3,55,0,18,58,11665,58,9209,58,2037,58,193,58,290,58,2,58,5,58,1039,58,424,58,368,58,2029,58,1621,58,8,58,4,58,1309,58,0.7894556365195028,58,9209,11665,0.2211966554457596,58,2037,9209,0.17462494642091728,58,2037,11665,0.32391138273491216,58,424,1309,0.7937356760886173,58,1039,1309,2020-12-30
ME,2,27,7,2,27,7,9,36,2991,36,1956,36,233,36,9,36,24,36,0,36,1,36,204,36,53,36,45,36,229,36,185,36,4,36,3,36,298,36,0.6539618856569709,36,1956,2991,0.11912065439672802,36,233,1956,0.0779003677699766,36,233,2991,0.17785234899328858,36,53,298,0.6845637583892618,36,204,298,2020-12-30
MI,21,138,0,25,134,0,40,159,23087,159,16138,159,2591,159,246,159,107,159,4,159,14,158,1944,159,588,159,542,159,2575,159,2312,159,16,159,15,159,2618,159,0.6990080997964222,159,16138,23087,0.16055273268062956,159,2591,16138,0.11222766058820982,159,2591,23087,0.22459893048128343,159,588,2618,0.7425515660809778,159,1944,2618,2020-12-30
MN,20,106,13,21,105,13,24,139,9756,139,6660,139,963,139,94,139,39,139,2,139,1,139,628,139,178,139,168,139,945,139,811,139,18,139,14,139,913,139,0.6826568265682657,139,6660,9756,0.1445945945945946,139,963,6660,0.09870848708487084,139,963,9756,0.1949616648411829,139,178,913,0.687842278203724,139,628,913,2020-12-30
MO,23,100,14,32,91,14,34,137,17475,137,12934,137,2729,137,257,137,207,137,0,137,17,137,1493,137,657,137,606,137,2694,137,2346,137,35,137,14,137,1863,137,0.740143061516452,137,12934,17475,0.21099427864543066,137,2729,12934,0.1561659513590844,137,2729,17475,0.3526570048309179,137,657,1863,0.8013955984970478,137,1493,1863,2020-12-30
MS,11,93,0,16,88,0,17,104,8421,104,5302,104,1363,104,134,104,35,104,0,104,4,104,699,104,378,104,295,104,1340,104,1150,104,23,104,15,104,818,104,0.6296164351027194,104,5302,8421,0.25707280271595623,104,1363,5302,0.16185726160788505,104,1363,8421,0.4621026894865526,104,378,818,0.8545232273838631,104,699,818,2020-12-30
MT,14,51,0,15,50,0,6,65,3107,65,1945,65,197,65,33,65,14,65,0,65,2,65,130,65,39,65,38,65,196,65,188,65,1,65,1,65,217,65,0.6260057933698101,65,1945,3107,0.1012853470437018,65,197,1945,0.0634052140328291,65,197,3107,0.17972350230414746,65,39,217,0.5990783410138248,65,130,217,2020-12-30
NC,5,122,0,6,121,0,63,127,22785,127,16923,127,3641,127,381,127,249,127,7,127,12,127,1975,127,817,127,791,127,3598,127,3263,127,43,127,34,127,2423,127,0.7427254772876892,127,16923,22785,0.2151509779589907,127,3641,16923,0.1597981127935045,127,3641,22785,0.3371853074700784,127,817,2423,0.8151052414362361,127,1975,2423,2020-12-30
ND,18,31,0,17,32,0,38,49,2419,49,1513,49,184,49,14,49,12,48,0,49,2,49,111,49,35,49,35,49,183,49,152,49,1,49,1,49,214,49,0.6254650682100041,49,1513,2419,0.12161269001982816,49,184,1513,0.07606448945845391,49,184,2419,0.16355140186915887,49,35,214,0.5186915887850467,49,111,214,2020-12-30
NE,10,91,0,16,85,0,27,101,5435,101,3302,101,547,101,48,101,31,101,4,101,1,101,342,101,130,101,121,101,534,101,498,101,13,101,12,101,552,101,0.6075436982520699,101,3302,5435,0.16565717746820108,101,547,3302,0.10064397424103036,101,547,5435,0.23550724637681159,101,130,552,0.6195652173913043,101,342,552,2020-12-30
NH,4,24,1,6,22,1,4,29,2793,29,1941,29,321,29,33,29,22,29,0,29,0,29,166,29,57,29,54,29,319,29,277,29,2,29,1,29,222,29,0.6949516648764769,29,1941,2793,0.16537867078825347,29,321,1941,0.11493018259935553,29,321,2793,0.25675675675675674,29,57,222,0.7477477477477478,29,166,222,2020-12-30
NJ,10,83,2,11,82,2,187,95,22843,95,15285,95,3879,95,382,95,143,95,4,95,4,95,1607,95,732,95,711,95,3822,95,3538,95,57,95,12,95,2444,95,0.6691327759050912,95,15285,22843,0.25377821393523065,95,3879,15285,0.16981132075471697,95,3879,22843,0.2995090016366612,95,732,2444,0.6575286415711947,95,1607,2444,2020-12-30
NM,17,37,0,18,36,0,2,53,4282,54,2927,53,690,53,109,54,16,54,0,53,5,54,376,53,155,53,154,53,681,53,641,53,9,53,2,53,421,54,0.6856406652611853,53,2927,4269,0.23573624871882473,53,690,2927,0.16163035839775122,53,690,4269,0.36992840095465396,53,155,419,0.8973747016706444,53,376,419,2020-12-30
NV,15,48,0,18,45,0,45,63,8567,63,6758,63,1948,63,155,63,96,63,2,63,3,63,771,63,400,63,401,63,1938,63,1794,63,10,63,13,63,902,63,0.7888409011322517,63,6758,8567,0.28825096182302457,63,1948,6758,0.22738414847671296,63,1948,8567,0.4434589800443459,63,400,902,0.8547671840354767,63,771,902,2020-12-30
NY,7,189,0,6,190,0,278,196,52878,196,36168,196,8731,196,987,196,243,196,6,196,24,196,3560,196,1417,196,1322,196,8635,196,7876,196,96,196,46,196,5337,196,0.6839895608759786,196,36168,52878,0.2414012386640124,196,8731,36168,0.16511592722871515,196,8731,52878,0.2655049653363313,196,1417,5337,0.6670414090312909,196,3560,5337,2020-12-30
OH,28,199,0,54,173,0,310,227,32586,227,21298,227,4633,227,502,227,326,227,8,227,55,227,3052,227,1055,227,992,227,4569,227,4176,227,64,227,37,227,4219,227,0.6535935677898485,227,21298,32586,0.21753216264437975,227,4633,21298,0.14217762229178174,227,4633,32586,0.2500592557478075,227,1055,4219,0.7233941692344157,227,3052,4219,2020-12-30
OK,44,97,10,49,92,10,32,151,10613,151,7331,151,2001,151,392,151,65,151,1,151,9,151,935,151,484,151,480,151,1922,151,1838,151,79,151,75,151,1068,151,0.6907566192405541,151,7331,10613,0.272950484244987,151,2001,7331,0.18854235371713934,151,2001,10613,0.45318352059925093,151,484,1068,0.8754681647940075,151,935,1068,2020-12-30
OR,3,60,0,3,60,0,20,63,6638,63,4765,63,572,63,68,63,48,63,2,63,37,63,494,63,116,63,98,63,563,63,462,63,9,63,4,62,764,63,0.7178366978005424,63,4765,6638,0.12004197271773347,63,572,4765,0.08617053329316059,63,572,6638,0.1518324607329843,63,116,764,0.6465968586387435,63,494,764,2020-12-30
WV,20,39,0,22,37,0,21,59,5977,59,4338,59,917,59,91,59,30,59,2,59,0,59,507,59,199,59,194,59,905,59,829,59,12,59,10,59,603,59,0.7257821649657018,59,4338,5977,0.21138773628400184,59,917,4338,0.1534214488874017,59,917,5977,0.33001658374792703,59,199,603,0.8407960199004975,59,507,603,2020-12-30
WY,4,25,0,4,25,0,5,29,1690,29,712,29,111,29,18,29,12,29,1,29,0,29,44,29,25,29,25,29,110,29,96,29,1,29,1,29,127,29,0.421301775147929,29,712,1690,0.15589887640449437,29,111,712,0.06568047337278106,29,111,1690,0.1968503937007874,29,25,127,0.3464566929133858,29,44,127,2020-12-30
