state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/04/18,44158,44139,44177,6.41,6.38,6.43,692110,691416,692804,
CW,2021/04/19,45460,45439,45480,6.58,6.56,6.61,693344,692675,694014,
CW,2021/04/20,45557,45538,45576,6.56,6.54,6.58,697218,696549,697887,
CW,2021/04/21,44840,44826,44855,6.44,6.42,6.46,699683,699009,700357,
CW,2021/04/22,43801,43783,43819,6.29,6.27,6.32,699218,698524,699913,
CW,2021/04/23,43123,43106,43140,6.2,6.18,6.22,698558,697885,699231,
CW,2021/04/24,41791,41775,41808,6.02,5.97,6.07,697525,696599,698452,
CW,2021/04/25,41473,41419,41528,6,5.94,6.07,693832,693130,694534,
CW,2021/04/26,42557,42540,42573,6.17,6.14,6.2,692556,691810,693302,
CW,2021/04/27,42378,42371,42386,6.11,6.06,6.16,696768,696040,697495,
CW,2021/04/28,41572,41564,41579,5.96,5.92,6.01,699981,699372,700590,
CW,2021/04/29,40472,40459,40485,5.81,5.76,5.85,699872,699269,700474,
CW,2021/04/30,39674,39643,39706,5.7,5.64,5.76,698988,698307,699669,
CW,2021/05/01,38358,38320,38396,5.54,5.47,5.61,695456,694757,696155,
CW,2021/05/02,38295,38251,38339,5.56,5.5,5.63,691496,690956,692036,
CW,2021/05/03,38923,38886,38960,5.65,5.59,5.7,692148,691721,692576,
CW,2021/05/04,39096,39040,39151,5.63,5.54,5.73,696782,695806,697759,
CW,2021/05/05,38233,38192,38274,5.47,5.41,5.54,701349,700768,701930,
CW,2021/05/06,37205,37152,37257,5.32,5.24,5.4,702282,701508,703057,
CW,2021/05/07,36382,36338,36426,5.24,5.18,5.3,697599,696787,698410,
CW,2021/05/08,34989,34943,35035,5.05,4.99,5.12,695584,694705,696463,
CW,2021/05/09,34443,34387,34499,5,4.91,5.08,692451,691427,693475,
CW,2021/05/10,34728,34681,34774,5.04,4.96,5.12,691708,690612,692803,
CW,2021/05/11,34658,34606,34710,5,4.92,5.07,696234,695303,697165,
CW,2021/05/12,33746,33697,33794,4.86,4.78,4.93,697707,696697,698717,
CW,2021/05/13,32830,32777,32883,4.73,4.66,4.8,697376,696342,698410,
CW,2021/05/14,31742,31683,31802,4.58,4.5,4.66,696100,694984,697216,
CW,2021/05/15,30658,30562,30754,4.45,4.29,4.6,692565,690755,694374,
CW,2021/05/16,30250,30137,30364,4.41,4.23,4.6,688539,686592,690486,
CW,2021/05/17,30459,30371,30547,4.44,4.31,4.58,688777,687361,690193,
CW,2021/05/18,30007,29805,30209,4.37,4.04,4.71,689793,686540,693046,
AK,2021/04/18,34,34,34,2.33,2.33,2.33,1462,1462,1462,POINT (-151.631889 63.631126)
AL,2021/04/18,475,475,475,3.42,3.42,3.42,13908,13908,13908,POINT (-86.844516 32.756889)
AR,2021/04/18,190,190,190,2.54,2.54,2.54,7468,7468,7468,POINT (-92.439162 34.899825)
AZ,2021/04/18,523,516,530,3.78,3.23,4.34,13838,13749,13927,POINT (-111.664616 34.293239)
CA,2021/04/18,2070,2070,2070,3.57,3.53,3.6,58063,57968,58158,POINT (-119.662127 37.211164)
CO,2021/04/18,571,571,571,5.61,5.61,5.61,10175,10175,10175,POINT (-105.547832 38.998552)
CT,2021/04/18,568,568,568,7.29,7.29,7.29,7792,7792,7792,POINT (-72.738288 41.575155)
DC,2021/04/18,179,179,179,6.63,6.63,6.63,2698,2698,2698,POINT (-77.016275 38.904785)
DE,2021/04/18,203,203,203,7.81,7.81,7.81,2598,2598,2598,POINT (-75.452394 38.994926)
FL,2021/04/18,3755,3755,3755,7.28,7.28,7.28,52558,52558,52558,POINT (-82.420978 28.260731)
GA,2021/04/18,1482,1480,1484,7.67,7.55,7.78,19324,19297,19351,POINT (-83.426574 32.638481)
HI,2021/04/18,51,51,51,2.05,2.05,2.05,2482,2482,2482,POINT (-157.854309 21.361013)
IA,2021/04/18,207,207,207,2.73,2.73,2.73,7667,7667,7667,POINT (-93.500061 42.074659)
ID,2021/04/18,148,148,148,4.59,4.59,4.59,3221,3221,3221,POINT (-114.659366 44.389073)
IL,2021/04/18,2185,2184,2186,7.62,7.58,7.66,28683,28662,28704,POINT (-89.148632 40.124144)
IN,2021/04/18,853,853,853,5.06,5.06,5.06,16870,16870,16870,POINT (-86.2818 39.919991)
KS,2021/04/18,173,173,173,2.22,2.22,2.22,7801,7801,7801,POINT (-98.38018 38.484729)
KY,2021/04/18,417,417,417,3.39,3.39,3.39,12307,12307,12307,POINT (-85.290484 37.526683)
LA,2021/04/18,300,300,300,2.44,2.44,2.44,12522,12522,12522,POINT (-91.840238 30.921314)
MA,2021/04/18,609,609,609,3.66,3.66,3.66,16620,16620,16620,POINT (-71.481104 42.151077)
MD,2021/04/18,1449,1449,1449,14.49,14.49,14.49,9997,9997,9997,POINT (-76.687282 38.946466)
ME,2021/04/18,117,117,117,4.08,4.08,4.08,2865,2865,2865,POINT (-69.06137 45.117911)
MI,2021/04/18,4280,4280,4280,20.62,20.62,20.62,20754,20754,20754,POINT (-85.730977 44.874798)
MN,2021/04/18,783,783,783,8.25,8.25,8.25,9495,9495,9495,POINT (-94.198308 46.349153)
MS,2021/04/18,241,241,241,3.09,3.09,3.09,7794,7794,7794,POINT (-89.65344 32.713378)
MT,2021/04/18,62,62,62,2.18,2.18,2.18,2848,2848,2848,POINT (-109.645127 47.033521)
ND,2021/04/18,97,97,97,4.76,4.76,4.76,2036,2024,2048,POINT (-100.46931 47.446305)
NJ,2021/04/18,2054,2054,2054,10.09,10.09,10.09,20355,20355,20355,POINT (-74.655514 40.110253)
NV,2021/04/18,378,378,378,5.1,5.1,5.1,7576,7576,7576,POINT (-114.916992 39.283294)
NY,2021/04/18,4464,4464,4464,9.32,9.32,9.32,47877,47877,47877,POINT (-75.59655 42.921241)
OK,2021/04/18,270,270,270,2.94,2.9,2.98,9281,9270,9292,POINT (-97.508297 35.583449)
SC,2021/04/18,476,476,476,5.28,5.28,5.28,9021,8358,9684,POINT (-80.864614 33.878572)
TN,2021/04/18,881,878,884,5.13,5.13,5.13,17599,17599,17599,POINT (-86.343226 35.842998)
UT,2021/04/18,145,145,145,2.73,2.73,2.73,5318,5318,5318,POINT (-111.678222 39.323779)
AK,2021/04/19,44,44,44,2.97,2.97,2.97,1480,1480,1480,POINT (-151.631889 63.631126)
AL,2021/04/19,442,442,442,3.17,3.17,3.17,13925,13925,13925,POINT (-86.844516 32.756889)
AR,2021/04/19,200,200,200,2.65,2.57,2.73,7541,7533,7549,POINT (-92.439162 34.899825)
AZ,2021/04/19,541,541,541,3.91,3.91,3.91,13833,13833,13833,POINT (-111.664616 34.293239)
CA,2021/04/19,2127,2126,2128,3.66,3.6,3.71,58126,58052,58200,POINT (-119.662127 37.211164)
CO,2021/04/19,596,594,598,5.86,5.86,5.86,10173,10173,10173,POINT (-105.547832 38.998552)
CT,2021/04/19,589,589,589,7.54,7.54,7.54,7807,7807,7807,POINT (-72.738288 41.575155)
DC,2021/04/19,189,189,189,6.92,6.92,6.92,2730,2730,2730,POINT (-77.016275 38.904785)
DE,2021/04/19,201,201,201,7.78,7.78,7.78,2583,2583,2583,POINT (-75.452394 38.994926)
FL,2021/04/19,3866,3861,3870,7.5,7.5,7.5,52529,52529,52529,POINT (-82.420978 28.260731)
GA,2021/04/19,1524,1524,1525,7.9,7.9,7.9,19307,19307,19307,POINT (-83.426574 32.638481)
HI,2021/04/19,53,53,53,2.13,2.13,2.13,2490,2490,2490,POINT (-157.854309 21.361013)
IA,2021/04/19,220,218,221,2.9,2.9,2.9,7656,7656,7656,POINT (-93.500061 42.074659)
ID,2021/04/19,143,143,143,4.42,4.42,4.42,3233,3233,3233,POINT (-114.659366 44.389073)
IL,2021/04/19,2223,2222,2224,7.74,7.7,7.78,28706,28687,28725,POINT (-89.148632 40.124144)
IN,2021/04/19,860,846,874,5.11,5.11,5.11,16842,16842,16842,POINT (-86.2818 39.919991)
KS,2021/04/19,176,176,176,2.25,2.25,2.25,7809,7809,7809,POINT (-98.38018 38.484729)
KY,2021/04/19,436,434,437,3.54,3.54,3.54,12306,12306,12306,POINT (-85.290484 37.526683)
LA,2021/04/19,314,314,314,2.54,2.54,2.54,12576,12576,12576,POINT (-91.840238 30.921314)
MA,2021/04/19,594,594,594,3.58,3.58,3.58,16610,16577,16643,POINT (-71.481104 42.151077)
MD,2021/04/19,1455,1455,1455,14.81,14.81,14.81,9822,9822,9822,POINT (-76.687282 38.946466)
ME,2021/04/19,126,126,126,4.42,4.42,4.42,2850,2850,2850,POINT (-69.06137 45.117911)
MI,2021/04/19,4375,4375,4375,21,21,21,20832,20832,20832,POINT (-85.730977 44.874798)
MN,2021/04/19,799,799,799,8.49,8.49,8.49,9407,9407,9407,POINT (-94.198308 46.349153)
MS,2021/04/19,250,250,250,3.21,3.21,3.21,7790,7790,7790,POINT (-89.65344 32.713378)
MT,2021/04/19,74,74,74,2.6,2.6,2.6,2848,2848,2848,POINT (-109.645127 47.033521)
