state,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
HI,1773,16,1925,26,266,23,104,15,45,15,94,13,0.7467569091934574,16,1324,1773,0.14972144846796656,19,215,1436,0.1065989847715736,16,189,1773,0.2978723404255319,13,28,94,0.6170212765957447,13,58,94,2020-08-25
IA,8659,126,5449,126,375,126,495,126,103,125,736,124,0.6292874465873658,126,5449,8659,0.06881996696641586,126,375,5449,0.04330754128652269,126,375,8659,0.13994565217391305,123,103,736,0.6725543478260869,124,495,736,2020-08-25
ID,3935,46,1976,42,177,48,213,46,47,46,297,44,0.49921465968586387,41,1907,3820,0.08906882591093117,42,176,1976,0.04498094027954257,46,177,3935,0.15824915824915825,44,47,297,0.7250859106529209,43,211,291,2020-08-25
IL,29535,180,19744,186,1740,189,1917,142,359,146,3254,129,0.6492635855764347,180,19176,29535,0.08691247974068071,186,1716,19744,0.05647536820721178,180,1668,29535,0.10375615763546799,126,337,3248,0.5552109181141439,125,1790,3224,2020-08-25
IN,16800,139,10535,139,856,139,1423,131,182,131,2269,131,0.6270833333333333,139,10535,16800,0.08032740078043209,138,844,10507,0.05032196518006201,138,844,16772,0.08021154693697664,131,182,2269,0.627148523578669,131,1423,2269,2020-08-25
KS,7924,127,4588,131,333,135,508,82,87,91,653,76,0.5691159731883142,126,4500,7907,0.06797184337879454,130,309,4546,0.03831514843948237,126,302,7882,0.1181959564541213,71,76,643,0.81421647819063,73,504,619,2020-08-25
KY,13019,105,8774,106,592,106,1034,99,566,101,1543,101,0.6699439281050772,105,8722,13019,0.06747207658992478,106,592,8774,0.04547200245794608,105,592,13019,0.3716349310571241,100,566,1523,0.6701231367465975,99,1034,1543,2020-08-25
LA,13953,174,9203,177,859,210,1198,94,301,202,1671,86,0.6394323801333046,174,8922,13953,0.09375,174,846,9024,0.059090244259178,171,808,13674,0.16172016959418534,81,267,1651,0.6642728904847397,85,1110,1671,2020-08-25
MA,17934,80,12864,80,256,80,916,76,58,75,1843,76,0.7172967547674808,80,12864,17934,0.01990049751243781,80,256,12864,0.014274562283929966,80,256,17934,0.031470428648941944,75,58,1843,0.49701573521432446,76,916,1843,2020-08-25
MD,10987,53,8631,54,790,52,716,44,128,48,1059,43,0.7786474924911259,53,8555,10987,0.09197811153801373,52,790,8589,0.07197073616826703,51,787,10935,0.12086874409820586,43,128,1059,0.6792270531400966,42,703,1035,2020-08-25
ME,2923,31,1973,32,30,32,203,30,9,28,293,28,0.6719124187478618,31,1964,2923,0.015205271160669031,32,30,1973,0.009579199452617175,31,28,2923,0.03103448275862069,26,9,290,0.6621160409556314,28,194,293,2020-08-25
MI,23146,145,17227,146,652,147,1550,121,147,142,2121,119,0.7363691350557332,145,17044,23146,0.03784756486910083,146,652,17227,0.028169014084507043,145,652,23146,0.05704856199905705,119,121,2121,0.7307873644507308,119,1550,2121,2020-08-25
MN,11215,128,7741,129,493,129,684,127,104,128,941,116,0.68979045920642,128,7736,11215,0.0636868621625113,129,493,7741,0.0439589835042354,128,493,11215,0.10839532412327312,116,102,941,0.7215727948990436,116,679,941,2020-08-25
MO,18900,124,12508,128,941,136,1446,116,281,116,2167,111,0.6307407407407407,124,11921,18900,0.06827630316597377,128,854,12508,0.04497354497354497,124,850,18900,0.12726406101048618,104,267,2098,0.6594370096908168,109,1429,2167,2020-08-25
WV,6652,60,4689,60,213,60,462,60,59,60,642,60,0.7049007817197835,60,4689,6652,0.045425463851567496,60,213,4689,0.0320204449789537,60,213,6652,0.09190031152647975,60,59,642,0.719626168224299,60,462,642,2020-08-25
WY,1495,26,637,26,27,26,58,26,7,26,114,26,0.4260869565217391,26,637,1495,0.0423861852433281,26,27,637,0.018060200668896322,26,27,1495,0.06140350877192982,26,7,114,0.5087719298245614,26,58,114,2020-08-25
