state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
VT,1,15,1,1,15,1,0,16,1266,17,890,17,2,16,0,17,2,16,0,16,0,16,67,17,0,16,0,17,2,16,3,17,0,16,0,16,105,17,0.703001579778831,17,890,1266,0.002309468822171,16,2,866,0.001628664495114,16,2,1228,0,16,0,97,0.638095238095238,17,67,105,2021/07/26,,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,16,0,16,0,16,1,16,0,16,0,16,1,16,0,16,0,16,0,16
WA,13,87,2,12,88,2,2,100,13270,102,9999,102,721,100,82,102,136,100,2,100,6,100,943,102,181,100,157,102,706,100,527,102,15,100,6,100,1292,102,0.753504144687264,102,9999,13270,0.072946175637394,100,721,9884,0.054912414318355,100,721,13130,0.143196202531646,100,181,1264,0.729876160990712,102,943,1292,2021/07/26,,0,102,5,102,5,102,9,102,15,102,16,102,21,102,11,102,0,102,1,100,15,100,15,100,10,100,8,100,32,100,31,100,11,99,13,100,7,100
WI,7,120,23,12,115,23,1,147,13055,150,8828,150,277,147,64,150,32,147,4,147,6,147,863,150,60,147,60,150,266,147,255,150,11,147,3,147,1536,150,0.67621600919188,150,8828,13055,0.032086180933627,147,277,8633,0.021645698210518,147,277,12797,0.040431266846361,147,60,1484,0.561848958333333,150,863,1536,2021/07/26,,1,150,2,146,4,146,9,146,8,146,7,146,9,146,13,146,11,150,0,147,2,143,4,143,1,143,6,143,4,143,8,143,5,143,2,147,0,147
AK,2,20,1,2,20,1,1,23,1588,23,1101,23,118,23,21,23,2,23,1,23,2,23,97,23,32,23,32,23,114,23,112,23,4,23,2,23,125,23,0.693324937027708,23,1101,1588,0.107175295186194,23,118,1101,0.074307304785894,23,118,1588,0.256,23,32,125,0.776,23,97,125,2021/07/26,,0,23,4,23,4,23,3,23,5,23,3,23,2,23,0,23,0,23,0,23,0,23,1,23,0,23,0,23,0,23,1,23,0,23,0,23,0,23
AL,30,71,16,32,69,16,19,113,15465,117,12243,117,1473,113,273,115,93,113,2,113,19,113,1477,117,375,113,362,115,1433,113,1335,115,40,113,28,113,1663,117,0.791658583899127,117,12243,15465,0.121604887311153,113,1473,12113,0.096457337436972,113,1473,15271,0.230769230769231,113,375,1625,0.888153938665063,117,1477,1663,2021/07/26,,0,115,10,115,20,115,41,115,60,115,53,115,65,115,24,115,0,115,2,113,7,113,10,113,15,113,15,113,20,113,18,113,6,113,0,113,11,113
AR,22,87,2,24,85,2,11,109,9514,111,7052,111,1068,109,147,111,71,109,3,109,9,109,800,111,335,109,335,111,1047,109,992,111,21,109,16,109,1062,111,0.741223460163969,111,7052,9514,0.151704545454545,109,1068,7040,0.112717678100264,109,1068,9475,0.319047619047619,109,335,1050,0.753295668549906,111,800,1062,2021/07/26,,0,111,4,111,14,111,18,111,30,111,27,111,36,111,7,111,11,111,1,109,2,109,5,109,7,109,9,109,17,109,14,109,16,109,0,109,10,109
AZ,31,89,3,31,89,3,5,120,17041,123,12150,123,1144,120,184,123,134,120,4,120,6,120,1237,123,294,120,260,123,1109,120,878,123,35,120,17,120,2210,123,0.71298632709348,123,12150,17041,0.095868599681555,120,1144,11933,0.068306663482207,120,1144,16748,0.137126865671642,120,294,2144,0.55972850678733,123,1237,2210,2021/07/26,,1,123,56,123,14,123,20,123,25,123,29,123,24,123,13,123,2,123,4,120,7,120,12,120,16,120,16,120,28,120,32,120,16,120,3,120,12,120
CA,71,308,34,89,289,35,23,405,64352,413,50469,413,4342,404,657,413,432,405,17,404,7,404,5153,412,896,404,872,412,4253,404,3956,412,89,404,69,404,6956,412,0.784264669318747,413,50469,64352,0.087132766094076,404,4342,49832,0.068351042896497,404,4342,63525,0.13228997490034,404,896,6773,0.740799309948246,412,5153,6956,2021/07/26,,2,412,61,412,97,412,123,411,120,412,105,412,78,412,68,412,3,412,0,404,29,404,63,404,38,404,60,404,96,404,73,404,72,404,1,404,24,404
CO,7,78,20,6,79,20,6,103,11659,105,8235,105,389,103,67,105,44,103,2,103,17,103,926,105,127,103,124,105,362,103,310,105,27,103,8,103,1343,105,0.706321296852217,105,8235,11659,0.047765225933202,103,389,8144,0.033659254131695,103,389,11557,0.096651445966514,103,127,1314,0.689501116902457,105,926,1343,2021/07/26,,1,105,6,105,8,104,15,104,7,104,11,105,10,104,9,104,0,105,1,103,2,102,8,102,3,102,10,102,10,103,5,102,5,102,0,103,4,103
CT,0,36,4,0,36,4,6,39,8431,40,6803,40,170,39,25,40,34,39,1,39,0,39,535,40,32,39,30,40,169,39,128,40,1,39,1,39,1052,40,0.806903095718183,40,6803,8431,0.025245025245025,39,170,6734,0.020376363418435,39,170,8343,0.031067961165049,39,32,1030,0.508555133079848,40,535,1052,2021/07/26,,0,40,4,40,1,40,3,40,7,40,3,40,4,40,3,40,0,40,0,39,4,39,2,39,3,39,4,39,7,39,5,39,9,39,0,39,1,39
DC,0,13,1,0,13,1,0,12,3481,14,2686,14,49,13,2,14,47,13,2,13,3,13,280,14,12,12,10,13,44,13,26,14,5,13,2,13,352,14,0.771617351335823,14,2686,3481,0.018745218056618,13,49,2614,0.014609421586166,13,49,3354,0.036363636363636,12,12,330,0.795454545454545,14,280,352,2021/07/26,,0,14,0,14,0,14,0,14,1,14,1,14,0,14,0,14,0,14,0,13,2,13,16,13,6,13,3,13,10,13,5,13,5,13,0,13,0,12
DE,1,12,2,1,12,2,0,14,3280,15,2491,15,65,14,3,15,34,14,0,14,1,14,144,15,6,14,5,15,48,14,30,15,17,14,11,14,187,15,0.759451219512195,15,2491,3280,0.026252019386107,14,65,2476,0.019993848046755,14,65,3251,0.032967032967033,14,6,182,0.770053475935829,15,144,187,2021/07/26,,0,15,0,15,2,15,0,15,0,15,1,15,0,15,0,15,0,15,1,14,0,14,2,14,1,14,5,14,4,14,9,14,12,14,0,14,1,14
FL,33,168,59,35,166,59,101,254,57833,260,48328,260,10187,254,1733,260,271,254,49,254,18,254,5702,260,2038,254,2026,260,10067,254,9662,260,120,254,114,254,6576,260,0.835647467708748,260,48328,57833,0.21402609408156,254,10187,47597,0.179206614477966,254,10187,56845,0.320238843494657,254,2038,6364,0.867092457420925,260,5702,6576,2021/07/26,,19,260,112,260,202,260,248,260,321,260,307,259,247,260,207,260,70,260,2,254,15,254,28,254,32,254,42,254,54,254,51,254,46,254,1,254,92,254
GA,26,126,18,29,123,18,9,167,22922,170,19132,170,2414,167,527,170,130,167,11,167,36,167,2179,170,567,167,531,170,2352,167,2042,170,62,167,23,167,2652,170,0.834656661722363,170,19132,22922,0.127488777396356,167,2414,18935,0.10665841912252,167,2414,22633,0.217993079584775,167,567,2601,0.821644042232278,170,2179,2652,2021/07/26,,1,170,58,170,42,170,59,170,102,170,70,170,39,170,31,170,33,170,1,167,7,167,9,167,12,167,23,167,25,167,16,167,12,167,25,167,9,167
HI,1,19,4,1,19,4,0,24,2599,24,1896,24,132,24,16,24,11,24,1,24,2,24,148,24,25,24,24,24,128,24,117,24,4,24,2,24,225,24,0.72951135051943,24,1896,2599,0.069620253164557,24,132,1896,0.050788764909581,24,132,2599,0.111111111111111,24,25,225,0.657777777777778,24,148,225,2021/07/26,,0,24,1,24,4,24,4,24,2,24,2,24,2,24,0,24,1,24,0,24,1,24,1,24,0,24,1,24,4,24,2,24,2,24,0,24,1,24
IA,1,31,93,2,30,93,0,123,8037,125,5173,125,273,123,33,125,55,123,0,123,2,123,445,125,66,123,47,125,269,123,162,125,4,123,1,123,649,125,0.643648127410725,125,5173,8037,0.053602984488514,123,273,5093,0.034382871536524,123,273,7940,0.104761904761905,123,66,630,0.685670261941448,125,445,649,2021/07/26,,0,125,4,125,6,125,3,125,6,125,7,125,6,125,1,125,0,125,1,123,2,123,11,123,1,123,11,123,12,123,11,123,6,123,0,123,0,123
MS,14,93,2,16,91,2,3,107,8795,109,5984,109,901,107,107,109,23,107,4,107,6,107,711,109,247,107,224,109,879,107,808,109,22,107,16,107,841,109,0.680386583285958,109,5984,8795,0.151811288963774,107,901,5935,0.103301994955285,107,901,8722,0.300852618757613,107,247,821,0.845422116527943,109,711,841,2021/07/26,,0,109,11,109,13,109,16,109,19,109,26,109,14,109,6,109,2,109,2,107,1,107,2,107,3,107,4,107,3,107,3,107,5,107,0,107,12,107
MT,4,61,1,6,59,1,0,65,3244,66,2280,66,123,65,33,66,13,65,0,65,5,65,160,66,28,65,29,66,119,65,117,66,4,65,2,65,246,66,0.702836004932182,66,2280,3244,0.054400707651482,65,123,2261,0.038210624417521,65,123,3219,0.116666666666667,65,28,240,0.650406504065041,66,160,246,2021/07/26,,1,66,2,66,6,66,3,66,5,66,5,66,5,66,6,66,0,66,0,65,1,65,3,65,3,65,1,65,2,65,2,65,1,65,0,65,1,65
NC,6,114,12,5,115,12,23,128,23528,132,18518,132,1107,128,141,132,126,128,5,128,8,128,1897,132,271,128,268,132,1083,128,1023,132,24,128,9,128,2369,132,0.787062223733424,132,18518,23528,0.060435660861495,128,1107,18317,0.047592433361995,128,1107,23260,0.117570498915401,128,271,2305,0.800759814267623,132,1897,2369,2021/07/26,,1,132,4,131,16,131,20,131,29,131,29,131,20,131,22,131,0,132,1,128,5,127,17,127,13,127,17,127,24,127,26,127,23,127,0,128,17,128
ND,12,37,1,12,37,1,10,49,2434,50,1648,50,45,49,2,50,5,49,0,49,0,49,109,50,7,49,6,50,45,49,23,50,0,49,0,49,200,50,0.677074774034511,50,1648,2434,0.027692307692308,49,45,1625,0.018687707641196,49,45,2408,0.035714285714286,49,7,196,0.545,50,109,200,2021/07/26,,0,50,0,49,0,49,2,49,0,49,0,49,0,49,1,49,0,50,0,49,0,48,1,48,1,48,2,48,1,48,0,48,0,48,0,49,0,49
NE,11,89,0,15,85,0,0,100,4331,100,3026,100,174,100,24,100,21,100,0,100,1,100,379,100,60,100,60,100,172,100,157,100,2,100,1,100,564,100,0.698683906719002,100,3026,4331,0.057501652346332,100,174,3026,0.040175479104133,100,174,4331,0.106382978723404,100,60,564,0.671985815602837,100,379,564,2021/07/26,,0,100,0,100,3,100,5,100,3,100,5,100,4,100,4,100,0,100,0,100,0,100,0,100,2,100,6,100,7,100,1,100,5,100,0,100,1,100
NH,2,24,4,2,24,4,2,30,3141,30,2345,30,34,30,3,30,8,30,0,30,0,30,177,30,9,30,8,30,34,30,29,30,0,30,0,30,284,30,0.746577523081821,30,2345,3141,0.014498933901919,30,34,2345,0.010824578159822,30,34,3141,0.03169014084507,30,9,284,0.623239436619718,30,177,284,2021/07/26,,0,30,0,30,0,30,0,30,0,30,2,30,1,30,0,30,0,30,0,30,0,30,1,30,0,30,0,30,1,30,3,30,3,30,0,30,1,30
NJ,6,78,10,5,79,10,31,93,24163,94,17055,94,447,93,65,94,113,93,2,93,3,93,1238,94,60,93,54,94,432,93,353,94,15,93,8,93,3049,94,0.705831229565865,94,17055,24163,0.026250880902044,93,447,17028,0.01855618747146,93,447,24089,0.019782393669634,93,60,3033,0.406034765496884,94,1238,3049,2021/07/26,,0,94,6,94,6,94,9,94,13,94,11,94,14,94,3,94,3,94,3,93,3,93,4,93,2,93,11,93,10,93,19,93,11,93,50,93,4,93
NM,18,36,1,20,34,1,1,54,4379,55,3125,55,173,54,23,55,29,54,0,54,12,54,348,55,64,54,66,55,164,54,159,55,9,54,4,54,436,55,0.713633249600365,55,3125,4379,0.056851790995728,54,173,3043,0.040524713047552,54,173,4269,0.154589371980676,54,64,414,0.798165137614679,55,348,436,2021/07/26,,0,55,0,54,2,54,6,54,6,54,5,54,2,54,1,54,1,55,0,54,7,53,5,53,2,53,6,53,3,53,2,53,4,53,0,54,0,54
NV,1,17,45,1,17,45,30,61,8703,63,6969,63,1112,61,147,63,93,61,2,61,2,61,754,63,224,61,235,63,1103,61,1046,63,9,61,12,61,876,63,0.800758359186487,63,6969,8703,0.16254933489256,61,1112,6841,0.129861030012846,61,1112,8563,0.264775413711584,61,224,846,0.860730593607306,63,754,876,2021/07/26,,1,63,10,63,20,63,18,63,27,63,36,63,23,63,11,63,1,63,1,61,2,61,4,61,11,61,17,61,19,61,23,61,16,61,0,61,18,61
NY,5,187,14,5,187,14,70,196,51224,206,39216,206,1097,197,131,206,127,197,5,197,12,197,3311,206,164,197,130,206,1065,197,728,206,32,197,12,197,5222,206,0.765578635014837,206,39216,51224,0.028192541954717,197,1097,38911,0.021661433959284,197,1097,50643,0.032050029314051,197,164,5117,0.634048257372654,206,3311,5222,2021/07/26,,0,206,14,206,25,206,13,206,22,206,17,206,21,206,16,206,3,205,1,197,10,197,17,197,9,197,17,197,25,197,28,197,17,197,3,196,11,196
OH,15,205,14,17,203,14,33,231,32365,234,23926,234,1058,231,117,234,148,231,0,231,105,231,2754,234,216,231,185,234,930,231,626,234,128,231,11,231,4121,234,0.739255368453576,234,23926,32365,0.044515504691379,231,1058,23767,0.032948210893463,231,1058,32111,0.053149606299213,231,216,4064,0.668284396991022,234,2754,4121,2021/07/26,,1,233,10,233,9,233,16,233,21,233,23,234,22,233,13,233,0,234,1,230,9,230,9,230,8,230,16,230,26,231,13,230,14,230,0,231,5,231
OK,36,103,12,36,103,12,1,149,10773,151,7786,151,858,149,187,151,72,149,4,149,7,149,818,151,231,149,237,151,826,149,794,151,32,149,30,149,997,151,0.722732757820477,151,7786,10773,0.112156862745098,149,858,7650,0.080821401657875,149,858,10616,0.242138364779874,149,231,954,0.820461384152457,151,818,997,2021/07/26,,1,151,7,151,23,151,22,151,30,151,44,151,33,151,19,151,8,151,1,149,11,149,5,149,11,149,13,149,12,149,10,149,9,149,0,149,6,149
OR,3,54,7,3,54,7,18,62,7203,64,5394,64,373,62,46,64,45,62,2,62,7,62,564,64,89,62,82,64,362,62,298,64,11,62,4,62,791,64,0.748854643898376,64,5394,7203,0.070603823585084,62,373,5283,0.053096085409253,62,373,7025,0.116036505867014,62,89,767,0.713021491782554,64,564,791,2021/07/26,,1,64,0,64,5,64,4,64,7,64,9,64,13,64,5,64,2,64,0,62,2,62,2,62,1,62,5,62,13,62,14,62,8,62,0,62,3,62
ID,4,38,10,5,37,10,0,51,3743,52,2445,52,169,51,23,52,3,51,1,51,0,51,263,52,55,51,56,52,166,51,158,52,3,51,3,51,311,52,0.653219342773177,52,2445,3743,0.07024106400665,51,169,2406,0.045638671347556,51,169,3703,0.182724252491694,51,55,301,0.845659163987138,52,263,311,2021/07/26,,0,52,2,51,2,51,3,51,4,51,4,51,4,51,4,51,0,52,0,51,0,50,0,50,1,50,0,50,0,50,0,50,2,50,0,51,1,51
