state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VT,1,15,1,1,15,1,0,16,1294,17,900,17,23,16,4,17,8,16,0,16,0,16,67,17,9,16,7,17,23,16,19,17,0,16,0,16,101,17,0.695517774343122,17,900,1294,0.026497695852535,16,23,868,0.018312101910828,16,23,1256,0.095744680851064,16,9,94,0.663366336633663,17,67,101,2021/04/25,POINT (-72.662695 44.075252),1,17,1,17,0,17,1,17,0,17,0,17,1,17,0,17,0,17,0,16,0,16,0,16,1,16,2,16,2,16,1,16,2,16,0,16
WA,8,95,2,10,93,2,15,103,13654,105,10032,105,846,103,76,105,164,103,1,103,11,103,951,105,201,103,176,105,829,103,607,105,17,103,5,103,1289,105,0.734729749523949,105,10032,13654,0.085170643310178,103,846,9933,0.062592482983131,103,846,13516,0.15952380952381,103,201,1260,0.7377812257564,105,951,1289,2021/04/25,POINT (-120.592492 47.411715),0,105,9,105,5,105,17,105,17,105,11,105,10,105,7,105,0,105,0,103,24,103,12,103,12,103,18,103,28,103,34,103,18,103,18,103
WI,10,117,22,11,116,22,3,146,13373,149,9031,149,398,146,87,149,44,146,2,146,8,146,895,149,119,146,114,149,393,146,374,149,5,146,4,146,1593,149,0.675315935093098,149,9031,13373,0.044987001243359,146,398,8847,0.030349245081592,146,398,13114,0.077222582738482,146,119,1541,0.561833019460138,149,895,1593,2021/04/25,POINT (-89.732969 44.639954),0,149,4,149,2,149,10,149,18,149,16,149,7,149,8,149,22,149,0,146,3,146,0,146,4,146,6,146,11,146,9,146,11,146,0,146
AK,1,23,0,1,23,0,1,24,1702,24,1108,24,57,24,4,24,1,24,0,24,0,24,97,24,13,24,13,24,47,24,45,24,10,24,2,24,130,24,0.650998824911868,24,1108,1702,0.0514440433213,24,57,1108,0.033490011750881,24,57,1702,0.1,24,13,130,0.746153846153846,24,97,130,2021/04/25,POINT (-151.631889 63.631126),0,24,0,23,0,23,1,23,1,23,1,23,1,23,0,23,0,24,0,24,0,23,0,23,0,23,1,23,0,23,0,23,0,23,0,24
AL,28,76,13,30,73,14,2,112,15567,117,11606,117,418,112,53,114,80,112,1,112,9,112,1315,117,138,112,120,114,406,112,324,114,12,112,5,112,1639,117,0.74555148712019,117,11606,15567,0.03668919511981,112,418,11393,0.027453040851176,112,418,15226,0.086683417085427,112,138,1592,0.802318486882245,117,1315,1639,2021/04/25,POINT (-86.844516 32.756889),1,114,3,114,7,114,3,114,13,114,12,114,9,114,5,114,0,114,0,112,3,112,10,112,21,112,8,112,15,112,12,112,11,112,0,112
AR,16,89,2,20,85,2,0,105,9259,107,6755,107,199,105,37,107,45,105,0,105,14,105,681,107,75,105,54,107,192,105,140,107,7,105,0,105,988,107,0.729560427691975,107,6755,9259,0.029529603798783,105,199,6739,0.021588197005858,105,199,9218,0.077239958805355,105,75,971,0.689271255060729,107,681,988,2021/04/25,POINT (-92.439162 34.899825),0,107,3,107,2,107,2,107,4,107,8,107,7,107,3,107,8,107,1,105,1,105,5,105,8,105,3,105,8,105,11,105,8,105,0,105
AZ,23,93,3,27,89,3,3,116,16956,119,12098,119,614,116,64,119,121,116,0,116,3,116,1192,119,182,116,133,119,608,116,423,119,6,116,3,116,2268,119,0.713493748525596,119,12098,16956,0.051775023189139,116,614,11859,0.036843684368437,116,614,16665,0.082652134423252,116,182,2202,0.525573192239859,119,1192,2268,2021/04/25,POINT (-111.664616 34.293239),1,119,3,119,6,119,9,119,9,119,15,119,9,119,12,119,0,119,3,116,5,116,14,116,18,116,15,116,21,116,25,116,20,116,0,116
CA,66,311,38,86,292,37,33,407,63646,415,47959,415,2036,406,236,415,420,407,4,406,15,406,4892,414,415,406,364,414,1980,406,1690,414,56,406,43,406,7029,414,0.753527323005374,415,47959,63646,0.042949962028521,406,2036,47404,0.032419349702239,406,2036,62802,0.060548584768019,406,415,6854,0.695973822734386,414,4892,7029,2021/04/25,POINT (-119.662127 37.211164),1,414,22,414,36,414,32,414,42,414,52,414,30,414,19,414,2,414,4,406,33,406,48,406,33,406,53,406,81,406,89,406,76,406,3,406
CO,6,86,13,5,87,13,10,103,11905,105,8402,105,744,103,117,105,67,103,3,103,17,103,959,105,224,103,225,105,715,103,648,105,29,103,16,103,1300,105,0.705753884922302,105,8402,11905,0.089519913367826,103,744,8311,0.063061535853534,103,744,11798,0.176795580110497,103,224,1267,0.737692307692308,105,959,1300,2021/04/25,POINT (-105.547832 38.998552),0,105,15,105,11,105,20,105,29,105,21,105,10,105,9,105,2,105,4,103,8,103,7,103,7,103,10,103,10,103,13,103,8,103,0,103
CT,4,34,1,4,34,1,17,38,8147,39,6659,39,454,38,68,39,36,38,2,38,1,38,578,39,101,38,95,39,448,38,389,39,6,38,3,38,1052,39,0.817356081993372,39,6659,8147,0.068735806207419,38,454,6605,0.056341523951353,38,454,8058,0.098058252427184,38,101,1030,0.549429657794677,39,578,1052,2021/04/25,POINT (-72.738288 41.575155),1,39,2,39,8,39,6,39,17,39,14,39,5,39,13,39,2,39,1,38,2,38,2,38,5,38,4,38,4,38,2,38,15,38,1,38
DC,0,12,2,0,12,2,1,12,3469,14,2671,14,160,13,20,14,94,13,2,13,13,13,292,14,45,12,36,13,139,13,115,14,21,13,7,13,347,14,0.769962525223407,14,2671,3469,0.061776061776062,13,160,2590,0.047746941211579,13,160,3351,0.137614678899083,12,45,327,0.84149855907781,14,292,347,2021/04/25,POINT (-77.016275 38.904785),0,14,2,14,3,14,4,14,6,14,1,14,3,14,1,14,0,14,1,13,6,13,16,13,7,13,20,13,19,13,14,13,11,13,0,13
DE,1,14,1,1,14,1,1,15,3323,16,2446,16,186,15,15,16,28,15,1,15,0,15,147,16,16,15,11,16,178,15,143,16,8,15,6,15,186,16,0.736081853746614,16,2446,3323,0.076543209876543,15,186,2430,0.056517775752051,15,186,3291,0.089887640449438,15,16,178,0.790322580645161,16,147,186,2021/04/25,POINT (-75.452394 38.994926),0,16,2,16,4,16,0,16,2,16,4,16,1,16,2,16,0,16,0,15,0,15,0,15,0,15,3,15,6,15,12,15,7,15,0,15
FL,10,242,15,21,231,15,90,261,58841,267,46992,267,3814,261,481,267,190,261,24,261,14,261,5230,267,897,261,828,267,3763,261,3446,267,51,261,40,261,6473,267,0.798626807838072,267,46992,58841,0.082363357591725,261,3814,46307,0.065896093574526,261,3814,57879,0.143199233716475,261,897,6264,0.807971574231423,267,5230,6473,2021/04/25,POINT (-82.420978 28.260731),2,267,20,267,56,267,69,267,85,267,85,266,92,267,60,267,12,267,0,261,18,261,14,261,17,261,31,261,35,261,34,261,39,261,2,261
GA,24,131,14,29,125,15,6,166,22756,169,18048,169,1446,166,231,169,138,166,12,166,32,166,2220,169,385,166,321,169,1397,166,1050,169,49,166,15,166,2793,169,0.793109509579891,169,18048,22756,0.081022020507648,166,1446,17847,0.064366792788783,166,1446,22465,0.14030612244898,166,385,2744,0.79484425349087,169,2220,2793,2021/04/25,POINT (-83.426574 32.638481),0,169,9,169,15,169,17,169,23,169,32,169,21,169,12,169,6,169,1,166,7,166,10,166,13,166,19,166,18,166,28,166,5,166,37,166
HI,1,21,4,2,20,4,1,26,2658,26,1884,26,51,26,4,26,12,26,0,26,3,26,153,26,9,26,8,26,45,26,38,26,6,26,1,26,221,26,0.708803611738149,26,1884,2658,0.027070063694268,26,51,1884,0.019187358916479,26,51,2658,0.040723981900452,26,9,221,0.692307692307692,26,153,221,2021/04/25,POINT (-157.854309 21.361013),0,26,1,26,1,26,0,26,0,26,1,26,0,26,1,26,0,26,1,26,2,26,1,26,1,26,1,26,2,26,3,26,1,26,0,26
IA,0,41,85,0,41,85,0,124,8043,126,5219,126,214,124,34,126,4,124,0,124,2,124,447,126,46,124,45,126,205,124,191,126,9,124,0,124,674,126,0.648887231132662,126,5219,8043,0.041521148622429,124,214,5154,0.026928400654335,124,214,7947,0.070121951219512,124,46,656,0.663204747774481,126,447,674,2021/04/25,POINT (-93.500061 42.074659),0,126,4,126,5,126,1,126,10,126,6,126,6,126,2,126,0,126,1,124,0,124,0,124,0,124,0,124,0,124,2,124,1,124,0,124
ID,4,47,1,4,47,1,4,51,3750,52,2238,52,134,51,13,52,5,51,1,51,1,51,200,52,42,51,38,52,128,51,117,52,6,51,5,51,304,52,0.5968,52,2238,3750,0.060606060606061,51,134,2211,0.036118598382749,51,134,3710,0.142857142857143,51,42,294,0.657894736842105,52,200,304,2021/04/25,POINT (-114.659366 44.389073),0,52,0,52,0,52,1,52,1,52,6,52,4,52,1,52,0,52,0,51,1,51,1,51,0,51,1,51,2,51,0,51,0,51,0,51
IL,11,166,23,12,165,23,9,195,31469,200,22799,200,2068,195,216,200,314,195,3,195,29,195,2324,200,469,195,447,200,2028,195,1813,200,40,195,22,195,3484,199,0.724490768692999,200,22799,31469,0.091788726142921,195,2068,22530,0.066486625514403,195,2068,31104,0.137134502923977,194,469,3420,0.667049368541906,199,2324,3484,2021/04/25,POINT (-89.148632 40.124144),0,200,19,200,22,200,31,200,40,200,55,200,23,200,22,200,4,191,4,195,26,195,35,195,24,195,58,195,63,195,56,195,43,195,5,186
IN,13,150,2,13,150,2,0,163,19178,165,12972,165,913,163,124,165,98,163,5,163,4,163,1531,165,218,163,183,165,891,163,670,165,22,163,12,163,2232,165,0.676400041714464,165,12972,19178,0.070956710966037,163,913,12867,0.047969316450376,163,913,19033,0.099862574438846,163,218,2183,0.685931899641577,165,1531,2232,2021/04/25,POINT (-86.2818 39.919991),0,165,9,165,16,165,10,165,25,165,37,165,15,165,9,165,3,165,0,163,9,163,7,163,10,163,14,163,25,163,10,163,20,163,3,163
KS,11,131,4,12,130,4,1,143,8802,146,5346,146,253,143,37,146,48,143,1,143,2,143,622,146,79,143,65,146,249,143,213,146,4,143,2,143,848,146,0.607361963190184,146,5346,8802,0.047717842323651,143,253,5302,0.029027076640661,143,253,8716,0.095410628019324,143,79,828,0.733490566037736,146,622,848,2021/04/25,POINT (-98.38018 38.484729),0,146,7,144,1,144,9,144,4,144,7,144,5,144,3,144,1,146,0,143,1,141,3,141,2,140,9,141,14,141,12,141,7,141,0,143
KY,0,23,93,3,111,2,5,114,14293,116,8938,116,472,114,125,116,99,114,0,114,11,114,1095,116,101,114,97,116,452,114,374,116,20,114,3,114,1836,116,0.625341076051214,116,8938,14293,0.053587647593097,114,472,8808,0.033451452870305,114,472,14110,0.056456120737842,114,101,1789,0.59640522875817,116,1095,1836,2021/04/25,POINT (-85.290484 37.526683),0,116,3,116,10,116,6,116,10,116,21,116,28,116,13,116,27,116,2,114,7,114,2,114,11,114,19,114,26,114,26,114,9,114,2,114
LA,41,176,6,44,173,6,3,217,14226,223,9562,223,315,223,129,218,25,218,1,218,1,218,1147,223,104,223,100,223,311,223,367,223,4,223,3,223,1831,223,0.672149585266414,223,9562,14226,0.03294289897511,223,315,9562,0.022142555883593,223,315,14226,0.056799563080284,223,104,1831,0.626433642818132,223,1147,1831,2021/04/25,POINT (-91.840238 30.921314),1,218,5,218,8,218,8,218,10,218,84,218,9,218,5,218,0,218,0,218,11,218,2,218,0,218,1,218,1,218,5,218,5,218,0,218
MA,10,91,1,9,92,1,6,101,19290,102,16248,102,497,101,74,102,92,101,2,101,3,101,1064,102,158,101,150,102,488,101,424,102,9,101,6,101,1425,102,0.842301710730949,102,16248,19290,0.030793060718711,101,497,16140,0.025944873668824,101,497,19156,0.113099498926271,101,158,1397,0.746666666666667,102,1064,1425,2021/04/25,POINT (-71.481104 42.151077),0,102,8,102,7,102,7,102,16,102,17,102,12,102,7,102,0,102,0,101,3,101,7,101,4,101,14,101,20,101,20,101,24,101,0,101
MD,4,54,1,3,55,1,7,58,11668,59,9506,59,1289,58,125,59,285,58,0,58,8,58,1022,59,292,58,270,59,1282,58,1014,59,7,58,5,58,1303,59,0.81470689064107,59,9506,11668,0.13638768384298,58,1289,9451,0.111466620546524,58,1289,11564,0.230830039525692,58,292,1265,0.784343821949348,59,1022,1303,2021/04/25,POINT (-76.687282 38.946466),0,59,12,59,12,59,21,59,22,59,19,59,20,59,19,59,0,59,3,58,19,58,33,58,22,58,37,58,62,58,62,58,47,58,0,58
ME,3,26,9,1,28,9,0,37,3236,38,2305,38,142,37,13,38,14,37,0,37,1,37,254,38,57,37,54,38,139,37,119,38,3,37,2,37,330,38,0.71229913473424,38,2305,3236,0.062555066079295,37,142,2270,0.044402751719825,37,142,3198,0.178125,37,57,320,0.76969696969697,38,254,330,2021/04/25,POINT (-69.06137 45.117911),0,38,1,38,2,38,3,38,3,38,3,38,1,38,0,38,0,38,0,37,0,37,0,37,0,37,1,37,5,37,4,37,4,37,0,37
MI,18,143,3,14,147,3,29,161,23329,164,19202,164,3379,161,389,164,54,161,16,161,10,160,2282,164,863,161,823,164,3330,161,3154,164,49,161,44,161,2701,164,0.823095717776158,164,19202,23329,0.176716698917421,161,3379,19121,0.145640274126115,161,3379,23201,0.322858211747101,161,863,2673,0.844872269529804,164,2282,2701,2021/04/25,POINT (-85.730977 44.874798),1,163,30,163,42,163,45,163,75,163,72,163,67,163,43,163,14,164,1,160,6,160,6,160,8,160,6,160,10,160,6,160,8,160,3,161
MN,15,111,14,15,111,14,14,139,10244,140,8001,140,733,139,93,140,40,139,5,139,0,139,713,140,181,139,168,140,719,139,618,140,14,139,12,139,952,140,0.781042561499414,140,8001,10244,0.093138500635324,139,733,7870,0.072841101063301,139,733,10063,0.197598253275109,139,181,916,0.748949579831933,140,713,952,2021/04/25,POINT (-94.198308 46.349153),0,140,8,140,14,140,12,140,19,140,18,140,13,140,8,140,1,140,0,139,4,139,4,139,3,139,10,139,7,139,9,139,3,139,0,139
MO,23,94,20,29,88,20,19,133,17088,137,14001,137,811,133,86,137,160,133,3,133,24,133,1495,137,213,133,147,137,766,133,540,137,45,133,18,133,1792,137,0.81934691011236,137,14001,17088,0.058827796315102,133,811,13786,0.048242222354411,133,811,16811,0.123263888888889,133,213,1728,0.834263392857143,137,1495,1792,2021/04/25,POINT (-92.477244 38.3675),1,137,1,137,7,137,17,137,22,137,22,137,11,137,5,137,0,137,4,133,17,133,14,133,21,133,20,133,35,133,29,133,20,133,0,133
MS,10,96,2,12,94,2,1,106,8778,108,5839,108,228,106,32,108,13,106,1,106,5,106,581,108,81,106,50,108,225,106,184,108,3,106,3,106,852,108,0.665185691501481,108,5839,8778,0.039398652151374,106,228,5787,0.026191843767949,106,228,8705,0.097355769230769,106,81,832,0.681924882629108,108,581,852,2021/04/25,POINT (-89.65344 32.713378),0,108,4,108,1,108,2,108,6,108,8,108,6,108,4,108,1,108,0,105,1,106,1,106,2,106,5,106,2,106,2,106,0,105,0,106
