state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
VT,0,16,1260,16,798,16,6,16,67,16,4,16,1,16,6,16,1,16,0,16,0,16,103,16,0.6333333333333333,16,798,1260,0.007518796992481203,16,6,798,0.004761904761904762,16,6,1260,0.038834951456310676,16,4,103,0.6504854368932039,16,67,103,2020-09-26
WA,5,92,10142,81,9076,97,402,98,859,81,84,80,70,78,399,89,256,86,2,89,1,86,908,64,0.6179254584894498,81,6267,10142,0.04429263992948435,97,402,9076,0.027410767107079473,81,278,10142,0.053964757709251104,60,49,908,0.6420704845814978,63,583,908,2020-09-26
WI,2,137,12807,135,8205,135,966,137,940,130,222,134,183,134,963,136,680,134,3,136,0,134,1498,129,0.6461538461538462,134,8190,12675,0.11553930530164534,135,948,8205,0.0746466775981885,135,956,12807,0.14619492656875835,128,219,1498,0.6305518169582772,128,937,1486,2020-09-26
AK,0,22,1508,22,1058,23,53,23,85,18,13,17,11,17,52,21,32,20,1,21,1,20,103,13,0.6618037135278515,22,998,1508,0.0500945179584121,23,53,1058,0.035145888594164454,22,53,1508,0.09782608695652174,11,9,92,0.7766990291262136,13,80,103,2020-09-26
AL,7,111,15226,110,10983,110,1018,111,1241,110,293,111,269,111,1011,111,790,111,7,111,5,111,1467,110,0.7213319322212006,110,10983,15226,0.09232450150232177,110,1014,10983,0.0665966110600289,110,1014,15226,0.19972733469665985,110,293,1467,0.8459441036128152,110,1241,1467,2020-09-26
AR,3,93,8966,95,6479,98,612,98,761,86,227,83,208,81,597,92,443,90,15,92,4,90,945,80,0.7120231987508365,95,6384,8966,0.09445902145392808,98,612,6479,0.06814633058219942,95,611,8966,0.23354564755838642,75,220,942,0.7703703703703704,79,728,945,2020-09-26
AZ,1,75,11644,77,9137,85,534,90,778,65,108,73,91,73,500,80,280,80,6,80,4,80,1330,56,0.6587083476468567,76,7670,11644,0.055488672430775966,85,507,9137,0.041480590862246654,77,483,11644,0.07067669172932331,55,94,1330,0.48195488721804514,56,641,1330,2020-09-26
CA,15,388,63061,390,44455,391,3391,390,4904,373,825,373,697,371,3265,383,2406,380,38,383,25,380,7134,374,0.7026054138056802,390,44307,63061,0.07643929489202471,390,3391,44362,0.05385959339263024,389,3391,62960,0.11572450554074905,370,825,7129,0.6884739576021339,371,4904,7123,2020-09-26
CO,1,83,10928,96,7434,97,316,97,795,81,82,79,62,78,297,86,189,84,11,86,4,84,1208,75,0.6785322108345534,96,7415,10928,0.04250739843960183,97,316,7434,0.028916544655929723,96,316,10928,0.0676126878130217,72,81,1198,0.6506622516556292,74,786,1208,2020-09-26
CT,4,30,8144,30,6163,30,240,31,532,30,38,30,18,30,239,30,102,30,1,30,1,30,1046,30,0.7567534381139489,30,6163,8144,0.03894207366542268,30,240,6163,0.029469548133595286,30,240,8144,0.036328871892925434,30,38,1046,0.5086042065009561,30,532,1046,2020-09-26
DC,10,12,3154,12,2603,12,162,13,255,13,28,12,28,12,149,13,100,13,13,13,3,13,344,13,0.8253012048192772,12,2603,3154,0.0622358816749904,12,162,2603,0.05136334812935954,12,162,3154,0.08139534883720931,12,28,344,0.7412790697674418,13,255,344,2020-09-26
DE,0,12,2690,12,2170,13,100,13,124,10,13,10,13,10,99,12,77,11,1,12,0,11,161,9,0.7732342007434945,12,2080,2690,0.04608294930875576,13,100,2170,0.03717472118959108,12,100,2690,0.08074534161490683,9,13,161,0.7701863354037267,9,124,161,2020-09-26
FL,82,255,80330,254,44708,255,2571,255,4708,254,685,254,573,254,2527,255,2282,255,44,255,30,255,6033,254,0.5542885596912734,254,44526,80330,0.05750648653484835,255,2571,44708,0.032005477405701484,254,2571,80330,0.11354218465108569,254,685,6033,0.7803746063318415,254,4708,6033,2020-09-26
GA,21,153,18992,154,14847,155,2329,161,1718,126,548,133,434,133,1927,148,1390,148,91,148,31,148,2004,121,0.7785782392202564,152,14698,18878,0.1509395837542938,155,2241,14847,0.1161541701769166,154,2206,18992,0.24573721163490472,114,490,1994,0.8368263473053892,117,1677,2004,2020-09-26
HI,3,17,1779,16,1424,19,166,23,127,16,35,16,35,16,166,21,158,21,0,21,0,21,98,14,0.7217537942664418,16,1284,1779,0.09691011235955056,19,138,1424,0.07532321528948847,16,134,1779,0.17346938775510204,14,17,98,0.7653061224489796,14,75,98,2020-09-26
IA,1,122,8157,122,5205,122,440,122,500,122,107,121,98,121,434,122,377,122,6,122,2,122,685,122,0.6381022434718646,122,5205,8157,0.0845341018251681,122,440,5205,0.05394140002451882,122,440,8157,0.1562043795620438,121,107,685,0.7299270072992701,122,500,685,2020-09-26
MS,7,87,7797,96,5073,98,843,99,541,70,149,69,145,68,448,94,419,91,0,94,0,91,590,66,0.6485827882518918,96,5057,7797,0.166173861620343,98,843,5073,0.10811850711812235,96,843,7797,0.23130434782608697,63,133,575,0.8949152542372881,66,528,590,2020-09-26
MT,344,65,2770,64,2037,66,213,66,133,63,40,63,37,63,212,65,194,64,1,65,0,64,181,61,0.6841155234657039,64,1895,2770,0.10456553755522828,66,213,2037,0.07220216606498195,64,200,2770,0.1878453038674033,61,34,181,0.6298342541436464,61,114,181,2020-09-26
NC,125,121,22826,122,17459,122,1263,122,1846,116,357,117,298,116,1225,120,789,118,37,120,11,118,2338,116,0.7648733899938667,122,17459,22826,0.07245711663128908,121,1263,17431,0.05539959645582946,121,1263,22798,0.15269461077844312,116,357,2338,0.7895637296834902,116,1846,2338,2020-09-26
ND,0,47,2173,47,1528,47,185,47,57,45,29,47,27,47,183,47,162,47,2,47,1,47,84,45,0.7031753336401289,47,1528,2173,0.12107329842931937,47,185,1528,0.08513575701794754,47,185,2173,0.14285714285714285,45,12,84,0.6785714285714286,45,57,84,2020-09-26
NE,2,80,5015,82,3502,83,266,83,397,69,88,67,77,66,262,79,211,75,0,79,0,75,582,70,0.5978065802592223,82,2998,5015,0.0759565962307253,83,266,3502,0.04147557328015952,82,208,5015,0.15172413793103448,66,88,580,0.6827586206896552,67,396,580,2020-09-26
NH,4,30,3249,30,2282,30,35,30,150,30,7,30,6,30,35,30,16,30,0,30,0,30,282,30,0.7023699599876885,30,2282,3249,0.015337423312883436,30,35,2282,0.01077254539858418,30,35,3249,0.024822695035460994,30,7,282,0.5319148936170213,30,150,282,2020-09-26
NJ,39,78,19195,76,14229,78,674,78,1181,75,103,75,66,75,633,77,304,77,8,77,5,77,1945,74,0.7131023704089606,76,13688,19195,0.047368051163117576,78,674,14229,0.03339411305027351,76,641,19195,0.05295629820051414,74,103,1945,0.6020565552699229,74,1171,1945,2020-09-26
NM,1,49,3545,50,2261,48,130,50,274,46,32,47,31,47,127,48,81,48,2,48,0,48,390,46,0.6469241773962804,48,2261,3495,0.05616983635559487,48,127,2261,0.036671368124118475,50,130,3545,0.0835509138381201,45,32,383,0.7041884816753927,44,269,382,2020-09-26
NV,22,58,8459,59,5765,60,491,60,595,57,138,56,124,56,489,58,379,57,2,58,4,57,835,57,0.6815226386097647,59,5765,8459,0.08516912402428448,60,491,5765,0.05804468613311266,59,491,8459,0.16526946107784432,56,138,835,0.7125748502994012,57,595,835,2020-09-26
NY,29,145,45702,156,36944,157,1709,166,2948,134,268,138,159,131,1594,152,738,143,78,152,23,143,4843,126,0.7162542305832711,154,32591,45502,0.043958423559982675,157,1624,36944,0.03308389129578574,156,1512,45702,0.04463894967177243,119,204,4570,0.6099137931034483,122,2830,4640,2020-09-26
OH,8,114,30453,210,21448,209,1296,209,2656,192,284,193,182,192,1150,198,674,197,74,198,31,197,3837,194,0.7154341372293939,209,21448,29979,0.0600430550355672,208,1283,21368,0.042708848245180425,209,1296,30345,0.07401615845712796,191,284,3837,0.700976510952758,192,2656,3789,2020-09-26
OK,6,142,9646,140,6055,140,674,144,732,136,228,142,219,142,664,144,558,144,10,144,7,144,1072,136,0.627721335268505,140,6055,9646,0.09793559042113956,140,593,6055,0.06147625958946713,140,593,9646,0.19309701492537312,136,207,1072,0.6847521047708138,133,732,1069,2020-09-26
OR,0,50,6185,57,4382,58,203,59,445,49,55,49,37,49,195,52,120,52,5,52,0,52,669,46,0.7071948261924009,57,4374,6185,0.0463258785942492,58,203,4382,0.032821341956346,57,203,6185,0.08071748878923767,45,54,669,0.6476761619190404,45,432,667,2020-09-26
ID,2,47,3908,47,2073,48,158,49,185,44,54,48,52,48,155,48,142,48,3,48,0,48,306,46,0.49204312114989734,46,1917,3896,0.07621804148576941,48,158,2073,0.040429887410440124,47,158,3908,0.17647058823529413,46,54,306,0.6085526315789473,43,185,304,2020-09-26
IL,21,173,29328,182,19367,188,1775,191,1942,146,382,153,263,150,1604,175,924,170,67,175,18,170,3270,136,0.6420144571740316,182,18829,29328,0.09041152475861,188,1751,19367,0.05748772504091653,182,1686,29328,0.11213235294117647,134,366,3264,0.5693928128872366,132,1838,3228,2020-09-26
IN,0,146,17458,146,11154,146,979,146,1402,138,194,139,193,139,966,141,591,140,13,141,1,140,2227,137,0.6389048000916485,146,11154,17458,0.08777120315581854,146,979,11154,0.05607744300607172,146,979,17458,0.08711270767849125,137,194,2227,0.6295464750785811,137,1402,2227,2020-09-26
KS,3,135,7863,132,4780,140,380,140,523,97,99,104,91,102,364,121,284,115,6,121,3,115,688,90,0.5916316927381406,132,4652,7863,0.07611216529622601,139,361,4743,0.04523383593151035,131,354,7826,0.12280701754385964,84,84,684,0.7663690476190477,88,515,672,2020-09-26
KY,2,112,13383,112,9119,113,577,112,1074,103,541,106,126,105,565,109,439,108,12,109,0,108,1547,109,0.6766793693491743,112,9056,13383,0.0633787346221441,112,577,9104,0.043166005835265954,111,577,13367,0.35152696556205326,106,541,1539,0.6942469295410472,103,1074,1547,2020-09-26
LA,9,187,13818,174,9666,177,634,211,1206,90,216,200,201,200,620,204,581,203,10,204,2,203,1739,86,0.6775220726588508,174,9362,13818,0.0654575776526996,175,628,9594,0.043605288145497044,172,597,13691,0.1111111111111111,81,191,1719,0.6693502012650949,85,1164,1739,2020-09-26
MA,8,101,19525,101,15561,101,367,101,1017,101,84,101,60,101,352,101,209,101,15,101,6,101,1841,101,0.796978233034571,101,15561,19525,0.023584602531970953,101,367,15561,0.01879641485275288,101,367,19525,0.045627376425855515,101,84,1841,0.552417164584465,101,1017,1841,2020-09-26
MD,3,55,11274,55,8782,55,688,53,937,51,132,51,88,51,665,53,354,53,12,53,7,53,1335,51,0.7789604399503282,55,8782,11274,0.07870052619537864,53,688,8742,0.061308144715736944,53,688,11222,0.09887640449438202,50,132,1335,0.6994740796393689,50,931,1331,2020-09-26
ME,0,34,3050,35,2149,35,32,35,201,32,13,32,7,31,31,32,9,31,1,32,0,31,274,30,0.7045901639344262,35,2149,3050,0.014890646812470917,35,32,2149,0.010491803278688525,35,32,3050,0.040145985401459854,29,11,274,0.7335766423357665,30,201,274,2020-09-26
MI,5,125,23545,148,18265,150,699,150,1580,127,150,146,134,146,691,147,496,147,7,147,3,147,2109,125,0.7629645359949033,148,17964,23545,0.03826991513824254,150,699,18265,0.029687831811424932,148,699,23545,0.05689900426742532,125,120,2109,0.7491702228544334,125,1580,2109,2020-09-26
MN,1,129,11144,129,7896,129,561,129,741,129,133,129,118,129,547,129,425,129,14,129,5,129,1004,129,0.7085427135678392,129,7896,11144,0.07104863221884498,129,561,7896,0.05034099066762383,129,561,11144,0.13247011952191234,129,133,1004,0.7380478087649402,129,741,1004,2020-09-26
MO,7,124,19522,126,12806,128,1234,136,1468,127,424,135,379,134,1201,136,968,135,33,136,17,135,2044,126,0.6436328245056859,126,12565,19522,0.08839606434483836,128,1132,12806,0.05757606802581703,126,1124,19522,0.19911937377690803,126,407,2044,0.7181996086105675,126,1468,2044,2020-09-26
WV,6,58,6355,58,4620,58,260,58,478,58,64,58,55,58,257,58,181,58,3,58,0,58,642,58,0.7269866247049567,58,4620,6355,0.05627705627705628,58,260,4620,0.040912667191188044,58,260,6355,0.09968847352024922,58,64,642,0.7445482866043613,58,478,642,2020-09-26
WY,2,28,1662,28,636,28,46,28,39,28,10,28,7,28,46,28,29,28,0,28,0,28,116,28,0.38267148014440433,28,636,1662,0.07232704402515723,28,46,636,0.027677496991576414,28,46,1662,0.08620689655172414,28,10,116,0.33620689655172414,28,39,116,2020-09-26
