state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,9,140,76,46,173,6,104,219,30097,225,25464,225,4377,219,405,225,370,219,24,149,32,149,2840,225,687,219,678,225,4220,219,4045,225,157,219,111,219,3594,225,0.846064391799847,225,25464,30097,0.173538973911664,219,4377,25222,0.147175521183591,219,4377,29740,0.196904557179708,219,687,3489,0.790205898720089,225,2840,3594,2022/01/29,,3,223,14,220,20,219,26,219,62,219,88,221,110,219,73,218,10,218,0,213,18,214,26,213,29,213,59,211,78,213,67,212,85,212,8,214,68,203,5896,321,4455,138,0,43,7,219,6,219,0,81,0,81,43,6,81,219
PR,0,11,54,7,43,15,7,64,8524,65,5324,65,471,64,21,65,8,64,4,64,7,64,479,65,95,64,70,65,441,64,373,65,30,64,19,64,618,65,0.624589394650399,65,5324,8524,0.090664100096246,64,471,5195,0.056535830032409,64,471,8331,0.16156462585034,64,95,588,0.775080906148867,65,479,618,2022/01/29,,0,65,2,65,2,65,1,65,3,65,6,65,2,65,4,65,1,65,0,64,1,64,0,64,1,64,1,64,2,64,0,64,3,64,0,64,0,10,532,20,642,0,0,0,1,64,1,64,0,7,0,7,11,0,7,64
RI,1,1,13,7,6,2,31,14,2329,15,1995,15,252,14,22,15,12,14,1,14,1,14,120,15,32,14,28,15,240,14,231,15,12,14,7,14,140,15,0.856590811507085,15,1995,2329,0.126315789473684,14,252,1995,0.108200944611421,14,252,2329,0.228571428571429,14,32,140,0.857142857142857,15,120,140,2022/01/29,,2,15,0,15,1,15,3,15,2,15,6,15,3,15,5,15,0,15,0,14,1,14,1,14,0,14,1,14,2,14,3,14,4,14,0,14,1,2,28,0,318,0,0,0,0,12,0,12,0,2,0,2,1,0,2,12
SC,22,58,5,24,56,5,31,83,11917,85,9574,85,2386,83,305,85,42,83,4,82,2,82,1099,85,430,83,429,85,2347,83,2297,85,39,83,37,83,1332,85,0.803390114961819,85,9574,11917,0.252299883684044,83,2386,9457,0.202787693353731,83,2386,11766,0.333075135553834,83,430,1291,0.825075075075075,85,1099,1332,2022/01/29,,2,81,13,78,14,78,20,79,45,79,71,79,77,81,60,79,3,85,0,81,5,76,0,76,3,76,6,76,6,76,15,76,4,75,3,83,27,62,2259,1885,2573,39,203,11,5,82,4,82,0,57,0,57,29,4,57,82
SD,0,61,3,7,54,3,69,61,2405,64,1647,64,344,61,49,64,5,61,1,61,0,61,157,64,70,61,69,64,334,61,315,64,10,61,9,61,247,64,0.684823284823285,64,1647,2405,0.212345679012346,61,344,1620,0.147071398033348,61,344,2339,0.294117647058824,61,70,238,0.635627530364372,64,157,247,2022/01/29,,0,61,5,50,6,49,5,49,4,49,12,50,12,53,5,49,0,64,0,61,0,46,0,46,0,46,0,46,3,46,2,46,0,46,0,61,3,17,559,8,1168,56,0,75,1,60,1,60,0,13,0,13,9,1,13,60
TN,23,101,10,43,82,9,73,131,17803,134,12955,134,3351,131,385,134,47,131,10,131,1,131,1621,133,628,131,635,134,3284,131,3174,134,67,131,65,131,2027,134,0.727686344998034,134,12955,17803,0.264316138192144,131,3351,12678,0.191726742190182,131,3351,17478,0.324045407636739,131,628,1938,0.80969030969031,133,1621,2002,2022/01/29,,1,134,23,134,27,134,26,134,54,134,98,134,66,133,68,134,22,134,1,131,2,131,5,131,3,131,9,131,9,131,8,131,6,131,4,131,48,123,102,32,359,0,0,218,2,93,6,94,0,108,1,108,33,10,70,95
TX,7,87,499,11,83,499,209,593,66516,593,52866,593,12408,593,1664,593,426,593,70,593,158,593,6361,593,2610,593,2543,593,11944,593,11301,593,464,593,384,593,6654,593,0.794786216850081,593,52866,66516,0.234706616729089,593,12408,52866,0.186541583979794,593,12408,66516,0.39224526600541,593,2610,6654,0.955966336038473,593,6361,6654,2022/01/29,,15,593,91,592,108,592,134,592,218,592,356,592,327,592,302,592,113,593,5,593,29,592,40,592,35,592,52,592,85,592,81,592,66,592,33,593,172,588,3467,701,1976,598,0,0,10,586,16,586,0,582,0,582,84,39,582,586
UT,0,49,9,3,46,9,3,57,5908,58,3719,58,795,57,141,58,2,57,9,56,0,56,458,58,185,57,187,58,742,57,707,58,53,57,2,57,553,58,0.629485443466486,58,3719,5908,0.216798472866103,57,795,3667,0.136363636363636,57,795,5830,0.340699815837937,57,185,543,0.828209764918626,58,458,553,2022/01/29,,1,57,29,56,20,56,9,56,19,56,22,55,21,56,20,56,0,58,0,56,0,55,0,55,0,55,0,55,2,54,0,55,0,55,0,57,3,45,572,0,1478,13,0,0,0,57,1,57,0,44,0,44,14,2,45,57
VA,13,69,23,21,64,20,88,102,17647,105,13452,105,2616,102,248,105,201,102,12,102,6,102,1480,105,482,102,480,105,2557,102,2427,105,59,102,51,102,1905,105,0.762282540941803,105,13452,17647,0.196691729323308,102,2616,13300,0.150094669803202,102,2616,17429,0.259978425026969,102,482,1854,0.776902887139108,105,1480,1905,2022/01/29,,0,104,16,103,13,103,16,103,31,103,53,103,68,103,47,104,4,105,1,101,11,100,20,100,15,100,26,99,36,100,56,100,36,100,0,102,34,74,1285,1934,1806,98,0,133,8,101,6,101,0,73,0,73,57,18,73,101
VI,0,2,0,2,0,0,1,2,168,2,99,2,19,2,0,2,0,2,0,2,0,2,12,2,4,2,4,2,18,2,18,2,1,2,1,2,20,2,0.589285714285714,2,99,168,0.191919191919192,2,19,99,0.113095238095238,2,19,168,0.2,2,4,20,0.6,2,12,20,2022/01/29,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,125,0,,30,0,2,0,2,,0,,0,0,,0,2
VT,11,5,1,13,3,1,4,16,1244,17,947,17,93,16,9,17,9,16,0,16,0,16,75,17,24,16,23,17,93,16,93,17,0,16,0,16,95,17,0.761254019292604,17,947,1244,0.100758396533044,16,93,923,0.07660626029654,16,93,1214,0.266666666666667,16,24,90,0.789473684210526,17,75,95,2022/01/29,,0,17,1,17,0,17,0,17,2,17,2,17,1,17,3,17,0,17,0,16,0,16,2,16,0,16,1,16,3,16,3,16,0,16,0,16,0,1,337,0,200,0,0,0,0,16,0,16,0,1,0,1,1,0,1,16
WA,12,81,9,21,79,2,69,100,12630,100,10446,100,2179,100,196,102,189,100,14,100,10,100,946,100,360,100,337,102,2112,100,1890,102,67,100,58,100,1230,100,0.8270783847981,100,10446,12630,0.210455116436371,98,2178,10349,0.174253940315225,98,2178,12499,0.296540362438221,98,360,1214,0.769105691056911,100,946,1230,2022/01/29,,0,99,14,98,24,99,14,98,32,99,43,101,31,99,39,99,0,102,2,98,10,96,25,96,7,96,23,96,30,98,33,97,25,97,34,100,26,88,1010,0,324,51,0,0,1,90,2,90,0,77,0,77,11,2,77,90
