state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,6,86,2,8,84,2,16,92,12132,94,8254,94,370,92,24,94,56,92,1,92,16,92,855,94,103,92,94,94,359,92,316,94,11,92,6,92,1278,94,0.6803494889548302,94,8254,12132,0.045298726738491675,92,370,8168,0.030835902991915992,92,370,11999,0.08226837060702875,92,103,1252,0.6690140845070423,94,855,1278,2021-03-18
WI,13,107,21,17,103,21,0,138,13127,141,7066,140,278,137,42,141,48,138,2,138,8,138,789,140,66,137,60,140,270,137,231,140,8,137,1,137,1582,141,0.54614314422631,140,7066,12938,0.04017341040462428,137,278,6920,0.021926019402161052,137,278,12679,0.043137254901960784,137,66,1530,0.49873577749683945,140,789,1582,2021-03-18
WV,13,42,4,14,41,4,3,55,5919,59,4301,59,217,55,13,59,58,55,0,55,0,55,465,59,73,55,68,59,216,55,201,59,1,55,1,55,673,59,0.726643014022639,59,4301,5919,0.05117924528301887,55,217,4240,0.03787746552626985,55,217,5729,0.11532385466034756,55,73,633,0.6909361069836553,59,465,673,2021-03-18
AK,1,21,0,1,21,0,0,22,1440,22,851,22,46,22,7,22,1,22,0,22,0,22,86,22,7,22,7,22,45,22,43,22,1,22,0,22,131,22,0.5909722222222222,22,851,1440,0.05405405405405406,22,46,851,0.03194444444444444,22,46,1440,0.05343511450381679,22,7,131,0.6564885496183206,22,86,131,2021-03-18
AL,26,68,14,29,64,15,6,103,14913,108,10061,108,468,103,57,105,51,103,2,103,5,103,1239,108,160,103,136,105,450,103,373,105,18,103,8,103,1629,108,0.6746462817675853,108,10061,14913,0.048262349180158814,103,468,9697,0.03244367417677643,103,468,14425,0.10050251256281408,103,160,1592,0.7605893186003683,108,1239,1629,2021-03-18
AR,13,73,2,14,72,2,1,86,7609,88,4923,88,200,86,11,88,40,86,0,86,18,86,662,88,65,86,59,88,192,86,157,88,8,86,0,86,994,88,0.6469969772637666,88,4923,7609,0.04079967360261118,86,200,4902,0.02642356982428326,86,200,7569,0.06646216768916155,86,65,978,0.6659959758551308,88,662,994,2021-03-18
AZ,25,71,3,26,70,3,10,96,15132,99,9675,99,612,96,68,99,117,96,1,96,3,96,1048,99,111,96,88,99,601,96,392,99,11,96,5,96,2161,99,0.6393735130848532,99,9675,15132,0.06438716465018411,96,612,9505,0.041292760272586194,96,612,14821,0.05326295585412668,96,111,2084,0.48496066635816754,99,1048,2161,2021-03-18
CA,92,275,13,106,262,12,24,372,60650,380,43779,380,2996,371,262,380,350,372,7,371,7,371,5063,379,721,371,665,379,2940,371,2563,379,56,371,43,371,7208,379,0.7218301731244847,380,43779,60650,0.06924125817559916,371,2996,43269,0.050099496663935386,371,2996,59801,0.10272118535403904,371,721,7019,0.7024139844617092,379,5063,7208,2021-03-18
CO,5,77,13,4,78,13,5,93,11095,95,6999,95,403,93,50,95,28,93,1,93,4,93,815,95,124,93,118,95,394,93,341,95,9,93,2,93,1282,95,0.630824695808923,95,6999,11095,0.058136180034622044,93,403,6932,0.03667637422642883,93,403,10988,0.09927942353883107,93,124,1249,0.6357254290171607,95,815,1282,2021-03-18
CT,4,28,1,4,28,1,19,32,7877,33,6188,33,476,32,67,33,40,32,3,32,0,32,605,33,93,32,91,33,470,32,418,33,6,32,5,32,1074,33,0.7855782658372477,33,6188,7877,0.07753705815279362,32,476,6139,0.06115107913669065,32,476,7784,0.08831908831908832,32,93,1053,0.5633147113594041,33,605,1074,2021-03-18
DC,0,12,2,0,12,2,3,12,3423,14,2513,14,182,13,8,14,71,13,1,13,8,13,266,14,42,12,35,13,162,13,138,14,20,13,4,13,319,14,0.7341513292433538,14,2513,3423,0.07471264367816093,13,182,2436,0.055235204855842185,13,182,3295,0.14046822742474915,12,42,299,0.8338557993730408,14,266,319,2021-03-18
DE,1,7,2,1,7,2,1,9,2673,10,1847,10,114,9,8,10,39,9,0,9,0,9,161,10,10,9,9,10,111,9,94,10,3,9,3,9,193,10,0.6909839132061354,10,1847,2673,0.06253428414701043,9,114,1823,0.04314912944738834,9,114,2642,0.053763440860215055,9,10,186,0.8341968911917098,10,161,193,2021-03-18
FL,7,207,15,24,190,15,54,223,53771,229,40448,229,3255,223,373,229,190,223,16,223,13,223,4763,229,714,223,690,229,3213,223,2905,229,42,223,38,223,6462,229,0.7522270368786149,229,40448,53771,0.08173258003766479,223,3255,39825,0.06165590135055784,223,3255,52793,0.11418519110826802,223,714,6253,0.7370783039306716,229,4763,6462,2021-03-18
GA,28,112,14,31,108,15,15,151,20201,154,15219,154,1269,151,181,154,85,151,13,151,20,151,2042,154,344,151,322,154,1236,151,1093,154,33,151,13,151,2637,154,0.7533785456165536,154,15219,20201,0.08406757204372309,151,1269,15095,0.06372721337819515,151,1269,19913,0.13297255508310785,151,344,2587,0.7743648084945013,154,2042,2637,2021-03-18
HI,1,22,0,1,22,0,0,23,2457,23,1695,23,35,23,3,23,10,23,0,23,0,23,141,23,7,23,6,23,35,23,26,23,0,23,0,23,225,23,0.6898656898656899,23,1695,2457,0.02064896755162242,23,35,1695,0.014245014245014245,23,35,2457,0.03111111111111111,23,7,225,0.6266666666666667,23,141,225,2021-03-18
IA,1,41,80,1,41,80,0,120,7927,122,4514,122,197,120,25,122,4,120,2,120,0,120,431,122,37,120,36,122,194,120,181,122,3,120,3,120,676,122,0.5694461965434591,122,4514,7927,0.04425971691754662,120,197,4451,0.025153217568947905,120,197,7832,0.0563165905631659,120,37,657,0.6375739644970414,122,431,676,2021-03-18
ID,2,38,8,2,38,8,1,47,3385,48,1917,48,150,47,11,48,4,47,0,47,0,47,189,48,35,47,33,48,148,47,133,48,2,47,2,47,308,48,0.5663220088626293,48,1917,3385,0.0794912559618442,47,150,1887,0.04488330341113106,47,150,3342,0.11666666666666667,47,35,300,0.6136363636363636,48,189,308,2021-03-18
IL,12,150,24,10,152,24,61,181,29464,186,18717,186,1267,181,138,186,248,181,1,181,34,181,2012,186,238,181,196,186,1233,181,997,186,34,181,15,181,3511,186,0.6352497963616617,186,18717,29464,0.06841252699784017,181,1267,18520,0.04353353490929082,181,1267,29104,0.06902552204176333,181,238,3448,0.5730561093705497,186,2012,3511,2021-03-18
IN,7,127,2,10,124,2,0,134,17446,136,9999,136,548,134,47,136,103,134,6,134,0,134,1398,136,116,134,98,136,537,134,361,136,11,134,7,134,2232,136,0.573139974779319,136,9999,17446,0.05536472014548394,134,548,9898,0.031670808530312664,134,548,17303,0.05313788364635822,134,116,2183,0.6263440860215054,136,1398,2232,2021-03-18
KS,9,121,4,10,120,4,0,131,7782,134,4043,134,185,131,17,134,29,131,1,131,2,131,522,134,41,131,37,134,182,131,155,134,3,131,0,131,804,134,0.5195322539193009,134,4043,7782,0.0462037962037962,131,185,4004,0.02403221616004157,131,185,7698,0.05229591836734694,131,41,784,0.6492537313432836,134,522,804,2021-03-18
KY,0,102,2,3,99,2,2,102,12998,104,7228,104,454,102,326,104,65,102,1,102,2,102,1064,104,93,102,91,104,442,102,388,104,12,102,2,102,1835,104,0.5560855516233266,104,7228,12998,0.0638716938660664,102,454,7108,0.03542446941323346,102,454,12816,0.05198434879821129,102,93,1789,0.5798365122615804,104,1064,1835,2021-03-18
LA,42,174,6,46,170,6,0,216,14146,222,8986,222,393,222,44,217,10,217,3,217,5,217,1177,222,139,222,135,222,381,222,444,222,12,222,5,222,1857,222,0.6352325745793864,222,8986,14146,0.04373469841976408,222,393,8986,0.027781705075639755,222,393,14146,0.07485191168551426,222,139,1857,0.633817985998923,222,1177,1857,2021-03-18
MA,7,71,1,6,72,1,10,78,16965,79,13225,79,570,78,80,79,82,78,0,78,5,78,972,79,163,78,147,79,538,78,463,79,32,78,5,78,1421,79,0.7795461243737106,79,13225,16965,0.04335260115606936,78,570,13148,0.03386608044679461,78,570,16831,0.11709770114942529,78,163,1392,0.6840253342716397,79,972,1421,2021-03-18
MD,3,45,5,3,45,5,19,52,10795,53,8271,53,1178,52,96,53,264,52,2,52,5,52,968,53,256,52,218,53,1164,52,872,53,14,52,8,52,1350,53,0.7661880500231588,53,8271,10795,0.14344861178762786,52,1178,8212,0.11019644527595884,52,1178,10690,0.1952707856598017,52,256,1311,0.717037037037037,53,968,1350,2021-03-18
ME,1,27,8,2,26,8,1,35,3030,36,2013,36,87,35,9,36,10,35,0,35,2,35,232,36,25,35,25,36,87,35,76,36,0,35,0,35,338,36,0.6643564356435644,36,2013,3030,0.04369663485685585,35,87,1991,0.02906782492482459,35,87,2993,0.07598784194528875,35,25,329,0.6863905325443787,36,232,338,2021-03-18
MI,2,153,3,3,152,3,6,155,22281,158,16645,158,1536,155,246,158,78,155,8,155,3,154,1870,158,327,155,307,158,1512,155,1367,158,24,155,19,155,2547,158,0.7470490552488668,158,16645,22281,0.09275922459085693,155,1536,16559,0.0693422418852422,155,1536,22151,0.129813418023025,155,327,2519,0.7341970946211229,158,1870,2547,2021-03-18
MN,18,99,14,18,99,14,10,130,9480,131,6742,131,398,130,50,131,26,130,2,130,2,130,587,131,90,130,87,131,389,130,321,131,9,130,7,130,895,131,0.7111814345991562,131,6742,9480,0.05998492840994725,130,398,6635,0.042791097731426725,130,398,9301,0.10477299185098952,130,90,859,0.6558659217877095,131,587,895,2021-03-18
MO,21,83,20,22,82,20,5,120,14807,124,10762,124,767,120,43,124,153,120,3,120,10,120,1280,124,203,120,160,124,726,120,473,124,41,120,17,120,1696,124,0.7268183967042615,124,10762,14807,0.0724268177525968,120,767,10590,0.05280187250447473,120,767,14526,0.12446351931330472,120,203,1631,0.7547169811320755,124,1280,1696,2021-03-18
MS,9,88,2,11,86,2,3,97,8014,99,4770,99,330,97,23,99,25,97,0,97,4,97,604,99,112,97,69,99,325,97,255,99,5,97,3,97,828,99,0.5952083853256801,99,4770,8014,0.06972321994506656,97,330,4733,0.0415564790328674,97,330,7941,0.13861386138613863,97,112,808,0.7294685990338164,99,604,828,2021-03-18
MT,6,58,2,7,57,2,3,65,3165,66,1921,66,44,65,9,66,12,65,0,65,2,65,114,66,14,65,14,66,43,65,43,66,1,65,0,65,238,66,0.6069510268562401,66,1921,3165,0.023024594453165882,65,44,1911,0.01403061224489796,65,44,3136,0.0603448275862069,65,14,232,0.4789915966386555,66,114,238,2021-03-18
NC,3,111,4,4,110,4,11,114,22534,118,16133,118,956,114,79,118,80,114,2,114,6,114,1735,118,254,114,242,118,931,114,843,118,25,114,19,114,2479,118,0.7159403567941777,118,16133,22534,0.0599110108416369,114,956,15957,0.04296243034333992,114,956,22252,0.10500206696982224,114,254,2419,0.699878983461073,118,1735,2479,2021-03-18
ND,10,36,1,10,36,1,12,46,1995,47,1272,47,77,46,3,47,7,46,0,46,1,46,111,47,17,46,12,47,77,46,42,47,0,46,0,46,193,47,0.637593984962406,47,1272,1995,0.06135458167330677,46,77,1255,0.03910614525139665,46,77,1969,0.08994708994708994,46,17,189,0.5751295336787565,47,111,193,2021-03-18
NE,7,93,1,16,84,1,1,101,4093,101,2468,101,129,101,9,101,13,101,1,101,0,101,318,101,43,101,41,101,122,101,111,101,7,101,5,101,564,101,0.6029806987539702,101,2468,4093,0.05226904376012966,101,129,2468,0.03151722452968483,101,129,4093,0.07624113475177305,101,43,564,0.5638297872340425,101,318,564,2021-03-18
NH,3,25,1,4,24,1,0,29,3081,29,2084,29,88,29,10,29,15,29,0,29,3,29,152,29,21,29,16,29,87,29,71,29,1,29,1,29,282,29,0.6764037650113599,29,2084,3081,0.04222648752399232,29,88,2084,0.028562155144433627,29,88,3081,0.07446808510638298,29,21,282,0.5390070921985816,29,152,282,2021-03-18
NJ,8,61,9,10,59,9,72,77,21072,78,14277,78,1999,77,239,78,110,77,3,77,4,77,1386,78,370,77,364,78,1980,77,1890,78,19,77,3,77,3036,78,0.6775341685649203,78,14277,21072,0.14038907226631084,77,1999,14239,0.0951995428136013,77,1999,20998,0.12251655629139073,77,370,3020,0.45652173913043476,78,1386,3036,2021-03-18
NM,15,37,1,15,37,1,1,50,4266,53,2651,51,141,50,13,53,9,52,0,50,2,52,333,51,49,50,43,51,132,50,125,51,9,50,3,50,453,53,0.6459551656920078,51,2651,4104,0.054482225656877895,50,141,2588,0.03530295443164747,50,141,3994,0.11342592592592593,50,49,432,0.7350993377483444,51,333,453,2021-03-18
NV,0,11,49,2,9,49,38,58,8653,60,5843,60,316,58,29,60,69,58,0,58,2,58,551,60,74,58,54,60,314,58,267,60,2,58,0,58,867,60,0.6752571362533225,60,5843,8653,0.054908774978279756,58,316,5755,0.03725536430087244,58,316,8482,0.09158415841584158,58,74,808,0.635524798154556,60,551,867,2021-03-18
NY,6,160,13,6,160,13,204,170,49514,179,35686,179,5454,170,510,179,152,170,7,170,16,170,3702,179,1048,170,983,179,5359,170,4750,179,95,170,50,170,5637,179,0.7207254513874863,179,35686,49514,0.1541287514836376,170,5454,35386,0.11153830422512168,170,5454,48898,0.19026870007262164,170,1048,5508,0.6567323044172432,179,3702,5637,2021-03-18
OH,9,179,11,17,171,11,22,196,29629,199,19382,199,1281,196,140,199,175,196,8,196,57,196,2483,199,267,196,228,199,1160,196,860,199,121,196,28,196,4127,199,0.6541564008235174,199,19382,29629,0.06655928504624338,196,1281,19246,0.04361593462717058,196,1281,29370,0.0655858511422255,196,267,4071,0.6016476859704386,199,2483,4127,2021-03-18
OK,30,98,12,35,93,12,4,138,10138,140,6144,140,357,138,41,140,59,138,0,138,1,138,726,140,87,138,85,140,322,138,276,140,35,138,30,138,1081,140,0.6060366936279346,140,6144,10138,0.05930232558139535,138,357,6020,0.03591910654995473,138,357,9939,0.08463035019455253,138,87,1028,0.6716003700277521,140,726,1081,2021-03-18
OR,2,60,2,2,60,2,8,62,6957,64,4819,64,173,62,23,64,34,62,2,62,30,62,474,64,31,62,23,64,167,62,128,64,6,62,2,62,784,64,0.6926836280005749,64,4819,6957,0.036582787058574755,62,173,4729,0.02540754883242767,62,173,6809,0.04046997389033943,62,31,766,0.6045918367346939,64,474,784,2021-03-18
PA,19,186,6,24,181,6,14,205,28994,211,22085,211,1848,205,193,211,312,205,4,203,11,203,2436,211,365,205,340,211,1818,205,1544,211,30,204,18,204,3246,211,0.7617093191694834,211,22085,28994,0.08441054218243274,205,1848,21893,0.06457699968550162,205,1848,28617,0.11620503024514486,205,365,3141,0.7504621072088724,211,2436,3246,2021-03-18
WY,3,24,2,4,23,2,0,27,1540,29,588,29,22,27,2,29,7,27,0,27,0,27,37,29,9,27,8,29,21,27,16,29,1,27,0,27,133,29,0.38181818181818183,29,588,1540,0.03859649122807018,27,22,570,0.014696058784235137,27,22,1497,0.0743801652892562,27,9,121,0.2781954887218045,29,37,133,2021-03-18
