state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-11-11,"532,160","530,535","533,785",74.28,73.85,74.72,"716,519","715,860","717,178"
CW,2020-11-12,"532,426","531,014","533,838",74.43,74.08,74.79,"715,439","714,718","716,159"
CW,2020-11-13,"528,107","527,044","529,170",73.73,73.56,73.91,"716,336","715,714","716,959"
CW,2020-11-14,"508,425","507,366","509,484",71.15,70.97,71.32,"714,760","714,133","715,386"
CW,2020-11-15,"493,732","492,698","494,767",69.45,69.27,69.62,"711,064","710,366","711,761"
CW,2020-11-16,"500,162","499,156","501,168",70.08,69.95,70.20,"713,865","713,333","714,397"
CW,2020-11-17,"522,825","521,843","523,806",72.91,72.76,73.06,"717,231","716,739","717,723"
CW,2020-11-18,"532,152","531,153","533,152",73.96,73.80,74.12,"719,612","719,118","720,106"
CW,2020-11-19,"529,550","528,529","530,571",73.69,73.50,73.88,"718,717","718,137","719,296"
CW,2020-11-20,"524,720","523,726","525,714",73.61,73.45,73.78,"712,957","712,442","713,472"
CW,2020-11-21,"508,377","507,370","509,383",71.59,71.41,71.77,"710,502","709,949","711,055"
CW,2020-11-22,"494,452","493,445","495,458",69.95,69.79,70.11,"707,282","706,840","707,725"
CW,2020-11-23,"500,429","499,441","501,418",70.64,70.50,70.79,"708,789","708,354","709,224"
CW,2020-11-24,"516,483","515,576","517,391",72.88,72.80,72.95,"709,036","708,763","709,310"
CW,2020-11-25,"515,324","514,365","516,283",72.60,72.44,72.77,"710,126","709,625","710,627"
CW,2020-11-26,"486,892","485,984","487,800",68.93,68.85,69.02,"706,755","706,460","707,050"
CW,2020-11-27,"473,214","472,321","474,107",67.40,67.30,67.51,"702,539","702,210","702,869"
CW,2020-11-28,"476,283","475,317","477,250",67.88,67.68,68.07,"702,123","701,608","702,639"
CW,2020-11-29,"481,157","480,242","482,073",68.54,68.38,68.70,"702,444","701,934","702,953"
CW,2020-11-30,"496,071","495,138","497,003",70.39,70.20,70.57,"705,135","704,666","705,604"
CW,2020-12-01,"523,920","523,036","524,803",73.71,73.57,73.85,"711,102","710,721","711,482"
CW,2020-12-02,"535,212","534,341","536,084",75.13,74.98,75.28,"712,675","712,265","713,086"
CW,2020-12-03,"536,793","535,992","537,595",75.21,75.11,75.31,"714,005","713,740","714,270"
CW,2020-12-04,"535,175","534,384","535,965",75.01,74.75,75.27,"713,692","713,458","713,927"
CW,2020-12-05,"518,443","517,656","519,230",73.10,72.83,73.37,"709,442","709,106","709,778"
CW,2020-12-06,"505,020","504,281","505,758",71.60,71.34,71.85,"705,566","705,302","705,829"
CW,2020-12-07,"510,870","510,138","511,602",72.38,72.11,72.64,"706,048","705,569","706,526"
CW,2020-12-08,"532,691","531,906","533,475",75.05,74.75,75.34,"709,977","709,370","710,584"
CW,2020-12-09,"541,061","540,368","541,754",76.11,75.86,76.36,"711,074","710,621","711,527"
CW,2020-12-10,"541,341","540,772","541,910",76.01,75.79,76.22,"712,394","711,903","712,886"
CW,2020-12-11,"535,712","533,350","538,074",74.98,73.93,76.04,"714,621","711,611","717,631"
AK,2020-11-11,935,934,936,65.71,65.15,66.26,"1,423","1,419","1,427"
AL,2020-11-11,"11,066","11,064","11,068",78.49,78.35,78.63,"14,099","14,088","14,110"
AR,2020-11-11,"5,635","5,613","5,657",67.12,67.12,67.12,"8,395","8,395","8,395"
AZ,2020-11-11,"9,779","9,767","9,791",72.96,72.48,73.45,"13,403","13,369","13,437"
CA,2020-11-11,"45,460","45,460","45,460",72.45,72.45,72.46,"62,743","62,741","62,745"
CO,2020-11-11,"7,061","7,045","7,077",70.11,69.70,70.51,"10,072","10,065","10,079"
CT,2020-11-11,"6,159","6,159","6,159",75.26,75.26,75.26,"8,184","8,184","8,184"
DC,2020-11-11,"2,531","2,531","2,531",86.15,86.15,86.15,"2,938","2,938","2,938"
DE,2020-11-11,"1,769","1,769","1,769",70.99,70.99,70.99,"2,492","2,492","2,492"
FL,2020-11-11,"40,832","40,756","40,908",78.92,78.41,79.43,"51,739","51,626","51,852"
GA,2020-11-11,"15,448","15,445","15,451",81.26,81.17,81.34,"19,011","19,003","19,019"
HI,2020-11-11,"1,739","1,721","1,757",69.70,67.48,71.92,"2,475","2,443","2,507"
IA,2020-11-11,"5,410","5,410","5,410",68.96,68.96,68.96,"7,845","7,845","7,845"
ID,2020-11-11,"1,950","1,950","1,950",55.16,55.16,55.16,"3,535","3,535","3,535"
IL,2020-11-11,"21,033","20,986","21,080",70.39,69.81,70.98,"29,879","29,799","29,959"
IN,2020-11-11,"11,505","11,505","11,505",69.60,69.60,69.60,"16,530","16,530","16,530"
KS,2020-11-11,"4,863","4,636","5,090",63.64,53.34,73.94,"7,641","7,300","7,982"
KY,2020-11-11,"8,632","8,625","8,639",72.82,72.82,72.82,"11,854","11,854","11,854"
LA,2020-11-11,"8,909","8,909","8,909",69.82,69.82,69.82,"12,760","12,760","12,760"
MA,2020-11-11,"12,020","12,020","12,020",69.11,69.11,69.11,"17,393","17,393","17,393"
MD,2020-11-11,"8,442","8,442","8,442",83.46,83.46,83.46,"10,115","10,115","10,115"
ME,2020-11-11,"1,960","1,951","1,969",69.09,67.93,70.25,"2,837","2,823","2,851"
MI,2020-11-11,"17,553","17,417","17,689",80.07,78.20,81.93,"21,923","21,770","22,076"
MN,2020-11-11,"8,145","8,145","8,145",74.64,74.64,74.64,"10,912","10,912","10,912"
MS,2020-11-11,"5,480","5,402","5,558",67.65,64.64,70.67,"8,100","8,007","8,193"
NV,2020-11-11,"5,672","5,672","5,672",77.65,77.65,77.65,"7,305","7,305","7,305"
AK,2020-11-12,946,946,946,65.97,65.97,65.97,"1,434","1,434","1,434"
AL,2020-11-12,"11,092","11,082","11,102",78.43,78.15,78.71,"14,143","14,124","14,162"
AR,2020-11-12,"5,542","5,526","5,557",65.90,65.22,66.58,"8,409","8,384","8,434"
AZ,2020-11-12,"9,887","9,872","9,902",73.37,72.84,73.89,"13,476","13,440","13,512"
CA,2020-11-12,"45,353","45,315","45,392",72.49,72.33,72.66,"62,562","62,536","62,589"
CO,2020-11-12,"7,089","7,073","7,105",70.42,70.42,70.42,"10,067","10,067","10,067"
CT,2020-11-12,"6,220","6,220","6,220",75.94,75.94,75.94,"8,191","8,191","8,191"
DC,2020-11-12,"2,489","2,489","2,489",83.95,83.95,83.95,"2,965","2,965","2,965"
DE,2020-11-12,"1,772","1,772","1,772",71.05,71.05,71.05,"2,494","2,494","2,494"
FL,2020-11-12,"40,643","40,552","40,735",78.41,77.74,79.08,"51,835","51,677","51,993"
GA,2020-11-12,"15,468","15,460","15,476",81.79,81.66,81.91,"18,913","18,903","18,923"
HI,2020-11-12,"1,761","1,747","1,775",70.54,68.87,72.20,"2,481","2,452","2,510"
IA,2020-11-12,"5,325","5,325","5,325",67.80,67.80,67.80,"7,854","7,854","7,854"
ID,2020-11-12,"1,940","1,940","1,940",55.05,55.05,55.05,"3,524","3,524","3,524"
IL,2020-11-12,"21,098","20,991","21,206",70.48,69.23,71.74,"29,933","29,769","30,097"
IN,2020-11-12,"11,536","11,536","11,536",70.34,70.34,70.34,"16,400","16,400","16,400"
KS,2020-11-12,"4,868","4,864","4,873",63.83,63.66,64.00,"7,627","7,612","7,642"
KY,2020-11-12,"8,699","8,699","8,699",73.40,73.40,73.40,"11,852","11,852","11,852"
LA,2020-11-12,"8,926","8,926","8,926",69.64,69.64,69.64,"12,817","12,817","12,817"
MA,2020-11-12,"12,176","12,176","12,176",69.89,69.89,69.89,"17,422","17,422","17,422"
MD,2020-11-12,"8,484","8,484","8,484",83.57,83.57,83.57,"10,152","10,152","10,152"
ME,2020-11-12,"1,961","1,961","1,961",69.02,69.02,69.02,"2,841","2,841","2,841"
MI,2020-11-12,"17,352","17,319","17,385",79.31,78.85,79.76,"21,880","21,843","21,917"
MN,2020-11-12,"8,187","8,187","8,187",74.69,74.69,74.69,"10,962","10,962","10,962"
MS,2020-11-12,"5,407","5,407","5,407",67.13,67.13,67.13,"8,054","8,054","8,054"
NV,2020-11-12,"5,688","5,688","5,688",77.67,77.67,77.67,"7,323","7,323","7,323"
AK,2020-11-13,941,941,941,65.67,65.67,65.67,"1,433","1,433","1,433"
AL,2020-11-13,"10,976","10,965","10,986",77.19,76.90,77.49,"14,219","14,199","14,239"
AR,2020-11-13,"5,510","5,510","5,510",66.14,66.14,66.14,"8,331","8,331","8,331"
AZ,2020-11-13,"9,890","9,879","9,901",73.41,73.41,73.41,"13,472","13,472","13,472"
CA,2020-11-13,"45,406","45,389","45,423",72.48,72.39,72.57,"62,645","62,620","62,670"
CO,2020-11-13,"6,830","6,816","6,844",68.03,68.03,68.03,"10,040","10,040","10,040"
CT,2020-11-13,"6,188","6,188","6,188",75.54,75.54,75.54,"8,192","8,143","8,241"
DC,2020-11-13,"2,466","2,466","2,466",83.76,83.76,83.76,"2,944","2,944","2,944"
DE,2020-11-13,"1,768","1,768","1,768",71.26,71.26,71.26,"2,481","2,481","2,481"
FL,2020-11-13,"40,676","40,632","40,719",78.44,78.11,78.77,"51,856","51,778","51,934"
GA,2020-11-13,"15,474","15,474","15,474",81.65,81.65,81.65,"18,951","18,951","18,951"
HI,2020-11-13,"1,713","1,696","1,730",68.62,66.55,70.68,"2,479","2,448","2,510"
IA,2020-11-13,"5,282","5,282","5,282",67.31,67.31,67.31,"7,847","7,847","7,847"
ID,2020-11-13,"1,936","1,936","1,936",54.95,54.95,54.95,"3,523","3,523","3,523"
IL,2020-11-13,"20,826","20,782","20,870",69.62,69.18,70.06,"29,914","29,865","29,963"
IN,2020-11-13,"11,452","11,452","11,452",69.21,69.21,69.21,"16,546","16,546","16,546"
KS,2020-11-13,"4,700","4,695","4,706",61.40,60.63,62.16,"7,656","7,617","7,695"
KY,2020-11-13,"8,716","8,692","8,740",73.52,72.93,74.10,"11,856","11,833","11,879"
LA,2020-11-13,"8,856","8,856","8,856",68.88,68.88,68.88,"12,858","12,858","12,858"
MA,2020-11-13,"12,115","12,115","12,115",69.48,69.48,69.48,"17,437","17,437","17,437"
MD,2020-11-13,"8,369","8,369","8,369",82.96,82.96,82.96,"10,088","10,088","10,088"
ME,2020-11-13,"1,941","1,941","1,941",69.15,69.15,69.15,"2,807","2,807","2,807"
MI,2020-11-13,"17,396","17,394","17,399",79.82,79.38,80.25,"21,795","21,742","21,848"
MN,2020-11-13,"8,124","8,115","8,132",75.77,75.40,76.14,"10,721","10,701","10,741"
MS,2020-11-13,"5,246","5,238","5,253",65.39,65.12,65.67,"8,022","8,014","8,030"
NV,2020-11-13,"5,686","5,686","5,686",77.58,77.58,77.58,"7,329","7,329","7,329"
AK,2020-11-14,924,924,924,64.48,64.48,64.48,"1,433","1,433","1,433"
AL,2020-11-14,"10,159","10,154","10,165",71.77,71.55,71.98,"14,156","14,140","14,172"
AR,2020-11-14,"5,381","5,265","5,496",64.87,61.31,68.44,"8,294","8,249","8,339"
AZ,2020-11-14,"9,706","9,611","9,800",72.75,70.20,75.31,"13,340","13,188","13,493"
CA,2020-11-14,"44,095","44,038","44,151",70.78,70.48,71.07,"62,302","62,226","62,377"
CO,2020-11-14,"6,619","6,605","6,633",65.86,65.31,66.42,"10,049","10,022","10,076"
CT,2020-11-14,"6,003","6,003","6,003",73.42,73.42,73.42,"8,176","8,176","8,176"
DC,2020-11-14,"2,413","2,413","2,413",82.44,82.44,82.44,"2,927","2,927","2,927"
DE,2020-11-14,"1,713","1,713","1,713",68.82,68.82,68.82,"2,489","2,489","2,489"
FL,2020-11-14,"39,232","39,109","39,355",75.97,75.14,76.80,"51,644","51,459","51,829"
GA,2020-11-14,"14,779","14,761","14,797",78.13,77.83,78.43,"18,917","18,895","18,939"
HI,2020-11-14,"1,692","1,641","1,743",67.77,60.92,74.62,"2,482","2,406","2,558"
IA,2020-11-14,"5,050","5,050","5,050",64.30,64.30,64.30,"7,854","7,854","7,854"
ID,2020-11-14,"1,814","1,814","1,814",51.73,51.73,51.73,"3,507","3,507","3,507"
IL,2020-11-14,"20,223","20,110","20,336",67.84,66.62,69.07,"29,809","29,663","29,955"
IN,2020-11-14,"10,731","10,731","10,731",64.90,64.90,64.90,"16,534","16,534","16,534"
KS,2020-11-14,"4,550","4,541","4,559",59.39,58.85,59.93,"7,661","7,635","7,687"
KY,2020-11-14,"8,602","8,602","8,602",72.57,72.57,72.57,"11,853","11,853","11,853"
LA,2020-11-14,"8,508","8,505","8,512",66.73,66.73,66.73,"12,751","12,751","12,751"
MA,2020-11-14,"11,741","11,741","11,741",67.39,67.39,67.39,"17,422","17,422","17,422"
MD,2020-11-14,"8,066","8,064","8,067",81.25,81.25,81.25,"9,927","9,927","9,927"
ME,2020-11-14,"1,883","1,883","1,883",67.15,67.15,67.15,"2,804","2,804","2,804"
MI,2020-11-14,"17,013","16,960","17,066",77.95,77.20,78.71,"21,825","21,761","21,889"
MN,2020-11-14,"7,774","7,771","7,776",73.23,73.23,73.23,"10,615","10,615","10,615"
MS,2020-11-14,"4,999","4,987","5,011",62.70,62.11,63.28,"7,974","7,951","7,997"
NV,2020-11-14,"5,666","5,635","5,697",77.38,75.92,78.84,"7,322","7,276","7,368"
AK,2020-11-15,887,887,887,62.33,62.33,62.33,"1,423","1,423","1,423"
AL,2020-11-15,"9,971","9,920","10,023",70.36,69.19,71.53,"14,172","14,105","14,239"
AR,2020-11-15,"5,103","5,092","5,115",61.90,61.32,62.48,"8,245","8,221","8,269"
AZ,2020-11-15,"9,344","9,250","9,439",70.55,67.97,73.14,"13,244","13,091","13,397"
CA,2020-11-15,"42,607","42,487","42,728",69.09,68.46,69.71,"61,673","61,518","61,828"
CO,2020-11-15,"6,425","6,414","6,436",63.83,63.44,64.23,"10,065","10,048","10,082"
CT,2020-11-15,"5,789","5,789","5,789",70.80,70.80,70.80,"8,176","8,176","8,176"
DC,2020-11-15,"2,335","2,335","2,335",80.99,80.99,80.99,"2,883","2,883","2,883"
DE,2020-11-15,"1,676","1,676","1,676",68.07,68.07,68.07,"2,462","2,462","2,462"
FL,2020-11-15,"37,915","37,801","38,028",73.74,72.97,74.52,"51,415","51,242","51,588"
GA,2020-11-15,"14,428","14,402","14,453",76.51,76.09,76.92,"18,858","18,827","18,888"
HI,2020-11-15,"1,720","1,705","1,735",68.97,66.91,71.02,"2,478","2,446","2,510"
IA,2020-11-15,"5,037","5,037","5,037",63.98,63.98,63.98,"7,873","7,873","7,873"
ID,2020-11-15,"1,792","1,792","1,792",50.92,50.92,50.92,"3,519","3,512","3,526"
IL,2020-11-15,"19,591","19,477","19,704",65.86,64.55,67.18,"29,745","29,577","29,914"
IN,2020-11-15,"10,525","10,525","10,525",63.63,63.63,63.63,"16,541","16,541","16,541"
KS,2020-11-15,"4,444","4,438","4,449",58.06,57.60,58.51,"7,654","7,630","7,678"
KY,2020-11-15,"8,428","8,418","8,439",71.10,71.10,71.10,"11,854","11,854","11,854"
LA,2020-11-15,"8,346","8,340","8,352",65.62,65.62,65.62,"12,718","12,718","12,718"
MA,2020-11-15,"11,353","11,353","11,353",65.20,65.20,65.20,"17,412","17,412","17,412"
MD,2020-11-15,"7,824","7,744","7,904",79.32,79.32,79.32,"9,864","9,864","9,864"
ME,2020-11-15,"1,844","1,841","1,846",65.65,65.05,66.26,"2,808","2,798","2,818"
MI,2020-11-15,"16,206","16,118","16,294",74.81,73.58,76.04,"21,664","21,564","21,763"
MN,2020-11-15,"7,660","7,651","7,670",72.87,72.49,73.25,"10,512","10,492","10,532"
MS,2020-11-15,"4,874","4,860","4,888",61.06,60.43,61.69,"7,982","7,960","8,005"
NV,2020-11-15,"5,615","5,615","5,615",76.43,76.43,76.43,"7,347","7,347","7,347"
AK,2020-11-16,862,861,863,60.96,60.96,60.96,"1,414","1,414","1,414"
AL,2020-11-16,"10,164","10,152","10,176",71.98,71.98,71.98,"14,121","14,121","14,121"
AR,2020-11-16,"5,082","5,073","5,092",61.88,61.88,61.88,"8,214","8,214","8,214"
AZ,2020-11-16,"9,511","9,498","9,523",71.68,71.21,72.16,"13,268","13,235","13,300"
CA,2020-11-16,"42,770","42,588","42,951",69.26,68.37,70.15,"61,752","61,549","61,955"
CO,2020-11-16,"6,399","6,388","6,409",63.38,62.96,63.81,"10,095","10,074","10,116"
CT,2020-11-16,"5,688","5,688","5,688",69.74,69.74,69.74,"8,156","8,156","8,156"
DC,2020-11-16,"2,339","2,339","2,339",80.49,80.49,80.49,"2,906","2,906","2,906"
DE,2020-11-16,"1,616","1,616","1,616",65.72,65.72,65.72,"2,459","2,459","2,459"
FL,2020-11-16,"38,619","38,568","38,671",74.84,74.53,75.14,"51,603","51,544","51,662"
GA,2020-11-16,"14,458","14,444","14,472",76.63,76.38,76.88,"18,867","18,848","18,887"
HI,2020-11-16,"1,664","1,659","1,669",66.99,66.99,66.99,"2,469","2,447","2,491"
IA,2020-11-16,"5,157","5,157","5,157",65.65,65.65,65.65,"7,855","7,855","7,855"
ID,2020-11-16,"1,830","1,826","1,834",52.26,51.80,52.71,"3,502","3,494","3,510"
IL,2020-11-16,"19,722","19,695","19,750",66.49,66.05,66.93,"29,661","29,593","29,730"
IN,2020-11-16,"10,651","10,644","10,658",64.51,64.51,64.51,"16,510","16,510","16,510"
KS,2020-11-16,"4,490","4,483","4,497",58.74,58.32,59.16,"7,644","7,626","7,662"
KY,2020-11-16,"8,220","8,208","8,231",69.33,69.33,69.33,"11,855","11,855","11,855"
LA,2020-11-16,"8,350","8,350","8,350",65.56,65.56,65.56,"12,737","12,737","12,737"
MA,2020-11-16,"11,276","11,276","11,276",64.69,64.69,64.69,"17,432","17,432","17,432"
MD,2020-11-16,"7,997","7,997","7,997",79.23,79.23,79.23,"10,094","10,094","10,094"
ME,2020-11-16,"1,829","1,829","1,829",65.27,65.27,65.27,"2,802","2,802","2,802"
MI,2020-11-16,"16,356","16,353","16,358",75.96,75.96,75.96,"21,533","21,533","21,533"
MN,2020-11-16,"7,660","7,657","7,662",72.82,72.82,72.82,"10,518","10,518","10,518"
MS,2020-11-16,"4,994","4,992","4,996",62.37,62.23,62.51,"8,007","8,001","8,013"
NV,2020-11-16,"5,646","5,646","5,646",76.41,76.41,76.41,"7,389","7,389","7,389"
AK,2020-11-17,885,885,885,62.54,62.54,62.54,"1,415","1,415","1,415"
AL,2020-11-17,"10,702","10,702","10,702",75.60,75.60,75.60,"14,156","14,156","14,156"
AR,2020-11-17,"5,448","5,448","5,448",65.23,65.23,65.23,"8,352","8,352","8,352"
AZ,2020-11-17,"10,047","10,044","10,050",74.24,74.12,74.36,"13,534","13,526","13,542"
CA,2020-11-17,"45,475","45,365","45,585",72.48,71.84,73.13,"62,738","62,555","62,922"
CO,2020-11-17,"6,858","6,856","6,860",68.05,67.88,68.22,"10,078","10,068","10,088"
CT,2020-11-17,"5,989","5,989","5,989",73.18,73.18,73.18,"8,184","8,184","8,184"
DC,2020-11-17,"2,422","2,422","2,422",83.49,83.49,83.49,"2,901","2,901","2,901"
DE,2020-11-17,"1,824","1,824","1,824",72.61,72.61,72.61,"2,512","2,512","2,512"
FL,2020-11-17,"40,439","40,414","40,465",78.28,78.08,78.47,"51,662","51,615","51,709"
GA,2020-11-17,"14,848","14,840","14,856",78.26,78.13,78.39,"18,972","18,962","18,982"
HI,2020-11-17,"1,631","1,622","1,640",65.08,63.54,66.63,"2,506","2,483","2,529"
IA,2020-11-17,"5,327","5,327","5,327",67.35,67.35,67.35,"7,910","7,910","7,910"
ID,2020-11-17,"1,912","1,910","1,913",58.83,58.83,58.83,"3,249","3,249","3,249"
IL,2020-11-17,"20,410","20,365","20,456",68.66,68.09,69.23,"29,726","29,648","29,803"
IN,2020-11-17,"11,154","11,154","11,154",67.49,67.49,67.49,"16,527","16,527","16,527"
KS,2020-11-17,"4,758","4,750","4,765",62.57,62.22,62.93,"7,603","7,591","7,615"
KY,2020-11-17,"8,584","8,584","8,584",72.41,72.41,72.41,"11,855","11,855","11,855"
LA,2020-11-17,"8,652","8,649","8,654",67.76,67.76,67.76,"12,768","12,768","12,768"
MA,2020-11-17,"11,883","11,883","11,883",68.04,68.04,68.04,"17,465","17,465","17,465"
MD,2020-11-17,"8,248","8,248","8,248",81.30,81.30,81.30,"10,145","10,145","10,145"
ME,2020-11-17,"1,950","1,950","1,950",69.32,69.32,69.32,"2,813","2,813","2,813"
MI,2020-11-17,"17,166","17,134","17,198",79.25,78.81,79.69,"21,660","21,624","21,696"
MN,2020-11-17,"7,846","7,838","7,855",74.60,74.22,74.98,"10,518","10,498","10,538"
MS,2020-11-17,"5,308","5,299","5,316",65.75,65.29,66.22,"8,072","8,053","8,091"
NV,2020-11-17,"5,837","5,837","5,837",78.63,78.63,78.63,"7,423","7,423","7,423"
AK,2020-11-18,932,932,932,65.27,65.27,65.27,"1,428","1,428","1,428"
AL,2020-11-18,"10,907","10,907","10,907",77.16,77.16,77.16,"14,136","14,136","14,136"
AR,2020-11-18,"5,503","5,503","5,503",65.82,65.82,65.82,"8,361","8,361","8,361"
AZ,2020-11-18,"10,288","10,288","10,288",75.63,75.63,75.63,"13,603","13,603","13,603"
CA,2020-11-18,"46,582","46,559","46,605",73.81,73.68,73.94,"63,112","63,077","63,147"
CO,2020-11-18,"6,936","6,936","6,936",68.51,68.51,68.51,"10,124","10,124","10,124"
CT,2020-11-18,"6,072","6,072","6,072",74.19,74.19,74.19,"8,184","8,184","8,184"
DC,2020-11-18,"2,449","2,449","2,449",83.53,83.53,83.53,"2,932","2,932","2,932"
DE,2020-11-18,"1,864","1,864","1,864",73.94,73.94,73.94,"2,521","2,521","2,521"
FL,2020-11-18,"41,028","40,994","41,062",79.15,78.89,79.41,"51,837","51,774","51,900"
GA,2020-11-18,"15,239","15,239","15,239",79.97,79.97,79.97,"19,055","19,055","19,055"
HI,2020-11-18,"1,657","1,653","1,661",66.07,66.07,66.07,"2,508","2,487","2,529"
IA,2020-11-18,"5,335","5,335","5,335",67.34,67.34,67.34,"7,923","7,923","7,923"
ID,2020-11-18,"1,970","1,970","1,970",60.24,60.24,60.24,"3,270","3,270","3,270"
IL,2020-11-18,"20,758","20,695","20,820",69.75,68.98,70.52,"29,760","29,655","29,865"
IN,2020-11-18,"11,391","11,391","11,391",68.85,68.85,68.85,"16,544","16,544","16,544"
KS,2020-11-18,"4,800","4,796","4,803",62.66,62.40,62.91,"7,660","7,650","7,670"
KY,2020-11-18,"8,522","8,522","8,522",71.92,71.92,71.92,"11,850","11,850","11,850"
LA,2020-11-18,"8,864","8,864","8,864",69.06,69.06,69.06,"12,836","12,836","12,836"
MA,2020-11-18,"11,980","11,980","11,980",68.75,68.75,68.75,"17,426","17,426","17,426"
MD,2020-11-18,"8,468","8,388","8,548",83.60,83.60,83.60,"10,129","10,129","10,129"
ME,2020-11-18,"1,994","1,994","1,994",70.94,70.94,70.94,"2,811","2,811","2,811"
MI,2020-11-18,"17,422","17,390","17,454",80.30,79.86,80.74,"21,697","21,661","21,733"
MN,2020-11-18,"8,121","8,120","8,122",76.35,76.35,76.35,"10,637","10,637","10,637"
