state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VT,1,15,1,1,15,1,0,16,1302,17,893,17,10,16,3,17,3,16,0,16,0,16,68,17,3,16,3,17,10,16,10,17,0,16,0,16,107,17,0.685867895545315,17,893,1302,0.011520737327189,16,10,868,0.007911392405063,16,10,1264,0.03030303030303,16,3,99,0.635514018691589,17,68,107,2021/05/23,,0,17,0,17,0,17,0,17,0,17,1,17,1,17,1,17,0,17,0,16,1,16,0,16,1,16,0,16,0,16,1,16,0,16,0,16
WA,7,95,2,9,93,2,8,102,13385,104,10065,104,729,102,59,104,175,102,2,102,10,102,934,104,191,102,159,104,711,102,502,104,18,102,6,102,1297,104,0.751961150541651,104,10065,13385,0.073126692747517,102,729,9969,0.055002263467632,102,729,13254,0.149921507064364,102,191,1274,0.720123361603701,104,934,1297,2021/05/23,,0,104,5,104,12,104,7,104,11,104,9,104,7,104,8,104,0,104,1,102,16,102,14,102,13,102,31,102,25,102,30,102,25,102,20,102
WI,5,123,21,10,118,21,0,146,13449,149,8889,148,262,145,72,149,37,146,1,146,5,146,888,148,84,145,75,148,256,145,241,148,6,145,1,145,1603,149,0.671780532043531,148,8889,13232,0.030070010329393,145,262,8713,0.02019267822736,145,262,12975,0.054158607350097,145,84,1551,0.553961322520274,148,888,1603,2021/05/23,,2,149,5,149,8,149,4,149,11,149,12,149,8,149,6,149,16,149,0,146,3,146,1,146,1,146,7,146,11,146,7,146,7,146,0,146
AK,1,23,0,2,22,0,0,24,1650,24,1115,24,17,24,5,24,0,24,0,24,0,24,95,24,6,24,6,24,17,24,17,24,0,24,0,24,132,24,0.675757575757576,24,1115,1650,0.0152466367713,24,17,1115,0.01030303030303,24,17,1650,0.045454545454545,24,6,132,0.71969696969697,24,95,132,2021/05/23,,0,24,0,24,1,24,1,24,1,24,1,24,0,24,1,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
AL,30,75,12,29,76,12,3,113,14625,117,10957,117,403,113,49,115,69,113,1,113,4,113,1262,117,108,113,94,115,386,113,295,115,17,113,3,113,1549,117,0.749196581196581,117,10957,14625,0.037266506380618,113,403,10814,0.027968630716913,113,403,14409,0.071475843812045,113,108,1511,0.814719173660426,117,1262,1549,2021/05/23,,0,115,1,115,2,115,11,115,9,115,12,115,10,115,4,115,0,115,1,113,11,113,4,113,4,113,11,113,13,113,11,113,14,113,0,113
AR,16,91,2,20,87,2,2,107,9376,109,6745,109,218,107,47,109,51,107,0,107,11,107,690,109,84,107,63,109,209,107,175,109,9,107,2,107,1018,109,0.719389931740614,109,6745,9376,0.032392273402675,107,218,6730,0.023342970339437,107,218,9339,0.083499005964215,107,84,1006,0.677799607072692,109,690,1018,2021/05/23,,1,109,4,109,3,109,4,109,3,109,13,109,9,109,2,109,8,109,1,107,2,107,2,107,1,107,8,107,11,107,15,107,11,107,0,107
AZ,24,96,3,29,91,3,8,120,17123,123,12086,123,603,120,81,123,91,120,1,120,7,120,1128,123,171,120,119,123,588,120,407,123,15,120,6,120,2231,123,0.705834258015535,123,12086,17123,0.050778947368421,120,603,11875,0.035811854139446,120,603,16838,0.078983833718245,120,171,2165,0.505602868668758,123,1128,2231,2021/05/23,,0,123,7,123,8,123,13,123,20,123,18,123,7,123,6,123,2,123,1,120,6,120,8,120,11,120,14,120,15,120,23,120,13,120,0,120
CA,51,317,44,73,295,44,24,404,63534,412,48494,412,1425,403,156,412,335,404,2,403,4,403,4868,411,293,403,271,411,1395,403,1165,411,30,403,23,403,6991,411,0.763276355966884,412,48494,63534,0.029755690123199,403,1425,47890,0.022721474583838,403,1425,62716,0.042911540714704,403,293,6828,0.696323844943499,411,4868,6991,2021/05/23,,0,411,14,411,26,411,25,411,34,411,26,411,20,411,11,411,0,411,2,403,28,403,38,403,43,403,46,403,70,403,57,403,51,403,0,403
CO,7,85,13,8,84,13,4,103,11688,105,8091,105,554,103,70,105,37,103,2,103,14,103,956,105,191,103,187,105,537,103,483,105,17,103,5,103,1293,105,0.692248459958932,105,8091,11688,0.069293308317699,103,554,7995,0.047836974354546,103,554,11581,0.151587301587302,103,191,1260,0.739365815931941,105,956,1293,2021/05/23,,1,105,6,105,9,105,11,105,13,105,12,105,9,105,7,105,2,105,0,103,3,103,8,103,4,103,6,103,3,103,6,103,7,103,0,103
CT,4,33,1,4,33,1,2,37,8105,38,6417,38,147,37,17,38,38,37,1,37,0,37,543,38,31,37,28,38,141,37,105,38,6,37,6,37,1052,38,0.791733497840839,38,6417,8105,0.023095051060487,37,147,6365,0.018336035923662,37,147,8017,0.030097087378641,37,31,1030,0.51615969581749,38,543,1052,2021/05/23,,0,38,1,38,3,38,3,38,4,38,2,38,2,38,2,38,0,38,0,37,3,37,3,37,5,37,2,37,9,37,5,37,11,37,0,37
DC,0,13,1,0,13,1,1,12,3486,14,2766,14,126,13,6,14,74,13,0,13,8,13,279,14,22,12,18,13,108,13,67,14,18,13,4,13,372,14,0.793459552495697,14,2766,3486,0.047138047138047,13,126,2673,0.037567084078712,13,126,3354,0.0625,12,22,352,0.75,14,279,372,2021/05/23,,0,14,0,14,1,14,1,14,0,14,3,14,0,14,1,14,0,14,1,13,4,13,24,13,6,13,8,13,11,13,16,13,4,13,0,13
DE,1,13,1,1,13,1,0,14,3526,15,2515,15,83,14,5,15,32,14,0,14,0,14,152,15,12,14,8,15,71,14,59,15,12,14,10,14,294,15,0.713272830402723,15,2515,3526,0.033253205128205,14,83,2496,0.023755008586148,14,83,3494,0.041958041958042,14,12,286,0.517006802721088,15,152,294,2021/05/23,,0,15,0,15,1,15,0,15,1,15,1,15,1,15,1,15,0,15,0,14,2,14,0,14,0,14,3,14,11,14,9,14,7,14,0,14
FL,8,245,15,26,227,15,79,262,59055,268,46249,268,2559,262,345,268,149,262,11,262,7,262,4953,268,617,262,562,268,2512,262,2234,268,47,262,41,262,6469,268,0.783151299635933,268,46249,59055,0.056208403804336,262,2559,45527,0.04405536618118,262,2559,58086,0.098499361430396,262,617,6264,0.765651569021487,268,4953,6469,2021/05/23,,3,268,26,267,38,268,49,268,67,268,61,268,51,268,44,268,6,268,3,262,8,261,15,262,24,262,22,262,31,262,26,262,20,262,0,262
GA,27,131,8,32,125,9,3,163,22555,166,18485,166,991,163,209,166,94,163,4,163,16,163,2155,166,262,163,200,166,974,163,693,166,17,163,6,163,2692,166,0.819552205719353,166,18485,22555,0.054221152267878,163,991,18277,0.044501324711482,163,991,22269,0.099167297501892,163,262,2642,0.800520059435364,166,2155,2692,2021/05/23,,1,166,27,166,12,166,15,166,25,166,17,166,18,166,12,166,3,166,0,163,6,163,2,163,9,163,13,163,19,163,16,163,12,163,17,163
HI,1,21,4,2,20,4,1,26,2650,26,1902,26,67,26,5,26,10,26,1,26,0,26,124,26,16,26,13,26,64,26,43,26,3,26,1,26,214,26,0.717735849056604,26,1902,2650,0.035226077812829,26,67,1902,0.025283018867925,26,67,2650,0.074766355140187,26,16,214,0.579439252336449,26,124,214,2021/05/23,,0,26,1,26,0,26,1,26,1,26,2,26,0,26,0,26,0,26,0,26,1,26,0,26,2,26,2,26,1,26,3,26,1,26,0,26
IA,1,38,87,1,37,88,0,124,8048,126,5148,126,149,124,19,126,33,124,0,124,0,124,467,126,32,124,26,126,143,124,110,126,6,124,3,124,674,126,0.639662027833002,126,5148,8048,0.029405960134202,124,149,5067,0.018737424547284,124,149,7952,0.048854961832061,124,32,655,0.692878338278932,126,467,674,2021/05/23,,0,126,5,126,1,126,2,126,3,126,3,126,3,126,2,126,0,126,0,124,2,124,4,124,5,124,12,124,6,124,3,124,1,124,0,124
MS,7,97,2,13,91,2,3,104,8705,106,5756,106,222,104,22,106,17,104,0,104,5,104,628,106,84,104,55,106,216,104,168,106,6,104,1,104,844,106,0.66122917863297,106,5756,8705,0.03883155501137,104,222,5717,0.025718257645968,104,222,8632,0.101941747572816,104,84,824,0.744075829383886,106,628,844,2021/05/23,,0,106,3,106,2,106,3,106,3,106,5,106,3,106,3,106,0,106,0,103,0,104,0,104,1,104,4,104,5,104,5,104,2,103,0,104
MT,5,61,1,6,60,1,3,66,3202,67,2143,67,69,66,19,67,21,66,0,66,0,66,146,67,15,66,15,67,66,66,64,67,3,66,1,66,224,67,0.669269206745784,67,2143,3202,0.032409581963363,66,69,2129,0.021745981720769,66,69,3173,0.068807339449541,66,15,218,0.651785714285714,67,146,224,2021/05/23,,0,67,1,67,1,67,1,67,2,67,6,67,6,67,2,67,0,67,0,66,5,66,0,66,0,66,2,66,5,66,4,66,5,66,0,66
NC,4,124,4,4,124,4,20,128,24132,132,18763,132,728,128,89,132,113,128,0,128,7,128,1962,132,227,128,211,132,694,128,625,132,34,128,17,128,2450,132,0.777515332338803,132,18763,24132,0.039236822248572,128,728,18554,0.030510037299359,128,728,23861,0.094939355918026,128,227,2391,0.800816326530612,132,1962,2450,2021/05/23,,1,132,6,132,8,132,8,132,15,132,24,132,16,132,11,132,0,132,0,128,7,128,10,128,16,128,14,128,22,128,28,128,16,128,0,128
ND,12,37,1,11,38,1,15,49,2444,50,1711,50,69,49,4,50,14,49,0,49,3,49,137,50,14,49,13,50,62,49,45,50,7,49,2,49,202,50,0.700081833060556,50,1711,2444,0.0408042578356,49,69,1691,0.028535980148883,49,69,2418,0.070707070707071,49,14,198,0.678217821782178,50,137,202,2021/05/23,,0,50,2,50,1,50,0,50,0,50,0,50,0,50,1,50,0,50,0,49,2,49,3,49,1,49,4,49,1,49,3,49,0,49,0,49
NE,9,92,0,15,86,0,1,101,4344,101,3044,101,84,101,5,101,9,101,0,101,1,101,374,101,29,101,21,101,82,101,72,101,2,101,1,101,563,101,0.70073664825046,101,3044,4344,0.027595269382392,101,84,3044,0.019337016574586,101,84,4344,0.051509769094139,101,29,563,0.664298401420959,101,374,563,2021/05/23,,0,101,0,101,0,101,1,101,1,101,1,101,1,101,1,101,0,101,0,101,0,101,2,101,1,101,2,101,2,101,1,101,1,101,0,101
NH,3,25,1,5,23,1,1,29,2948,29,2148,29,60,29,7,29,10,29,0,29,0,29,169,29,17,29,13,29,57,29,49,29,3,29,2,29,282,29,0.728629579375848,29,2148,2948,0.027932960893855,29,60,2148,0.020352781546811,29,60,2948,0.060283687943262,29,17,282,0.599290780141844,29,169,282,2021/05/23,,0,29,1,29,0,29,1,29,0,29,0,29,1,29,4,29,0,29,0,29,1,29,2,29,3,29,2,29,1,29,1,29,0,29,0,29
NJ,6,81,9,6,79,11,37,95,24569,96,17040,96,617,95,54,96,117,95,1,95,5,95,1308,96,130,95,111,96,604,95,521,96,13,95,6,95,3087,96,0.693556921323619,96,17040,24569,0.036309068439946,95,617,16993,0.025188814043682,95,617,24495,0.042331488114621,95,130,3071,0.423712342079689,96,1308,3087,2021/05/23,,0,96,5,96,7,96,4,96,8,96,10,96,5,96,6,96,9,96,1,95,4,95,14,95,14,95,9,95,16,95,8,95,5,95,46,95
NM,15,38,1,17,36,1,2,53,4299,54,3059,54,126,53,17,54,5,53,0,53,0,53,332,54,43,53,41,54,118,53,114,54,8,53,2,53,421,54,0.711560828099558,54,3059,4299,0.042112299465241,53,126,2992,0.030064423765211,53,126,4191,0.107769423558897,53,43,399,0.788598574821853,54,332,421,2021/05/23,,0,54,1,53,1,53,4,53,5,53,5,53,0,53,1,53,0,54,0,53,1,52,0,52,0,52,1,52,0,52,2,52,1,52,0,53
NV,0,19,44,1,18,44,37,61,8706,63,6233,63,255,61,39,63,36,61,0,61,0,61,617,63,57,61,57,63,255,61,222,63,0,61,3,61,870,63,0.715943027796922,63,6233,8706,0.041714379191886,61,255,6113,0.029873477038425,61,255,8536,0.070283600493218,61,57,811,0.709195402298851,63,617,870,2021/05/23,,1,63,3,63,4,63,4,63,7,63,9,63,1,63,10,63,0,63,0,61,1,61,1,61,4,61,3,61,11,61,4,61,12,61,0,61
NY,6,191,9,6,191,9,123,197,53024,206,39409,206,1636,197,137,206,150,197,6,197,17,197,3412,206,354,197,318,206,1590,197,1237,206,46,197,23,197,5480,206,0.74322948098974,206,39409,53024,0.041866059318781,197,1636,39077,0.031202914306422,197,1636,52431,0.066057100205262,197,354,5359,0.622627737226277,206,3412,5480,2021/05/23,,1,206,12,206,14,206,18,206,30,206,19,206,26,205,13,206,4,205,0,197,13,197,11,197,15,197,22,197,33,197,25,197,27,197,4,196
OH,15,204,12,18,201,12,29,228,32479,231,24035,231,1265,228,115,231,142,228,4,228,79,228,2874,231,315,228,217,231,1149,228,759,231,116,228,22,228,4167,231,0.740016626127652,231,24035,32479,0.053033161447197,228,1265,23853,0.039263765596871,228,1265,32218,0.076623692532231,228,315,4111,0.689704823614111,231,2874,4167,2021/05/23,,0,231,13,231,12,231,15,231,14,231,27,231,20,231,13,231,1,231,1,228,3,228,6,228,7,228,11,228,19,228,11,228,16,228,0,228
OK,30,107,11,33,104,11,6,146,10647,148,7502,148,223,146,28,148,73,146,0,146,6,146,776,148,48,146,37,148,197,146,147,148,26,146,21,146,1029,148,0.704611627688551,148,7502,10647,0.030290681879924,146,223,7362,0.021276595744681,146,223,10481,0.048582995951417,146,48,988,0.754130223517979,148,776,1029,2021/05/23,,0,148,2,148,5,148,9,148,1,148,4,148,2,148,5,148,0,148,2,146,6,146,8,146,6,146,8,146,9,146,16,146,18,146,0,146
OR,6,52,7,6,52,7,11,63,7105,65,5434,65,324,63,30,65,43,63,2,63,1,63,572,65,78,63,68,65,318,63,270,65,6,63,4,63,825,65,0.764813511611541,65,5434,7105,0.060902255639098,63,324,5320,0.046733016010385,63,324,6933,0.097378277153558,63,78,801,0.693333333333333,65,572,825,2021/05/23,,1,65,1,65,3,65,5,65,4,65,6,65,7,65,2,65,1,65,1,63,1,63,3,63,4,63,5,63,11,63,11,63,7,63,0,63
ID,4,48,1,6,46,1,4,52,3767,53,2356,53,127,52,11,53,3,52,0,52,0,52,208,53,39,52,37,53,127,52,108,53,0,52,0,52,300,53,0.625431377754181,53,2356,3767,0.054694229112834,52,127,2322,0.03406652360515,52,127,3728,0.134020618556701,52,39,291,0.693333333333333,53,208,300,2021/05/23,,0,52,0,52,1,52,3,52,1,52,3,52,2,52,1,52,0,53,0,51,1,51,0,51,0,51,1,51,1,51,0,51,0,51,0,52
IL,10,165,25,10,165,25,5,195,31145,200,22512,200,1279,195,120,200,282,195,6,195,37,195,2229,200,316,195,301,200,1228,195,1021,200,51,195,24,195,3435,200,0.722812650505699,200,22512,31145,0.057416053151374,195,1279,22276,0.041547557172557,195,1279,30784,0.093685146753632,195,316,3373,0.648908296943232,200,2229,3435,2021/05/23,,2,200,7,200,7,200,13,200,25,200,30,200,16,200,19,200,1,191,6,195,24,195,28,195,21,195,52,195,59,195,58,195,29,195,5,186
