state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,7,97,119,45,172,6,58,217,31173,223,26209,223,2597,217,216,223,386,217,18,217,20,216,2871,223,428,217,410,223,2511,217,2193,223,86,217,54,217,3665,223,0.840759631732589,223,26209,31173,0.100069358816276,217,2597,25952,0.084263465282284,217,2597,30820,0.120292299044407,217,428,3558,0.783356070941337,223,2871,3665,2022/02/12,,3,220,10,212,16,215,18,214,21,215,41,214,51,213,49,213,7,219,3,212,23,207,27,207,41,209,50,208,88,207,61,207,90,209,3,213,26,198,5980,230,4329,22,0,21,1,216,12,216,0,60,0,60,47,4,60,216
PR,0,11,55,3,31,32,4,65,8436,65,5233,65,200,65,6,66,4,65,3,65,8,65,460,65,44,65,32,66,187,65,143,66,13,65,3,65,632,65,0.62031768610716,65,5233,8436,0.037987076561582,64,194,5107,0.023526558331312,64,194,8246,0.071547420965058,64,43,601,0.727848101265823,65,460,632,2022/02/12,,1,64,0,65,0,65,1,65,0,65,0,65,2,65,2,65,0,66,0,64,1,64,1,64,0,64,1,64,0,64,0,64,1,64,0,65,0,9,194,30,103,1,0,0,1,65,2,65,0,8,0,8,16,0,8,65
RI,1,1,13,5,7,3,4,14,2323,15,1913,15,96,14,3,15,8,14,0,14,0,14,120,15,15,14,14,15,93,14,84,15,3,14,0,14,143,15,0.823504089539389,15,1913,2323,0.050182958703607,14,96,1913,0.041325871717607,14,96,2323,0.104895104895105,14,15,143,0.839160839160839,15,120,143,2022/02/12,,0,15,0,15,1,15,0,15,1,15,1,15,0,15,0,15,0,15,0,14,0,14,1,14,1,14,0,14,2,14,1,14,3,14,0,14,0,2,28,0,318,0,0,0,0,14,0,14,0,2,0,2,2,0,2,14
SC,22,60,5,23,59,5,19,85,11843,87,9501,87,1222,85,118,87,34,85,4,84,0,84,1067,87,240,85,238,87,1193,85,1155,87,29,85,29,85,1355,87,0.802246052520476,87,9501,11843,0.130444064901793,85,1222,9368,0.10471293916024,85,1222,11670,0.182648401826484,85,240,1314,0.787453874538745,87,1067,1355,2022/02/12,,0,84,1,82,12,82,12,82,13,82,23,83,30,83,26,84,1,87,0,84,0,80,1,80,4,80,7,80,7,80,11,80,4,80,0,85,15,62,2199,1885,2622,5,0,0,1,85,1,85,0,55,0,55,29,3,55,85
SD,0,55,10,3,52,10,35,62,2417,65,1631,65,223,62,26,65,13,62,2,62,1,62,141,65,45,62,43,65,212,62,185,65,11,62,6,62,246,65,0.674803475382706,65,1631,2417,0.138854296388543,62,223,1606,0.094853253934496,62,223,2351,0.189873417721519,62,45,237,0.573170731707317,65,141,246,2022/02/12,,0,64,5,50,2,50,1,50,1,50,7,51,3,50,7,50,0,65,0,62,4,47,0,47,3,47,0,47,2,47,0,47,4,47,0,62,1,10,540,32,1221,34,0,75,1,62,2,62,0,8,0,8,13,1,8,62
TN,2,119,16,22,107,8,304,134,19150,137,13812,137,2284,134,215,137,40,134,6,134,0,134,1624,135,434,134,441,137,2232,134,2153,137,52,134,52,134,2198,137,0.721253263707572,137,13812,19150,0.168635558180744,134,2284,13544,0.121334466638334,134,2284,18824,0.205784732100522,134,434,2109,0.753246753246753,135,1624,2156,2022/02/12,,1,136,6,136,8,136,10,137,30,136,39,136,67,137,46,136,8,137,1,134,2,133,3,133,4,133,11,133,1,133,5,133,5,133,8,134,25,56,309,61,330,8,0,0,2,134,3,134,0,56,0,56,30,3,56,134
TX,8,80,500,10,78,500,139,588,66060,588,51838,588,6959,588,754,588,376,588,61,588,88,588,5992,588,1640,588,1564,588,6696,588,6171,588,263,588,215,588,6459,588,0.784710868907054,588,51838,66060,0.134245148346773,588,6959,51838,0.105343627005752,588,6959,66060,0.253909273881406,588,1640,6459,0.92769778603499,588,5992,6459,2022/02/12,,5,588,43,585,54,585,73,585,103,585,137,585,156,585,122,585,61,588,4,588,26,585,32,585,40,585,44,585,81,585,74,585,55,585,20,588,82,580,3103,701,1958,0,0,0,16,588,31,588,0,91,0,91,104,9,91,588
UT,0,48,9,2,46,9,0,56,5830,57,3450,57,478,56,67,57,1,56,10,56,0,56,395,57,106,56,109,57,442,56,427,57,36,56,0,56,534,57,0.591766723842196,57,3450,5830,0.140505584950029,56,478,3402,0.083101529902643,56,478,5752,0.202290076335878,56,106,524,0.739700374531835,57,395,534,2022/02/12,,1,57,13,55,5,55,4,55,7,55,9,55,12,55,15,55,1,57,0,56,0,54,0,54,0,54,1,54,0,54,0,54,0,54,0,56,1,43,538,0,1131,0,0,0,0,56,0,56,0,43,0,43,11,1,43,56
VA,12,70,23,20,65,20,76,102,17557,105,13355,105,1631,102,158,105,185,102,6,102,6,102,1414,105,340,102,336,105,1593,102,1457,105,38,102,33,102,1933,105,0.760665261718972,105,13355,17557,0.123635536688902,102,1631,13192,0.094049129281513,102,1631,17342,0.180658873538788,102,340,1882,0.73150543197103,105,1414,1933,2022/02/12,,2,104,15,103,11,103,9,103,27,104,24,103,39,103,30,102,1,105,0,101,4,99,15,99,16,99,25,99,40,99,45,99,38,100,2,102,31,75,1321,1934,1805,96,0,134,8,102,11,102,0,74,0,74,43,13,74,102
VI,0,2,0,2,0,0,0,2,168,2,99,2,6,2,0,2,0,2,0,2,0,2,5,2,2,2,2,2,6,2,6,2,0,2,0,2,20,2,0.589285714285714,2,99,168,0.060606060606061,2,6,99,0.035714285714286,2,6,168,0.1,2,2,20,0.25,2,5,20,2022/02/12,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,125,0,,30,0,2,0,2,,0,,0,0,,0,2
VT,11,5,1,11,5,1,1,16,1245,17,954,17,62,16,11,17,10,16,1,16,0,16,89,17,15,16,15,17,61,16,57,17,1,16,1,16,98,17,0.766265060240964,17,954,1245,0.066810344827586,16,62,928,0.051028806584362,16,62,1215,0.161290322580645,16,15,93,0.908163265306122,17,89,98,2022/02/12,,0,17,0,17,2,17,1,17,1,17,5,17,2,17,0,17,0,17,0,16,0,16,1,16,0,16,1,16,3,16,2,16,3,16,0,16,0,1,337,0,200,0,0,0,0,16,0,16,0,1,0,1,0,0,1,16
WA,12,79,11,20,78,4,36,100,12209,102,10265,102,1529,100,128,102,179,100,5,100,9,100,986,102,214,100,195,102,1487,100,1241,102,42,100,35,100,1189,102,0.840773200098288,102,10265,12209,0.150447702450064,100,1529,10163,0.126772241107703,100,1529,12061,0.1830624465355,100,214,1169,0.829268292682927,102,986,1189,2022/02/12,,3,101,12,98,10,98,12,99,13,97,23,98,23,99,31,98,1,102,1,100,14,96,21,96,10,96,26,96,22,96,24,96,29,96,32,100,20,88,793,0,242,46,0,0,2,100,0,100,0,81,0,81,10,1,81,100
