state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-02-02,"518,293","518,064","518,522",73.27,73.26,73.28,"706,963","706,630","707,296"
CW,2021-02-03,"524,995","524,722","525,268",73.98,73.81,74.16,"709,184","708,423","709,945"
CW,2021-02-04,"524,357","524,116","524,598",73.93,73.90,73.96,"708,842","708,506","709,179"
CW,2021-02-05,"520,629","520,363","520,894",73.53,73.48,73.58,"707,611","707,290","707,932"
CW,2021-02-06,"505,133","504,862","505,404",71.67,71.62,71.72,"704,396","704,083","704,708"
CW,2021-02-07,"490,725","490,205","491,244",70.03,69.83,70.22,"700,337","699,769","700,904"
CW,2021-02-08,"493,218","492,971","493,465",70.27,70.24,70.31,"701,406","701,087","701,724"
CW,2021-02-09,"515,550","515,307","515,794",73.00,72.97,73.04,"705,782","705,466","706,098"
CW,2021-02-10,"523,847","523,589","524,104",74.00,73.95,74.05,"707,460","707,124","707,795"
CW,2021-02-11,"521,378","521,083","521,673",73.72,73.65,73.78,"706,861","706,532","707,191"
CW,2021-02-12,"513,991","513,762","514,219",72.89,72.83,72.94,"704,776","704,466","705,087"
CW,2021-02-13,"495,378","494,844","495,912",70.62,70.40,70.83,"701,083","700,449","701,716"
CW,2021-02-14,"480,590","479,190","481,990",68.80,68.15,69.46,"698,036","696,106","699,966"
CW,2021-02-15,"481,316","481,057","481,575",68.98,68.90,69.06,"697,312","696,974","697,651"
CW,2021-02-16,"500,337","500,104","500,571",71.40,71.35,71.46,"700,282","699,990","700,573"
CW,2021-02-17,"510,876","510,643","511,108",72.62,72.55,72.69,"703,433","703,136","703,730"
CW,2021-02-18,"510,617","510,373","510,860",72.52,72.44,72.60,"704,097","703,781","704,412"
CW,2021-02-19,"509,577","509,334","509,819",72.39,72.32,72.46,"703,917","703,629","704,205"
CW,2021-02-20,"492,209","491,857","492,561",70.22,70.08,70.36,"700,924","700,472","701,376"
CW,2021-02-21,"479,877","479,634","480,121",68.72,68.64,68.81,"698,294","697,978","698,611"
CW,2021-02-22,"487,337","487,147","487,526",69.45,69.41,69.49,"701,693","701,465","701,921"
CW,2021-02-23,"512,766","512,570","512,962",72.61,72.56,72.66,"706,168","705,933","706,404"
CW,2021-02-24,"521,372","520,503","522,240",73.73,73.35,74.12,"707,084","706,028","708,140"
CW,2021-02-25,"521,086","520,398","521,774",73.77,73.47,74.07,"706,313","705,508","707,117"
CW,2021-02-26,"515,124","514,329","515,919",73.01,72.65,73.37,"705,521","704,513","706,530"
CW,2021-02-27,"496,668","495,762","497,573",70.65,70.25,71.06,"702,958","701,840","704,077"
CW,2021-02-28,"481,594","480,653","482,534",68.85,68.43,69.27,"699,477","698,342","700,613"
CW,2021-03-01,"485,974","485,061","486,887",69.45,69.04,69.86,"699,741","698,644","700,838"
CW,2021-03-02,"507,199","506,351","508,047",72.17,71.79,72.55,"702,772","701,737","703,807"
CW,2021-03-03,"513,671","512,685","514,657",72.87,72.43,73.31,"704,874","703,653","706,095"
CW,2021-03-04,"508,954","506,479","511,429",72.86,71.73,74.00,"698,515","695,355","701,675"
AK,2021-02-02,832,832,832,56.60,56.60,56.60,"1,470","1,470","1,470"
AL,2021-02-02,"10,668","10,668","10,668",76.68,76.68,76.68,"13,913","13,913","13,913"
AR,2021-02-02,"5,428","5,428","5,428",71.15,71.15,71.15,"7,629","7,629","7,629"
AZ,2021-02-02,"10,775","10,775","10,775",74.49,74.49,74.49,"14,465","14,465","14,465"
CA,2021-02-02,"49,614","49,614","49,614",79.62,79.62,79.62,"62,313","62,313","62,313"
CO,2021-02-02,"6,707","6,707","6,707",66.22,66.22,66.22,"10,128","10,128","10,128"
CT,2021-02-02,"6,190","6,190","6,190",79.54,79.54,79.54,"7,782","7,782","7,782"
DC,2021-02-02,"2,324","2,324","2,324",77.83,77.83,77.83,"2,986","2,986","2,986"
DE,2021-02-02,"1,879","1,879","1,879",72.89,72.89,72.89,"2,578","2,578","2,578"
FL,2021-02-02,"42,585","42,585","42,585",81.32,81.32,81.32,"52,365","52,365","52,365"
GA,2021-02-02,"15,820","15,820","15,820",81.60,81.60,81.60,"19,387","19,387","19,387"
HI,2021-02-02,"1,709","1,709","1,709",68.72,68.72,68.72,"2,487","2,487","2,487"
IA,2021-02-02,"4,726","4,726","4,726",61.62,61.62,61.62,"7,669","7,669","7,669"
ID,2021-02-02,"1,827","1,827","1,827",57.06,57.06,57.06,"3,202","3,202","3,202"
IL,2021-02-02,"19,148","19,148","19,148",66.11,66.11,66.11,"28,963","28,963","28,963"
IN,2021-02-02,"10,340","10,340","10,340",62.50,62.50,62.50,"16,544","16,544","16,544"
KS,2021-02-02,"4,479","4,479","4,479",57.24,57.24,57.24,"7,825","7,825","7,825"
KY,2021-02-02,"7,184","7,184","7,184",58.42,58.42,58.42,"12,298","12,298","12,298"
LA,2021-02-02,"9,243","9,243","9,243",72.56,72.56,72.56,"12,739","12,739","12,739"
MA,2021-02-02,"13,362","13,362","13,362",78.47,78.47,78.47,"17,029","17,029","17,029"
MD,2021-02-02,"7,763","7,536","7,990",80.76,80.76,80.76,"9,612","9,361","9,863"
ME,2021-02-02,"1,929","1,929","1,929",67.14,67.14,67.14,"2,873","2,873","2,873"
MI,2021-02-02,"15,293","15,293","15,293",72.83,72.83,72.83,"20,998","20,998","20,998"
MN,2021-02-02,"6,780","6,777","6,783",72.30,72.30,72.30,"9,377","9,377","9,377"
AK,2021-02-03,848,848,848,57.49,57.49,57.49,"1,475","1,475","1,475"
AL,2021-02-03,"10,944","10,944","10,944",78.35,78.35,78.35,"13,968","13,968","13,968"
AR,2021-02-03,"5,549","5,549","5,549",72.10,72.10,72.10,"7,696","7,696","7,696"
AZ,2021-02-03,"10,868","10,863","10,873",74.57,74.57,74.57,"14,574","14,574","14,574"
CA,2021-02-03,"49,909","49,909","49,909",79.47,79.47,79.47,"62,799","62,799","62,799"
CO,2021-02-03,"6,787","6,787","6,787",67.13,67.13,67.13,"10,110","10,110","10,110"
CT,2021-02-03,"6,234","6,234","6,234",80.10,80.10,80.10,"7,783","7,783","7,783"
DC,2021-02-03,"2,408","2,408","2,408",80.51,80.51,80.51,"2,991","2,991","2,991"
DE,2021-02-03,"1,915","1,915","1,915",73.48,73.48,73.48,"2,606","2,606","2,606"
FL,2021-02-03,"42,915","42,915","42,915",81.82,81.82,81.82,"52,452","52,452","52,452"
GA,2021-02-03,"16,115","16,115","16,115",82.80,82.80,82.80,"19,462","19,462","19,462"
HI,2021-02-03,"1,711","1,711","1,711",68.77,68.77,68.77,"2,488","2,488","2,488"
IA,2021-02-03,"4,868","4,868","4,868",63.48,63.48,63.48,"7,669","7,659","7,679"
ID,2021-02-03,"1,888","1,888","1,888",58.36,58.36,58.36,"3,235","3,235","3,235"
IL,2021-02-03,"19,578","19,575","19,581",67.54,67.54,67.54,"28,986","28,986","28,986"
IN,2021-02-03,"10,613","10,613","10,613",64.08,64.08,64.08,"16,561","16,561","16,561"
KS,2021-02-03,"4,632","4,632","4,632",58.89,58.89,58.89,"7,865","7,865","7,865"
KY,2021-02-03,"7,563","7,563","7,563",63.80,63.80,63.80,"11,855","11,188","12,522"
LA,2021-02-03,"8,969","8,969","8,969",70.90,70.90,70.90,"12,651","12,651","12,651"
MA,2021-02-03,"13,501","13,501","13,501",79.02,79.02,79.02,"17,085","17,085","17,085"
MD,2021-02-03,"7,869","7,642","8,096",80.81,80.81,80.81,"9,738","9,487","9,989"
ME,2021-02-03,"2,009","2,009","2,009",70.22,70.22,70.22,"2,861","2,861","2,861"
MI,2021-02-03,"15,604","15,604","15,604",74.40,74.40,74.40,"20,973","20,973","20,973"
MN,2021-02-03,"7,066","7,066","7,066",74.68,74.68,74.68,"9,462","9,462","9,462"
AK,2021-02-04,829,829,829,56.74,56.74,56.74,"1,461","1,461","1,461"
AL,2021-02-04,"10,768","10,768","10,768",77.11,77.11,77.11,"13,964","13,964","13,964"
AR,2021-02-04,"5,516","5,516","5,516",72.14,72.14,72.14,"7,646","7,646","7,646"
AZ,2021-02-04,"10,929","10,927","10,931",74.78,74.67,74.90,"14,614","14,605","14,623"
CA,2021-02-04,"49,738","49,738","49,738",79.72,79.72,79.72,"62,393","62,393","62,393"
CO,2021-02-04,"6,850","6,848","6,851",67.80,67.80,67.80,"10,102","10,102","10,102"
CT,2021-02-04,"6,261","6,261","6,261",80.34,80.34,80.34,"7,793","7,793","7,793"
DC,2021-02-04,"2,423","2,423","2,423",81.01,81.01,81.01,"2,991","2,991","2,991"
DE,2021-02-04,"1,895","1,895","1,895",72.38,72.38,72.38,"2,618","2,618","2,618"
FL,2021-02-04,"42,644","42,644","42,644",81.37,81.37,81.37,"52,405","52,405","52,405"
GA,2021-02-04,"16,044","16,044","16,044",82.37,82.37,82.37,"19,478","19,446","19,510"
HI,2021-02-04,"1,718","1,718","1,718",68.91,68.91,68.91,"2,493","2,493","2,493"
IA,2021-02-04,"4,806","4,805","4,807",62.67,62.67,62.67,"7,669","7,669","7,669"
ID,2021-02-04,"1,845","1,843","1,847",57.28,57.28,57.28,"3,221","3,221","3,221"
IL,2021-02-04,"19,716","19,716","19,716",68.02,68.02,68.02,"28,985","28,985","28,985"
IN,2021-02-04,"10,655","10,655","10,655",64.35,64.35,64.35,"16,557","16,557","16,557"
KS,2021-02-04,"4,578","4,578","4,578",58.54,58.54,58.54,"7,820","7,820","7,820"
KY,2021-02-04,"7,566","7,566","7,566",60.68,60.68,60.68,"12,469","12,469","12,469"
LA,2021-02-04,"8,911","8,911","8,911",70.53,70.53,70.53,"12,634","12,634","12,634"
MA,2021-02-04,"13,413","13,413","13,413",78.61,78.61,78.61,"17,062","17,062","17,062"
MD,2021-02-04,"7,991","7,764","8,218",81.91,81.91,81.91,"9,756","9,505","10,007"
ME,2021-02-04,"2,001","2,001","2,001",69.89,69.89,69.89,"2,863","2,863","2,863"
MI,2021-02-04,"15,443","15,443","15,443",73.71,73.71,73.71,"20,952","20,952","20,952"
MN,2021-02-04,"7,017","7,017","7,017",74.03,74.03,74.03,"9,479","9,479","9,479"
AK,2021-02-05,842,842,842,58.23,58.23,58.23,"1,446","1,446","1,446"
AL,2021-02-05,"10,721","10,721","10,721",77.15,77.15,77.15,"13,896","13,896","13,896"
AR,2021-02-05,"5,486","5,451","5,521",72.21,70.85,73.58,"7,597","7,561","7,633"
AZ,2021-02-05,"10,784","10,782","10,786",74.42,74.30,74.53,"14,491","14,482","14,500"
CA,2021-02-05,"49,070","48,963","49,178",79.29,79.29,79.29,"61,885","61,885","61,885"
CO,2021-02-05,"6,588","6,588","6,588",65.19,65.19,65.19,"10,106","10,106","10,106"
CT,2021-02-05,"6,279","6,279","6,279",80.68,80.68,80.68,"7,783","7,783","7,783"
DC,2021-02-05,"2,426","2,426","2,426",81.93,81.93,81.93,"2,961","2,961","2,961"
DE,2021-02-05,"1,897","1,897","1,897",73.07,73.07,73.07,"2,596","2,596","2,596"
FL,2021-02-05,"42,241","42,241","42,241",80.71,80.71,80.71,"52,334","52,334","52,334"
GA,2021-02-05,"15,970","15,970","15,970",82.13,82.13,82.13,"19,445","19,445","19,445"
HI,2021-02-05,"1,699","1,699","1,699",68.45,68.32,68.58,"2,482","2,480","2,484"
IA,2021-02-05,"4,838","4,837","4,838",63.06,63.06,63.06,"7,671","7,671","7,671"
ID,2021-02-05,"1,758","1,757","1,759",54.51,54.51,54.51,"3,225","3,225","3,225"
IL,2021-02-05,"19,541","19,541","19,541",67.42,67.42,67.42,"28,986","28,986","28,986"
IN,2021-02-05,"10,541","10,541","10,541",63.35,63.35,63.35,"16,638","16,638","16,638"
KS,2021-02-05,"4,500","4,500","4,500",57.52,57.52,57.52,"7,824","7,824","7,824"
KY,2021-02-05,"7,614","7,589","7,639",61.92,61.26,62.57,"12,297","12,265","12,329"
LA,2021-02-05,"8,773","8,772","8,774",69.56,69.56,69.56,"12,613","12,613","12,613"
MA,2021-02-05,"13,576","13,576","13,576",79.42,79.42,79.42,"17,094","17,094","17,094"
MD,2021-02-05,"7,974","7,747","8,201",82.04,82.04,82.04,"9,720","9,469","9,971"
ME,2021-02-05,"2,012","2,012","2,012",70.08,70.08,70.08,"2,871","2,871","2,871"
MI,2021-02-05,"15,435","15,435","15,435",73.41,73.41,73.41,"21,025","21,025","21,025"
MN,2021-02-05,"7,040","7,040","7,040",74.33,74.33,74.33,"9,471","9,471","9,471"
AK,2021-02-06,803,803,803,55.80,55.80,55.80,"1,439","1,439","1,439"
AL,2021-02-06,"10,144","10,144","10,144",73.35,73.35,73.35,"13,830","13,830","13,830"
AR,2021-02-06,"5,212","5,209","5,216",69.35,69.35,69.35,"7,516","7,516","7,516"
AZ,2021-02-06,"10,357","10,357","10,357",72.01,72.01,72.01,"14,382","14,382","14,382"
CA,2021-02-06,"48,047","47,924","48,170",78.07,78.07,78.07,"61,544","61,544","61,544"
CO,2021-02-06,"6,401","6,401","6,401",63.44,63.44,63.44,"10,090","10,090","10,090"
CT,2021-02-06,"6,168","6,168","6,168",79.10,79.10,79.10,"7,798","7,798","7,798"
DC,2021-02-06,"2,385","2,385","2,385",79.71,79.71,79.71,"2,992","2,992","2,992"
DE,2021-02-06,"1,856","1,856","1,856",71.49,71.49,71.49,"2,596","2,596","2,596"
FL,2021-02-06,"41,260","41,260","41,260",79.35,79.35,79.35,"51,995","51,995","51,995"
GA,2021-02-06,"15,616","15,601","15,631",80.11,79.78,80.45,"19,492","19,460","19,524"
HI,2021-02-06,"1,696","1,696","1,696",68.25,68.25,68.25,"2,485","2,485","2,485"
IA,2021-02-06,"4,576","4,574","4,578",59.68,59.68,59.68,"7,668","7,668","7,668"
ID,2021-02-06,"1,672","1,660","1,683",52.08,52.08,52.08,"3,210","3,210","3,210"
IL,2021-02-06,"18,897","18,895","18,899",65.32,65.32,65.32,"28,932","28,932","28,932"
IN,2021-02-06,"9,980","9,977","9,984",60.08,60.08,60.08,"16,611","16,611","16,611"
KS,2021-02-06,"4,309","4,305","4,313",55.44,55.44,55.44,"7,773","7,773","7,773"
