state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,0,0,68,0,0,68,2,67,9405,68,5774,68,143,67,14,68,26,67,1,67,7,67,484,68,17,67,14,68,124,67,91,68,19,67,1,67,688,68,0.6139287612971823,68,5774,9405,0.02533215234720992,67,143,5645,0.015509761388286334,67,143,9220,0.0258751902587519,67,17,657,0.7034883720930233,68,484,688,2021-03-15
RI,5,9,1,5,9,1,8,14,2481,15,2328,15,165,14,6,15,0,14,0,14,0,14,135,15,12,14,14,15,165,14,129,15,0,14,0,14,175,15,0.9383313180169287,15,2328,2481,0.07221006564551423,14,165,2285,0.06863560732113144,14,165,2404,0.0759493670886076,14,12,158,0.7714285714285715,15,135,175,2021-03-15
SC,23,62,2,24,61,2,4,85,11549,87,8772,87,565,85,74,87,42,85,1,85,1,85,938,87,145,85,137,87,559,85,507,87,6,85,5,85,1334,87,0.7595462810632955,87,8772,11549,0.06512968299711816,85,565,8675,0.049631061138439916,85,565,11384,0.11205564142194745,85,145,1294,0.7031484257871065,87,938,1334,2021-03-15
SD,2,60,3,2,60,3,19,62,2836,65,1561,65,68,62,4,65,12,62,0,62,1,62,111,65,18,62,13,65,64,62,46,65,4,62,1,62,234,65,0.5504231311706629,65,1561,2836,0.044707429322813935,62,68,1521,0.024593128390596745,62,68,2765,0.08071748878923767,62,18,223,0.47435897435897434,65,111,234,2021-03-15
TN,12,89,42,31,70,42,5,101,20272,143,12635,127,747,101,83,101,48,101,3,101,5,101,1633,140,200,101,185,101,729,101,645,101,18,101,12,101,2402,143,0.6678118393234672,127,12635,18920,0.06400479821780482,101,747,11671,0.043196669172497544,101,747,17293,0.08861320336730173,101,200,2257,0.6963752665245203,140,1633,2345,2021-03-15
TX,104,484,5,119,469,5,72,588,68473,593,49319,593,4164,588,395,593,543,588,12,588,60,588,5774,593,1159,588,1088,593,4055,588,3564,593,109,588,63,588,7506,593,0.72026930322901,593,49319,68473,0.08544167436134195,588,4164,48735,0.0614975631369074,588,4164,67710,0.1581389002592441,588,1159,7329,0.7692512656541434,593,5774,7506,2021-03-15
UT,0,58,1,0,58,1,0,58,6153,59,3718,59,197,58,29,59,4,58,0,58,0,58,387,59,56,58,58,59,189,58,174,59,8,58,0,58,625,59,0.6042580854867544,59,3718,6153,0.05372238887373875,58,197,3667,0.032385336182804536,58,197,6083,0.09225700164744646,58,56,607,0.6192,59,387,625,2021-03-15
VA,16,80,9,22,74,9,28,102,18183,105,13367,105,1045,102,111,105,216,102,5,102,8,102,1365,105,199,102,188,105,1029,102,859,105,16,102,9,102,2004,105,0.7351372160809547,105,13367,18183,0.07914867833068243,102,1045,13203,0.058314732142857144,102,1045,17920,0.10294878427315055,102,199,1933,0.6811377245508982,105,1365,2004,2021-03-15
VI,2,0,0,2,0,0,0,2,168,2,82,2,4,2,0,2,0,2,0,2,0,2,9,2,4,2,4,2,4,2,4,2,0,2,0,2,20,2,0.4880952380952381,2,82,168,0.04878048780487805,2,4,82,0.023809523809523808,2,4,168,0.2,2,4,20,0.45,2,9,20,2021-03-15
VT,2,14,1,1,15,1,0,16,1301,17,839,17,22,16,6,17,7,16,1,16,3,16,64,17,5,16,5,17,22,16,22,17,0,16,0,16,101,17,0.6448885472713297,17,839,1301,0.02689486552567237,16,22,818,0.01740506329113924,16,22,1264,0.05319148936170213,16,5,94,0.6336633663366337,17,64,101,2021-03-15
WA,6,95,2,7,94,2,15,101,13922,103,9863,103,420,101,43,103,95,101,0,101,15,101,959,103,105,101,93,103,410,101,334,103,10,101,6,101,1341,103,0.7084470622037063,103,9863,13922,0.04306367271608736,101,420,9753,0.030465689830262585,101,420,13786,0.07996953541507996,101,105,1313,0.715137956748695,103,959,1341,2021-03-15
WI,13,117,20,16,114,20,0,147,13882,150,8621,150,284,147,56,150,59,147,0,147,4,147,837,150,87,147,69,150,278,147,252,150,6,147,2,147,1589,150,0.6210200259328627,150,8621,13882,0.03360549047450006,147,284,8451,0.020847096821551787,147,284,13623,0.05660377358490566,147,87,1537,0.5267463813719321,150,837,1589,2021-03-15
WV,13,46,4,15,44,4,5,59,6217,63,4744,63,246,59,16,63,59,59,1,59,2,59,511,63,69,59,70,63,243,59,212,63,3,59,2,59,670,63,0.7630690043429307,63,4744,6217,0.05276705276705277,59,246,4662,0.04079601990049751,59,246,6030,0.10952380952380952,59,69,630,0.7626865671641792,63,511,670,2021-03-15
AK,1,23,0,1,23,0,1,24,1631,24,990,24,38,24,6,24,0,24,0,24,0,24,97,24,5,24,5,24,38,24,38,24,0,24,0,24,130,24,0.6069895769466584,24,990,1631,0.03838383838383838,24,38,990,0.023298589822194973,24,38,1631,0.038461538461538464,24,5,130,0.7461538461538462,24,97,130,2021-03-15
AL,24,78,15,28,73,16,7,112,15506,117,11140,117,522,112,73,114,83,112,0,112,1,112,1329,117,148,112,142,114,505,112,423,114,17,112,11,112,1647,117,0.7184315748742423,117,11140,15506,0.048445475638051044,112,522,10775,0.034760604648065525,112,522,15017,0.09192546583850932,112,148,1610,0.8069216757741348,117,1329,1647,2021-03-15
AR,13,94,2,15,92,2,1,107,9328,109,6650,109,260,107,28,109,52,107,1,107,20,107,662,109,85,107,74,109,249,107,193,109,11,107,1,107,1020,109,0.7129073756432247,109,6650,9328,0.039233438961822846,107,260,6627,0.027996123613653494,107,260,9287,0.0847457627118644,107,85,1003,0.6490196078431373,109,662,1020,2021-03-15
AZ,24,96,3,26,94,3,14,120,17160,123,11895,123,732,120,67,123,147,120,0,120,3,120,1153,123,138,120,104,123,717,120,459,123,15,120,9,120,2192,123,0.6931818181818182,123,11895,17160,0.0625694503803744,120,732,11699,0.04345761101876039,120,732,16844,0.06524822695035461,120,138,2115,0.5260036496350365,123,1153,2192,2021-03-15
CA,94,309,13,112,292,12,32,408,63944,416,48396,416,3299,407,322,416,442,408,9,407,9,407,5242,415,779,407,737,415,3235,407,2844,415,64,407,58,407,7256,415,0.7568497435255849,416,48396,63944,0.06892301263971587,407,3299,47865,0.05222250364085354,407,3299,63172,0.11026185421089879,407,779,7065,0.7224366041896362,415,5242,7256,2021-03-15
CO,7,85,13,6,86,13,5,103,11897,105,8192,105,427,103,68,105,46,103,0,103,6,103,853,105,137,103,136,105,409,103,335,105,18,103,6,103,1290,105,0.6885769521728167,105,8192,11897,0.05265754100382291,103,427,8109,0.03621713316369805,103,427,11790,0.10898965791567224,103,137,1257,0.6612403100775194,105,853,1290,2021-03-15
CT,4,33,1,4,33,1,19,37,8112,38,6424,38,480,37,74,38,40,37,3,37,0,37,600,38,98,37,95,38,474,37,418,38,6,37,5,37,1073,38,0.7919132149901381,38,6424,8112,0.07550731477111845,37,480,6357,0.05985783763561541,37,480,8019,0.09315589353612168,37,98,1052,0.5591798695246971,38,600,1073,2021-03-15
DC,0,12,2,0,12,2,5,12,3474,14,2709,14,194,13,13,14,83,13,0,13,18,13,289,14,44,12,38,13,173,13,147,14,21,13,2,13,339,14,0.7797927461139896,14,2709,3474,0.07450076804915515,13,194,2604,0.05794504181600956,13,194,3348,0.13793103448275862,12,44,319,0.8525073746312685,14,289,339,2021-03-15
DE,2,13,1,2,13,1,1,15,3290,16,2408,16,118,15,6,16,29,15,1,15,0,15,161,16,10,15,10,16,113,15,100,16,5,15,5,15,193,16,0.7319148936170212,16,2408,3290,0.04947589098532495,15,118,2385,0.03621853898096992,15,118,3258,0.053763440860215055,15,10,186,0.8341968911917098,16,161,193,2021-03-15
FL,10,241,15,28,223,15,64,260,58812,266,45489,266,3467,260,472,266,224,260,10,260,11,260,5039,266,738,260,710,266,3423,260,3040,266,44,260,34,260,6461,266,0.7734645990614161,266,45489,58812,0.07739875876233424,260,3467,44794,0.05995572925673572,260,3467,57826,0.11813670561869698,260,738,6247,0.779910230614456,266,5039,6461,2021-03-15
GA,31,128,11,34,124,12,18,167,22674,170,17628,170,1437,167,302,170,133,167,13,167,34,167,2112,170,377,167,343,170,1394,167,1179,170,43,167,15,167,2608,170,0.77745435300344,170,17628,22674,0.08234957020057307,167,1437,17450,0.06419190565532029,167,1437,22386,0.1473807662236122,167,377,2558,0.8098159509202454,170,2112,2608,2021-03-15
HI,2,24,0,1,25,0,0,26,2646,26,1852,26,31,26,1,26,8,26,0,26,1,26,148,26,11,26,9,26,29,26,22,26,2,26,0,26,225,26,0.6999244142101285,26,1852,2646,0.01673866090712743,26,31,1852,0.011715797430083144,26,31,2646,0.04888888888888889,26,11,225,0.6577777777777778,26,148,225,2021-03-15
IA,1,46,79,1,45,80,0,124,8079,126,4886,126,183,124,25,126,5,124,2,124,2,124,410,126,41,124,39,126,179,124,171,126,4,124,2,124,673,126,0.6047778190370096,126,4886,8079,0.03799833887043189,124,183,4816,0.022920841683366732,124,183,7984,0.06269113149847094,124,41,654,0.6092124814264487,126,410,673,2021-03-15
MT,8,58,1,7,59,1,3,66,3195,67,2034,67,69,66,6,67,14,66,0,66,7,66,113,67,13,66,12,67,64,66,48,67,5,66,0,66,235,67,0.6366197183098592,67,2034,3195,0.03414151410192974,66,69,2021,0.021794061907770057,66,69,3166,0.056768558951965066,66,13,229,0.4808510638297872,67,113,235,2021-03-15
NC,3,124,4,5,122,4,33,127,24213,131,18211,131,994,127,107,131,117,127,4,127,6,127,1881,131,244,127,240,131,967,127,883,131,27,127,20,127,2499,131,0.7521166315615578,131,18211,24213,0.055231427460132244,127,994,17997,0.0415274064171123,127,994,23936,0.1000410004100041,127,244,2439,0.7527010804321729,131,1881,2499,2021-03-15
