state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,7,69,149,44,175,6,37,218,29872,225,23856,225,2133,219,166,225,282,218,9,216,20,216,2629,225,356,218,343,224,2059,219,1777,225,74,218,44,218,3561,225,0.798607391537226,225,23856,29872,0.090270430403318,219,2133,23629,0.072248755207804,219,2133,29523,0.103009259259259,218,356,3456,0.738275765234485,225,2629,3561,2022/02/16,,1,220,4,210,8,212,15,211,23,213,35,211,39,214,33,212,8,219,3,212,26,206,22,205,17,205,46,204,56,206,49,206,57,206,6,212,31,199,5378,0,3461,31,0,21,1,216,14,217,0,44,0,44,47,3,44,217
PR,0,7,59,1,6,59,2,65,7129,51,5462,66,134,65,8,66,3,65,1,65,2,65,471,66,38,65,17,66,126,65,75,66,8,65,3,65,568,51,0.592649740496563,51,4225,7129,0.025117150890347,65,134,5335,0.01369270683194,50,95,6938,0.053903345724907,50,29,538,0.693661971830986,51,394,568,2022/02/16,,0,66,1,66,0,66,2,66,1,66,1,66,1,66,0,66,2,66,0,65,0,65,0,65,0,65,1,65,0,65,1,65,1,65,0,65,0,5,0,0,586,0,0,0,2,47,2,47,0,5,0,5,12,0,5,47
RI,1,1,12,5,7,2,1,13,2047,14,1834,14,89,13,12,14,8,13,1,13,1,13,124,14,14,13,13,14,86,13,77,14,3,13,2,13,133,14,0.895945285784074,14,1834,2047,0.048527808069793,13,89,1834,0.043478260869565,13,89,2047,0.105263157894737,13,14,133,0.932330827067669,14,124,133,2022/02/16,,0,14,2,14,4,14,0,14,0,14,1,14,1,14,4,14,0,14,0,13,1,13,1,13,2,13,1,13,0,13,3,13,0,13,0,13,0,2,0,0,0,0,0,0,0,13,0,13,0,2,0,2,0,0,2,13
SC,22,60,5,23,59,5,19,85,11804,87,9087,87,1037,85,102,87,24,85,1,84,1,84,1022,87,197,85,195,87,1018,85,984,87,19,85,17,85,1334,87,0.769823788546256,87,9087,11804,0.115350389321468,85,1037,8990,0.089165950128977,85,1037,11630,0.152358855375097,85,197,1293,0.766116941529235,87,1022,1334,2022/02/16,,2,85,2,81,5,81,6,81,17,81,22,81,25,82,23,81,0,82,0,83,1,79,0,79,3,79,6,80,4,79,5,79,3,79,2,80,7,61,1605,1595,1692,3,0,0,2,85,5,85,0,54,0,54,33,3,54,85
SD,0,55,10,4,51,10,35,62,2415,65,1508,65,190,62,14,65,3,62,0,62,3,62,133,65,36,62,34,65,183,62,164,65,7,62,2,62,242,65,0.624430641821946,65,1508,2415,0.12863913337847,62,190,1477,0.080885483184334,62,190,2349,0.15450643776824,62,36,233,0.549586776859504,65,133,242,2022/02/16,,0,64,1,49,0,49,5,49,0,49,4,49,2,49,1,49,1,65,0,61,0,45,0,46,1,46,0,46,0,46,1,46,1,46,0,62,2,10,492,2,1119,49,0,73,0,62,1,62,0,8,0,8,13,1,8,62
TN,3,119,18,24,107,9,58,137,19309,140,14164,140,1943,137,146,140,41,137,6,137,0,137,1637,140,395,137,392,140,1897,137,1832,140,46,137,45,137,2219,140,0.733543943238904,140,14164,19309,0.13951317584548,137,1943,13927,0.102349346818373,137,1943,18984,0.185446009389671,137,395,2130,0.737719693555656,140,1637,2219,2022/02/16,,0,140,4,139,11,139,8,139,19,139,31,139,34,139,27,139,12,140,3,137,1,136,2,136,1,136,6,136,6,136,10,136,9,136,3,137,14,60,8,0,107,6,0,0,0,137,3,137,0,60,0,60,25,3,60,137
TX,9,102,484,14,97,484,117,590,68308,595,52355,595,6576,590,640,595,392,590,55,590,100,590,6126,595,1492,590,1461,595,6336,590,5776,595,240,590,192,590,6963,595,0.76645488083387,595,52355,68308,0.126996388636759,590,6576,51781,0.0973630831643,590,6576,67541,0.219832031825549,590,1492,6787,0.879793192589401,595,6126,6963,2022/02/16,,3,592,46,584,46,584,56,584,74,585,121,585,140,585,104,585,50,595,4,587,36,579,44,579,46,580,46,580,57,580,74,580,68,579,17,590,85,570,362,1,35,1,0,0,19,590,49,590,0,101,1,101,190,8,101,590
UT,0,49,9,2,47,9,12,57,6228,58,3735,58,426,57,62,58,0,57,9,57,0,57,368,58,94,57,96,58,402,57,387,58,24,57,0,57,531,58,0.59971098265896,58,3735,6228,0.115478449444294,57,426,3689,0.069268292682927,57,426,6150,0.18042226487524,57,94,521,0.693032015065913,58,368,531,2022/02/16,,1,58,16,56,10,56,8,56,5,56,10,56,5,56,7,56,0,58,0,57,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,57,0,44,494,0,193,0,0,0,0,57,2,57,0,43,0,43,15,1,43,57
VA,12,72,23,19,68,20,62,104,17835,107,13197,107,1430,104,129,107,170,104,4,104,11,104,1338,107,287,104,279,107,1393,104,1224,107,37,104,23,104,1926,107,0.739949537426409,107,13197,17835,0.109511410629499,104,1430,13058,0.081157775255392,104,1430,17620,0.153066666666667,104,287,1875,0.694704049844237,107,1338,1926,2022/02/16,,1,106,11,103,14,103,11,103,11,102,22,103,25,102,30,103,4,107,0,102,9,99,13,100,9,100,22,101,36,101,43,100,37,99,1,104,24,74,977,1801,772,96,0,133,7,104,3,104,0,73,0,73,36,11,73,104
VI,0,2,0,2,0,0,0,2,168,2,96,2,6,2,0,2,0,2,0,2,0,2,6,2,1,2,1,2,6,2,6,2,0,2,0,2,20,2,0.571428571428571,2,96,168,0.0625,2,6,96,0.035714285714286,2,6,168,0.05,2,1,20,0.3,2,6,20,2022/02/16,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,125,0,,30,0,2,0,2,,0,,0,0,,0,2
