state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WI,3,137,12159,130,7708,131,900,137,898,132,185,134,157,134,897,136,610,134,3,136,2,134,1513,130,0.6329467883872029,130,7696,12159,0.11196159833938765,131,863,7708,0.07064725717575458,130,859,12159,0.12161269001982816,129,184,1513,0.5915399867812293,130,895,1513,2020-09-23
IA,0,122,8133,122,5243,122,380,122,437,122,90,121,82,120,373,122,324,122,7,122,2,122,648,120,0.644657567933112,122,5243,8133,0.07247758916650772,122,380,5243,0.046723226361736134,122,380,8133,0.1388888888888889,119,90,648,0.6743827160493827,120,437,648,2020-09-23
ID,1,47,3918,47,2056,47,136,49,201,43,42,48,39,48,135,48,120,48,1,48,1,48,306,46,0.4907692307692308,45,1914,3900,0.06614785992217899,47,136,2056,0.03471158754466565,47,136,3918,0.13725490196078433,46,42,306,0.67,42,201,300,2020-09-23
IL,15,172,29593,182,19087,187,1705,190,1912,147,360,150,245,148,1531,173,880,168,52,173,18,168,3324,136,0.6338661169871254,182,18758,29593,0.08817519777859276,187,1683,19087,0.05616193018619268,182,1662,29593,0.103437876960193,132,343,3316,0.5467516697024893,133,1801,3294,2020-09-23
IN,0,149,17490,149,10832,149,933,149,1400,139,196,140,191,140,920,143,550,142,13,143,1,142,2312,138,0.619325328759291,149,10832,17490,0.08613367799113737,149,933,10832,0.05334476843910806,149,933,17490,0.0847750865051903,138,196,2312,0.6055363321799307,138,1400,2312,2020-09-23
KS,2,133,7762,131,4620,138,395,139,520,95,119,104,101,102,375,121,276,114,14,121,5,114,684,89,0.581679979386756,131,4515,7762,0.0798777826276735,137,366,4582,0.04686690833764889,130,362,7724,0.14852941176470588,83,101,680,0.7649700598802395,87,511,668,2020-09-23
KY,2,112,13351,112,8699,113,557,112,1045,103,507,106,112,105,535,109,388,108,22,109,0,108,1525,109,0.6475170399221032,112,8645,13351,0.06414094887148779,112,557,8684,0.0417697787776528,111,557,13335,0.33421226104152935,106,507,1517,0.6852459016393443,103,1045,1525,2020-09-23
LA,12,186,13940,174,9172,177,588,209,2237,93,226,205,205,205,583,208,566,208,5,208,5,208,3120,84,0.6362266857962697,174,8869,13940,0.06410680790025378,173,581,9063,0.04022362593479997,170,554,13773,0.06064516129032258,81,188,3100,0.6919871794871795,84,2159,3120,2020-09-23
MA,5,101,19492,101,15363,101,346,101,975,101,76,101,46,101,338,101,182,101,8,101,4,101,1841,101,0.7881695054381285,101,15363,19492,0.022521642908286142,101,346,15363,0.01775087215267802,101,346,19492,0.041281912004345465,101,76,1841,0.5296034763715373,101,975,1841,2020-09-23
MD,4,54,11186,56,8685,56,652,54,942,52,120,51,88,51,625,53,334,53,18,53,8,53,1333,51,0.7764169497586269,56,8685,11186,0.07541931752458068,54,652,8645,0.05855936770253278,54,652,11134,0.0900225056264066,50,120,1333,0.7029257314328582,51,937,1333,2020-09-23
ME,0,34,3027,35,2102,36,28,36,178,33,10,32,3,31,28,34,9,32,0,34,0,32,276,31,0.6927651139742319,35,2097,3027,0.013320647002854425,36,28,2102,0.008919722497522299,35,27,3027,0.03296703296703297,29,9,273,0.644927536231884,31,178,276,2020-09-23
MI,3,127,23284,148,17303,149,537,149,1669,130,126,147,113,147,534,148,352,148,3,148,2,148,2244,128,0.7365143446143274,148,17149,23284,0.031035080621857482,149,537,17303,0.023063047586325373,148,537,23284,0.04188948306595366,128,94,2244,0.7437611408199644,128,1669,2244,2020-09-23
MN,5,129,11197,129,7878,129,519,129,724,129,147,129,127,129,502,129,378,129,17,129,6,129,968,129,0.7035813164240422,129,7878,11197,0.06587966488956588,129,519,7878,0.04635170134857551,129,519,11197,0.1518595041322314,129,147,968,0.7479338842975206,129,724,968,2020-09-23
MO,8,123,19854,127,12967,129,1128,136,1552,133,367,132,341,131,1093,134,885,133,28,134,10,133,2300,133,0.6405258386219401,127,12717,19854,0.07974088069715432,129,1034,12967,0.0516268761962325,127,1025,19854,0.15956521739130436,131,367,2300,0.6747826086956522,132,1552,2300,2020-09-23
MS,7,87,7302,95,4608,98,482,99,487,70,144,69,140,68,418,93,373,90,1,93,0,90,556,66,0.6236647493837305,95,4554,7302,0.10460069444444445,98,482,4608,0.0660093125171186,95,482,7302,0.2376599634369287,63,130,547,0.8525179856115108,66,474,556,2020-09-23
MT,325,65,2722,64,1986,66,171,66,122,63,31,63,25,63,167,65,144,63,4,65,2,63,184,60,0.6763409257898604,64,1841,2722,0.08610271903323263,66,171,1986,0.05988243938280676,64,163,2722,0.14130434782608695,60,26,184,0.5652173913043478,60,104,184,2020-09-23
NC,99,120,21757,122,16266,122,1218,122,1738,114,315,116,276,115,1177,118,801,116,36,118,14,116,2348,114,0.7476214551638554,122,16266,21757,0.075,121,1218,16240,0.056048962311904656,121,1218,21731,0.13287904599659284,114,312,2348,0.7402044293015332,114,1738,2348,2020-09-23
ND,1,47,2257,47,1511,47,164,47,66,45,25,47,19,47,159,47,138,47,5,47,2,47,88,43,0.6694727514399645,47,1511,2257,0.10853739245532759,47,164,1511,0.07266282676118742,47,164,2257,0.14772727272727273,43,13,88,0.75,43,66,88,2020-09-23
NE,1,89,5106,91,3639,92,272,92,405,82,88,80,76,80,270,91,225,86,2,91,1,86,598,82,0.6151586368977673,91,3141,5106,0.074745809288266,92,272,3639,0.043478260869565216,91,222,5106,0.14715719063545152,79,88,598,0.677257525083612,81,405,598,2020-09-23
NH,1,30,3249,30,2194,30,42,30,149,30,10,30,6,30,42,30,17,30,0,30,0,30,282,30,0.675284702985534,30,2194,3249,0.019143117593436645,30,42,2194,0.012927054478301015,30,42,3249,0.03546099290780142,30,10,282,0.5283687943262412,30,149,282,2020-09-23
NJ,41,78,19219,76,14145,78,602,78,1159,75,63,74,47,74,543,75,279,75,12,75,5,75,1947,73,0.7099745043966907,76,13645,19219,0.04255920820077766,78,602,14145,0.030022373692699934,76,577,19219,0.032357473035439135,73,63,1947,0.5901386748844376,73,1149,1947,2020-09-23
NM,1,49,3538,50,2210,50,122,50,267,48,32,47,30,47,111,48,74,48,10,48,0,48,387,46,0.6246466930469191,50,2210,3538,0.05520361990950226,50,122,2210,0.034482758620689655,50,122,3538,0.08421052631578947,45,32,380,0.6770025839793282,46,262,387,2020-09-23
NV,22,59,8462,59,5958,61,532,61,615,57,127,56,116,56,485,58,365,57,3,58,2,57,856,57,0.6948711888442448,59,5880,8462,0.08929170862705606,61,532,5958,0.05766958165918223,59,488,8462,0.1483644859813084,56,127,856,0.7184579439252337,57,615,856,2020-09-23
NY,33,144,46216,156,37034,158,1569,166,3026,133,264,138,160,131,1458,151,648,142,82,151,18,142,4879,126,0.7058095610264427,155,32511,46062,0.04077334341415996,158,1510,37034,0.029405400727020945,156,1359,46216,0.042543954851313216,119,196,4607,0.621737270004279,122,2906,4674,2020-09-23
OH,9,91,30156,206,20975,206,1132,206,2703,190,281,191,191,191,1026,196,634,194,32,196,12,194,3889,191,0.6955498076667993,206,20975,30156,0.05414713479383909,205,1132,20906,0.037673056443024495,205,1132,30048,0.07247872066030436,189,281,3877,0.69503728464901,190,2703,3889,2020-09-23
OK,5,136,9351,134,5830,134,621,137,753,132,208,136,200,136,609,137,519,137,12,137,6,137,1092,132,0.6234627312586889,134,5830,9351,0.09451114922813036,134,551,5830,0.05892417923216768,134,551,9351,0.18681318681318682,132,204,1092,0.6914600550964187,129,753,1089,2020-09-23
OR,1,51,6175,58,4470,59,203,60,446,51,46,50,30,50,193,53,125,53,5,53,2,53,685,47,0.7222672064777328,58,4460,6175,0.04541387024608501,59,203,4470,0.03271255060728745,58,202,6175,0.06569343065693431,46,45,685,0.6423357664233577,47,440,685,2020-09-23
AK,0,22,1503,22,962,23,50,23,78,18,15,18,13,18,49,21,33,20,1,21,1,20,103,13,0.603459747172322,22,907,1503,0.05197505197505198,23,50,962,0.0332667997338656,22,50,1503,0.09900990099009901,12,10,101,0.7281553398058253,13,75,103,2020-09-23
AL,14,109,14791,108,10166,108,957,109,1204,108,289,109,261,109,954,109,750,109,3,109,0,109,1450,108,0.6873098505848151,108,10166,14791,0.09570589426777396,106,945,9874,0.06571627260083449,106,945,14380,0.19724137931034483,106,286,1450,0.8303448275862069,108,1204,1450,2020-09-23
AR,1,94,8971,96,6243,99,588,99,699,86,208,83,194,80,569,92,422,88,19,92,6,88,948,80,0.686322595028425,96,6157,8971,0.09418548774627583,99,588,6243,0.06532159179578642,96,586,8971,0.21375661375661376,75,202,945,0.7229437229437229,78,668,924,2020-09-23
AZ,0,80,12150,82,9547,90,524,93,749,67,95,73,78,73,481,82,268,94,16,82,8,80,1300,58,0.6605761316872428,81,8026,12150,0.05373415732690898,90,513,9547,0.039835390946502056,82,484,12150,0.057692307692307696,56,75,1300,0.4576923076923077,58,595,1300,2020-09-23
CA,19,388,63338,391,44572,392,3276,391,4891,372,907,373,775,372,3140,383,2357,381,52,383,33,381,7143,371,0.7016009346679718,391,44438,63338,0.0736593591905565,391,3276,44475,0.05180511409459652,390,3276,63237,0.12697746045079097,368,907,7143,0.6847263054738906,370,4891,7143,2020-09-23
CO,4,81,10877,94,7292,95,319,95,757,78,75,79,60,78,296,87,192,83,12,87,7,83,1206,74,0.6692102601820354,94,7279,10877,0.04374657158529896,95,319,7292,0.02932793968925255,94,319,10877,0.061872909698996656,71,74,1196,0.6443298969072165,72,750,1164,2020-09-23
CT,4,30,8110,30,6121,30,189,31,538,30,33,30,14,30,184,30,76,30,5,30,0,30,1046,30,0.754747225647349,30,6121,8110,0.030877307629472307,30,189,6121,0.023304562268803945,30,189,8110,0.03154875717017208,30,33,1046,0.51434034416826,30,538,1046,2020-09-23
DC,10,11,3128,11,2508,11,151,13,266,13,30,11,30,11,134,13,98,13,17,13,5,13,355,13,0.8017902813299232,11,2508,3128,0.060207336523125994,11,151,2508,0.048273657289002556,11,151,3128,0.08450704225352113,11,30,355,0.7492957746478873,13,266,355,2020-09-23
DE,0,12,2721,12,2131,13,113,13,102,9,13,9,10,9,106,11,76,9,2,11,0,9,141,8,0.7500918779860345,12,2041,2721,0.05302674800563116,13,113,2131,0.04152884968761485,12,113,2721,0.09219858156028368,8,13,141,0.723404255319149,8,102,141,2020-09-23
FL,60,255,79989,255,43196,255,2418,255,4545,255,678,255,576,255,2382,255,2184,255,36,255,29,255,5915,255,0.5400242533348335,255,43196,79989,0.055977405315306976,255,2418,43196,0.03022915650901999,255,2418,79989,0.11462383770076078,255,678,5915,0.768385460693153,255,4545,5915,2020-09-23
GA,16,140,18202,140,14247,142,2118,148,1585,109,512,118,410,118,1724,134,1252,134,86,134,30,134,1891,103,0.7783539276257723,139,14110,18128,0.14185442549308627,142,2021,14247,0.10932864520382375,140,1990,18202,0.24136097820308347,97,454,1881,0.817028027498678,99,1545,1891,2020-09-23
HI,2,16,1746,15,1879,25,162,21,121,14,38,14,38,14,160,18,144,18,2,18,2,18,96,12,0.7170675830469645,15,1252,1746,0.09463487332339791,17,127,1342,0.06930126002290951,15,121,1746,0.22916666666666666,12,22,96,0.6979166666666666,12,67,96,2020-09-23
WV,5,61,6353,61,4413,61,256,61,482,60,63,61,53,61,253,61,178,61,3,61,0,61,656,60,0.6946324571068786,61,4413,6353,0.05801042374801722,61,256,4413,0.04029592318589643,61,256,6353,0.09603658536585366,60,63,656,0.7347560975609756,60,482,656,2020-09-23
WY,2,28,1656,28,670,28,48,28,38,28,11,28,8,28,47,28,26,28,1,28,0,28,116,28,0.40458937198067635,28,670,1656,0.07164179104477612,28,48,670,0.028985507246376812,28,48,1656,0.09482758620689655,28,11,116,0.3275862068965517,28,38,116,2020-09-23
