state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PA,41,180,6,48,173,6,106,221,36491,227,26726,227,6945,221,663,227,566,221,5,221,21,221,3101,227,1309,221,1296,227,6882,221,6219,227,63,221,40,221,4005,227,0.7323997698062535,227,26726,36491,0.26211503623188404,221,6945,26496,0.1923982602432335,221,6945,36097,0.33659038313191053,221,1309,3889,0.7742821473158552,227,3101,4005,2020-12-21
PR,11,54,4,13,52,4,13,68,8931,69,4913,69,532,68,241,69,827,68,1,68,6,68,482,69,87,68,79,69,512,68,449,69,20,68,3,68,696,69,0.5501063710670697,69,4913,8931,0.11148365465213747,68,532,4772,0.060841720036596526,68,532,8744,0.13082706766917293,68,87,665,0.6925287356321839,69,482,696,2020-12-21
RI,5,9,1,5,9,1,23,14,2528,15,2231,15,454,14,41,15,1,14,0,14,0,14,152,15,52,14,53,15,453,14,413,15,1,14,1,14,173,15,0.8825158227848101,15,2231,2528,0.20778032036613273,14,454,2185,0.18425324675324675,14,454,2464,0.31901840490797545,14,52,163,0.8786127167630058,15,152,173,2020-12-21
SC,26,58,2,31,53,2,22,84,11176,86,9517,86,1750,84,189,86,115,84,2,84,2,84,1018,86,352,84,340,86,1741,84,1601,86,9,84,7,84,1297,86,0.8515569076592698,86,9517,11176,0.1856763925729443,84,1750,9425,0.15900417953843357,84,1750,11006,0.28003182179793157,84,352,1257,0.7848882035466461,86,1018,1297,2020-12-21
SD,9,53,3,13,49,3,55,62,2846,65,1599,65,289,62,27,65,8,62,0,62,0,62,143,65,65,62,64,65,287,62,262,65,2,62,0,62,247,65,0.561841180604357,65,1599,2846,0.18478260869565216,62,289,1564,0.10471014492753623,62,289,2760,0.2754237288135593,62,65,236,0.5789473684210527,65,143,247,2020-12-21
TN,0,4,140,0,4,140,0,4,20359,144,11758,123,12,4,0,4,0,4,0,4,0,4,1674,140,0,4,0,4,7,4,0,4,5,4,0,4,2460,144,0.6266922502931457,123,11758,18762,0.07741935483870968,4,12,155,0.06486486486486487,4,12,185,,4,0,0,0.7081218274111675,140,1674,2364,2020-12-21
TX,141,453,0,170,424,0,205,594,70387,594,51985,594,11285,594,1455,594,711,594,21,594,62,594,6432,594,2942,594,2822,594,11114,594,10460,594,171,594,103,594,7718,594,0.7385596772131218,594,51985,70387,0.21708185053380782,594,11285,51985,0.16032790145907624,594,11285,70387,0.38118683596786734,594,2942,7718,0.8333765224151335,594,6432,7718,2020-12-21
UT,6,51,1,7,50,1,2,57,5824,58,3147,58,562,57,83,58,14,57,4,57,0,57,419,58,158,57,157,58,541,57,504,58,21,57,3,57,635,58,0.5403502747252747,58,3147,5824,0.18170061429033302,57,562,3093,0.09804605722260991,57,562,5732,0.2560777957860616,57,158,617,0.6598425196850394,58,419,635,2020-12-21
VA,27,72,8,35,64,8,49,104,18326,107,12773,107,2435,104,271,107,234,104,5,104,7,104,1447,107,532,104,497,107,2404,104,2096,107,31,104,24,104,2044,107,0.6969878860635164,107,12773,18326,0.19307009197589597,104,2435,12612,0.13470155446147036,104,2435,18077,0.2686868686868687,104,532,1980,0.7079256360078278,107,1447,2044,2020-12-21
VI,1,1,0,2,0,0,0,2,168,2,103,2,3,2,0,2,0,2,0,2,0,2,10,2,2,2,2,2,3,2,3,2,0,2,0,2,20,2,0.6130952380952381,2,103,168,0.02912621359223301,2,3,103,0.017857142857142856,2,3,168,0.1,2,2,20,0.5,2,10,20,2020-12-21
