state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
GA,25,119,23,28,115,24,6,164,22509,167,17059,167,634,164,88,167,88,164,4,164,22,164,2031,167,144,164,101,167,606,164,361,167,28,164,8,164,2766,167,0.757874627926607,167,17059,22509,0.037565918113409,164,634,16877,0.028530285302853,164,634,22222,0.052999631947,164,144,2717,0.734273318872017,167,2031,2766,2021/06/23,,0,167,5,167,6,167,7,167,13,167,8,167,8,167,5,167,5,167,0,164,4,164,3,164,11,164,14,164,15,164,9,164,11,164,21,164
HI,1,19,4,1,19,4,0,24,2600,24,1807,24,37,24,2,24,4,24,0,24,0,24,123,24,8,24,8,24,33,24,32,24,4,24,2,24,215,24,0.695,24,1807,2600,0.020475926950747,24,37,1807,0.014230769230769,24,37,2600,0.037209302325581,24,8,215,0.572093023255814,24,123,215,2021/06/23,,0,24,0,24,0,24,0,24,1,24,0,24,0,24,0,24,1,24,0,24,0,24,0,24,1,24,1,24,1,24,1,24,0,24,0,24
IA,1,23,102,0,21,105,0,124,7928,126,4652,126,172,124,14,126,26,124,1,124,2,124,410,126,35,124,22,126,166,124,64,126,6,124,3,124,661,126,0.58678102926337,126,4652,7928,0.037456445993031,124,172,4592,0.021963989273401,124,172,7831,0.054517133956386,124,35,642,0.620272314674735,126,410,661,2021/06/23,,0,126,1,126,0,126,4,126,1,126,4,126,2,126,2,126,0,126,3,124,2,124,3,124,2,124,2,124,4,124,5,124,5,124,0,124
MS,7,96,2,11,92,2,1,103,8459,105,5334,105,146,103,25,105,23,103,2,103,8,103,557,105,48,103,29,105,136,103,94,105,10,103,4,103,793,105,0.630570989478662,105,5334,8459,0.027635812985046,103,146,5283,0.017409968995946,103,146,8386,0.062095730918499,103,48,773,0.702395964691047,105,557,793,2021/06/23,,0,105,5,105,2,105,3,105,2,105,5,105,5,105,3,105,0,105,1,103,4,103,4,103,2,103,3,103,6,103,3,103,0,103,0,103
MT,4,62,1,5,61,1,3,66,3164,67,2043,67,63,66,9,67,7,66,0,66,1,66,132,67,21,66,19,67,58,66,55,67,5,66,0,66,225,67,0.645701643489254,67,2043,3164,0.03104977821587,66,63,2029,0.020095693779904,66,63,3135,0.095890410958904,66,21,219,0.586666666666667,67,132,225,2021/06/23,,0,67,0,67,2,67,0,67,0,67,2,67,3,67,2,67,0,67,0,66,1,66,2,66,1,66,1,66,0,66,1,66,1,66,0,66
NC,4,116,12,4,116,12,16,128,23721,132,17474,132,391,128,39,132,95,128,4,128,6,128,1744,132,93,128,87,132,368,128,325,132,23,128,6,128,2376,132,0.736646852999452,132,17474,23721,0.022605076024744,128,391,17297,0.016675196178779,128,391,23448,0.04022491349481,128,93,2312,0.734006734006734,132,1744,2376,2021/06/23,,0,132,4,132,2,132,6,132,10,132,7,132,7,132,3,132,0,132,1,128,6,128,9,128,8,128,23,128,16,128,18,128,14,128,0,128
ND,9,39,1,10,38,1,8,48,2457,49,1679,49,38,48,2,49,6,48,0,48,2,48,106,49,8,48,7,49,37,48,21,49,1,48,0,48,198,49,0.683353683353683,49,1679,2457,0.022864019253911,48,38,1662,0.015631427396133,48,38,2431,0.041237113402062,48,8,194,0.535353535353535,49,106,198,2021/06/23,,0,49,0,49,0,49,1,49,1,49,0,49,0,49,0,49,0,49,0,48,0,48,1,48,1,48,2,48,0,48,2,48,1,48,0,48
NE,10,91,0,15,86,0,0,101,4325,101,2826,100,38,101,2,101,5,101,0,101,0,101,331,101,10,101,9,101,35,101,25,101,3,101,2,101,562,101,0.653561517113784,100,2826,4324,0.013446567586695,100,38,2826,0.00878612716763,101,38,4325,0.01779359430605,101,10,562,0.588967971530249,101,331,562,2021/06/23,,0,101,0,101,0,101,1,101,0,101,0,101,1,101,0,101,0,101,0,101,0,101,0,101,1,101,2,101,1,101,0,101,1,101,0,101
NH,3,23,4,3,23,4,0,30,3137,30,2193,30,24,30,0,30,10,30,0,30,0,30,165,30,1,30,1,30,24,30,16,30,0,30,0,30,282,30,0.699075549888428,30,2193,3137,0.0109439124487,30,24,2193,0.007650621613006,30,24,3137,0.00354609929078,30,1,282,0.585106382978723,30,165,282,2021/06/23,,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,1,30,2,30,1,30,5,30,0,30,1,30
NJ,8,75,12,7,75,13,15,94,24322,95,15243,95,327,94,24,95,106,94,2,94,3,94,1143,95,50,94,44,95,314,94,234,95,13,94,10,94,3001,95,0.626716552915056,95,15243,24322,0.021493361377678,94,327,15214,0.013485648300891,94,327,24248,0.016750418760469,94,50,2985,0.380873042319227,95,1143,3001,2021/06/23,,0,95,2,95,3,95,2,95,5,95,3,95,3,95,4,95,2,95,1,94,7,94,2,94,9,94,11,94,12,94,8,94,5,94,51,94
NM,15,40,1,17,38,1,2,51,4338,56,2775,52,92,51,14,56,19,55,1,51,4,55,293,52,26,51,26,52,88,51,83,52,4,51,1,51,421,56,0.674854085603113,52,2775,4112,0.033898305084746,51,92,2714,0.022965551672491,51,92,4006,0.069333333333333,51,26,375,0.738035264483627,52,293,397,2021/06/23,,0,52,1,51,4,51,4,51,2,51,1,51,0,51,2,51,0,52,0,51,4,50,3,50,2,50,1,50,1,50,4,50,2,50,2,51
NV,1,13,49,1,13,49,20,61,8683,63,6303,63,367,61,60,63,36,61,0,61,1,61,572,63,85,61,90,63,351,61,330,63,16,61,28,61,871,63,0.725901186225959,63,6303,8683,0.059031687308991,61,367,6217,0.043115601503759,61,367,8512,0.104938271604938,61,85,810,0.656716417910448,63,572,871,2021/06/23,,0,63,5,63,10,63,8,63,11,63,11,63,8,63,6,63,1,63,0,61,0,61,6,61,6,61,7,61,10,61,3,61,4,61,0,61
NY,4,188,13,5,187,13,76,196,51515,205,36702,205,753,196,56,205,110,196,2,196,14,196,3022,205,139,196,107,205,722,196,393,205,31,196,7,196,5208,205,0.712452683684364,205,36702,51515,0.020674317720059,196,753,36422,0.01478616031104,196,753,50926,0.027308447937132,196,139,5090,0.58026113671275,205,3022,5208,2021/06/23,,1,205,4,205,10,205,5,205,8,205,11,205,6,205,8,205,3,204,0,196,15,196,12,196,8,196,22,196,14,196,19,196,17,196,3,195
OH,12,208,13,18,202,13,25,229,32312,233,22003,233,629,229,32,233,84,229,1,229,68,229,2404,233,110,229,73,233,523,229,287,233,106,229,17,229,4120,233,0.680954444169349,233,22003,32312,0.028833371533349,229,629,21815,0.019655635761382,229,629,32001,0.02714038983469,229,110,4053,0.583495145631068,233,2404,4120,2021/06/23,,0,232,2,231,4,231,4,231,6,231,9,232,5,231,2,231,0,233,2,228,1,227,4,227,4,227,7,227,7,228,12,227,7,227,0,229
OK,33,100,3,32,101,3,6,134,9134,136,6409,136,195,134,31,136,44,134,0,134,0,134,619,136,33,134,29,136,160,134,126,136,35,134,22,134,818,136,0.701664112108605,136,6409,9134,0.031060847403632,134,195,6278,0.021746403479425,134,195,8967,0.042525773195876,134,33,776,0.756723716381418,136,619,818,2021/06/23,,0,136,1,136,6,136,1,136,7,136,8,136,5,136,2,136,1,136,1,134,9,134,2,134,3,134,7,134,6,134,10,134,6,134,0,134
OR,4,52,7,5,51,7,10,61,6974,63,5106,63,190,61,12,63,25,61,0,61,5,61,508,63,51,61,39,63,174,61,147,63,16,61,7,61,794,63,0.73214797820476,63,5106,6974,0.03796962430056,61,190,5004,0.027928854916948,61,190,6803,0.066233766233766,61,51,770,0.639798488664988,63,508,794,2021/06/23,,0,63,1,63,0,63,2,63,4,63,1,63,0,63,3,63,1,63,0,61,2,61,2,61,3,61,2,61,5,61,8,61,3,61,0,61
PA,22,196,6,29,189,6,4,218,30272,224,23212,224,503,218,30,224,213,218,3,216,18,215,2479,224,97,218,68,224,474,218,304,224,29,217,9,217,3587,224,0.766781183932347,224,23212,30272,0.021849615568394,218,503,23021,0.016823867817245,218,503,29898,0.027865555874749,218,97,3481,0.69110677446334,224,2479,3587,2021/06/23,,1,220,1,219,4,219,2,219,2,219,7,219,8,219,2,220,3,207,0,212,16,213,18,212,13,212,24,212,45,212,51,212,35,213,11,201
PR,0,4,62,0,4,62,2,65,9349,66,5773,66,58,65,1,66,7,65,0,65,8,65,428,66,10,65,9,66,39,65,23,66,19,65,1,65,662,66,0.617499197775163,66,5773,9349,0.010258224266006,65,58,5654,0.006332569057757,65,58,9159,0.015847860538827,65,10,631,0.646525679758308,66,428,662,2021/06/23,,0,66,0,66,0,66,0,66,0,66,1,66,0,66,0,66,0,66,1,65,0,65,0,65,0,65,0,65,4,65,0,65,2,65,0,65
RI,4,10,1,5,9,1,4,14,2503,15,2275,15,71,14,1,15,0,14,1,14,0,14,112,15,3,14,3,15,70,14,32,15,1,14,1,14,151,15,0.908909308829405,15,2275,2503,0.031781557743957,14,71,2234,0.029074529074529,14,71,2442,0.021897810218978,14,3,137,0.741721854304636,15,112,151,2021/06/23,,0,15,0,15,0,15,0,15,1,15,0,15,0,15,0,15,0,15,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
SC,19,63,5,19,63,5,0,85,10656,87,7827,87,122,85,15,87,14,85,0,85,2,85,731,87,37,85,33,87,122,85,107,87,0,85,0,85,1155,87,0.734515765765766,87,7827,10656,0.015801062038596,85,122,7721,0.011627906976744,85,122,10492,0.033213644524237,85,37,1114,0.632900432900433,87,731,1155,2021/06/23,,0,87,1,87,2,87,2,87,2,87,1,87,1,87,6,87,0,82,1,85,0,85,0,85,1,85,3,85,2,85,3,85,2,85,2,80
SD,0,62,3,0,62,3,0,62,2831,65,1523,65,23,62,5,65,4,62,0,62,1,62,113,65,4,62,4,65,21,62,13,65,2,62,0,62,235,65,0.537972447898269,65,1523,2831,0.015364061456246,62,23,1497,0.008321273516643,62,23,2764,0.017857142857143,62,4,224,0.480851063829787,65,113,235,2021/06/23,,0,65,1,65,0,65,1,65,0,65,2,65,1,65,0,65,0,65,0,62,1,62,0,62,0,62,0,62,0,62,2,62,1,62,0,62
TN,5,57,80,6,56,80,2,63,20190,142,12584,127,158,63,6,63,18,63,0,63,0,63,1603,139,47,63,43,63,155,63,129,63,3,63,3,63,2388,142,0.660924369747899,127,12584,19040,0.02033200360314,63,158,7771,0.013351360486733,63,158,11834,0.027744982290437,63,47,1694,0.681257968550786,139,1603,2353,2021/06/23,,0,63,0,63,0,63,2,63,2,63,1,63,1,63,0,63,0,63,0,63,3,63,1,63,1,63,3,63,3,63,7,63,0,63,0,63
TX,85,432,73,100,417,73,54,585,68450,590,50469,590,1917,585,211,590,451,585,4,585,57,585,5459,590,589,585,533,590,1841,585,1457,590,76,585,41,585,6771,590,0.737311906501096,590,50469,68450,0.038419143435477,585,1917,49897,0.028310664126534,585,1917,67713,0.088999697793895,585,589,6618,0.806232461970167,590,5459,6771,2021/06/23,,3,590,19,590,29,590,29,590,37,590,36,590,33,590,19,590,6,590,4,585,36,585,46,585,60,585,77,585,77,585,64,585,67,585,20,585
UT,1,49,9,1,49,9,0,58,6191,59,3714,59,179,58,24,59,1,58,1,58,0,58,368,59,67,58,66,59,175,58,170,59,4,58,0,58,626,59,0.599903085123566,59,3714,6191,0.048813744205072,58,179,3667,0.029296235679214,58,179,6110,0.110197368421053,58,67,608,0.587859424920128,59,368,626,2021/06/23,,2,59,2,59,2,59,3,59,1,59,7,59,4,59,3,59,0,59,0,58,0,58,0,58,0,58,0,58,0,58,0,58,1,58,0,58
VA,15,70,20,17,68,20,21,102,17997,105,12692,105,261,102,22,105,98,102,4,102,9,102,1218,105,58,102,49,105,256,102,169,105,5,102,3,102,1908,105,0.705228649219314,105,12692,17997,0.02078853046595,102,261,12555,0.014708368554522,102,261,17745,0.031199569661108,102,58,1859,0.638364779874214,105,1218,1908,2021/06/23,,0,105,3,105,2,105,5,105,6,105,3,105,2,105,0,105,1,105,1,102,6,102,14,102,4,102,19,102,19,102,26,102,9,102,0,102
VI,2,0,0,2,0,0,0,2,168,2,102,2,8,2,1,2,0,2,0,2,0,2,7,2,1,2,1,2,8,2,8,2,0,2,0,2,20,2,0.607142857142857,2,102,168,0.07843137254902,2,8,102,0.047619047619048,2,8,168,0.05,2,1,20,0.35,2,7,20,2021/06/23,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2
VT,1,15,1,1,15,1,0,16,1256,17,842,17,7,16,2,17,4,16,0,16,1,16,72,17,2,16,2,17,7,16,7,17,0,16,0,16,103,17,0.670382165605096,17,842,1256,0.008515815085158,16,7,822,0.005747126436782,16,7,1218,0.021052631578947,16,2,95,0.699029126213592,17,72,103,2021/06/23,,0,17,0,17,0,17,0,17,0,17,1,17,0,17,1,17,0,17,0,16,0,16,1,16,0,16,0,16,1,16,1,16,1,16,0,16
WA,7,96,2,11,92,2,11,103,14545,105,9839,105,370,103,29,105,74,103,0,103,0,103,889,105,113,103,105,105,367,103,300,105,3,103,2,103,1338,105,0.67645238913716,105,9839,14545,0.037987679671458,103,370,9740,0.025658807212205,103,370,14420,0.08580106302202,103,113,1317,0.664424514200299,105,889,1338,2021/06/23,,0,105,2,105,0,105,3,105,3,105,8,105,5,105,2,105,6,105,0,103,1,103,1,103,0,103,2,103,5,103,2,103,2,103,61,103
WI,5,122,22,13,114,22,0,146,13339,149,8011,146,110,144,15,149,24,146,1,146,3,146,810,146,28,144,28,147,102,144,91,147,8,144,2,144,1595,149,0.612414952985246,146,8011,13081,0.01378078346306,143,108,7837,0.008550995024876,144,110,12864,0.018146467919637,144,28,1543,0.508474576271186,146,810,1593,2021/06/23,,0,149,2,149,0,149,1,149,3,149,5,149,2,149,0,149,2,149,0,146,1,146,2,146,1,146,4,146,9,146,2,146,5,146,0,146
ID,3,38,10,4,37,10,0,50,3755,51,2252,51,95,50,9,51,4,50,0,50,2,50,196,51,21,50,21,51,86,50,77,51,9,50,3,50,305,51,0.599733688415446,51,2252,3755,0.042735042735043,50,95,2223,0.02557200538358,50,95,3715,0.071186440677966,50,21,295,0.642622950819672,51,196,305,2021/06/23,,0,51,1,50,1,50,0,50,0,50,5,50,0,50,2,50,0,51,0,50,0,49,0,49,1,49,0,49,1,49,0,49,2,49,0,50
IL,9,164,25,8,165,25,62,193,31097,198,20652,198,505,193,45,198,194,193,1,193,35,193,1905,198,105,193,81,198,474,193,304,198,31,193,11,193,3315,198,0.664115509534682,198,20652,31097,0.024689547276816,193,505,20454,0.016424900800104,193,505,30746,0.032297754537066,193,105,3251,0.574660633484163,198,1905,3315,2021/06/23,,0,198,2,198,4,198,4,198,4,198,13,198,8,198,10,198,0,189,4,193,13,193,21,193,14,193,29,193,44,193,34,193,32,193,3,184
