state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,31,190,6,37,184,6,54,221,30626,227,26590,227,5169,221,540,227,431,221,17,220,54,220,3148,227,988,221,982,227,5019,221,4661,227,150,221,71,221,3723,227,0.868216548031085,227,26590,30626,0.196532451237596,221,5169,26301,0.170819563780568,221,5169,30260,0.273381294964029,221,988,3614,0.845554660220252,227,3148,3723,2021/12/12,,2,226,28,225,34,225,51,225,82,225,114,225,101,225,95,225,38,220,2,218,37,219,34,218,28,218,63,218,90,218,90,218,80,218,7,213,101,221,5487,3970,3331,2072,92,548,8,218,16,218,0,218,0,218,79,11,218,219
PR,0,8,57,0,8,57,0,64,9313,65,5860,65,59,64,4,65,16,64,1,64,2,64,469,65,8,64,7,65,55,64,37,65,4,64,1,64,665,65,0.62922796091485,65,5860,9313,0.010273376284172,64,59,5743,0.006460089784299,64,59,9133,0.01259842519685,64,8,635,0.705263157894737,65,469,665,2021/12/12,,0,65,1,65,0,65,0,65,0,65,0,65,0,65,3,65,0,65,0,64,3,64,2,64,3,64,1,64,1,64,1,64,5,64,0,64,0,64,0,32,18,0,0,0,2,64,6,64,0,64,1,64,26,3,64,64
RI,6,7,2,5,8,2,4,14,2379,15,2079,15,233,14,21,15,12,14,0,14,0,14,125,14,37,14,37,15,222,14,209,15,11,14,3,14,141,15,0.873896595208071,15,2079,2379,0.112073112073112,14,233,2079,0.097940311055065,14,233,2379,0.26241134751773,14,37,141,0.886524822695035,14,125,141,2021/12/12,,0,15,0,15,1,15,1,15,4,15,7,15,4,15,4,15,0,15,0,14,1,14,2,14,0,14,3,14,1,14,3,14,2,14,0,14,4,14,13,0,0,1,0,0,0,5,0,5,0,5,0,5,1,0,5,5
SC,28,53,5,28,53,5,3,84,11649,86,9274,86,569,84,66,86,41,84,0,84,0,84,998,86,151,84,152,86,566,84,539,86,3,84,3,84,1316,86,0.796119838612756,86,9274,11649,0.062029870271449,84,569,9173,0.049555826511061,84,569,11482,0.11843137254902,84,151,1275,0.758358662613982,86,998,1316,2021/12/12,,0,86,2,86,2,86,7,86,10,86,17,86,18,86,10,86,0,81,1,84,6,84,3,84,2,84,5,84,9,84,10,84,3,84,2,79,8,84,2709,2581,1865,374,0,323,0,83,2,83,0,83,0,83,24,2,83,83
SD,2,59,3,2,59,3,48,61,2738,64,1767,64,250,61,29,64,22,61,1,61,4,61,175,64,80,61,78,64,241,61,218,64,9,61,4,61,250,64,0.64536157779401,64,1767,2738,0.144092219020173,61,250,1735,0.093457943925234,61,250,2675,0.33195020746888,61,80,241,0.7,64,175,250,2021/12/12,,0,64,2,64,3,64,3,64,4,64,9,64,5,64,3,64,0,64,0,61,0,61,3,61,3,61,4,61,3,61,6,61,3,61,0,61,1,61,638,109,545,230,0,231,0,61,1,61,0,61,0,61,6,0,61,61
TN,30,102,10,42,90,10,28,139,18394,142,13670,142,1131,139,120,142,55,139,1,139,0,139,1615,142,300,139,305,142,1126,139,1051,142,5,139,5,139,2042,142,0.743177122974883,142,13670,18394,0.084365209607638,139,1131,13406,0.062603786117569,139,1131,18066,0.154083204930663,139,300,1947,0.790891283055828,142,1615,2042,2021/12/12,,0,142,5,142,8,142,10,142,14,142,27,142,24,142,16,142,16,142,0,139,7,139,4,139,2,139,7,139,9,139,17,139,4,139,5,139,12,139,930,258,449,629,0,765,11,85,13,85,0,139,1,139,67,8,85,85
TX,11,109,473,15,105,473,69,588,66880,593,52362,593,3511,588,432,593,442,588,18,588,77,588,6032,593,982,588,935,593,3402,588,2960,593,109,588,64,588,6835,593,0.782924641148325,593,52362,66880,0.067848032774214,588,3511,51748,0.053086774422789,588,3511,66137,0.147116104868914,588,982,6675,0.882516459400146,593,6032,6835,2021/12/12,,1,593,26,592,40,592,71,592,73,592,81,592,74,592,48,592,18,593,8,588,34,588,51,588,48,588,78,588,76,588,73,588,54,588,20,588,45,588,8038,437,5475,1680,0,659,3,154,12,154,0,154,0,154,95,7,154,154
UT,1,47,9,1,47,9,1,56,5875,57,3769,57,509,56,66,57,6,56,10,56,0,56,462,57,174,56,176,57,491,56,472,57,18,56,0,56,621,57,0.641531914893617,57,3769,5875,0.137196765498652,56,509,3710,0.087819185645273,56,509,5796,0.284779050736498,56,174,611,0.743961352657005,57,462,621,2021/12/12,,0,57,3,57,7,57,15,57,7,57,13,57,12,57,9,57,0,57,0,56,0,56,1,56,2,56,0,56,1,56,2,56,0,56,0,56,2,56,614,276,102,94,0,10,0,55,1,55,0,55,0,55,11,1,55,55
VA,19,66,20,21,64,20,25,102,17023,105,13248,105,1312,102,155,105,171,102,0,102,10,102,1359,105,311,102,315,105,1305,102,1209,105,7,102,5,102,1785,105,0.778241203078188,105,13248,17023,0.100267481849446,102,1312,13085,0.078113836627769,102,1312,16796,0.179457587997692,102,311,1733,0.761344537815126,105,1359,1785,2021/12/12,,1,105,9,105,13,105,22,105,27,105,25,105,29,105,28,105,1,105,1,102,7,102,11,102,19,102,30,102,34,102,31,102,37,102,1,102,16,102,1890,3181,989,773,10,235,7,97,11,97,0,97,0,97,60,6,97,97
VI,1,1,0,1,1,0,0,2,168,2,102,2,3,2,0,2,0,2,0,2,0,2,8,2,0,2,0,2,3,2,3,2,0,2,0,2,20,2,0.607142857142857,2,102,168,0.029411764705882,2,3,102,0.017857142857143,2,3,168,0,2,0,20,0.4,2,8,20,2021/12/12,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,146,17,110,0,0,5,0,2,0,2,0,2,0,2,0,0,2,2
