state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,1,17,50,1,17,50,8,66,9007,68,5430,67,235,66,215,68,827,67,0,67,17,67,477,67,51,66,36,67,205,66,138,67,30,66,0,66,680,67,0.6073825503355704,67,5430,8940,0.04422280767783214,66,235,5314,0.02684793784988004,66,235,8753,0.07858243451463791,66,51,649,0.7014705882352941,67,477,680,2021-02-18
RI,4,10,1,4,10,1,7,14,2297,15,2225,15,211,14,4,15,0,14,0,14,0,14,130,15,26,14,26,15,211,14,173,15,0,14,0,14,174,15,0.9686547670875054,15,2225,2297,0.09696691176470588,14,211,2176,0.09513074842200181,14,211,2218,0.16560509554140126,14,26,157,0.7471264367816092,15,130,174,2021-02-18
SC,21,46,2,21,46,2,6,67,10030,69,7683,69,920,67,92,69,55,67,0,67,5,67,977,69,232,67,224,69,914,67,869,69,6,67,2,67,1328,69,0.7660019940179461,69,7683,10030,0.12119615333948096,67,920,7591,0.09336310127866856,67,920,9854,0.18012422360248448,67,232,1288,0.7356927710843374,69,977,1328,2021-02-18
SD,1,59,3,1,59,3,16,60,2594,63,1348,63,90,60,7,63,9,60,1,60,1,60,125,63,16,60,13,63,87,60,63,63,3,60,1,60,241,63,0.5196607555898227,63,1348,2594,0.06792452830188679,60,90,1325,0.0356718192627824,60,90,2523,0.06956521739130435,60,16,230,0.5186721991701245,63,125,241,2021-02-18
TN,15,69,58,17,67,58,16,84,20295,142,12583,127,808,84,73,84,49,84,2,84,7,84,1606,139,229,84,219,84,792,84,726,84,16,84,12,84,2380,142,0.6611496427070197,127,12583,19032,0.07870640950711086,84,808,10266,0.052786306918403345,84,808,15307,0.11612576064908722,84,229,1972,0.6913473956091262,139,1606,2323,2021-02-18
TX,106,480,5,134,452,5,108,586,68101,591,49734,591,7582,586,761,591,567,586,17,586,73,586,6510,591,2113,586,2024,591,7469,586,6887,591,113,586,90,586,7651,591,0.7302976461432285,591,49734,68101,0.15415895736331658,586,7582,49183,0.11263630151231542,586,7582,67314,0.2827512377893751,586,2113,7473,0.8508691674290942,591,6510,7651,2021-02-18
UT,0,52,1,0,52,1,0,52,5488,53,2782,53,268,52,33,53,7,52,1,52,0,52,366,53,99,52,96,53,259,52,232,53,9,52,0,52,627,53,0.5069241982507289,53,2782,5488,0.09777453484129879,52,268,2741,0.049694047839792324,52,268,5393,0.1625615763546798,52,99,609,0.583732057416268,53,366,627,2021-02-18
VA,17,70,9,20,67,9,51,93,17280,96,11921,96,1489,93,139,96,205,93,0,93,5,93,1329,96,290,93,262,96,1468,93,1230,96,21,93,15,93,2004,96,0.6898726851851852,96,11921,17280,0.12631489650492025,93,1489,11788,0.08750587682181477,93,1489,17016,0.15002586652871186,93,290,1933,0.6631736526946108,96,1329,2004,2021-02-18
VI,2,0,0,2,0,0,0,2,168,2,86,2,0,2,0,2,0,2,0,2,0,2,6,2,0,2,0,2,0,2,0,2,0,2,0,2,20,2,0.5119047619047619,2,86,168,0.0,2,0,86,0.0,2,0,168,0.0,2,0,20,0.3,2,6,20,2021-02-18
VT,2,14,1,2,14,1,1,16,1302,17,800,17,38,16,5,17,4,16,0,16,0,16,71,17,13,16,13,17,38,16,37,17,0,16,0,16,106,17,0.6144393241167435,17,800,1302,0.04865556978233035,16,38,781,0.030039525691699605,16,38,1265,0.13131313131313133,16,13,99,0.6698113207547169,17,71,106,2021-02-18
WA,5,87,2,4,88,2,13,92,12651,93,8705,94,544,92,39,94,44,92,1,92,15,92,907,94,124,92,116,94,543,92,489,94,1,92,1,92,1331,94,0.6848470476642162,93,8664,12651,0.0631750087097898,92,544,8611,0.04340180641035889,91,543,12511,0.09487375669472073,92,124,1307,0.681442524417731,94,907,1331,2021-02-18
WI,14,109,20,18,105,20,2,140,13304,143,7573,142,432,139,59,143,43,140,0,140,3,140,863,142,109,139,107,142,407,139,375,142,25,139,7,139,1611,143,0.5712884731442366,142,7573,13256,0.058299595141700404,139,432,7410,0.033253791086136554,139,432,12991,0.07009646302250803,139,109,1555,0.537025513378967,142,863,1607,2021-02-18
WV,18,37,4,20,35,4,4,55,5948,59,4250,59,364,55,29,59,43,55,0,55,0,55,476,59,84,55,80,59,361,55,325,59,3,55,2,55,684,59,0.7145258910558171,59,4250,5948,0.08718562874251497,55,364,4175,0.06329334028864546,55,364,5751,0.13186813186813187,55,84,637,0.695906432748538,59,476,684,2021-02-18
AK,1,21,0,1,21,0,0,22,1602,22,1429,22,37,22,6,22,3,22,0,22,0,22,91,22,9,22,8,22,37,22,34,22,0,22,0,22,132,22,0.8920099875156055,22,1429,1602,0.02589223233030091,22,37,1429,0.023096129837702872,22,37,1602,0.06818181818181818,22,9,132,0.6893939393939394,22,91,132,2021-02-18
AL,27,67,15,33,60,16,14,104,14958,108,10590,108,972,104,95,106,78,104,1,104,3,104,1344,108,285,104,269,106,955,104,865,106,17,104,10,104,1637,108,0.7079823505816285,108,10590,14958,0.09437457346202593,103,968,10257,0.06681852695520121,103,968,14487,0.178125,103,285,1600,0.8210140500916311,108,1344,1637,2021-02-18
AR,15,69,2,18,66,2,1,84,7466,86,5124,86,630,84,62,86,67,84,1,84,13,84,730,86,202,84,181,86,611,84,537,86,19,84,15,84,1000,86,0.6863112777926601,86,5124,7466,0.12333594361785434,84,630,5108,0.08484848484848485,84,630,7425,0.20549338758901323,84,202,983,0.73,86,730,1000,2021-02-18
AZ,25,74,3,29,70,3,25,99,15265,102,10028,102,1492,99,116,102,158,99,0,99,5,99,1279,102,382,99,323,102,1466,99,1173,102,26,99,11,99,2232,102,0.6569276121847363,102,10028,15265,0.15171852755745374,99,1492,9834,0.09989287627209427,99,1492,14936,0.17726218097447796,99,382,2155,0.5730286738351255,102,1279,2232,2021-02-18
CA,118,249,14,137,231,13,30,373,61403,381,44534,381,6908,372,466,381,423,373,16,372,8,372,5902,380,1871,372,1823,379,6797,372,6296,380,111,372,96,372,7700,380,0.7252740094132208,381,44534,61403,0.15716430814032853,372,6908,43954,0.11424980153479757,372,6908,60464,0.250972501676727,372,1871,7455,0.7664935064935064,380,5902,7700,2021-02-18
CO,7,76,13,5,78,13,6,94,11071,96,7204,96,485,94,49,96,27,94,1,94,5,94,827,96,142,94,144,96,459,94,425,96,26,94,12,94,1350,96,0.6507090597055369,96,7204,11071,0.06807973048848961,94,485,7124,0.04423971540636687,94,485,10963,0.10782080485952923,94,142,1317,0.6125925925925926,96,827,1350,2021-02-18
CT,4,28,1,4,28,1,19,32,7857,33,5776,33,597,32,60,33,48,32,1,32,0,32,594,33,120,32,116,33,592,32,513,33,5,32,5,32,1067,33,0.7351406389207077,33,5776,7857,0.10433414889898637,32,597,5722,0.07688345138441725,32,597,7765,0.1147227533460803,32,120,1046,0.5567010309278351,33,594,1067,2021-02-18
DC,0,12,2,0,12,2,8,13,3431,14,2639,14,287,13,17,14,58,13,1,13,12,13,292,14,58,13,55,14,256,13,237,14,31,13,12,13,336,14,0.7691635091809967,14,2639,3431,0.11215318483782728,13,287,2559,0.08683812405446294,13,287,3305,0.18238993710691823,13,58,318,0.8690476190476191,14,292,336,2021-02-18
DE,0,9,1,0,9,1,1,9,2660,10,1742,10,187,9,19,10,31,9,0,9,0,9,156,10,26,9,27,10,185,9,175,10,2,9,1,9,200,10,0.6548872180451127,10,1742,2660,0.10846867749419954,9,187,1724,0.07115677321156773,9,187,2628,0.13541666666666666,9,26,192,0.78,10,156,200,2021-02-18
FL,10,203,15,24,189,15,72,222,54011,228,41398,228,4682,222,510,228,206,222,9,222,8,222,4860,228,1015,222,962,228,4639,222,4286,228,43,222,31,222,6400,228,0.7664734961396753,228,41398,54011,0.11472116044300695,222,4682,40812,0.08828465295193559,222,4682,53033,0.16400064630796574,222,1015,6189,0.759375,228,4860,6400,2021-02-18
GA,33,105,14,35,102,15,29,149,20702,152,16071,152,2725,149,270,152,142,149,21,149,46,149,2313,152,746,149,684,152,2654,149,2269,152,71,149,26,149,2822,152,0.7763018065887354,152,16071,20702,0.1715346846279743,149,2725,15886,0.13363083562181247,149,2725,20392,0.26970354302241506,149,746,2766,0.8196314670446492,152,2313,2822,2021-02-18
HI,2,22,0,3,21,0,0,24,2470,24,1712,24,51,24,5,24,9,24,0,24,1,24,139,24,13,24,11,24,50,24,41,24,1,24,0,24,227,24,0.6931174089068826,24,1712,2470,0.029789719626168224,24,51,1712,0.020647773279352227,24,51,2470,0.05726872246696035,24,13,227,0.6123348017621145,24,139,227,2021-02-18
IA,3,40,79,2,41,79,3,120,7931,122,4614,122,240,120,31,122,12,120,0,120,3,120,409,122,59,120,58,122,235,120,225,122,5,120,2,120,675,122,0.5817677468162905,122,4614,7931,0.05282852740479859,120,240,4543,0.03065525609911866,120,240,7829,0.0899390243902439,120,59,656,0.605925925925926,122,409,675,2021-02-18
