state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2020-11-29,"62,181","62,127","62,235",73.61,73.43,73.79,"84,482","84,415","84,549"
CW,2020-11-30,"62,985","62,910","63,060",74.46,74.21,74.72,"84,594","84,509","84,680"
CW,2020-12-01,"65,379","65,333","65,426",76.91,76.76,77.06,"85,014","84,958","85,070"
CW,2020-12-02,"66,032","65,971","66,093",77.37,77.18,77.56,"85,350","85,295","85,405"
CW,2020-12-03,"66,391","66,355","66,426",77.66,77.54,77.78,"85,500","85,453","85,546"
CW,2020-12-04,"66,416","66,349","66,483",77.54,77.35,77.73,"85,662","85,622","85,703"
CW,2020-12-05,"65,796","65,733","65,859",76.97,76.77,77.18,"85,488","85,428","85,549"
CW,2020-12-06,"64,645","64,584","64,705",75.92,75.70,76.13,"85,158","85,087","85,230"
CW,2020-12-07,"64,827","64,804","64,850",76.39,76.31,76.48,"84,865","84,813","84,917"
CW,2020-12-08,"67,003","66,945","67,061",78.25,78.06,78.45,"85,622","85,552","85,691"
CW,2020-12-09,"67,524","67,476","67,572",79.03,78.88,79.17,"85,444","85,393","85,495"
CW,2020-12-10,"67,662","67,631","67,692",79.05,78.95,79.15,"85,593","85,544","85,641"
CW,2020-12-11,"67,534","67,510","67,557",78.91,78.83,78.99,"85,582","85,538","85,626"
CW,2020-12-12,"66,687","66,656","66,718",77.96,77.86,78.06,"85,544","85,498","85,590"
CW,2020-12-13,"65,487","65,447","65,527",76.82,76.67,76.97,"85,247","85,191","85,304"
CW,2020-12-14,"65,644","65,606","65,683",77.23,77.10,77.36,"84,999","84,954","85,044"
CW,2020-12-15,"67,514","67,494","67,534",78.79,78.70,78.89,"85,688","85,643","85,734"
CW,2020-12-16,"67,908","67,887","67,928",78.97,78.88,79.06,"85,992","85,949","86,034"
CW,2020-12-17,"67,958","67,909","68,008",78.82,78.64,79.00,"86,218","86,152","86,285"
CW,2020-12-18,"67,625","67,610","67,641",78.50,78.42,78.58,"86,147","86,103","86,191"
CW,2020-12-19,"66,608","66,560","66,656",77.43,77.26,77.59,"86,029","85,970","86,087"
CW,2020-12-20,"65,581","65,541","65,621",76.35,76.21,76.50,"85,892","85,836","85,948"
CW,2020-12-21,"65,850","65,813","65,886",76.63,76.51,76.75,"85,933","85,885","85,982"
CW,2020-12-22,"67,465","67,431","67,499",78.22,78.09,78.35,"86,250","86,197","86,304"
CW,2020-12-23,"67,224","67,161","67,286",78.00,77.79,78.21,"86,184","86,111","86,256"
CW,2020-12-24,"65,884","65,833","65,934",76.71,76.54,76.88,"85,886","85,828","85,944"
CW,2020-12-25,"63,914","63,844","63,985",74.66,74.43,74.89,"85,608","85,533","85,683"
CW,2020-12-26,"63,820","63,758","63,883",74.54,74.32,74.76,"85,621","85,542","85,700"
CW,2020-12-27,"64,746","64,688","64,803",75.42,75.21,75.64,"85,843","85,764","85,922"
CW,2020-12-28,"65,747","65,648","65,846",76.57,76.22,76.91,"85,870","85,755","85,985"
CW,2020-12-29,"67,505","67,230","67,780",78.12,77.12,79.12,"86,413","86,070","86,756"
CT,2020-11-29,610,610,610,57.82,57.82,57.82,"1,055","1,055","1,055"
DC,2020-11-29,243,243,243,72.75,72.75,72.75,334,334,334
ID,2020-11-29,216,216,216,75.79,75.79,75.79,285,285,285
IN,2020-11-29,"1,622","1,622","1,622",75.48,75.48,75.48,"2,149","2,149","2,149"
KS,2020-11-29,580,580,580,74.84,74.84,74.84,775,775,775
LA,2020-11-29,"1,275","1,275","1,275",71.95,71.95,71.95,"1,772","1,772","1,772"
MD,2020-11-29,981,981,981,77.06,77.06,77.06,"1,273","1,273","1,273"
CT,2020-11-30,605,605,605,57.35,57.35,57.35,"1,055","1,055","1,055"
DC,2020-11-30,260,260,260,79.51,79.51,79.51,327,327,327
ID,2020-11-30,219,219,219,77.39,77.39,77.39,283,283,283
IN,2020-11-30,"1,656","1,645","1,666",76.71,76.71,76.71,"2,158","2,158","2,158"
KS,2020-11-30,621,621,621,79.31,79.31,79.31,783,783,783
LA,2020-11-30,"1,283","1,282","1,284",73.08,72.95,73.22,"1,756","1,755","1,756"
MD,2020-11-30,991,991,991,77.79,77.79,77.79,"1,274","1,274","1,274"
CT,2020-12-01,564,564,564,51.27,51.27,51.27,"1,100","1,100","1,100"
DC,2020-12-01,272,272,272,82.42,82.42,82.42,330,330,330
ID,2020-12-01,217,217,217,76.68,76.68,76.68,283,283,283
IN,2020-12-01,"1,739","1,739","1,739",79.77,79.77,79.77,"2,180","2,180","2,180"
KS,2020-12-01,662,661,663,82.54,82.54,82.54,802,802,802
LA,2020-12-01,"1,312","1,312","1,312",74.80,74.80,74.80,"1,754","1,754","1,754"
MD,2020-12-01,966,966,966,73.63,73.63,73.63,"1,312","1,312","1,312"
CT,2020-12-02,615,615,615,55.91,55.91,55.91,"1,100","1,100","1,100"
DC,2020-12-02,280,280,280,82.84,82.84,82.84,338,338,338
ID,2020-12-02,225,225,225,79.51,79.51,79.51,283,283,283
IN,2020-12-02,"1,728","1,728","1,728",79.34,79.34,79.34,"2,178","2,178","2,178"
KS,2020-12-02,649,649,649,80.82,80.82,80.82,803,803,803
LA,2020-12-02,"1,307","1,307","1,307",73.63,73.63,73.63,"1,775","1,775","1,775"
MD,2020-12-02,994,994,994,76.99,76.99,76.99,"1,291","1,291","1,291"
CT,2020-12-03,622,622,622,56.24,56.24,56.24,"1,106","1,106","1,106"
DC,2020-12-03,279,279,279,82.30,82.30,82.30,339,339,339
ID,2020-12-03,234,234,234,79.59,79.59,79.59,294,294,294
IN,2020-12-03,"1,733","1,732","1,734",79.53,79.53,79.53,"2,179","2,179","2,179"
KS,2020-12-03,680,680,680,84.47,84.47,84.47,805,805,805
LA,2020-12-03,"1,323","1,323","1,323",74.03,74.03,74.03,"1,787","1,787","1,787"
MD,2020-12-03,"1,024","1,024","1,024",79.88,79.88,79.88,"1,282","1,282","1,282"
CT,2020-12-04,622,622,622,56.44,56.44,56.44,"1,102","1,102","1,102"
DC,2020-12-04,282,282,282,82.46,82.46,82.46,342,342,342
ID,2020-12-04,222,222,222,77.62,77.62,77.62,286,286,286
IN,2020-12-04,"1,731","1,731","1,731",79.55,79.55,79.55,"2,176","2,176","2,176"
KS,2020-12-04,680,622,737,85.26,85.26,85.26,797,797,797
LA,2020-12-04,"1,368","1,368","1,368",75.62,75.62,75.62,"1,809","1,809","1,809"
MD,2020-12-04,"1,024","1,024","1,024",79.32,79.32,79.32,"1,291","1,291","1,291"
CT,2020-12-05,642,642,642,58.20,58.20,58.20,"1,103","1,103","1,103"
DC,2020-12-05,272,272,272,80.47,80.47,80.47,338,338,338
ID,2020-12-05,219,219,219,75.78,75.78,75.78,289,289,289
IN,2020-12-05,"1,703","1,703","1,703",78.30,78.30,78.30,"2,175","2,175","2,175"
KS,2020-12-05,631,631,631,77.90,77.90,77.90,810,810,810
LA,2020-12-05,"1,365","1,365","1,365",76.60,76.60,76.60,"1,782","1,782","1,782"
MD,2020-12-05,"1,008","1,008","1,008",78.57,78.57,78.57,"1,283","1,283","1,283"
CT,2020-12-06,610,608,611,55.21,55.21,55.21,"1,104","1,104","1,104"
DC,2020-12-06,266,266,266,78.24,78.24,78.24,340,340,340
ID,2020-12-06,203,203,203,71.73,71.73,71.73,283,283,283
IN,2020-12-06,"1,704","1,704","1,704",78.02,78.02,78.02,"2,184","2,184","2,184"
KS,2020-12-06,657,657,657,82.54,82.54,82.54,796,796,796
LA,2020-12-06,"1,344","1,344","1,344",74.92,74.92,74.92,"1,794","1,794","1,794"
MD,2020-12-06,"1,023","1,015","1,031",78.94,76.85,81.02,"1,296","1,285","1,307"
CT,2020-12-07,611,611,611,55.34,55.34,55.34,"1,104","1,104","1,104"
DC,2020-12-07,269,269,269,82.77,82.77,82.77,325,325,325
ID,2020-12-07,193,193,193,67.96,67.96,67.96,284,284,284
IN,2020-12-07,"1,711","1,711","1,711",78.88,78.88,78.88,"2,169","2,169","2,169"
KS,2020-12-07,657,657,657,81.61,81.61,81.61,805,805,805
LA,2020-12-07,"1,350","1,350","1,350",75.67,75.67,75.67,"1,784","1,784","1,784"
MD,2020-12-07,"1,031","1,022","1,040",79.13,76.76,81.49,"1,303","1,290","1,316"
CT,2020-12-08,639,639,639,57.88,57.88,57.88,"1,104","1,104","1,104"
DC,2020-12-08,289,289,289,86.53,86.53,86.53,334,334,334
ID,2020-12-08,202,202,202,70.63,70.63,70.63,286,286,286
IN,2020-12-08,"1,718","1,718","1,718",79.02,79.02,79.02,"2,174","2,174","2,174"
KS,2020-12-08,675,675,675,82.12,82.12,82.12,822,822,822
LA,2020-12-08,"1,402","1,402","1,402",77.89,77.89,77.89,"1,800","1,800","1,800"
MD,2020-12-08,"1,028","1,018","1,038",80.00,77.34,82.66,"1,285","1,270","1,300"
CT,2020-12-09,653,653,653,59.15,59.15,59.15,"1,104","1,104","1,104"
DC,2020-12-09,296,296,296,87.83,87.83,87.83,337,337,337
ID,2020-12-09,219,219,219,75.78,75.78,75.78,289,289,289
IN,2020-12-09,"1,732","1,732","1,733",79.77,79.77,79.77,"2,172","2,172","2,172"
KS,2020-12-09,689,689,689,84.85,84.85,84.85,812,812,812
LA,2020-12-09,"1,417","1,417","1,417",78.50,78.50,78.50,"1,805","1,805","1,805"
MD,2020-12-09,"1,027","1,017","1,037",78.22,75.48,80.96,"1,313","1,298","1,328"
CT,2020-12-10,651,651,651,59.07,59.07,59.07,"1,102","1,102","1,102"
DC,2020-12-10,281,281,281,83.63,83.63,83.63,336,336,336
ID,2020-12-10,218,218,218,75.69,75.69,75.69,288,288,288
IN,2020-12-10,"1,719","1,719","1,719",79.11,79.11,79.11,"2,173","2,173","2,173"
KS,2020-12-10,675,675,675,83.23,83.23,83.23,811,811,811
LA,2020-12-10,"1,412","1,412","1,412",77.29,77.29,77.29,"1,827","1,827","1,827"
MD,2020-12-10,"1,032","1,021","1,043",79.57,76.65,82.49,"1,297","1,281","1,313"
CT,2020-12-11,649,649,649,58.63,58.63,58.63,"1,107","1,107","1,107"
DC,2020-12-11,285,285,285,85.07,85.07,85.07,335,335,335
ID,2020-12-11,222,222,222,76.82,76.82,76.82,289,289,289
IN,2020-12-11,"1,684","1,683","1,685",77.82,77.82,77.82,"2,164","2,164","2,164"
KS,2020-12-11,691,691,691,84.89,84.89,84.89,814,814,814
LA,2020-12-11,"1,422","1,422","1,422",78.00,78.00,78.00,"1,823","1,823","1,823"
MD,2020-12-11,"1,058","1,047","1,069",81.76,78.77,84.75,"1,294","1,278","1,310"
CT,2020-12-12,655,655,655,58.85,58.85,58.85,"1,113","1,113","1,113"
DC,2020-12-12,281,281,281,81.92,81.92,81.92,343,343,343
ID,2020-12-12,211,211,211,72.76,72.76,72.76,290,290,290
IN,2020-12-12,"1,679","1,679","1,679",77.55,77.55,77.55,"2,165","2,165","2,165"
KS,2020-12-12,666,666,666,81.62,81.62,81.62,816,816,816
LA,2020-12-12,"1,332","1,332","1,332",75.25,75.25,75.25,"1,770","1,770","1,770"
MD,2020-12-12,"1,037","1,026","1,048",81.33,78.28,84.38,"1,275","1,258","1,292"
CT,2020-12-13,645,645,645,57.90,57.90,57.90,"1,114","1,114","1,114"
DC,2020-12-13,278,278,278,81.52,81.52,81.52,341,341,341
ID,2020-12-13,216,216,216,73.72,73.72,73.72,293,293,293
IN,2020-12-13,"1,638","1,637","1,639",76.15,76.15,76.15,"2,151","2,151","2,151"
KS,2020-12-13,643,643,643,79.19,79.19,79.19,812,812,812
LA,2020-12-13,"1,338","1,338","1,338",75.47,75.47,75.47,"1,773","1,773","1,773"
MD,2020-12-13,988,977,999,79.87,79.87,79.87,"1,237","1,220","1,254"
CT,2020-12-14,624,624,624,56.01,56.01,56.01,"1,114","1,114","1,114"
DC,2020-12-14,283,283,283,86.54,86.54,86.54,327,327,327
ID,2020-12-14,234,234,234,79.32,79.32,79.32,295,295,295
IN,2020-12-14,"1,640","1,638","1,641",76.22,76.22,76.22,"2,151","2,151","2,151"
KS,2020-12-14,644,644,644,80.30,80.30,80.30,802,802,802
LA,2020-12-14,"1,350","1,350","1,350",75.80,75.80,75.80,"1,781","1,781","1,781"
MD,2020-12-14,"1,026","1,015","1,037",81.69,81.69,81.69,"1,256","1,239","1,273"
CT,2020-12-15,652,652,652,59.27,59.27,59.27,"1,100","1,100","1,100"
DC,2020-12-15,289,289,289,85.00,85.00,85.00,340,340,340
ID,2020-12-15,235,235,235,79.12,79.12,79.12,297,297,297
IN,2020-12-15,"1,697","1,697","1,697",79.75,79.75,79.75,"2,128","2,128","2,128"
KS,2020-12-15,650,650,650,80.65,80.65,80.65,806,806,806
LA,2020-12-15,"1,363","1,363","1,363",76.19,76.19,76.19,"1,789","1,789","1,789"
MD,2020-12-15,"1,023","1,011","1,035",80.17,80.17,80.17,"1,276","1,258","1,294"
CT,2020-12-16,596,596,596,54.38,54.38,54.38,"1,096","1,096","1,096"
DC,2020-12-16,300,300,300,86.71,86.71,86.71,346,346,346
ID,2020-12-16,234,234,235,79.76,79.76,79.76,294,294,294
IN,2020-12-16,"1,706","1,705","1,706",79.88,79.88,79.88,"2,135","2,135","2,135"
KS,2020-12-16,660,660,660,81.99,81.99,81.99,805,805,805
LA,2020-12-16,"1,417","1,417","1,417",77.43,77.43,77.43,"1,830","1,830","1,830"
MD,2020-12-16,"1,019","1,006","1,032",80.62,80.62,80.62,"1,264","1,244","1,284"
CT,2020-12-17,666,666,666,60.49,60.49,60.49,"1,101","1,101","1,101"
DC,2020-12-17,296,296,296,86.05,86.05,86.05,344,344,344
ID,2020-12-17,245,245,245,83.62,83.62,83.62,293,293,293
IN,2020-12-17,"1,697","1,697","1,697",79.41,79.41,79.41,"2,137","2,137","2,137"
KS,2020-12-17,678,676,681,83.97,83.97,83.97,808,808,808
LA,2020-12-17,"1,414","1,414","1,414",77.69,77.69,77.69,"1,820","1,820","1,820"
MD,2020-12-17,"1,026","1,012","1,040",79.91,79.91,79.91,"1,284","1,263","1,305"
CT,2020-12-18,673,673,673,61.13,61.13,61.13,"1,101","1,101","1,101"
DC,2020-12-18,291,291,291,85.84,85.84,85.84,339,339,339
ID,2020-12-18,244,244,244,81.88,81.88,81.88,298,298,298
IN,2020-12-18,"1,672","1,672","1,672",77.99,77.99,77.99,"2,144","2,144","2,144"
KS,2020-12-18,644,644,644,80.70,80.70,80.70,798,798,798
LA,2020-12-18,"1,370","1,370","1,370",75.23,75.23,75.23,"1,821","1,821","1,821"
MD,2020-12-18,"1,039","1,024","1,054",81.55,81.55,81.55,"1,274","1,252","1,296"
