state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
OR,1,53,9,6,52,5,16,61,7075,63,5446,63,419,61,37,63,71,61,0,61,8,61,550,63,64,61,48,63,395,61,321,63,24,61,10,61,762,63,0.769752650176678,63,5446,7075,0.078332398579174,61,419,5349,0.06059291395517,61,419,6915,0.086838534599729,61,64,737,0.721784776902887,63,550,762,2022/03/07,,0,62,5,58,3,59,0,58,4,58,7,58,7,58,11,59,0,63,1,60,2,56,4,57,8,56,8,56,14,57,21,56,13,56,0,61,5,47,748,147,820,65,0,97,1,61,1,61,0,39,0,39,4,1,39,61
PA,7,88,127,42,174,6,10,216,31358,222,25566,222,1034,216,83,222,334,216,6,216,23,216,2735,222,139,216,128,222,968,216,761,222,66,216,27,216,3647,222,0.815294342751451,222,25566,31358,0.04087279626848,216,1034,25298,0.033354838709677,216,1034,31000,0.039243365330322,216,139,3542,0.749931450507266,222,2735,3647,2022/03/07,,2,220,6,213,13,214,5,213,9,212,17,212,14,212,12,213,5,219,1,211,19,207,27,206,24,207,47,207,64,206,75,206,70,207,7,213,9,196,5248,0,3527,19,0,18,6,215,13,215,0,60,0,59,65,3,60,215
PR,0,11,55,12,49,5,1,65,9008,66,5790,66,47,65,5,66,5,65,2,65,1,65,459,66,10,65,7,66,42,65,34,66,5,65,2,65,627,66,0.642761989342806,66,5790,9008,0.008277562522015,65,47,5678,0.005326986285844,65,47,8823,0.016722408026756,65,10,598,0.732057416267943,66,459,627,2022/03/07,,0,66,1,66,0,66,1,66,0,66,1,66,1,66,0,66,1,66,0,65,1,65,0,65,0,65,1,65,0,65,1,65,2,65,0,65,0,5,287,48,103,0,0,0,2,65,2,65,0,5,0,4,8,0,5,65
RI,1,1,13,6,8,1,4,14,2371,15,2009,15,51,14,2,15,6,14,0,14,0,14,112,15,8,14,5,15,50,14,42,15,1,14,0,14,133,15,0.847321805145508,15,2009,2371,0.025385764061722,14,51,2009,0.021509911429776,14,51,2371,0.06015037593985,14,8,133,0.842105263157895,15,112,133,2022/03/07,,0,15,1,15,0,15,0,15,0,15,0,15,1,15,0,15,0,15,0,14,0,14,0,14,1,14,1,14,0,14,2,14,2,14,0,14,0,2,41,0,20,0,0,0,0,14,0,14,0,2,0,2,1,0,2,14
SC,20,63,5,23,60,5,14,86,11700,88,8816,88,301,86,42,88,30,86,1,85,2,85,935,88,59,86,56,88,291,86,263,88,10,86,7,86,1323,88,0.753504273504274,88,8816,11700,0.034506477129428,86,301,8723,0.02612166970407,86,301,11523,0.046021840873635,86,59,1282,0.706727135298564,88,935,1323,2022/03/07,,0,86,2,83,2,83,4,83,2,83,6,83,9,83,6,84,11,83,0,85,1,81,1,81,2,81,2,81,6,81,5,80,1,81,12,81,4,60,1642,1595,1719,0,0,0,1,86,6,86,0,54,0,54,36,0,54,86
SD,0,55,10,3,52,10,15,62,2432,65,1476,65,89,62,7,65,7,62,1,62,2,62,138,65,24,62,20,65,82,62,70,65,7,62,6,62,238,65,0.606907894736842,65,1476,2432,0.061634349030471,62,89,1444,0.037600337980566,62,89,2367,0.104803493449782,62,24,229,0.579831932773109,65,138,238,2022/03/07,,0,63,0,50,0,49,0,49,1,49,4,50,0,49,2,50,0,65,0,62,0,47,1,46,1,46,2,46,2,46,1,46,0,46,0,62,0,7,498,2,1120,33,0,73,0,62,2,62,0,6,0,6,7,0,6,62
TN,3,58,79,23,47,70,20,137,18573,140,13155,140,667,137,44,140,18,137,2,137,1,137,1445,139,136,137,136,140,631,137,574,140,36,137,36,137,1978,140,0.708286221935067,140,13155,18573,0.05175356921167,137,667,12888,0.036551950898729,137,667,18248,0.071995764955003,137,136,1889,0.739887352790579,139,1445,1953,2022/03/07,,0,140,0,140,2,140,0,139,6,140,11,140,12,140,9,140,4,140,0,137,0,137,2,136,1,137,3,137,2,137,3,137,5,137,2,137,5,58,20,0,187,68,0,0,4,137,3,137,0,58,0,58,34,4,58,137
TX,9,94,491,12,91,491,104,589,67837,594,51120,594,2508,589,242,594,334,589,24,589,74,588,5605,594,547,589,498,594,2390,589,1986,594,118,589,85,589,6610,594,0.753571060040981,594,51120,67837,0.049639775156361,589,2508,50524,0.037378163283555,589,2508,67098,0.084714263589902,589,547,6457,0.847957639939486,594,5605,6610,2022/03/07,,2,590,14,583,20,583,27,584,41,583,45,582,37,583,41,584,15,594,3,585,25,579,33,579,37,580,45,579,67,579,61,579,56,579,7,589,21,572,96,0,108,0,0,0,27,589,71,589,0,99,0,99,260,2,99,589
UT,0,48,9,2,46,9,0,56,6070,57,4443,57,205,56,30,57,1,56,1,56,0,56,340,57,42,56,42,57,182,56,171,57,23,56,0,56,440,57,0.731960461285008,57,4443,6070,0.04665452890305,56,205,4394,0.034172362060343,56,205,5999,0.097674418604651,56,42,430,0.772727272727273,57,340,440,2022/03/07,,1,57,6,54,8,54,4,54,1,54,3,54,3,54,3,54,1,57,0,56,1,53,0,53,0,53,0,53,0,53,0,53,0,53,0,56,0,42,439,0,201,0,0,0,1,56,0,56,0,41,0,41,42,4,41,56
VA,11,72,22,19,67,19,41,102,17530,105,12889,105,571,102,49,105,136,102,2,102,7,102,1258,105,128,102,123,105,551,102,459,105,20,102,14,102,1901,105,0.735253850541928,105,12889,17530,0.044858197816011,102,571,12729,0.03296766743649,102,571,17320,0.069226608977826,102,128,1849,0.661756970015781,105,1258,1901,2022/03/07,,0,102,3,100,3,99,4,100,9,101,13,102,6,100,11,101,0,105,0,101,6,97,12,97,13,98,19,97,21,97,28,98,36,97,1,102,10,71,1167,1781,782,96,0,133,2,102,4,102,0,71,0,71,37,4,71,102
