state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-11-22,"490,847","490,238","491,456",69.91,69.74,70.09,"702,350","701,765","702,935"
CW,2020-11-23,"496,388","495,810","496,966",70.55,70.39,70.72,"703,852","703,237","704,467"
CW,2020-11-24,"512,311","511,841","512,782",72.78,72.70,72.87,"704,169","703,699","704,639"
CW,2020-11-25,"511,368","510,779","511,957",72.53,72.35,72.72,"705,303","704,639","705,968"
CW,2020-11-26,"483,009","482,543","483,475",68.85,68.75,68.94,"701,880","701,395","702,366"
CW,2020-11-27,"469,420","468,961","469,879",67.31,67.20,67.42,"697,680","697,179","698,182"
CW,2020-11-28,"472,442","471,819","473,065",67.78,67.57,68.00,"697,293","696,630","697,955"
CW,2020-11-29,"477,509","476,987","478,031",68.48,68.31,68.65,"697,612","696,954","698,271"
CW,2020-11-30,"492,294","491,742","492,847",70.32,70.13,70.51,"700,350","699,738","700,961"
CW,2020-12-01,"520,014","519,563","520,464",73.65,73.51,73.79,"706,311","705,760","706,861"
CW,2020-12-02,"531,176","530,681","531,671",75.06,74.90,75.22,"707,958","707,388","708,528"
CW,2020-12-03,"532,600","532,214","532,987",75.11,75.01,75.21,"709,278","708,835","709,721"
CW,2020-12-04,"529,332","528,951","529,712",74.68,74.59,74.78,"708,939","708,519","709,360"
CW,2020-12-05,"512,683","512,242","513,125",72.78,72.63,72.92,"704,639","704,124","705,154"
CW,2020-12-06,"499,424","499,038","499,810",71.29,71.18,71.40,"700,710","700,278","701,143"
CW,2020-12-07,"505,201","504,882","505,521",72.07,71.98,72.17,"701,098","700,662","701,535"
CW,2020-12-08,"526,642","526,286","526,999",74.68,74.57,74.79,"705,309","704,891","705,728"
CW,2020-12-09,"534,827","534,335","535,320",75.73,75.55,75.90,"706,431","705,924","706,937"
CW,2020-12-10,"534,645","534,272","535,018",75.55,75.44,75.67,"707,766","707,393","708,138"
CW,2020-12-11,"530,404","530,000","530,808",74.97,74.82,75.13,"707,451","707,066","707,836"
CW,2020-12-12,"514,453","513,939","514,966",72.97,72.77,73.18,"704,975","704,475","705,475"
CW,2020-12-13,"501,821","501,291","502,352",71.59,71.39,71.78,"701,001","700,549","701,454"
CW,2020-12-14,"506,934","506,392","507,476",72.08,71.87,72.28,"703,341","702,867","703,815"
CW,2020-12-15,"527,895","527,463","528,327",74.57,74.40,74.74,"707,948","707,473","708,423"
CW,2020-12-16,"533,863","533,326","534,400",75.17,74.96,75.38,"710,229","709,664","710,794"
CW,2020-12-17,"532,645","532,186","533,104",74.76,74.57,74.95,"712,487","711,907","713,068"
CW,2020-12-18,"530,146","529,768","530,524",74.54,74.39,74.69,"711,240","710,778","711,703"
CW,2020-12-19,"511,783","511,359","512,206",72.28,72.11,72.45,"708,046","707,537","708,554"
CW,2020-12-20,"498,900","498,432","499,368",70.78,70.57,70.98,"704,908","704,264","705,552"
CW,2020-12-21,"501,988","501,399","502,577",71.29,71.06,71.52,"704,690","703,886","705,495"
CW,2020-12-22,"514,372","512,206","516,538",73.11,72.12,74.11,"704,079","701,164","706,994"
AL,2020-11-22,"10,069","10,049","10,089",71.40,70.93,71.86,"14,103","14,076","14,130"
AZ,2020-11-22,"9,698","9,664","9,732",71.71,70.78,72.63,"13,524","13,468","13,580"
CA,2020-11-22,"43,589","43,491","43,687",70.71,70.32,71.10,"61,722","61,606","61,838"
CT,2020-11-22,"5,849","5,849","5,849",71.50,71.50,71.50,"8,180","8,180","8,180"
DC,2020-11-22,"2,297","2,297","2,297",79.76,79.76,79.76,"2,880","2,880","2,880"
DE,2020-11-22,"1,729","1,729","1,729",68.94,68.94,68.94,"2,508","2,508","2,508"
GA,2020-11-22,"14,173","14,150","14,196",75.27,74.89,75.65,"18,829","18,802","18,856"
ID,2020-11-22,"1,737","1,737","1,737",56.07,56.07,56.07,"3,098","3,098","3,098"
IN,2020-11-22,"10,736","10,688","10,784",65.38,64.44,66.31,"16,422","16,362","16,482"
KS,2020-11-22,"4,406","4,404","4,408",59.20,59.04,59.36,"7,443","7,436","7,450"
LA,2020-11-22,"8,349","8,345","8,353",66.17,66.17,66.17,"12,617","12,617","12,617"
MD,2020-11-22,"7,581","7,581","7,581",80.32,80.32,80.32,"9,438","9,438","9,438"
MI,2020-11-22,"16,260","16,220","16,300",75.52,74.92,76.13,"21,530","21,477","21,583"
AL,2020-11-23,"10,236","10,224","10,247",72.54,72.23,72.85,"14,110","14,089","14,131"
AZ,2020-11-23,"9,697","9,684","9,710",71.86,71.55,72.16,"13,495","13,479","13,511"
CA,2020-11-23,"43,466","43,393","43,540",70.37,70.18,70.55,"61,848","61,772","61,924"
CT,2020-11-23,"5,764","5,764","5,764",70.54,70.54,70.54,"8,171","8,171","8,171"
DC,2020-11-23,"2,297","2,297","2,297",78.58,78.58,78.58,"2,923","2,923","2,923"
DE,2020-11-23,"1,743","1,743","1,743",69.80,69.80,69.80,"2,497","2,497","2,497"
