state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-02-03,"92,537","92,483","92,591",13.10,13.07,13.14,"709,455","709,046","709,864"
CW,2021-02-04,"89,974","89,938","90,010",12.75,12.74,12.76,"708,842","708,474","709,211"
CW,2021-02-05,"87,321","87,282","87,361",12.40,12.38,12.41,"707,611","707,249","707,973"
CW,2021-02-06,"84,114","84,077","84,151",11.99,11.98,12.01,"704,396","704,044","704,748"
CW,2021-02-07,"82,744","82,707","82,780",11.87,11.82,11.92,"700,337","699,741","700,932"
CW,2021-02-08,"82,220","82,184","82,255",11.78,11.77,11.79,"701,406","701,050","701,761"
CW,2021-02-09,"81,038","81,006","81,070",11.53,11.52,11.54,"705,782","705,466","706,098"
CW,2021-02-10,"78,169","78,127","78,211",11.10,11.07,11.13,"707,460","707,135","707,784"
CW,2021-02-11,"74,972","74,941","75,002",10.65,10.64,10.67,"706,861","706,554","707,168"
CW,2021-02-12,"72,144","72,111","72,176",10.28,10.26,10.30,"704,776","704,465","705,087"
CW,2021-02-13,"69,773","69,703","69,843",10.00,9.92,10.08,"701,083","700,436","701,730"
CW,2021-02-14,"68,061","67,805","68,317",9.79,9.50,10.09,"698,036","696,072","700,001"
CW,2021-02-15,"67,520","67,473","67,567",9.73,9.69,9.77,"697,312","696,975","697,650"
CW,2021-02-16,"67,052","67,016","67,089",9.62,9.59,9.65,"700,282","699,991","700,572"
CW,2021-02-17,"65,835","65,805","65,866",9.40,9.37,9.43,"703,433","703,138","703,728"
CW,2021-02-18,"63,486","63,457","63,514",9.06,9.03,9.08,"704,093","703,781","704,404"
CW,2021-02-19,"61,743","61,705","61,781",8.81,8.78,8.84,"703,913","703,629","704,197"
CW,2021-02-20,"59,316","59,282","59,350",8.50,8.46,8.54,"700,920","700,467","701,374"
CW,2021-02-21,"58,549","58,515","58,584",8.42,8.39,8.46,"698,290","697,978","698,603"
CW,2021-02-22,"58,842","58,818","58,866",8.42,8.39,8.45,"701,918","701,699","702,138"
CW,2021-02-23,"58,253","58,221","58,285",8.28,8.25,8.32,"706,394","706,159","706,628"
CW,2021-02-24,"56,374","56,341","56,407",8.01,7.92,8.10,"707,080","706,005","708,155"
CW,2021-02-25,"54,575","54,440","54,710",7.76,7.61,7.91,"706,309","705,494","707,124"
CW,2021-02-26,"52,501","52,341","52,660",7.47,7.29,7.66,"705,517","704,550","706,485"
CW,2021-02-27,"50,540","50,355","50,725",7.22,7.01,7.43,"702,944","701,891","703,997"
CW,2021-02-28,"49,662","49,475","49,849",7.13,6.91,7.35,"699,470","698,372","700,569"
CW,2021-03-01,"49,771","49,594","49,949",7.15,6.94,7.35,"699,737","698,705","700,769"
CW,2021-03-02,"49,166","49,009","49,324",7.03,6.84,7.21,"702,896","701,987","703,804"
CW,2021-03-03,"47,684","47,540","47,828",6.79,6.62,6.96,"705,171","704,326","706,017"
CW,2021-03-04,"46,257","45,998","46,515",6.61,6.32,6.91,"702,594","701,556","703,631"
CW,2021-03-05,"44,783","44,295","45,271",6.45,5.84,7.05,"698,560","695,343","701,777"
AK,2021-02-03,42,42,42,2.85,2.85,2.85,"1,475","1,475","1,475"
AL,2021-02-03,"1,843","1,843","1,843",13.19,13.19,13.19,"13,968","13,968","13,968"
AR,2021-02-03,812,812,812,10.55,10.55,10.55,"7,696","7,696","7,696"
AZ,2021-02-03,"3,249","3,249","3,249",22.33,22.33,22.33,"14,574","14,574","14,574"
CA,2021-02-03,"13,971","13,971","13,971",22.25,22.25,22.25,"62,799","62,799","62,799"
CO,2021-02-03,616,616,616,6.09,6.09,6.09,"10,110","10,110","10,110"
CT,2021-02-03,977,977,977,12.55,12.55,12.55,"7,783","7,783","7,783"
DC,2021-02-03,322,322,322,10.77,10.77,10.77,"2,991","2,991","2,991"
DE,2021-02-03,321,321,321,12.32,12.32,12.32,"2,606","2,606","2,606"
FL,2021-02-03,"6,364","6,364","6,364",12.37,12.37,12.37,"52,452","52,452","52,452"
GA,2021-02-03,"4,263","4,263","4,263",21.90,21.90,21.90,"19,462","19,462","19,462"
HI,2021-02-03,86,86,86,3.46,3.46,3.46,"2,488","2,488","2,488"
IA,2021-02-03,370,370,370,4.89,4.89,4.89,"7,669","7,659","7,679"
ID,2021-02-03,207,207,207,6.40,6.40,6.40,"3,235","3,235","3,235"
IL,2021-02-03,"2,434","2,434","2,434",8.40,8.40,8.40,"28,986","28,986","28,986"
IN,2021-02-03,"1,495","1,495","1,495",9.03,9.03,9.03,"16,561","16,561","16,561"
KS,2021-02-03,581,581,581,7.39,7.39,7.39,"7,865","7,865","7,865"
KY,2021-02-03,"1,319","1,319","1,319",10.97,10.97,10.97,"12,019","12,019","12,019"
LA,2021-02-03,"1,121","1,121","1,121",9.03,9.03,9.03,"12,651","12,651","12,651"
MA,2021-02-03,"1,425","1,425","1,425",8.34,8.34,8.34,"17,085","17,085","17,085"
MD,2021-02-03,"1,678","1,642","1,714",17.23,17.23,17.23,"9,738","9,448","10,028"
ME,2021-02-03,181,181,181,6.33,6.33,6.33,"2,861","2,861","2,861"
MI,2021-02-03,"1,363","1,363","1,363",6.50,6.50,6.50,"20,973","20,973","20,973"
MN,2021-02-03,467,467,467,4.94,4.94,4.94,"9,462","9,462","9,462"
MS,2021-02-03,879,879,879,11.23,11.23,11.23,"7,826","7,826","7,826"
AK,2021-02-04,42,42,42,2.87,2.87,2.87,"1,461","1,461","1,461"
AL,2021-02-04,"1,761","1,761","1,761",12.61,12.61,12.61,"13,964","13,964","13,964"
AR,2021-02-04,802,801,802,10.48,10.48,10.48,"7,646","7,646","7,646"
AZ,2021-02-04,"3,122","3,122","3,122",21.40,21.34,21.46,"14,614","14,604","14,624"
CA,2021-02-04,"13,519","13,519","13,519",21.67,21.67,21.67,"62,393","62,393","62,393"
CO,2021-02-04,609,609,609,6.03,6.03,6.03,"10,102","10,102","10,102"
CT,2021-02-04,941,941,941,12.07,12.07,12.07,"7,793","7,793","7,793"
DC,2021-02-04,324,324,324,10.83,10.83,10.83,"2,991","2,991","2,991"
DE,2021-02-04,301,301,301,11.50,11.50,11.50,"2,618","2,618","2,618"
FL,2021-02-04,"6,148","6,147","6,149",11.96,11.96,11.96,"52,405","52,405","52,405"
GA,2021-02-04,"4,090","4,089","4,091",21.00,20.84,21.16,"19,478","19,445","19,511"
HI,2021-02-04,86,86,86,3.45,3.45,3.45,"2,493","2,493","2,493"
IA,2021-02-04,359,359,359,4.74,4.74,4.74,"7,669","7,669","7,669"
ID,2021-02-04,196,196,196,6.09,6.09,6.09,"3,221","3,221","3,221"
