state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PA,8,183,28182,185,22637,208,821,208,2593,178,180,181,125,173,785,190,410,182,24,190,8,182,3254,165,0.7052728692072955,185,19876,28182,0.036268056721296994,208,821,22637,0.024306294798098076,185,685,28182,0.052550706822372464,157,171,3254,0.7539975399753998,159,2452,3252,2020-09-17
PR,5,68,9545,68,5213,68,400,68,469,68,63,67,52,67,363,67,257,67,37,67,6,67,692,68,0.546149816657936,68,5213,9545,0.07673124880107424,68,400,5213,0.041906757464641176,68,400,9545,0.09104046242774566,67,63,692,0.6777456647398844,68,469,692,2020-09-17
RI,3,13,2143,13,1885,13,78,13,149,13,9,13,9,13,76,13,75,13,2,13,2,13,156,13,0.8796080261315913,13,1885,2143,0.041379310344827586,13,78,1885,0.036397573495100324,13,78,2143,0.057692307692307696,13,9,156,0.9551282051282052,13,149,156,2020-09-17
SC,3,76,10143,82,7759,82,781,82,897,78,204,78,185,78,779,80,638,80,2,80,1,80,1312,77,0.7649610568865227,82,7759,10143,0.10065730119860807,82,781,7759,0.07699891550823228,82,781,10143,0.15396341463414634,76,202,1312,0.6814024390243902,77,894,1312,2020-09-17
SD,1,54,2250,53,1378,56,150,56,80,38,24,36,24,33,121,49,105,46,26,49,26,46,94,32,0.6008888888888889,53,1352,2250,0.10885341074020319,56,150,1378,0.06666666666666667,53,150,2250,0.1595744680851064,28,15,94,0.6410256410256411,28,50,78,2020-09-17
TN,4,102,17646,115,11841,115,803,105,1448,116,225,101,204,101,733,104,627,104,70,104,68,104,2027,117,0.6882934534604809,112,11765,17093,0.07759162303664921,96,741,9550,0.05268396729470316,93,741,14065,0.1337099811676083,95,213,1593,0.7309644670050761,114,1440,1970,2020-09-17
TX,99,549,65847,564,44590,565,3902,567,4797,528,1154,536,1037,536,3828,557,3074,557,73,557,50,557,6522,520,0.6795909347233018,563,44590,65613,0.0872103466858272,564,3884,44536,0.059064034167768606,563,3886,65793,0.16299151888974556,512,1057,6485,0.7347972972972973,519,4785,6512,2020-09-17
UT,4,53,5291,52,3010,53,177,53,350,44,61,43,59,43,161,50,145,49,3,50,2,49,551,41,0.5588735588735588,52,2957,5291,0.05880398671096346,53,177,3010,0.03345303345303345,52,177,5291,0.10526315789473684,40,58,551,0.6116152450090744,40,337,551,2020-09-17
VA,17,92,16758,89,10461,90,1041,96,980,88,234,87,143,86,908,89,582,88,7,89,5,88,1426,84,0.6210168277837451,89,10407,16758,0.09536653501589443,89,990,10381,0.056763575204228735,88,945,16648,0.15568022440392706,83,222,1426,0.6704067321178121,84,956,1426,2020-09-17
VI,0,2,188,2,101,2,3,2,8,2,0,2,0,2,3,2,3,2,0,2,0,2,20,2,0.5372340425531915,2,101,188,0.0297029702970297,2,3,101,0.015957446808510637,2,3,188,0.0,2,0,20,0.4,2,8,20,2020-09-17
VT,0,16,1258,16,709,16,2,16,65,16,0,16,0,16,2,16,2,16,0,16,0,16,105,16,0.5635930047694754,16,709,1258,0.0028208744710860366,16,2,709,0.001589825119236884,16,2,1258,0.0,16,0,105,0.6190476190476191,16,65,105,2020-09-17
WA,6,91,10120,81,8877,96,389,97,862,78,82,76,68,74,364,87,247,84,5,87,3,84,916,63,0.6139328063241106,81,6213,10120,0.043821110735608876,96,389,8877,0.02924901185770751,81,296,10120,0.0611353711790393,58,56,916,0.675764192139738,60,619,916,2020-09-17
WI,0,136,12243,129,7236,130,595,136,804,130,129,131,111,131,589,134,432,133,5,134,0,133,1506,129,0.5905415339377603,129,7230,12243,0.07863460475400774,130,569,7236,0.04623049906068774,129,566,12243,0.08565737051792828,129,129,1506,0.5338645418326693,129,804,1506,2020-09-17
MS,9,88,7221,94,4514,98,521,99,444,68,143,69,139,68,449,94,410,91,1,94,1,91,496,65,0.6114111618889351,94,4415,7221,0.1154186973859105,98,521,4514,0.07062733693394267,94,510,7221,0.25557809330628806,63,126,493,0.8795918367346939,64,431,490,2020-09-17
MT,0,65,2413,61,1887,65,110,65,112,60,20,61,19,59,109,63,97,59,1,63,1,59,165,58,0.7128056361375881,61,1720,2413,0.05829358770535241,65,110,1887,0.043928719436386245,61,106,2413,0.09815950920245399,57,16,163,0.5766871165644172,57,94,163,2020-09-17
NC,137,121,22510,122,15930,122,1087,122,1763,116,327,117,278,116,1054,119,699,117,32,119,5,117,2357,116,0.7076854731230564,122,15930,22510,0.0683389915755061,121,1087,15906,0.04834119007382371,121,1087,22486,0.13873568095036062,116,327,2357,0.7479847263470514,116,1763,2357,2020-09-17
ND,2,47,2273,47,1575,47,149,47,142,45,19,47,19,47,147,47,119,47,2,47,1,47,197,45,0.6929168499780026,47,1575,2273,0.0946031746031746,47,149,1575,0.06555213374395072,47,149,2273,0.07106598984771574,45,14,197,0.7208121827411168,45,142,197,2020-09-17
NE,0,88,5712,92,3474,92,218,91,387,81,70,77,67,77,204,87,177,82,14,88,10,83,674,82,0.6081932773109243,92,3474,5712,0.06275187104202648,91,218,3474,0.03825903825903826,91,218,5698,0.10385756676557864,77,70,674,0.5741839762611276,81,387,674,2020-09-17
NH,1,30,3267,30,2105,30,36,30,145,30,6,30,2,30,35,30,10,30,1,30,0,30,282,30,0.6443220079583716,30,2105,3267,0.0171021377672209,30,36,2105,0.011019283746556474,30,36,3267,0.02127659574468085,30,6,282,0.5141843971631206,30,145,282,2020-09-17
NJ,51,91,21999,90,15548,92,641,92,1138,89,85,88,54,88,590,90,258,90,10,90,5,90,2043,87,0.6833492431474157,90,15033,21999,0.04122716748134808,92,641,15548,0.027273966998499932,90,600,21999,0.041605482134116495,87,85,2043,0.5531081742535487,87,1130,2043,2020-09-17
NM,2,48,3520,49,2182,48,102,49,278,47,34,46,33,46,94,47,60,47,8,47,0,47,395,45,0.6220068415051311,48,2182,3508,0.04674610449129239,48,102,2182,0.028977272727272727,49,102,3520,0.08762886597938144,44,34,388,0.7037974683544304,45,278,395,2020-09-17
NV,20,58,8479,59,5856,60,495,60,581,57,133,56,121,56,491,58,371,57,4,58,1,57,839,57,0.6906474820143885,59,5856,8479,0.08452868852459017,60,495,5856,0.05837952588748673,59,495,8479,0.15852205005959474,56,133,839,0.6924910607866508,57,581,839,2020-09-17
NY,27,143,45118,155,35150,158,1486,166,2851,132,230,135,139,130,1398,152,632,142,61,152,24,142,5012,125,0.6847475713047151,154,30802,44983,0.0397724039829303,158,1398,35150,0.028436544173057316,155,1283,45118,0.037843551797040166,117,179,4730,0.575946733250104,121,2768,4806,2020-09-17
OH,19,90,30237,209,19782,209,1021,209,2445,192,298,191,198,191,992,196,587,194,28,196,6,194,3914,193,0.6542315705923206,209,19782,30237,0.051848466382287225,208,1021,19692,0.0338876165820306,208,1021,30129,0.07637109174782163,189,298,3902,0.6246806336228922,192,2445,3914,2020-09-17
OK,3,133,9264,131,5643,131,613,134,715,129,218,133,210,133,602,134,492,134,11,134,9,134,1064,130,0.6091321243523317,131,5643,9264,0.09782030834662414,131,552,5643,0.05958549222797927,131,552,9264,0.19924812030075187,130,212,1064,0.6738925541941565,127,715,1061,2020-09-17
OR,0,50,6163,58,4391,59,189,60,442,51,43,50,34,50,164,53,100,53,12,53,4,53,709,47,0.7105305857536914,58,4379,6163,0.04304258710999772,59,189,4391,0.03050462437124777,58,188,6163,0.05923836389280677,46,42,709,0.61212976022567,47,434,709,2020-09-17
AK,0,19,1063,18,960,24,57,24,67,15,14,21,13,21,56,22,35,22,0,22,0,22,45,8,0.5362182502351834,18,570,1063,0.059375,24,57,960,0.03762935089369708,18,40,1063,0.044444444444444446,8,2,45,0.6444444444444445,8,29,45,2020-09-17
AL,10,110,14961,110,10285,110,968,110,1224,110,302,110,274,110,953,110,794,110,15,110,9,110,1472,110,0.687454047189359,110,10285,14961,0.09457075656605253,108,965,10204,0.0650708024275118,108,965,14830,0.20656634746922026,108,302,1462,0.8315217391304348,110,1224,1472,2020-09-17
AR,1,93,8886,95,5944,98,459,98,707,85,204,82,193,81,452,92,373,90,7,92,3,90,960,79,0.6580013504388926,95,5847,8886,0.0772207267833109,98,459,5944,0.05120414134593743,95,455,8886,0.20523560209424083,75,196,955,0.7171189979123174,78,687,958,2020-09-17
AZ,1,85,12314,85,9662,94,652,96,771,68,99,74,88,73,495,84,303,96,132,84,119,83,1312,58,0.6501542959233393,84,8006,12314,0.06737735458497206,94,651,9662,0.037761897027773265,85,465,12314,0.06086286594761171,55,79,1298,0.4839939024390244,58,635,1312,2020-09-17
CA,25,386,62405,388,42909,389,3575,388,4776,368,967,372,821,369,3437,381,2568,379,58,381,28,379,7100,368,0.6853136767887189,388,42767,62405,0.08349682361733932,388,3575,42816,0.05737994350282486,387,3575,62304,0.13619718309859155,366,967,7100,0.6726760563380282,366,4776,7100,2020-09-17
CO,3,82,10872,96,6937,97,263,97,719,78,76,78,53,76,246,86,143,83,9,86,4,83,1209,72,0.6375091979396615,96,6931,10872,0.03791264235260199,97,263,6937,0.02419058130978661,96,263,10872,0.0633861551292744,69,76,1199,0.587262200165426,71,710,1209,2020-09-17
CT,3,29,8077,29,5934,29,168,30,497,29,24,29,18,29,164,29,74,29,4,29,2,29,1047,29,0.7346787173455491,29,5934,8077,0.028311425682507583,29,168,5934,0.02079980190664851,29,168,8077,0.022922636103151862,29,24,1047,0.47468958930276983,29,497,1047,2020-09-17
DC,9,12,3415,13,2789,13,142,13,244,11,24,11,24,11,124,13,91,13,18,13,7,13,337,11,0.8166910688140556,13,2789,3415,0.05091430620294012,13,142,2789,0.04158125915080527,13,142,3415,0.0712166172106825,11,24,337,0.7240356083086054,11,244,337,2020-09-17
DE,0,12,2598,12,1921,13,89,13,102,8,15,8,14,8,87,10,74,9,0,10,0,9,142,7,0.7047729022324866,12,1831,2598,0.0463300364393545,13,89,1921,0.034257120862201694,12,89,2598,0.1056338028169014,7,15,142,0.7183098591549296,7,102,142,2020-09-17
FL,79,253,80392,252,42743,253,2703,253,4385,252,757,252,639,252,2673,253,2446,253,30,252,23,252,5923,252,0.5294183500845855,252,42561,80392,0.06323842500526403,253,2703,42743,0.033622748532192256,252,2703,80392,0.12780685463447577,252,757,5923,0.740334290055715,252,4385,5923,2020-09-17
GA,12,134,17596,134,13263,136,2100,143,1551,106,493,113,410,113,1702,127,1286,126,92,127,41,126,1862,102,0.7493286097937261,133,13114,17501,0.15079544597753147,136,2000,13263,0.1113889520345533,134,1960,17596,0.23974082073434125,95,444,1852,0.8174946004319654,97,1514,1852,2020-09-17
HI,2,16,1735,15,1879,25,202,22,126,14,48,14,48,14,200,19,192,19,2,19,0,19,94,12,0.7279538904899135,15,1263,1735,0.11982881597717546,18,168,1402,0.09221902017291066,15,160,1735,0.30851063829787234,12,29,94,0.7340425531914894,12,69,94,2020-09-17
IA,1,123,8164,123,4734,123,318,123,465,123,82,122,74,122,312,123,267,123,6,123,1,123,692,122,0.5798628123468887,123,4734,8164,0.06717363751584284,123,318,4734,0.03895149436550711,123,318,8164,0.11849710982658959,121,82,692,0.6719653179190751,122,465,692,2020-09-17
ID,3,47,3927,47,1991,46,140,49,183,47,47,48,47,48,139,48,125,48,1,48,1,48,301,46,0.4750452547194207,44,1837,3867,0.07031642390758412,46,140,1991,0.035650623885918005,47,140,3927,0.15614617940199335,46,47,301,0.6079734219269103,46,183,301,2020-09-17
IL,18,170,29588,181,17789,185,1718,190,1723,145,363,150,270,149,1566,171,822,166,55,171,24,166,3320,131,0.5956476683937824,179,17244,28950,0.08999943785485412,185,1601,17789,0.055765851020684064,181,1650,29588,0.10410380205190102,129,345,3314,0.5042439484438855,127,1604,3181,2020-09-17
IN,0,148,17404,148,10224,149,776,149,1276,138,180,139,179,139,767,143,461,142,9,143,1,142,2311,138,0.5846357159273731,148,10175,17404,0.07589984350547731,149,776,10224,0.04458745116065272,148,776,17404,0.07788836001730852,138,180,2311,0.552141929900476,138,1276,2311,2020-09-17
KS,4,127,7634,127,4489,136,314,138,499,88,89,96,80,93,289,118,207,111,13,118,10,111,653,80,0.5651831429696731,126,4305,7617,0.06683168316831684,135,297,4444,0.03491896165502701,126,265,7589,0.0970724191063174,74,63,649,0.7629513343799058,78,486,637,2020-09-17
KY,4,111,13251,111,8498,112,509,111,1046,101,469,105,106,104,493,107,360,106,14,107,0,106,1525,107,0.6372349256659875,111,8444,13251,0.060009431737797686,111,509,8482,0.038458632414053645,110,509,13235,0.3091628213579433,105,469,1517,0.6859016393442623,101,1046,1525,2020-09-17
LA,10,186,13707,174,8865,177,598,209,1211,92,228,204,216,204,591,208,591,208,7,208,1,208,1810,89,0.6266870941854527,174,8590,13707,0.06774046150331277,173,593,8754,0.041285081240768094,170,559,13540,0.11564245810055866,85,207,1790,0.6546961325966851,89,1185,1810,2020-09-17
MA,3,83,18585,85,12723,85,319,85,907,78,63,77,47,77,306,82,149,81,13,82,3,81,1841,78,0.6845843422114608,85,12723,18585,0.02507270297885719,85,319,12723,0.017164379876244282,85,319,18585,0.034220532319391636,77,63,1841,0.4926670287887018,78,907,1841,2020-09-17
MD,3,53,10834,53,8316,53,694,51,892,50,126,50,81,50,671,51,320,51,10,51,5,51,1267,49,0.7675835333210264,53,8316,10834,0.08386706948640484,51,694,8275,0.06436653682062697,51,694,10782,0.09944751381215469,49,126,1267,0.7000789265982637,49,887,1267,2020-09-17
ME,0,34,3046,35,1998,36,36,36,175,33,9,32,5,30,36,33,25,32,0,33,0,32,270,30,0.6533158240315168,35,1990,3046,0.018018018018018018,36,36,1998,0.011818778726198293,35,36,3046,0.02631578947368421,28,7,266,0.6370370370370371,30,172,270,2020-09-17
MI,0,126,23470,149,16933,150,521,150,1488,127,122,147,102,147,498,148,327,148,14,148,7,148,2139,125,0.713890072432893,149,16755,23470,0.030768322211067147,150,521,16933,0.0221985513421389,149,521,23470,0.04394576905095839,125,94,2139,0.6956521739130435,125,1488,2139,2020-09-17
MN,4,129,10837,129,7159,129,368,129,653,129,102,129,91,129,354,129,276,129,14,129,9,129,952,129,0.6606071791086094,129,7159,10837,0.05140382735018857,129,368,7159,0.03395773738119406,129,368,10837,0.10714285714285714,129,102,952,0.6859243697478992,129,653,952,2020-09-17
MO,7,123,19762,126,12221,129,987,136,1454,128,339,126,311,125,960,132,776,129,27,132,14,129,2279,127,0.6059103329622508,126,11974,19762,0.07249815890679977,129,886,12221,0.04432749721688088,126,876,19762,0.14874945151382185,123,339,2279,0.6371215445370777,126,1452,2279,2020-09-17
WV,5,60,6288,60,4298,60,232,60,460,60,67,60,57,60,229,60,168,60,3,60,1,60,658,60,0.6835241730279898,60,4298,6288,0.05397859469520707,60,232,4298,0.03689567430025445,60,232,6288,0.10182370820668693,60,67,658,0.6990881458966566,60,460,658,2020-09-17
