state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
GA,28,120,22,36,112,22,7,167,22149,170,17378,170,2118,167,357,170,121,166,7,167,46,167,2239,170,559,167,512,170,2062,167,1782,170,56,167,11,167,2717,170,0.7845952413201499,170,17378,22149,0.12325418994413408,167,2118,17184,0.09692476661175178,167,2118,21852,0.20999248685199098,167,559,2662,0.8240706661759293,170,2239,2717,2020-11-14
HI,1,23,0,2,22,0,0,24,2566,23,1699,24,88,24,9,24,10,24,0,24,0,24,142,24,24,24,20,24,86,24,75,24,2,24,0,24,216,24,0.6582229150428682,23,1689,2566,0.05179517363154797,24,88,1699,0.034294621979735,23,88,2566,0.1111111111111111,24,24,216,0.6574074074074074,24,142,216,2020-11-14
IA,10,91,25,13,88,25,8,124,8391,126,5688,126,1557,124,239,126,33,124,2,124,44,124,562,126,298,124,297,126,1544,124,1510,126,13,124,7,124,701,126,0.6778691455130497,126,5688,8391,0.27768860353130015,124,1557,5607,0.18786196911196912,124,1557,8288,0.4363103953147877,124,298,683,0.8017118402282454,126,562,701,2020-11-14
ID,8,40,1,10,38,1,6,48,3903,49,2249,49,413,48,56,49,6,48,0,48,1,48,222,49,91,48,89,49,410,48,407,49,3,48,2,48,311,49,0.5762234178836793,49,2249,3903,0.18901601830663617,48,413,2185,0.10803034266283024,48,413,3823,0.30434782608695654,48,91,299,0.7138263665594855,49,222,311,2020-11-14
IL,40,145,12,41,144,12,29,192,31479,197,21949,197,6082,192,702,197,569,192,8,192,25,192,2562,197,1194,192,1084,197,6011,192,5151,197,71,192,32,192,3856,197,0.697258489786842,197,21949,31479,0.28005709812589213,192,6082,21717,0.19592178590986695,192,6082,31043,0.31587301587301586,192,1194,3780,0.6644190871369294,197,2562,3856,2020-11-14
IN,26,132,3,28,130,3,4,159,18779,161,12837,161,3054,159,338,161,264,159,10,159,5,159,1725,161,713,159,638,161,3029,159,2523,161,25,159,9,159,2215,160,0.6835827253847383,161,12837,18779,0.24043457723193198,159,3054,12702,0.16414942219833378,159,3054,18605,0.32978723404255317,158,713,2162,0.7787810383747178,160,1725,2215,2020-11-14
KS,43,98,3,53,88,3,16,141,8456,144,5293,144,1187,141,172,144,91,141,5,141,3,141,684,144,284,141,265,144,1178,141,1000,144,9,141,6,141,850,144,0.6259460737937559,144,5293,8456,0.2260952380952381,141,1187,5250,0.14217271529524494,141,1187,8349,0.34424242424242424,141,284,825,0.8047058823529412,144,684,850,2020-11-14
KY,3,112,2,8,107,2,30,115,13859,117,9864,117,1644,115,354,117,125,115,3,115,3,115,1227,117,364,115,371,117,1615,115,1457,117,29,115,8,115,1602,117,0.7117396637564037,117,9864,13859,0.16873652878990045,115,1644,9743,0.12018422399298194,115,1644,13679,0.2336328626444159,115,364,1558,0.7659176029962547,117,1227,1602,2020-11-14
LA,32,181,8,38,175,8,12,212,15547,220,10662,220,929,219,170,214,26,214,4,212,3,212,1297,220,268,219,261,219,914,219,887,219,15,219,9,219,1823,220,0.6857914710233486,220,10662,15547,0.08728741896081932,219,929,10643,0.05984667912130387,219,929,15523,0.14701042238069117,219,268,1823,0.7114646187602852,220,1297,1823,2020-11-14
MA,5,96,1,5,96,1,17,101,21822,102,15716,102,957,101,143,102,175,101,3,101,4,101,1049,102,212,101,179,102,937,101,753,102,20,101,14,101,1970,102,0.7201906333058381,102,15716,21822,0.061216657071579354,101,957,15633,0.04411357979164746,101,957,21694,0.10905349794238683,101,212,1944,0.5324873096446701,102,1049,1970,2020-11-14
MD,9,47,1,9,47,1,8,56,11708,57,9169,57,1590,56,199,57,315,56,2,56,10,56,1031,57,325,56,269,57,1570,56,1141,57,21,56,13,56,1315,56,0.7831397335155449,57,9169,11708,0.17457180500658762,56,1590,9108,0.1370926021727884,56,1590,11598,0.2547021943573668,55,325,1276,0.779467680608365,56,1025,1315,2020-11-14
ME,9,22,8,8,23,8,1,38,3252,39,2290,39,128,38,16,39,35,38,0,38,1,38,244,39,40,38,41,39,126,38,93,39,2,38,1,38,327,39,0.7041820418204182,39,2290,3252,0.05638766519823789,38,128,2270,0.03972687771570453,38,128,3222,0.12618296529968454,38,40,317,0.746177370030581,39,244,327,2020-11-14
MI,14,145,3,18,141,3,25,159,23711,162,18812,162,3782,159,483,162,223,159,5,159,11,158,2170,162,788,159,743,162,3755,159,3393,162,27,159,17,159,2625,162,0.7933870355531188,162,18812,23711,0.20182507070814878,159,3782,18739,0.1603561585753657,159,3782,23585,0.30331023864511164,159,788,2598,0.8266666666666667,162,2170,2625,2020-11-14
MN,28,101,2,29,100,2,74,130,10837,131,8064,131,1956,130,233,131,134,130,4,130,6,130,828,131,379,130,369,131,1921,130,1763,131,35,130,26,130,1014,131,0.7441173756574698,131,8064,10837,0.24961715160796324,130,1956,7836,0.18658780883334924,130,1956,10483,0.39397089397089397,130,379,962,0.8165680473372781,131,828,1014,2020-11-14
MO,52,83,4,65,70,4,28,135,20370,139,14083,139,2831,135,363,139,230,135,5,135,22,135,1678,139,709,135,654,139,2743,135,2478,139,88,135,50,135,2134,139,0.6913598429062346,139,14083,20370,0.20412430600620088,135,2831,13869,0.1407827340991596,135,2831,20109,0.3448443579766537,135,709,2056,0.7863167760074976,139,1678,2134,2020-11-14
MS,16,88,2,23,81,2,7,104,8732,106,5760,106,905,104,106,106,46,104,1,104,3,103,689,106,240,104,190,106,886,104,731,106,19,104,11,104,867,106,0.6596426935409986,106,5760,8732,0.15846611801786026,104,905,5711,0.10460009246417014,104,905,8652,0.2833530106257379,104,240,847,0.7946943483275664,106,689,867,2020-11-14
MT,19,46,1,19,46,1,20,65,2929,66,2028,66,484,65,85,66,27,65,1,65,2,65,163,66,84,65,85,66,480,65,455,66,4,65,3,65,228,66,0.6923864800273131,66,2028,2929,0.2400793650793651,65,484,2016,0.16695412211107277,65,484,2899,0.3783783783783784,65,84,222,0.7149122807017544,66,163,228,2020-11-14
NC,5,117,4,8,114,4,17,122,22957,126,18047,126,2107,122,210,126,325,122,1,122,26,122,1930,126,435,122,400,126,2049,122,1520,126,58,122,10,122,2495,126,0.7861218800365901,126,18047,22957,0.11797973010806877,122,2107,17859,0.0931064958020327,122,2107,22630,0.17871815940838126,122,435,2434,0.7735470941883767,126,1930,2495,2020-11-14
ND,24,23,3,24,23,3,5,49,2395,50,1855,50,410,49,46,48,5,46,0,49,1,49,77,48,60,49,61,50,406,49,394,50,4,49,2,49,85,48,0.7745302713987474,50,1855,2395,0.2236770321876705,49,410,1833,0.1730688054031237,49,410,2369,0.32098765432098764,47,26,81,0.9058823529411765,48,77,85,2020-11-14
NE,16,82,0,31,67,0,7,98,4923,98,3411,98,1045,98,147,98,56,98,4,98,1,98,428,98,248,98,231,98,1032,98,981,98,13,98,9,98,543,98,0.6928702010968921,98,3411,4923,0.306361770741718,98,1045,3411,0.2122689417022141,98,1045,4923,0.4567219152854512,98,248,543,0.7882136279926335,98,428,543,2020-11-14
NH,5,24,1,6,23,1,11,30,3158,30,2250,30,135,30,19,30,33,30,0,30,1,30,169,30,34,30,24,30,135,30,88,30,0,30,0,30,282,30,0.7124762507916402,30,2250,3158,0.06,30,135,2250,0.04274857504749842,30,135,3158,0.12056737588652482,30,34,282,0.599290780141844,30,169,282,2020-11-14
NJ,11,69,2,10,68,4,93,81,20365,82,15336,82,2536,81,342,82,213,81,4,81,3,81,1488,82,398,81,375,82,2503,81,2232,82,33,81,13,81,2276,82,0.7530567149521238,82,15336,20365,0.16640419947506563,81,2536,15240,0.12543898699114606,81,2536,20217,0.17736185383244207,81,398,2244,0.6537785588752196,82,1488,2276,2020-11-14
NM,18,32,1,20,30,1,11,49,4315,51,3174,51,772,50,109,51,25,50,1,50,0,50,385,51,201,50,181,51,754,50,685,51,18,50,8,50,415,51,0.7355735805330244,51,3174,4315,0.24751522924014108,50,772,3119,0.18346007604562736,50,772,4208,0.5114503816793893,50,201,393,0.927710843373494,51,385,415,2020-11-14
NV,7,54,0,10,51,0,23,61,8635,61,6840,61,1377,61,144,61,150,61,1,61,5,61,723,61,265,61,245,61,1371,61,1207,61,6,61,3,61,871,61,0.7921250723798494,61,6840,8635,0.2013157894736842,61,1377,6840,0.15946728430804863,61,1377,8635,0.30424799081515497,61,265,871,0.8300803673938002,61,723,871,2020-11-14
NY,16,167,12,15,168,12,83,185,57310,195,43021,195,3616,186,474,195,356,186,1,186,21,186,4131,195,567,186,477,195,3554,186,2658,195,62,186,20,186,6878,194,0.7506717850287908,195,43021,57310,0.08458281677621576,186,3616,42751,0.06383729962573265,186,3616,56644,0.08411214953271028,185,567,6741,0.6006106426286711,194,4131,6878,2020-11-14
OH,23,192,6,36,179,6,62,217,33272,221,23945,221,4193,218,602,221,358,218,9,218,91,218,3093,221,972,218,926,221,4106,218,3709,221,87,218,31,218,4021,221,0.7196742005289734,221,23945,33272,0.17636172450052576,218,4193,23775,0.12704905614641093,218,4193,33003,0.24489795918367346,218,972,3969,0.769211638895797,221,3093,4021,2020-11-14
OK,48,92,11,57,83,11,34,149,11334,151,8009,151,1412,149,317,151,101,149,6,149,20,149,914,151,367,149,382,151,1378,149,1351,151,34,149,33,149,1111,151,0.7066349038291865,151,8009,11334,0.18153767035227564,149,1412,7778,0.12834030176331576,149,1412,11002,0.35186960690316393,149,367,1043,0.8226822682268227,151,914,1111,2020-11-14
OR,3,59,2,5,57,2,8,62,6867,64,5022,64,501,62,56,64,72,62,0,62,32,62,525,64,107,62,93,64,489,62,386,64,12,62,3,62,805,64,0.7313237221494102,64,5022,6867,0.101355452154562,62,501,4943,0.07482078853046595,62,501,6696,0.1377091377091377,62,107,777,0.6521739130434783,64,525,805,2020-11-14
PA,27,192,6,28,191,6,44,219,36553,225,28042,225,4042,219,460,225,506,219,7,219,35,219,3073,225,855,219,797,225,3973,219,3310,225,69,219,36,219,3749,224,0.7671600142259185,225,28042,36553,0.1451867816091954,219,4042,27840,0.11168213969938108,219,4042,36192,0.23495465787304204,218,855,3639,0.81968524939984,224,3073,3749,2020-11-14
PR,8,53,8,9,52,8,3,67,9401,69,5383,69,590,67,41,68,66,65,1,67,20,64,461,69,85,67,77,68,559,67,451,68,31,67,7,67,674,69,0.5725986597170514,69,5383,9401,0.11359260685406238,67,590,5194,0.06462920363676197,67,590,9129,0.13687600644122383,67,85,621,0.6839762611275965,69,461,674,2020-11-14
RI,2,12,1,2,12,1,7,14,2299,15,2033,14,311,14,29,15,0,14,0,14,0,14,131,15,24,14,26,15,306,14,310,15,5,14,5,14,168,15,0.8842975206611571,14,2033,2299,0.15620291310899045,13,311,1991,0.1393993724787091,14,311,2231,0.15584415584415584,14,24,154,0.7797619047619048,15,131,168,2020-11-14
SC,20,62,2,27,55,2,6,82,11087,84,9047,84,832,82,84,84,230,82,0,82,2,82,1015,84,212,82,204,84,825,82,686,84,7,82,4,82,1304,84,0.8160007215657977,84,9047,11087,0.0930024591996423,82,832,8946,0.07616955048979218,82,832,10923,0.16838760921366164,82,212,1259,0.7783742331288344,84,1015,1304,2020-11-14
SD,12,48,3,14,46,3,105,60,2639,63,1718,63,581,60,67,63,12,60,0,60,1,60,179,63,96,60,103,63,573,60,567,63,8,60,2,60,216,63,0.6510041682455475,63,1718,2639,0.35063367531683765,60,581,1657,0.22874015748031495,60,581,2540,0.48,60,96,200,0.8287037037037037,63,179,216,2020-11-14
TN,16,99,32,26,89,32,18,115,19975,147,14217,136,1954,115,242,115,132,115,1,115,5,115,1734,144,494,115,464,115,1940,115,1709,115,14,115,7,115,2190,147,0.7532185430463576,136,14217,18875,0.1459189007542379,115,1954,13391,0.1109848915142565,115,1954,17606,0.24638403990024937,115,494,2005,0.8129395218002813,144,1734,2133,2020-11-14
TX,128,460,0,147,441,0,163,587,74958,586,55506,588,8875,588,1291,588,872,588,23,587,61,587,6407,588,2250,588,2131,588,8750,588,7849,588,125,588,80,588,7490,585,0.7404946770191307,586,55506,74958,0.15989262422080497,588,8875,55506,0.1183996371301262,586,8875,74958,0.30040053404539385,585,2250,7490,0.8554072096128171,585,6407,7490,2020-11-14
UT,6,49,1,6,49,1,16,55,5963,56,3644,56,555,55,73,56,11,55,7,55,1,55,480,56,182,55,173,56,540,55,519,56,15,55,0,55,638,56,0.6111017943987925,56,3644,5963,0.1544670192040078,55,555,3593,0.09453244762391415,55,555,5871,0.2898089171974522,55,182,628,0.7523510971786834,56,480,638,2020-11-14
VA,30,72,3,41,61,3,27,102,18458,105,12983,105,1438,102,151,105,232,102,2,102,19,102,1420,105,305,102,254,105,1419,102,1043,105,19,102,6,102,2084,105,0.7033806479575252,105,12983,18458,0.11181959564541213,102,1438,12860,0.0790674657722549,102,1438,18187,0.15113974231912786,102,305,2018,0.6813819577735125,105,1420,2084,2020-11-14
VI,1,1,0,2,0,0,0,2,168,2,106,2,1,2,0,2,0,2,0,2,0,2,13,2,1,2,1,2,1,2,1,2,0,2,0,2,20,2,0.6309523809523809,2,106,168,0.009433962264150943,2,1,106,0.005952380952380952,2,1,168,0.05,2,1,20,0.65,2,13,20,2020-11-14
VT,1,14,1,1,14,1,0,15,790,16,451,16,13,15,6,16,0,15,0,15,0,15,33,16,3,15,3,16,13,15,13,16,0,15,0,15,69,16,0.5708860759493671,16,451,790,0.030303030303030304,15,13,429,0.017287234042553192,15,13,752,0.04838709677419355,15,3,62,0.4782608695652174,16,33,69,2020-11-14
WA,11,87,2,13,85,2,11,91,13766,100,9455,100,793,98,72,100,96,98,0,98,15,98,969,100,187,98,169,100,787,98,670,100,6,98,3,98,1334,100,0.6868371349702165,100,9455,13766,0.08469507636441312,98,793,9363,0.058163414991931936,98,793,13634,0.14253048780487804,98,187,1312,0.7263868065967016,100,969,1334,2020-11-14
WI,54,89,3,65,78,3,17,143,13728,146,9570,144,2553,141,508,146,150,143,8,143,5,143,1173,144,477,141,475,144,2530,141,2452,144,23,141,8,141,1644,146,0.7126899016979446,144,9570,13428,0.27478204714239585,141,2553,9291,0.19555725775564917,141,2553,13055,0.30518234165067176,141,477,1563,0.7135036496350365,144,1173,1644,2020-11-14
WV,15,44,4,17,42,4,5,59,6318,63,4683,63,485,59,49,63,40,59,0,59,0,59,537,63,138,59,137,63,482,59,447,63,3,59,3,59,653,63,0.7412155745489079,63,4683,6318,0.10584897424705368,59,485,4582,0.07928723230341671,59,485,6117,0.22961730449251247,59,138,601,0.8223583460949464,63,537,653,2020-11-14
WY,7,21,2,8,20,2,1,28,1611,30,839,30,209,28,45,30,16,28,2,28,1,28,60,30,35,28,34,30,207,28,197,30,2,28,2,28,126,30,0.520794537554314,30,839,1611,0.25394896719319565,28,209,823,0.1336317135549872,28,209,1564,0.29411764705882354,28,35,119,0.47619047619047616,30,60,126,2020-11-14
