state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,0,0,68,0,0,68,2,67,9162,68,5267,68,146,67,5,68,10,67,0,67,1,67,441,68,18,67,12,68,132,67,88,68,14,67,1,67,683,68,0.5748744815542458,68,5267,9162,0.028355020392309187,67,146,5149,0.016258351893095768,67,146,8980,0.027522935779816515,67,18,654,0.6456808199121523,68,441,683,2021-03-11
RI,3,10,2,3,10,2,20,14,2220,15,1894,15,172,14,5,15,0,14,0,14,0,14,129,15,17,14,18,15,171,14,135,15,1,14,1,14,181,15,0.8531531531531531,15,1894,2220,0.09272237196765498,14,172,1855,0.08018648018648018,14,172,2145,0.10365853658536585,14,17,164,0.712707182320442,15,129,181,2021-03-11
SC,22,45,2,24,43,2,3,67,9976,69,7271,69,553,67,59,69,52,67,2,67,1,67,889,69,136,67,126,69,548,67,508,69,5,67,4,67,1335,69,0.7288492381716118,69,7271,9976,0.07698733119866351,67,553,7183,0.05635955972278842,67,553,9812,0.10501930501930502,67,136,1295,0.6659176029962547,69,889,1335,2021-03-11
SD,0,60,3,1,59,3,9,60,2590,63,1262,63,67,60,6,63,11,60,0,60,1,60,107,63,11,60,10,63,65,60,45,63,2,60,0,60,235,63,0.48725868725868726,63,1262,2590,0.054427294882209584,60,67,1231,0.026597856292179436,60,67,2519,0.049107142857142856,60,11,224,0.4553191489361702,63,107,235,2021-03-11
TN,16,87,39,35,68,39,13,103,20300,142,12575,127,679,103,61,103,70,103,0,103,3,103,1611,139,209,103,187,103,677,103,592,103,2,103,0,103,2398,142,0.6605557598361086,127,12575,19037,0.05851430541192692,103,679,11604,0.0389692378328742,103,679,17424,0.09251881363435148,103,209,2259,0.6881674498077744,139,1611,2341,2021-03-11
TX,96,489,5,125,460,5,71,585,68866,590,46519,590,4484,585,408,590,468,585,8,585,42,585,5714,590,1264,585,1204,590,4371,585,3848,590,113,585,80,585,7209,590,0.6755002468562136,590,46519,68866,0.09751217814892137,585,4484,45984,0.0658530495953944,585,4484,68091,0.179800853485064,585,1264,7030,0.7926203356914967,590,5714,7209,2021-03-11
UT,0,51,1,0,51,1,0,51,5294,52,2694,52,175,51,21,52,2,51,0,51,0,51,343,52,55,51,53,52,172,51,165,52,3,51,0,51,608,52,0.5088779750661125,52,2694,5294,0.06588855421686747,51,175,2656,0.03349923430321593,51,175,5224,0.09322033898305085,51,55,590,0.5641447368421053,52,343,608,2021-03-11
VA,16,71,9,22,65,9,42,93,17219,96,11956,96,1069,93,89,96,156,93,6,93,13,93,1294,96,215,93,208,96,1043,93,854,96,26,93,17,93,1989,96,0.6943492653464196,96,11956,17219,0.09059322033898305,93,1069,11800,0.06304181164121012,93,1069,16957,0.11209593326381648,93,215,1918,0.6505781799899447,96,1294,1989,2021-03-11
VI,2,0,0,2,0,0,0,2,168,2,89,2,4,2,0,2,0,2,0,2,0,2,10,2,4,2,4,2,4,2,4,2,0,2,0,2,20,2,0.5297619047619048,2,89,168,0.0449438202247191,2,4,89,0.023809523809523808,2,4,168,0.2,2,4,20,0.5,2,10,20,2021-03-11
VT,1,15,1,1,15,1,0,16,1301,17,779,17,28,16,5,17,3,16,0,16,0,16,53,17,3,16,3,17,28,16,28,17,0,16,0,16,101,17,0.5987701767870869,17,779,1301,0.03669724770642202,16,28,763,0.022151898734177215,16,28,1264,0.031914893617021274,16,3,94,0.5247524752475248,17,53,101,2021-03-11
