state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
GA,41,116,16,46,110,17,84,170,23017,173,18744,173,6151,170,756,173,183,170,15,170,31,170,2640,173,1335,170,1309,173,6067,170,5737,173,84,170,24,170,2815,173,0.8143546074640483,173,18744,23017,0.33189445853342686,170,6151,18533,0.2709333568250892,170,6151,22703,0.4851017441860465,170,1335,2752,0.9378330373001776,173,2640,2815,2021-01-06
HI,2,24,0,2,24,0,3,26,2646,26,1835,26,137,26,11,26,19,26,1,26,0,26,142,26,29,26,25,26,135,26,117,26,2,26,1,26,223,26,0.6934996220710506,26,1835,2646,0.07465940054495913,26,137,1835,0.051776266061980346,26,137,2646,0.13004484304932734,26,29,223,0.6367713004484304,26,142,223,2021-01-06
IA,4,62,60,5,61,60,4,124,8138,126,4804,126,603,124,72,126,50,124,1,124,2,124,442,126,98,124,97,126,597,124,553,126,6,124,4,124,674,126,0.5903170312116,126,4804,8138,0.12737642585551331,124,603,4734,0.07505601194921584,124,603,8034,0.14961832061068703,124,98,655,0.655786350148368,126,442,674,2021-01-06
PR,0,13,56,0,13,56,6,68,9322,69,4643,69,435,68,41,69,44,68,2,68,6,68,403,69,73,68,67,69,398,68,299,69,37,68,7,68,664,69,0.49806908388757776,69,4643,9322,0.09606890459363958,68,435,4528,0.04760341431385424,68,435,9138,0.11532385466034756,68,73,633,0.6069277108433735,69,403,664,2021-01-06
RI,6,8,1,6,8,1,20,14,2613,15,2340,15,450,14,33,15,0,14,0,14,0,14,146,15,49,14,53,15,447,14,413,15,3,14,3,14,170,15,0.8955223880597015,15,2340,2613,0.19667832167832167,14,450,2288,0.1767478397486253,14,450,2546,0.30625,14,49,160,0.8588235294117647,15,146,170,2021-01-06
SC,25,60,2,23,62,2,16,85,11373,87,9128,87,2371,85,278,87,140,85,3,85,2,85,1125,87,468,85,462,87,2351,85,2219,87,20,85,19,85,1344,87,0.8026026554119405,87,9128,11373,0.26300610094287297,85,2371,9015,0.21165863238707375,85,2371,11202,0.3588957055214724,85,468,1304,0.8370535714285714,87,1125,1344,2021-01-06
SD,1,61,3,1,61,3,36,62,2849,65,1641,65,243,62,23,65,11,62,1,62,0,62,135,65,49,62,46,65,240,62,208,65,3,62,0,62,246,65,0.575991575991576,65,1641,2849,0.15093167701863355,62,243,1610,0.08794788273615635,62,243,2763,0.20851063829787234,62,49,235,0.5487804878048781,65,135,246,2021-01-06
TN,24,59,60,37,46,60,31,83,19907,143,12628,128,2494,83,200,83,76,83,4,83,0,83,1693,140,598,83,572,83,2466,83,2344,83,28,83,25,83,2247,143,0.6811586385457684,128,12628,18539,0.2495747022916041,83,2494,9993,0.1733991517764027,83,2494,14383,0.3218514531754575,83,598,1858,0.7730593607305936,140,1693,2190,2021-01-06
TX,147,382,66,179,350,66,222,590,68795,595,51860,595,14368,590,1834,595,646,590,37,590,69,590,7261,595,3499,590,3475,595,14181,590,13701,595,187,590,131,590,8458,595,0.7538338542045206,595,51860,68795,0.28037857351936774,590,14368,51245,0.21133451983467427,590,14368,67987,0.4236590386245308,590,3499,8259,0.8584771813667533,595,7261,8458,2021-01-06
UT,1,57,1,3,55,1,3,58,6204,59,3491,59,587,58,80,59,17,58,2,58,0,58,426,59,178,58,174,59,568,58,531,59,19,58,0,58,636,59,0.5627014829142488,59,3491,6204,0.1701449275362319,58,587,3450,0.09602486504171438,58,587,6113,0.28802588996763756,58,178,618,0.6698113207547169,59,426,636,2021-01-06
VA,26,74,8,34,66,8,59,105,18391,108,13302,108,3008,105,298,108,288,105,2,105,6,105,1513,108,533,105,498,108,2985,105,2571,108,23,105,12,105,2025,108,0.7232885650589963,108,13302,18391,0.2286409242930982,105,3008,13156,0.16589455106993162,105,3008,18132,0.2724948875255624,105,533,1956,0.7471604938271605,108,1513,2025,2021-01-06
VI,0,1,0,0,1,0,0,1,56,1,40,1,0,1,0,1,0,1,0,1,0,1,3,1,0,1,0,1,0,1,0,1,0,1,0,1,12,1,0.7142857142857143,1,40,56,0.0,1,0,40,0.0,1,0,56,0.0,1,0,12,0.25,1,3,12,2021-01-06
VT,1,15,1,1,15,1,0,16,1301,17,816,17,41,16,9,17,7,16,0,16,0,16,73,17,12,16,11,17,40,16,39,17,1,16,0,16,111,17,0.6272098385857033,17,816,1301,0.05157232704402516,16,41,795,0.03243670886075949,16,41,1264,0.11538461538461539,16,12,104,0.6576576576576577,17,73,111,2021-01-06
WA,12,91,2,14,89,2,31,103,13958,105,9635,105,1051,103,62,105,81,103,1,103,15,103,972,105,228,103,216,105,1034,103,931,105,17,103,16,103,1353,105,0.6902851411376988,105,9635,13958,0.1102948892853395,103,1051,9529,0.07603269912464733,103,1051,13823,0.17129977460555973,103,228,1331,0.7184035476718403,105,972,1353,2021-01-06
WI,42,101,6,45,98,6,7,146,13992,149,8292,148,1124,145,204,149,65,146,0,146,9,146,931,148,241,144,241,147,1114,145,1086,148,10,144,2,144,1633,149,0.6005214368482039,148,8292,13808,0.1380665765876428,145,1124,8141,0.08301329394387001,145,1124,13540,0.15243516761543327,144,241,1581,0.5701163502755664,148,931,1633,2021-01-06
WV,22,37,4,23,36,4,13,59,6134,63,4479,63,862,59,71,63,43,59,1,59,2,59,543,63,213,59,218,63,857,59,814,63,5,59,2,59,657,63,0.7301923703945223,63,4479,6134,0.19662408759124086,59,862,4384,0.14519117399359946,59,862,5937,0.35148514851485146,59,213,606,0.8264840182648402,63,543,657,2021-01-06
MT,9,57,1,11,55,1,14,66,3213,67,2005,67,216,66,27,67,16,66,0,66,3,66,130,67,35,66,36,67,214,66,198,67,2,66,1,66,220,67,0.6240273887332711,67,2005,3213,0.10870659285354806,66,216,1987,0.0679886685552408,66,216,3177,0.16355140186915887,66,35,214,0.5909090909090909,67,130,220,2021-01-06
NC,6,122,4,7,121,4,67,128,24082,132,18402,132,3972,128,448,132,251,128,1,128,13,128,2139,132,827,128,830,132,3929,128,3671,132,43,128,29,128,2498,132,0.764139191097085,132,18402,24082,0.21816983412061958,128,3972,18206,0.16709435867233183,128,3972,23771,0.3396303901437372,128,827,2435,0.8562850280224179,132,2139,2498,2021-01-06
ND,18,31,1,17,32,1,39,49,2409,50,1522,50,152,49,10,50,7,49,1,49,1,49,100,50,30,49,30,50,149,49,127,50,3,49,2,49,205,50,0.6317974263179743,50,1522,2409,0.10119840213049268,49,152,1502,0.06378514477549307,49,152,2383,0.14925373134328357,49,30,201,0.4878048780487805,50,100,205,2021-01-06
NE,13,87,1,21,79,1,34,100,4986,101,3117,101,494,100,56,101,29,100,4,100,0,100,360,101,113,100,112,101,479,100,464,101,15,100,15,100,560,101,0.6251504211793021,101,3117,4986,0.16091205211726384,100,494,3070,0.10069302894415003,100,494,4906,0.20772058823529413,100,113,544,0.6428571428571429,101,360,560,2021-01-06
NH,6,23,1,9,20,1,5,30,3121,30,2217,30,306,30,29,30,30,30,1,30,0,30,176,30,63,30,57,30,304,30,262,30,2,30,1,30,286,30,0.7103492470362064,30,2217,3121,0.13802435723951287,30,306,2217,0.09804549823774432,30,306,3121,0.2202797202797203,30,63,286,0.6153846153846154,30,176,286,2021-01-06
NJ,11,82,3,13,80,3,225,95,23608,96,16817,96,4016,95,424,96,175,95,4,95,2,95,1606,96,613,95,600,96,3966,95,3672,96,50,95,34,95,2814,96,0.7123432734666215,96,16817,23608,0.23950381679389313,95,4016,16768,0.17063947312513278,95,4016,23535,0.21908506075768405,95,613,2798,0.5707178393745558,96,1606,2814,2021-01-06
NM,21,32,1,18,35,1,2,51,4356,54,3092,52,688,51,99,54,16,53,1,51,2,53,393,52,171,51,174,52,676,51,650,52,12,51,2,51,443,54,0.7190697674418605,52,3092,4300,0.22728774364056822,51,688,3027,0.16443594646271512,51,688,4184,0.4081145584725537,51,171,419,0.891156462585034,52,393,441,2021-01-06
NV,15,46,2,15,46,2,53,61,8597,63,7083,63,1984,61,163,63,114,61,1,61,9,61,785,63,372,61,395,63,1972,61,1814,63,12,61,10,61,1108,63,0.8238920553681517,63,7083,8597,0.2848119437266724,61,1984,6966,0.23576945929887105,61,1984,8415,0.3665024630541872,61,372,1015,0.7084837545126353,63,785,1108,2021-01-06
NY,10,185,9,11,184,9,296,195,53644,204,39541,204,9580,195,1075,204,216,195,14,195,11,195,3795,204,1540,195,1443,204,9465,195,8761,204,115,195,59,195,5556,204,0.7371001416747446,204,39541,53644,0.24451250638080654,195,9580,39180,0.18076153817125173,195,9580,52998,0.28418527403579996,195,1540,5419,0.6830453563714903,204,3795,5556,2021-01-06
OH,30,198,4,51,177,4,81,228,32733,232,22885,232,4792,228,501,232,276,228,10,228,35,228,3147,232,1067,228,1037,232,4589,228,4266,232,203,228,167,228,4255,232,0.699141539119543,232,22885,32733,0.21134338890359,228,4792,22674,0.14782367276429034,228,4792,32417,0.25489727663640704,228,1067,4186,0.7396004700352526,232,3147,4255,2021-01-06
OK,44,97,11,51,90,11,29,150,10789,152,7806,152,2021,150,337,152,73,150,1,150,8,150,999,152,483,150,508,152,1951,150,1961,152,70,150,68,150,1101,152,0.7235146908888683,152,7806,10789,0.2653275567808849,150,2021,7617,0.19145509662751042,150,2021,10556,0.46397694524495675,150,483,1041,0.9073569482288828,152,999,1101,2021-01-06
OR,1,62,2,3,60,2,16,63,6914,65,4926,65,499,63,49,65,48,63,0,63,34,63,521,65,100,63,86,65,494,63,418,65,5,63,2,63,785,65,0.7124674573329477,65,4926,6914,0.10367753999584459,63,499,4813,0.07379473528541851,63,499,6762,0.12919896640826872,63,100,774,0.6636942675159235,65,521,785,2021-01-06
PA,34,188,7,36,186,7,101,223,32602,229,25804,229,5795,223,537,229,398,223,5,222,19,221,2923,229,1116,223,1088,229,5727,223,5252,229,68,222,39,222,3817,229,0.791485184957978,229,25804,32602,0.226499902286496,223,5795,25585,0.17994100294985252,223,5795,32205,0.3017847485127096,223,1116,3698,0.765784647629028,229,2923,3817,2021-01-06
ID,5,46,1,6,45,1,4,51,3719,52,2085,52,352,51,44,52,3,51,1,51,0,51,207,52,84,51,85,52,342,51,339,52,10,51,9,51,311,52,0.5606345791879538,52,2085,3719,0.17170731707317075,51,352,2050,0.09591280653950954,51,352,3670,0.27722772277227725,51,84,303,0.6655948553054662,52,207,311,2021-01-06
IL,19,168,17,18,169,17,75,199,32199,204,21571,204,3662,199,374,204,339,199,5,199,28,199,2265,204,763,199,679,204,3615,199,3145,204,47,199,25,199,3569,204,0.6699276375042703,204,21571,32199,0.1715142147908763,199,3662,21351,0.11511017508565681,199,3662,31813,0.218,199,763,3500,0.6346315494536284,204,2265,3569,2021-01-06
IN,21,143,2,30,134,2,14,164,18784,166,12187,166,2581,164,275,166,145,164,3,164,8,164,1612,166,607,164,577,166,2561,164,2280,166,20,164,9,164,2191,166,0.6487968483816013,166,12187,18784,0.21380053015241882,164,2581,12072,0.13847309405011,164,2581,18639,0.2833800186741363,164,607,2142,0.7357371063441351,166,1612,2191,2021-01-06
KS,11,133,4,15,129,4,21,145,8764,148,5277,148,998,145,135,148,83,145,0,145,0,145,646,148,231,145,215,148,995,145,899,148,3,145,2,145,853,148,0.6021223185759927,148,5277,8764,0.19082217973231358,145,998,5230,0.11501671084476202,145,998,8677,0.2779783393501805,145,231,831,0.757327080890973,148,646,853,2021-01-06
KY,0,122,2,3,119,2,21,122,14523,124,8654,124,1829,122,375,124,89,122,0,122,10,122,1193,124,385,122,374,124,1806,122,1666,124,23,122,5,122,1840,124,0.5958823934448806,124,8654,14523,0.21454545454545454,122,1829,8525,0.12754532775453278,122,1829,14340,0.21484375,122,385,1792,0.6483695652173913,124,1193,1840,2021-01-06
LA,38,175,8,43,170,8,17,213,14178,221,9479,221,1780,221,228,214,20,214,3,214,1,214,1462,221,501,221,489,221,1766,221,1931,221,14,221,11,221,1873,221,0.6685710255325151,221,9479,14178,0.18778352146850932,221,1780,9479,0.12554662152630836,221,1780,14178,0.26748531767218364,221,501,1873,0.7805659369994661,221,1462,1873,2021-01-06
MA,14,87,1,14,87,1,61,101,19437,102,15466,102,2103,101,228,102,114,101,6,101,4,101,1167,102,463,101,449,102,2077,101,1872,102,26,101,18,101,1489,102,0.7956989247311828,102,15466,19437,0.13674491189284088,101,2103,15379,0.1088960231980116,101,2103,19312,0.316473000683527,101,463,1463,0.783747481531229,102,1167,1489,2021-01-06
MD,3,55,1,2,56,1,28,58,11884,59,9647,59,2130,58,263,59,299,58,1,58,4,58,1109,59,425,58,381,59,2118,58,1739,59,12,58,7,58,1409,59,0.8117637159205655,59,9647,11884,0.2223846314470662,58,2130,9578,0.18098394086158553,58,2130,11769,0.3102189781021898,58,425,1370,0.78708303761533,59,1109,1409,2021-01-06
ME,2,29,8,4,27,8,5,38,3289,39,2306,39,255,38,14,39,15,38,2,38,1,38,242,39,70,38,62,39,253,38,209,39,2,38,1,38,337,39,0.7011249619945272,39,2306,3289,0.11194029850746269,38,255,2278,0.07824486038662166,38,255,3259,0.21406727828746178,38,70,327,0.7181008902077152,39,242,337,2021-01-06
MI,22,136,4,25,133,4,30,158,23346,162,17156,162,2395,158,261,162,93,158,0,158,4,158,1983,162,505,158,485,162,2369,158,2170,162,26,158,19,158,2654,162,0.7348582198235244,162,17156,23346,0.14060940527211882,158,2395,17033,0.10346466217383792,158,2395,23148,0.19319051262433054,158,505,2614,0.7471740768651093,162,1983,2654,2021-01-06
MN,19,107,14,22,104,14,16,139,9973,140,6881,140,800,139,83,140,34,139,1,139,1,139,660,140,154,139,145,140,783,139,697,140,17,139,14,139,926,140,0.6899628998295397,140,6881,9973,0.11841326228537596,139,800,6756,0.08169100377820893,139,800,9793,0.17303370786516853,139,154,890,0.712742980561555,140,660,926,2021-01-06
MO,24,98,19,33,89,19,20,137,17892,141,13757,141,2615,137,244,141,200,137,1,137,24,137,1628,141,645,137,615,141,2550,137,2263,141,65,137,32,137,1944,141,0.7688911245249274,141,13757,17892,0.19307442409923214,137,2615,13544,0.14867246574563647,137,2615,17589,0.34326769558275677,137,645,1879,0.8374485596707819,141,1628,1944,2021-01-06
MS,12,93,2,18,87,2,17,105,8473,107,5446,107,1416,105,166,107,41,105,5,105,4,105,722,107,372,105,295,107,1400,105,1206,107,16,105,14,105,847,107,0.6427475510444943,107,5446,8473,0.26314811373350677,105,1416,5381,0.16901408450704225,105,1416,8378,0.45365853658536587,105,372,820,0.8524203069657615,107,722,847,2021-01-06
WY,4,25,2,4,25,2,2,29,1736,31,781,31,104,29,18,31,10,29,0,29,0,29,56,31,22,29,19,31,104,29,96,31,0,29,0,29,138,31,0.4498847926267281,31,781,1736,0.13488975356679636,29,104,771,0.0615748963883955,29,104,1689,0.1732283464566929,29,22,127,0.4057971014492754,31,56,138,2021-01-06
