state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
AK,4,20,0,4,20,0,2,24,1625,24,955,24,140,24,13,24,2,24,0,24,0,24,95,24,23,24,22,24,129,24,120,24,11,24,9,24,133,24,0.5876923076923077,24,955,1625,0.14659685863874344,24,140,955,0.08615384615384615,24,140,1625,0.17293233082706766,24,23,133,0.7142857142857143,24,95,133,2020-12-08
AL,37,74,6,41,69,7,35,112,15669,117,11893,117,2410,112,343,114,109,112,5,112,16,112,1314,117,591,112,595,114,2380,112,2214,114,30,112,13,112,1469,117,0.7590146148445976,117,11893,15669,0.20911062906724512,112,2410,11525,0.15858393103902085,112,2410,15197,0.4129979035639413,112,591,1431,0.8944860449285228,117,1314,1469,2020-12-08
AR,40,68,2,45,63,2,8,108,9183,110,6647,110,1192,108,170,110,209,108,1,108,24,108,813,110,313,108,307,110,1165,108,960,110,27,108,10,108,1016,110,0.7238375258630078,110,6647,9183,0.1796804341272234,108,1192,6634,0.13038722380223147,108,1192,9142,0.3133133133133133,108,313,999,0.8001968503937008,110,813,1016,2020-12-08
AZ,35,86,3,39,82,3,61,121,16797,124,13039,124,3682,121,471,124,302,121,6,121,8,121,1585,124,783,121,757,124,3641,121,3110,124,41,121,27,121,2190,124,0.7762695719473716,124,13039,16797,0.28774617067833697,121,3682,12796,0.22334101662016256,121,3682,16486,0.36933962264150944,121,783,2120,0.723744292237443,124,1585,2190,2020-12-08
CA,113,272,30,131,256,28,114,407,68566,415,52507,415,13752,405,1868,415,665,407,28,405,29,405,6551,413,2895,405,2857,413,13612,405,12835,413,140,405,104,405,7853,413,0.7657877081935653,415,52507,68566,0.26564160018543914,405,13752,51769,0.20373937005540904,405,13752,67498,0.3820269200316706,405,2895,7578,0.8342034891124411,413,6551,7853,2020-12-08
CO,12,78,13,17,73,13,45,101,11787,103,8079,103,1690,101,259,103,76,101,2,101,3,101,1033,103,445,101,429,103,1662,101,1535,103,28,101,19,101,1541,103,0.6854161364214812,103,8079,11787,0.21138211382113822,101,1690,7995,0.14527636895039972,101,1690,11633,0.29607451763140386,101,445,1503,0.6703439325113563,103,1033,1541,2020-12-08
CT,2,37,1,3,36,1,33,39,8858,40,6766,40,1397,39,167,40,78,39,3,39,1,39,661,40,264,39,247,40,1379,39,1234,40,18,39,15,39,1129,40,0.7638293068412734,40,6766,8858,0.20810367942797556,39,1397,6713,0.15947488584474886,39,1397,8760,0.23848238482384823,39,264,1107,0.5854738706820195,40,661,1129,2020-12-08
DC,0,12,2,0,12,2,7,13,3546,14,2922,14,288,13,30,14,71,13,3,13,9,13,277,14,58,13,58,14,264,13,241,14,24,13,10,13,330,14,0.8240270727580372,14,2922,3546,0.10201912858660998,13,288,2823,0.08440797186400938,13,288,3412,0.1870967741935484,13,58,310,0.8393939393939394,14,277,330,2020-12-08
DE,1,14,1,3,12,1,5,15,3274,16,2396,16,417,15,39,16,24,15,6,15,1,15,157,16,57,15,55,16,407,15,376,16,10,15,7,15,186,16,0.7318265119120342,16,2396,3274,0.17557894736842106,15,417,2375,0.12862430598396052,15,417,3242,0.31666666666666665,15,57,180,0.8440860215053764,16,157,186,2020-12-08
FL,9,249,11,28,230,11,103,263,58419,269,44754,269,5152,263,734,269,319,263,6,263,11,263,5095,269,997,263,956,269,5106,263,4684,269,46,263,28,263,6268,269,0.7660863760078057,269,44754,58419,0.1172081172081172,263,5152,43956,0.08983435047951177,263,5152,57350,0.16452145214521452,263,997,6060,0.812858966177409,269,5095,6268,2020-12-08
GA,36,121,15,44,113,15,15,169,22882,172,18518,172,3263,169,519,172,178,169,13,169,42,169,2362,172,760,169,731,172,3199,169,2911,172,64,169,17,169,2664,172,0.8092824053841448,172,18518,22882,0.1780238965573681,169,3263,18329,0.14446362952140612,169,3263,22587,0.29129934840935223,169,760,2609,0.8866366366366366,172,2362,2664,2020-12-08
HI,1,25,0,2,24,0,1,26,2646,26,1819,26,77,26,7,26,8,26,0,26,0,26,151,26,20,26,20,26,75,26,58,26,2,26,0,26,228,26,0.6874527588813303,26,1819,2646,0.04233095107201759,26,77,1819,0.0291005291005291,26,77,2646,0.08771929824561403,26,20,228,0.6622807017543859,26,151,228,2020-12-08
IA,3,79,44,4,79,43,6,124,8454,126,5099,126,778,124,95,126,18,124,1,124,1,124,501,126,167,124,166,126,770,124,753,126,8,124,5,124,698,126,0.6031464395552402,126,5099,8454,0.15470272419964207,124,778,5029,0.09317365269461078,124,778,8350,0.24594992636229748,124,167,679,0.7177650429799427,126,501,698,2020-12-08
