state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,0,9,59,0,9,59,1,67,9372,68,5566,68,172,67,8,68,27,67,1,67,8,67,455,68,30,67,28,68,148,67,109,68,24,67,2,67,697,68,0.5938967136150235,68,5566,9372,0.03151914971596115,67,172,5457,0.018726183995645074,67,172,9185,0.04504504504504504,67,30,666,0.6527977044476327,68,455,697,2021-02-24
RI,4,10,1,4,10,1,19,14,2243,15,1970,15,202,14,3,15,0,14,0,14,0,14,136,15,24,14,24,15,202,14,164,15,0,14,0,14,175,15,0.8782880071333036,15,1970,2243,0.10450077599586136,14,202,1933,0.09330254041570439,14,202,2165,0.1518987341772152,14,24,158,0.7771428571428571,15,136,175,2021-02-24
SC,21,63,2,22,62,2,6,84,11268,86,8427,86,693,84,73,86,53,84,0,84,1,84,942,86,185,84,179,86,688,84,641,86,5,84,4,84,1311,86,0.7478700745473909,86,8427,11268,0.0832732516222062,84,693,8322,0.062483094400865566,84,693,11091,0.14555468135326516,84,185,1271,0.7185354691075515,86,942,1311,2021-02-24
SD,0,62,3,0,62,3,15,62,2845,65,1465,65,95,62,11,65,9,62,0,62,0,62,113,65,15,62,14,65,95,62,76,65,0,62,0,62,236,65,0.5149384885764499,65,1465,2845,0.06620209059233449,62,95,1435,0.03424657534246575,62,95,2774,0.06666666666666667,62,15,225,0.4788135593220339,65,113,236,2021-02-24
TN,10,69,63,22,57,63,19,79,20144,142,12175,125,672,79,50,79,51,79,1,79,2,79,1632,139,193,79,179,79,661,79,586,79,11,79,9,79,2398,142,0.6500266951414843,125,12175,18730,0.07365190705830776,79,672,9124,0.048020580248678,79,672,13994,0.10036401456058243,79,193,1923,0.6971379752242631,139,1632,2341,2021-02-24
TX,106,483,6,144,445,6,90,589,68766,595,51806,595,6459,589,622,594,668,589,12,589,78,589,6421,595,1850,589,1771,594,6333,589,5743,594,126,589,98,589,7929,595,0.7533664892534101,595,51806,68766,0.12616466451801933,589,6459,51195,0.09500345654316267,589,6459,67987,0.23858653598142893,589,1850,7754,0.8098120822297894,595,6421,7929,2021-02-24
UT,0,58,1,0,58,1,0,58,6188,59,3364,59,234,58,32,59,7,58,0,58,0,58,357,59,89,58,92,59,230,58,209,59,4,58,0,58,624,59,0.5436328377504848,59,3364,6188,0.07037593984962406,58,234,3325,0.038247793396534814,58,234,6118,0.14686468646864687,58,89,606,0.5721153846153846,59,357,624,2021-02-24
VA,17,81,9,21,77,9,48,104,18251,107,12596,107,1411,104,112,107,177,104,0,104,4,104,1309,107,276,104,258,107,1394,104,1168,107,17,104,12,104,1997,107,0.690153964166347,107,12596,18251,0.11342443729903537,104,1411,12440,0.07844554400400289,104,1411,17987,0.14330218068535824,104,276,1926,0.6554832248372559,107,1309,1997,2021-02-24
VI,2,0,0,2,0,0,0,2,168,2,102,2,5,2,0,2,0,2,0,2,0,2,11,2,0,2,0,2,5,2,5,2,0,2,0,2,20,2,0.6071428571428571,2,102,168,0.049019607843137254,2,5,102,0.02976190476190476,2,5,168,0.0,2,0,20,0.55,2,11,20,2021-02-24
VT,2,14,1,2,14,1,0,16,1303,17,839,17,24,16,4,17,3,16,0,16,0,16,72,17,10,16,10,17,23,16,23,17,1,16,0,16,105,17,0.6438986953184958,17,839,1303,0.029197080291970802,16,24,822,0.018942383583267563,16,24,1267,0.10101010101010101,16,10,99,0.6857142857142857,17,72,105,2021-02-24
