state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,46,175,6,50,171,6,117,220,30511,227,25259,227,5413,221,497,227,343,220,29,219,26,219,2952,227,832,220,810,226,5255,221,4855,227,158,220,117,220,3664,227,0.827865360034086,227,25259,30511,0.216589308578745,221,5413,24992,0.179553521080041,221,5413,30147,0.233773531890981,220,832,3559,0.805676855895197,227,2952,3664,2022/01/25,,4,224,25,221,32,220,36,220,76,221,100,220,115,221,97,221,17,218,1,215,26,216,26,214,22,213,46,212,73,213,86,213,58,213,5,212,73,209,5333,2645,3597,200,14,75,2,218,4,219,0,204,0,204,33,7,204,219
PR,0,10,56,1,9,56,5,65,9192,66,5543,66,615,65,41,66,16,65,3,65,5,65,481,66,115,65,90,66,582,65,534,66,33,65,27,65,646,66,0.603024369016536,66,5543,9192,0.113573407202216,65,615,5415,0.068340926769641,65,615,8999,0.186688311688312,65,115,616,0.744582043343653,66,481,646,2022/01/25,,0,66,0,66,4,66,5,66,2,66,3,66,13,66,11,66,3,66,0,65,1,65,1,65,2,65,5,65,1,65,4,65,0,65,2,65,4,8,548,0,629,25,0,2,1,62,2,62,0,5,0,5,19,0,5,62
RI,1,1,13,8,5,2,33,14,2363,15,2037,15,332,14,34,15,15,14,3,14,6,14,119,15,43,14,41,15,316,14,304,15,16,14,7,14,132,15,0.862039779940753,15,2037,2363,0.162984781541483,14,332,2037,0.140499365213711,14,332,2363,0.325757575757576,14,43,132,0.901515151515152,15,119,132,2022/01/25,,1,15,1,15,4,15,3,15,4,15,9,15,4,15,8,15,0,15,0,14,0,14,0,14,1,14,1,14,7,14,3,14,3,14,0,14,1,2,9,0,0,0,0,0,0,12,0,12,0,2,0,2,2,0,2,12
SC,23,59,5,24,58,5,33,85,11966,87,9512,87,2522,85,372,87,66,85,6,84,1,84,1096,87,431,85,434,87,2474,85,2422,87,48,85,46,85,1331,87,0.794918936988133,87,9512,11966,0.268841274917386,85,2522,9381,0.21354784081287,85,2522,11810,0.334108527131783,85,431,1290,0.823441021788129,87,1096,1331,2022/01/25,,2,82,20,81,26,80,22,80,57,81,74,81,100,82,64,80,7,82,0,82,2,78,0,77,3,77,9,77,22,78,18,78,10,77,2,80,28,67,1545,1595,1526,59,0,67,3,84,3,84,0,65,0,65,21,2,65,84
SD,0,62,3,6,56,3,77,62,2418,65,1618,65,404,62,75,65,17,62,9,62,4,62,151,65,73,62,69,65,387,62,357,65,17,62,15,62,242,65,0.66914805624483,65,1618,2418,0.254408060453401,62,404,1588,0.171768707482993,62,404,2352,0.313304721030043,62,73,233,0.62396694214876,65,151,242,2022/01/25,,0,56,7,47,7,48,8,49,7,48,16,51,17,54,12,52,1,65,0,60,0,45,1,45,1,45,4,44,2,46,2,47,5,47,2,62,2,17,510,8,1119,67,0,78,1,61,2,61,0,13,0,13,16,1,13,61
TN,31,100,11,52,80,10,270,139,19642,142,14758,142,3580,139,416,142,62,139,21,139,1,139,1771,142,643,139,656,142,3459,139,3354,142,121,139,115,139,2200,142,0.751349149781081,142,14758,19642,0.247476842250795,139,3580,14466,0.185328984832013,139,3580,19317,0.304594978683089,139,643,2111,0.805,142,1771,2200,2022/01/25,,1,140,22,140,39,139,32,139,55,139,86,140,81,139,72,138,28,141,0,138,6,137,4,136,7,136,3,136,9,136,13,135,13,136,7,139,65,131,8,0,94,62,0,218,2,85,5,85,0,129,0,129,40,8,75,86
TX,9,108,475,16,101,475,339,587,67598,592,53024,592,14071,587,1851,592,553,587,120,586,211,587,6495,592,2757,587,2727,592,13545,587,12964,592,526,587,454,587,7131,592,0.784401905381816,592,53024,67598,0.268612553451436,587,14071,52384,0.210615336257091,587,14071,66809,0.396919090123812,587,2757,6946,0.910811947833404,592,6495,7131,2022/01/25,,18,585,126,581,145,580,134,580,239,583,361,584,367,582,347,582,115,592,5,583,48,575,59,575,72,576,86,576,91,576,96,577,81,576,15,587,165,566,147,0,325,123,0,54,10,153,12,153,1,111,1,111,118,21,111,153
UT,0,48,9,4,44,9,8,56,6186,57,3809,57,834,56,144,57,1,56,19,56,0,56,420,57,172,56,176,57,770,56,741,57,64,56,5,56,558,57,0.615745231167152,57,3809,6186,0.221985626829918,56,834,3757,0.136542239685658,56,834,6108,0.313868613138686,56,172,548,0.752688172043011,57,420,558,2022/01/25,,1,55,31,54,13,54,15,54,17,54,19,54,23,55,25,56,0,57,0,56,0,54,0,54,0,54,0,54,1,54,0,54,0,54,0,56,3,45,473,0,193,13,0,0,1,55,0,55,0,44,0,44,15,2,44,55
VA,19,67,20,23,63,20,109,103,17780,106,13477,106,3062,103,356,106,231,103,8,103,7,103,1471,106,541,103,539,106,2996,103,2861,106,66,103,51,103,1921,106,0.757986501687289,106,13477,17780,0.229724660514667,103,3062,13329,0.174254495788755,103,3062,17572,0.289304812834225,103,541,1870,0.765747006767309,106,1471,1921,2022/01/25,,1,104,27,104,33,105,21,104,41,104,63,104,105,105,61,104,4,106,0,102,14,101,16,102,11,101,33,100,51,100,54,101,51,101,1,103,45,82,899,1526,745,151,10,136,5,102,6,102,0,81,0,81,52,15,81,102
VI,0,2,0,2,0,0,4,2,168,2,117,2,25,2,4,2,0,2,0,2,0,2,11,2,4,2,4,2,24,2,24,2,1,2,1,2,20,2,0.696428571428571,2,117,168,0.213675213675214,2,25,117,0.148809523809524,2,25,168,0.2,2,4,20,0.55,2,11,20,2022/01/25,,0,2,,0,,0,,0,,0,,0,1,1,1,1,2,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,125,0,,30,0,2,0,2,,0,,0,0,,0,2
