state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/03/12,506199,506102,506296,72.12,72.08,72.17,701860,701725,701995,
CW,2021/03/13,487599,487225,487973,69.76,69.63,69.9,698917,698756,699078,
CW,2021/03/14,470656,470171,471141,67.69,67.51,67.88,695254,694986,695523,
CW,2021/03/15,475092,474711,475472,68.29,68.14,68.43,695718,695437,696000,
CW,2021/03/16,498754,498650,498858,71.23,71.19,71.28,700143,700018,700268,
CW,2021/03/17,508076,507948,508203,72.41,72.35,72.46,701680,701522,701839,
CW,2021/03/18,507139,507052,507226,72.23,72.19,72.27,702118,702003,702232,
CW,2021/03/19,503082,502802,503362,71.67,71.54,71.8,701903,701533,702274,
CW,2021/03/20,483849,483653,484044,69.34,69.25,69.42,697820,697625,698014,
CW,2021/03/21,469607,469380,469833,67.57,67.47,67.67,694944,694688,695200,
CW,2021/03/22,475820,475744,475895,68.4,68.37,68.43,695608,695550,695667,
CW,2021/03/23,501047,500861,501233,71.56,71.48,71.63,700204,700025,700384,
CW,2021/03/24,509871,509580,510161,72.62,72.48,72.75,702144,701774,702515,
CW,2021/03/25,509610,509466,509754,72.5,72.43,72.57,702914,702707,703120,
CW,2021/03/26,506010,505756,506265,72.13,72.04,72.22,701518,701373,701664,
CW,2021/03/27,487738,487613,487863,69.78,69.72,69.84,698964,698805,699123,
CW,2021/03/28,472822,472646,472999,68.01,67.94,68.09,695175,695018,695332,
CW,2021/03/29,479304,479159,479449,68.92,68.86,68.98,695466,695304,695628,
CW,2021/03/30,501267,500899,501635,71.6,71.44,71.76,700099,699694,700505,
CW,2021/03/31,508870,508628,509111,72.5,72.41,72.6,701843,701676,702010,
CW,2021/04/01,506524,506230,506818,72.23,72.11,72.36,701224,700897,701552,
CW,2021/04/02,497362,497061,497662,71.16,71.03,71.29,698943,698595,699291,
CW,2021/04/03,474130,473769,474491,68.15,67.92,68.37,695735,694951,696519,
CW,2021/04/04,459940,459265,460616,66.44,66.1,66.77,692292,691310,693274,
CW,2021/04/05,467342,467052,467633,67.43,67.3,67.56,693071,692714,693428,
CW,2021/04/06,497336,497034,497637,71.21,71.07,71.34,698518,698135,698900,
CW,2021/04/07,511116,510711,511521,73,72.83,73.18,700236,699741,700730,
CW,2021/04/08,512621,512109,513134,73.27,73.03,73.51,699698,698976,700419,
CW,2021/04/09,509557,507491,511623,73.04,72.09,73.98,697766,695156,700376,
CW,2021/04/10,496050,492157,499943,71.28,69.49,73.07,696029,691053,701006,
CW,2021/04/11,486332,481430,491234,70.15,67.88,72.42,693382,687091,699673,
AL,2021/03/12,10345,10345,10345,74.48,74.48,74.48,13890,13890,13890,POINT (-86.844516 32.756889)
AZ,2021/03/12,9757,9749,9765,68.7,68.44,68.97,14202,14182,14222,POINT (-111.664616 34.293239)
CT,2021/03/12,6128,6128,6128,78.82,78.82,78.82,7775,7775,7775,POINT (-72.738288 41.575155)
