state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
GA,35,111,10,38,109,9,40,156,20434,156,17551,156,4194,156,707,156,168,155,20,156,58,156,2332,156,1012,156,951,156,4125,156,3759,156,69,156,22,156,2582,156,0.8589116178917491,156,17551,20434,0.2389607429776081,156,4194,17551,0.2052461583635118,156,4194,20434,0.3919442292796282,156,1012,2582,0.9031758326878389,156,2332,2582,2020-12-18
HI,1,21,0,2,20,0,2,22,2428,22,1618,22,84,22,7,22,14,22,0,22,0,22,138,22,22,22,17,22,83,22,62,22,1,22,0,22,218,22,0.6663920922570017,22,1618,2428,0.0519159456118665,22,84,1618,0.03459637561779242,22,84,2428,0.10091743119266056,22,22,218,0.6330275229357798,22,138,218,2020-12-18
IA,5,67,48,6,65,49,5,120,7902,120,4882,120,661,120,111,120,23,120,1,120,0,120,475,120,148,120,137,120,657,120,629,120,4,120,4,120,680,120,0.6178182738547203,120,4882,7902,0.13539532978287588,120,661,4882,0.08364970893444698,120,661,7902,0.21764705882352942,120,148,680,0.6985294117647058,120,475,680,2020-12-18
PR,2,9,57,3,8,57,10,68,9090,68,4837,68,540,68,42,63,50,63,0,63,2,63,447,68,91,68,82,63,526,68,392,63,14,68,2,63,667,68,0.5321232123212322,68,4837,9090,0.11163944593756461,68,540,4837,0.0594059405940594,68,540,9090,0.136431784107946,68,91,667,0.6701649175412294,68,447,667,2020-12-18
RI,3,11,0,2,12,0,22,14,2560,14,2331,14,490,14,26,14,0,14,0,14,0,14,145,14,49,14,48,14,485,14,430,14,5,14,4,14,160,14,0.910546875,14,2331,2560,0.21021021021021022,14,490,2331,0.19140625,14,490,2560,0.30625,14,49,160,0.90625,14,145,160,2020-12-18
SC,25,50,0,30,45,0,15,75,10154,75,8134,75,1650,75,200,75,104,75,0,75,2,75,1037,75,347,75,326,75,1639,75,1508,75,11,75,8,75,1269,75,0.801063620248178,75,8134,10154,0.20285222522744037,75,1650,8134,0.16249753791609217,75,1650,10154,0.27344365642237983,75,347,1269,0.8171788810086682,75,1037,1269,2020-12-18
SD,9,52,0,13,48,0,63,61,2548,61,1466,61,328,61,27,61,16,61,0,61,1,61,162,61,72,61,69,61,325,61,285,61,3,61,0,61,247,61,0.5753532182103611,61,1466,2548,0.22373806275579808,61,328,1466,0.12872841444270017,61,328,2548,0.291497975708502,61,72,247,0.6558704453441295,61,162,247,2020-12-18
TN,5,31,108,7,29,108,16,36,20061,144,12848,132,567,36,96,36,18,36,0,36,0,36,1697,141,132,36,126,36,558,36,477,36,9,36,3,36,2219,144,0.6814830530949981,132,12848,18853,0.19007710358699295,36,567,2983,0.1355486492947645,36,567,4183,0.34375,36,132,384,0.7849213691026827,141,1697,2162,2020-12-18
TX,135,457,0,160,432,0,181,592,73251,592,52229,592,11190,592,1462,592,528,592,18,592,47,592,6521,592,2895,592,2768,592,11064,592,10274,592,126,592,99,592,7557,592,0.7130141568033201,592,52229,73251,0.21424878898696126,592,11190,52229,0.15276241962567064,592,11190,73251,0.3830885271933307,592,2895,7557,0.8629085615985179,592,6521,7557,2020-12-18
UT,6,47,0,6,47,0,2,53,5438,53,3151,53,606,53,98,53,22,53,4,53,0,53,411,53,190,53,187,53,588,53,523,53,18,53,2,53,625,53,0.5794409709452004,53,3151,5438,0.1923198984449381,53,606,3151,0.11143802868701728,53,606,5438,0.304,53,190,625,0.6576,53,411,625,2020-12-18
VA,27,68,5,35,60,5,36,100,17328,100,12330,100,2463,100,246,100,253,100,3,100,10,100,1410,100,538,100,484,100,2432,100,2063,100,31,100,22,100,1970,100,0.7115650969529086,100,12330,17328,0.1997566909975669,100,2463,12330,0.1421398891966759,100,2463,17328,0.2730964467005076,100,538,1970,0.7157360406091371,100,1410,1970,2020-12-18
VI,1,1,0,2,0,0,0,2,168,2,86,2,4,2,0,2,0,2,0,2,0,2,8,2,2,2,2,2,4,2,4,2,0,2,0,2,20,2,0.5119047619047619,2,86,168,0.046511627906976744,2,4,86,0.023809523809523808,2,4,168,0.1,2,2,20,0.4,2,8,20,2020-12-18
VT,1,15,0,1,15,0,0,16,1275,16,798,16,43,16,4,16,13,16,0,16,0,16,72,16,9,16,9,16,42,16,35,16,1,16,1,16,104,16,0.6258823529411764,16,798,1275,0.05388471177944862,16,43,798,0.03372549019607843,16,43,1275,0.08653846153846154,16,9,104,0.6923076923076923,16,72,104,2020-12-18
WA,14,79,0,19,74,0,40,93,12716,93,8502,93,1154,93,92,93,80,93,0,93,16,93,939,93,255,93,240,93,1128,93,1020,93,26,93,15,93,1343,93,0.6686064800251651,93,8502,12716,0.1357327687602917,93,1154,8502,0.09075180874488833,93,1154,12716,0.189873417721519,93,255,1343,0.699180938198064,93,939,1343,2020-12-18
WI,40,101,0,50,91,0,15,141,13240,141,8210,141,1514,141,285,141,119,141,0,141,6,141,933,141,313,141,304,141,1496,141,1392,141,18,141,8,141,1572,141,0.6200906344410876,141,8210,13240,0.18440925700365407,141,1514,8210,0.11435045317220544,141,1514,13240,0.1991094147582697,141,313,1572,0.5935114503816794,141,933,1572,2020-12-18
WV,19,40,0,19,40,0,11,59,6022,59,4351,59,807,59,88,59,32,59,1,59,2,59,487,59,166,59,164,59,795,59,749,59,12,59,7,59,599,59,0.7225174360677515,59,4351,6022,0.18547460353941622,59,807,4351,0.13400863500498172,59,807,6022,0.27712854757929883,59,166,599,0.8130217028380634,59,487,599,2020-12-18
ID,7,41,0,8,40,0,6,48,3405,48,2001,48,433,48,49,48,7,48,0,48,0,48,227,48,102,48,97,48,429,48,407,48,4,48,4,48,301,48,0.5876651982378854,48,2001,3405,0.21639180409795103,48,433,2001,0.12716593245227606,48,433,3405,0.3388704318936877,48,102,301,0.7541528239202658,48,227,301,2020-12-18
IL,36,138,10,41,133,10,55,184,29394,184,19935,184,4591,184,462,184,393,184,2,184,21,184,2351,184,956,184,874,184,4528,184,3942,184,63,184,35,184,3518,184,0.6781996325780771,184,19935,29394,0.23029847002758966,184,4591,19935,0.15618833775600463,184,4591,29394,0.2717453098351336,184,956,3518,0.668277430358158,184,2351,3518,2020-12-18
IN,27,111,0,32,106,0,4,138,17528,138,11558,138,3071,138,314,138,205,138,6,138,6,138,1642,138,696,138,643,138,3048,138,2662,138,23,138,14,138,2140,138,0.6594020994979461,138,11558,17528,0.26570340889427235,138,3071,11558,0.17520538566864446,138,3071,17528,0.3252336448598131,138,696,2140,0.7672897196261682,138,1642,2140,2020-12-18
KS,35,103,1,47,91,1,17,139,8436,139,4969,139,1109,139,171,139,65,139,1,139,1,139,658,139,268,139,252,139,1106,139,1015,139,3,139,2,139,832,139,0.5890232337600758,139,4969,8436,0.2231837391829342,139,1109,4969,0.13146040777619725,139,1109,8436,0.32211538461538464,139,268,832,0.7908653846153846,139,658,832,2020-12-18
KY,2,104,0,3,103,0,19,106,13030,106,7693,106,1752,106,390,106,121,106,1,106,5,106,1177,106,424,106,398,106,1737,106,1565,106,15,106,5,106,1675,106,0.5904067536454336,106,7693,13030,0.22773950344469,106,1752,7693,0.13445894090560245,106,1752,13030,0.253134328358209,106,424,1675,0.7026865671641791,106,1177,1675,2020-12-18
LA,39,172,10,41,170,10,19,211,14158,221,9616,221,1547,221,214,212,17,212,5,212,4,212,1417,221,497,221,487,221,1529,221,2375,221,18,221,9,221,1887,221,0.6791919762678345,221,9616,14158,0.16087770382695507,221,1547,9616,0.10926684559966097,221,1547,14158,0.26338102808691044,221,497,1887,0.7509273979862215,221,1417,1887,2020-12-18
MA,8,74,0,7,75,0,42,82,17559,82,13680,82,2217,82,261,82,144,82,1,82,5,82,1094,82,431,82,404,82,2200,82,1947,82,17,82,10,82,1443,82,0.779087647360328,82,13680,17559,0.16206140350877193,82,2217,13680,0.12626003758756194,82,2217,17559,0.2986832986832987,82,431,1443,0.7581427581427581,82,1094,1443,2020-12-18
MD,9,43,0,9,43,0,6,52,10374,52,8187,52,2066,52,204,52,277,52,1,52,7,52,1038,52,452,52,392,52,2062,52,1638,52,4,52,2,52,1294,52,0.7891844997108155,52,8187,10374,0.2523512886283132,52,2066,8187,0.19915172546751495,52,2066,10374,0.34930448222565685,52,452,1294,0.8021638330757341,52,1038,1294,2020-12-18
ME,8,22,7,7,23,7,5,37,3138,37,2061,37,228,37,18,37,43,37,0,37,0,37,214,37,55,37,47,37,224,37,182,37,4,37,3,37,323,37,0.6567877629063098,37,2061,3138,0.11062590975254731,37,228,2061,0.07265774378585087,37,228,3138,0.17027863777089783,37,55,323,0.6625386996904025,37,214,323,2020-12-18
MI,27,129,0,30,126,0,39,156,22216,156,16213,156,3220,156,327,156,150,156,4,156,3,155,2069,156,721,156,671,156,3194,156,2894,156,26,156,21,156,2633,156,0.7297893410154843,156,16213,22216,0.19860605686794547,156,3220,16213,0.14494058336334173,156,3220,22216,0.2738321306494493,156,721,2633,0.7857956703380174,156,2069,2633,2020-12-18
MN,22,96,12,24,94,12,26,130,9507,130,6649,130,1233,130,111,130,69,130,5,130,2,130,699,130,242,130,229,130,1214,130,1038,130,19,130,17,130,942,130,0.6993794046492059,130,6649,9507,0.18544141976237027,130,1233,6649,0.12969390975071,130,1233,9507,0.25690021231422505,130,242,942,0.7420382165605095,130,699,942,2020-12-18
MO,38,75,11,50,63,11,21,124,15995,124,11764,124,2787,124,291,124,198,124,5,124,19,124,1573,124,719,124,672,124,2720,124,2408,124,67,124,23,124,1871,124,0.7354798374492029,124,11764,15995,0.23690921455287317,124,2787,11764,0.1742419506095655,124,2787,15995,0.38428647781934794,124,719,1871,0.840726884019241,124,1573,1871,2020-12-18
MS,20,79,0,32,67,0,11,99,8200,99,5354,99,1331,99,163,99,28,99,1,99,5,99,715,99,347,99,281,99,1323,99,1137,99,8,99,7,99,847,99,0.6529268292682927,99,5354,8200,0.24859917818453492,99,1331,5354,0.1623170731707317,99,1331,8200,0.40968122786304606,99,347,847,0.8441558441558441,99,715,847,2020-12-18
MT,17,48,0,17,48,0,7,65,2895,65,1808,65,261,65,39,65,9,65,2,65,3,65,139,65,63,65,62,65,258,65,252,65,3,65,2,65,224,65,0.6245250431778929,65,1808,2895,0.144358407079646,65,261,1808,0.09015544041450778,65,261,2895,0.28125,65,63,224,0.6205357142857143,65,139,224,2020-12-18
NC,6,110,0,10,106,0,30,116,22152,116,16897,116,3252,116,321,116,244,116,3,116,4,116,2045,116,720,116,684,116,3228,116,2830,116,24,116,15,115,2450,116,0.7627753701697364,116,16897,22152,0.19246020003550926,116,3252,16897,0.14680390032502708,116,3252,22152,0.2938775510204082,116,720,2450,0.8346938775510204,116,2045,2450,2020-12-18
ND,18,29,0,17,30,0,55,47,2203,47,1502,47,275,47,26,47,8,46,1,47,0,47,133,47,54,47,54,47,266,47,218,47,9,47,5,47,219,47,0.6817975487970949,47,1502,2203,0.18308921438082557,47,275,1502,0.12482977757603268,47,275,2203,0.2465753424657534,47,54,219,0.6073059360730594,47,133,219,2020-12-18
NE,17,83,0,24,76,0,6,100,5174,100,3300,100,632,100,62,100,31,100,3,100,2,100,365,100,164,100,157,100,629,100,587,100,3,100,3,100,562,100,0.6378044066486278,100,3300,5174,0.19151515151515153,100,632,3300,0.12214920757634326,100,632,5174,0.2918149466192171,100,164,562,0.6494661921708185,100,365,562,2020-12-18
NH,5,24,1,7,22,1,10,30,3117,30,2083,30,324,30,40,30,17,30,0,30,1,30,161,30,73,30,67,30,323,30,285,30,1,30,0,30,282,30,0.6682707731793391,30,2083,3117,0.15554488718194912,30,324,2083,0.1039461020211742,30,324,3117,0.25886524822695034,30,73,282,0.5709219858156028,30,161,282,2020-12-18
NJ,9,68,3,11,66,3,186,80,20341,80,14744,80,3908,80,378,80,137,80,3,80,3,80,1670,80,723,80,704,80,3883,80,3676,80,25,80,7,80,2481,80,0.7248414532225554,80,14744,20341,0.2650569723277265,80,3908,14744,0.19212428100879997,80,3908,20341,0.2914147521160822,80,723,2481,0.6731156791616284,80,1670,2481,2020-12-18
NM,16,37,0,17,36,0,8,53,4349,53,3016,53,754,53,96,53,19,53,7,53,0,53,415,53,210,53,204,53,745,53,699,53,9,53,5,53,435,53,0.693492756955622,53,3016,4349,0.25,53,754,3016,0.1733731892389055,53,754,4349,0.4827586206896552,53,210,435,0.9540229885057471,53,415,435,2020-12-18
NV,13,48,0,15,46,0,37,61,8668,61,6802,61,2121,61,154,61,72,61,1,61,3,61,800,61,450,61,435,61,2117,61,1902,61,4,61,5,61,891,61,0.7847254268574065,61,6802,8668,0.3118200529256101,61,2121,6802,0.2446931241347485,61,2121,8668,0.5050505050505051,61,450,891,0.8978675645342312,61,800,891,2020-12-18
NY,21,147,4,21,147,4,163,172,51896,172,35215,172,7520,172,839,172,222,172,10,172,22,172,3590,172,1250,172,1140,172,7423,172,6658,172,97,172,47,172,5786,172,0.6785686758131648,172,35215,51896,0.21354536419139572,172,7520,35215,0.1449051950053954,172,7520,51896,0.21603871413757345,172,1250,5786,0.620463187003111,172,3590,5786,2020-12-18
OH,34,165,0,58,141,0,267,199,30305,199,20839,199,5277,199,632,199,346,199,9,199,53,199,3150,199,1207,199,1158,199,5188,199,4818,199,89,199,48,199,4175,199,0.6876423032502887,199,20839,30305,0.2532271222227554,199,5277,20839,0.17412968157069791,199,5277,30305,0.28910179640718564,199,1207,4175,0.7544910179640718,199,3150,4175,2020-12-18
OK,43,93,10,52,84,10,30,146,10234,146,7124,146,1930,146,326,146,68,146,3,146,4,146,948,146,475,146,466,146,1860,146,1788,146,70,146,69,146,1072,146,0.6961110025405511,146,7124,10234,0.27091521617069064,146,1930,7124,0.18858706273206957,146,1930,10234,0.4430970149253731,146,475,1072,0.8843283582089553,146,948,1072,2020-12-18
OR,5,56,0,7,54,0,18,61,6530,61,4578,61,620,61,60,61,53,61,3,61,33,61,512,61,119,61,100,61,612,61,510,61,8,61,4,61,769,61,0.701071975497703,61,4578,6530,0.13543031891655744,61,620,4578,0.09494640122511486,61,620,6530,0.15474642392717816,61,119,769,0.6657997399219766,61,512,769,2020-12-18
PA,36,158,0,45,149,0,50,194,32891,194,25038,194,6780,194,674,194,561,194,3,194,18,194,3109,194,1344,194,1289,194,6705,194,6117,194,75,194,40,194,3772,194,0.7612416770545134,194,25038,32891,0.2707884016295231,194,6780,25038,0.20613541698336932,194,6780,32891,0.3563096500530223,194,1344,3772,0.8242311770943797,194,3109,3772,2020-12-18
WY,5,23,0,7,21,0,2,28,1571,28,700,28,159,28,14,28,6,28,0,28,0,28,55,28,30,28,27,28,158,28,150,28,1,28,1,28,127,28,0.44557606619987267,28,700,1571,0.22714285714285715,28,159,700,0.10120942075111394,28,159,1571,0.23622047244094488,28,30,127,0.4330708661417323,28,55,127,2020-12-18
