state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-01-10,"509,520","509,168","509,872",72.40,72.24,72.56,"703,724","703,272","704,176"
CW,2021-01-11,"513,922","513,624","514,221",72.96,72.82,73.10,"704,398","704,005","704,792"
CW,2021-01-12,"531,087","530,845","531,330",75.05,74.94,75.17,"707,602","707,285","707,919"
CW,2021-01-13,"537,759","537,641","537,878",75.73,75.68,75.78,"710,107","709,980","710,235"
CW,2021-01-14,"536,777","536,637","536,917",75.65,75.59,75.70,"709,598","709,447","709,750"
CW,2021-01-15,"535,080","534,995","535,166",75.43,75.41,75.46,"709,331","709,291","709,371"
CW,2021-01-16,"518,704","518,413","518,996",73.42,73.28,73.56,"706,458","706,044","706,872"
CW,2021-01-17,"507,471","507,316","507,626",72.11,72.04,72.19,"703,706","703,480","703,933"
CW,2021-01-18,"510,848","510,639","511,058",72.57,72.48,72.65,"703,975","703,748","704,202"
CW,2021-01-19,"527,520","527,351","527,689",74.60,74.52,74.68,"707,141","706,902","707,379"
CW,2021-01-20,"536,046","535,702","536,390",75.54,75.40,75.69,"709,575","709,222","709,927"
CW,2021-01-21,"533,848","533,648","534,048",75.34,75.24,75.44,"708,569","708,273","708,864"
CW,2021-01-22,"532,240","532,110","532,371",75.18,75.10,75.25,"707,980","707,726","708,235"
CW,2021-01-23,"516,405","516,195","516,615",73.29,73.20,73.39,"704,569","704,305","704,833"
CW,2021-01-24,"504,564","504,410","504,718",71.90,71.87,71.93,"701,324","701,079","701,568"
CW,2021-01-25,"508,534","508,443","508,624",72.34,72.30,72.38,"702,606","702,343","702,868"
CW,2021-01-26,"527,710","527,665","527,755",74.69,74.67,74.70,"706,181","705,933","706,429"
CW,2021-01-27,"532,587","532,215","532,959",75.14,74.98,75.30,"708,391","707,896","708,886"
CW,2021-01-28,"529,842","529,750","529,934",74.89,74.85,74.93,"707,070","706,800","707,340"
CW,2021-01-29,"523,638","523,577","523,699",74.18,74.16,74.20,"705,502","705,249","705,756"
CW,2021-01-30,"504,132","503,982","504,282",71.68,71.62,71.74,"702,871","702,579","703,164"
CW,2021-01-31,"490,403","490,200","490,606",70.15,70.05,70.25,"698,684","698,301","699,067"
CW,2021-02-01,"493,860","493,754","493,966",70.57,70.52,70.62,"699,382","699,093","699,671"
CW,2021-02-02,"514,798","514,702","514,894",73.21,73.17,73.25,"702,807","702,517","703,098"
CW,2021-02-03,"521,628","521,456","521,800",73.97,73.80,74.13,"704,801","704,105","705,496"
CW,2021-02-04,"521,068","520,924","521,212",73.91,73.85,73.97,"704,580","704,247","704,914"
CW,2021-02-05,"517,329","517,144","517,514",73.52,73.44,73.59,"703,294","702,949","703,639"
CW,2021-02-06,"502,022","501,131","502,913",71.66,71.26,72.05,"700,179","699,094","701,263"
CW,2021-02-07,"487,865","486,865","488,865",70.04,69.60,70.49,"696,106","694,895","697,316"
CW,2021-02-08,"490,113","489,692","490,534",70.27,70.07,70.47,"697,062","696,429","697,694"
CW,2021-02-09,"508,433","506,047","510,819",72.83,71.75,73.91,"697,684","694,710","700,658"
AK,2021-01-10,771,771,771,53.92,53.92,53.92,"1,430","1,430","1,430"
AL,2021-01-10,"10,561","10,548","10,574",75.57,75.24,75.90,"13,975","13,954","13,996"
AR,2021-01-10,"5,230","5,223","5,237",70.02,69.64,70.40,"7,469","7,456","7,482"
AZ,2021-01-10,"11,233","11,228","11,238",77.93,77.93,77.93,"14,414","14,414","14,414"
CA,2021-01-10,"52,551","52,543","52,559",81.93,81.86,82.00,"64,143","64,121","64,165"
CO,2021-01-10,"6,158","6,158","6,158",59.94,59.94,59.94,"10,274","10,274","10,274"
CT,2021-01-10,"5,999","5,999","5,999",77.40,77.40,77.40,"7,751","7,751","7,751"
DC,2021-01-10,"2,382","2,382","2,382",81.32,81.32,81.32,"2,929","2,929","2,929"
DE,2021-01-10,"1,829","1,829","1,829",70.59,70.59,70.59,"2,591","2,591","2,591"
FL,2021-01-10,"40,950","40,949","40,951",78.65,78.55,78.74,"52,069","52,042","52,096"
GA,2021-01-10,"16,167","16,167","16,167",84.00,84.00,84.00,"19,246","19,246","19,246"
HI,2021-01-10,"1,717","1,717","1,717",69.35,69.35,69.35,"2,476","2,476","2,476"
IA,2021-01-10,"4,523","4,523","4,523",58.60,58.60,58.60,"7,719","7,719","7,719"
ID,2021-01-10,"1,683","1,683","1,683",54.41,54.41,54.41,"3,093","3,093","3,093"
IL,2021-01-10,"18,875","18,875","18,875",64.99,64.99,64.99,"29,044","29,044","29,044"
IN,2021-01-10,"10,451","10,451","10,451",63.68,63.68,63.68,"16,413","16,413","16,413"
KS,2021-01-10,"4,543","4,543","4,543",58.33,58.33,58.33,"7,789","7,789","7,789"
KY,2021-01-10,"7,202","7,202","7,202",58.67,58.67,58.67,"12,276","12,276","12,276"
LA,2021-01-10,"8,665","8,661","8,669",68.25,68.25,68.25,"12,696","12,696","12,696"
MA,2021-01-10,"11,733","11,733","11,733",77.61,77.61,77.61,"15,117","15,117","15,117"
MD,2021-01-10,"7,785","7,785","7,785",79.65,79.65,79.65,"9,774","9,774","9,774"
ME,2021-01-10,"1,972","1,972","1,972",69.02,69.02,69.02,"2,857","2,857","2,857"
MI,2021-01-10,"14,703","14,703","14,703",71.94,71.94,71.94,"20,439","20,439","20,439"
MN,2021-01-10,"6,503","6,503","6,503",68.52,68.52,68.52,"9,491","9,491","9,491"
MS,2021-01-10,"4,933","4,933","4,933",62.99,62.99,62.99,"7,832","7,832","7,832"
MT,2021-01-10,"1,688","1,688","1,688",59.02,59.02,59.02,"2,860","2,860","2,860"
NJ,2021-01-10,"14,351","14,351","14,351",68.97,68.97,68.97,"20,807","20,807","20,807"
NV,2021-01-10,"5,935","5,935","5,935",79.59,79.59,79.59,"7,457","7,457","7,457"
AK,2021-01-11,769,769,769,53.40,53.40,53.40,"1,440","1,440","1,440"
AL,2021-01-11,"10,796","10,796","10,796",77.17,77.17,77.17,"13,990","13,990","13,990"
AR,2021-01-11,"5,265","5,254","5,276",69.99,69.57,70.42,"7,522","7,511","7,533"
AZ,2021-01-11,"11,270","11,262","11,277",77.85,77.85,77.85,"14,476","14,476","14,476"
CA,2021-01-11,"52,562","52,562","52,562",81.34,81.34,81.34,"64,623","64,623","64,623"
CO,2021-01-11,"6,074","6,066","6,081",59.16,59.16,59.16,"10,266","10,266","10,266"
CT,2021-01-11,"5,940","5,940","5,940",76.74,76.74,76.74,"7,740","7,740","7,740"
DC,2021-01-11,"2,401","2,401","2,401",79.90,79.90,79.90,"3,005","3,005","3,005"
DE,2021-01-11,"1,780","1,780","1,780",70.36,70.36,70.36,"2,530","2,530","2,530"
FL,2021-01-11,"41,709","41,708","41,710",80.12,80.04,80.20,"52,058","52,035","52,081"
GA,2021-01-11,"16,364","16,364","16,364",84.93,84.93,84.93,"19,268","19,268","19,268"
HI,2021-01-11,"1,749","1,749","1,749",70.52,70.52,70.52,"2,480","2,480","2,480"
IA,2021-01-11,"4,575","4,575","4,575",59.44,59.44,59.44,"7,697","7,697","7,697"
ID,2021-01-11,"1,714","1,714","1,714",54.88,54.88,54.88,"3,123","3,123","3,123"
IL,2021-01-11,"18,963","18,963","18,963",65.36,65.36,65.36,"29,013","29,013","29,013"
IN,2021-01-11,"10,538","10,531","10,545",64.32,64.32,64.32,"16,383","16,383","16,383"
