state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-08-31,"467,133","465,441","468,825",64.07,63.50,64.65,"710,489","708,228","712,750"
CW,2020-09-01,"488,584","486,475","490,692",66.50,65.78,67.22,"716,279","714,012","718,545"
CW,2020-09-02,"498,345","496,365","500,325",67.49,66.90,68.08,"719,792","718,014","721,571"
CW,2020-09-03,"496,209","494,310","498,107",67.51,66.95,68.07,"716,687","714,950","718,423"
CW,2020-09-04,"490,380","488,568","492,192",66.78,66.23,67.33,"715,770","714,031","717,510"
CW,2020-09-05,"472,405","470,605","474,204",64.50,63.91,65.10,"713,985","712,038","715,932"
CW,2020-09-06,"456,752","454,884","458,620",62.78,62.07,63.48,"709,446","707,053","711,838"
CW,2020-09-07,"453,179","451,594","454,764",62.21,61.68,62.74,"710,427","708,444","712,410"
CW,2020-09-08,"462,867","461,551","464,183",63.41,63.03,63.78,"711,717","709,988","713,445"
CW,2020-09-09,"491,883","490,570","493,197",66.97,66.57,67.37,"716,079","714,273","717,886"
CW,2020-09-10,"501,955","500,746","503,164",68.27,67.91,68.63,"717,101","715,443","718,760"
CW,2020-09-11,"502,750","501,535","503,965",68.25,67.78,68.72,"718,109","716,449","719,770"
CW,2020-09-12,"484,610","483,240","485,981",66.05,65.50,66.60,"715,172","713,306","717,039"
CW,2020-09-13,"469,201","467,357","471,044",64.50,63.78,65.23,"709,227","707,196","711,257"
CW,2020-09-14,"473,698","472,472","474,924",64.82,64.32,65.31,"713,532","711,793","715,270"
CW,2020-09-15,"495,959","494,693","497,224",67.97,67.49,68.45,"712,484","710,884","714,083"
CW,2020-09-16,"502,723","501,579","503,867",68.86,68.39,69.32,"713,002","711,309","714,695"
CW,2020-09-17,"504,691","503,534","505,848",68.89,68.44,69.34,"714,580","712,999","716,161"
CW,2020-09-18,"501,179","500,122","502,237",68.32,67.93,68.71,"715,402","713,974","716,829"
CW,2020-09-19,"483,044","481,658","484,430",66.10,65.53,66.67,"713,342","711,582","715,102"
CW,2020-09-20,"466,375","464,925","467,825",64.04,63.44,64.63,"710,878","709,011","712,745"
CW,2020-09-21,"469,425","468,375","470,474",64.37,63.97,64.76,"711,066","709,736","712,395"
CW,2020-09-22,"496,348","495,344","497,353",67.59,67.19,67.99,"716,111","714,681","717,541"
CW,2020-09-23,"508,230","507,343","509,116",68.96,68.61,69.30,"718,442","717,241","719,642"
CW,2020-09-24,"508,714","507,791","509,638",68.97,68.62,69.32,"718,937","717,823","720,051"
CW,2020-09-25,"506,138","505,094","507,181",68.60,68.21,68.98,"719,012","717,731","720,293"
