state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-11-29,"476,351","475,881","476,821",68.48,68.36,68.61,"695,907","695,403","696,411"
CW,2020-11-30,"491,432","490,877","491,986",70.33,70.14,70.52,"699,073","698,492","699,654"
CW,2020-12-01,"519,051","518,604","519,498",73.64,73.50,73.78,"705,131","704,619","705,642"
CW,2020-12-02,"530,285","529,800","530,769",75.04,74.88,75.20,"706,970","706,447","707,494"
CW,2020-12-03,"531,728","531,339","532,117",75.09,74.99,75.19,"708,290","707,900","708,680"
CW,2020-12-04,"528,482","528,094","528,871",74.67,74.58,74.76,"707,948","707,584","708,313"
CW,2020-12-05,"511,851","511,391","512,311",72.76,72.61,72.91,"703,648","703,162","704,134"
CW,2020-12-06,"498,629","498,237","499,022",71.28,71.16,71.39,"699,722","699,335","700,108"
CW,2020-12-07,"504,434","504,115","504,754",72.08,71.99,72.16,"700,036","699,675","700,398"
CW,2020-12-08,"525,843","525,485","526,201",74.68,74.57,74.80,"704,248","703,874","704,623"
CW,2020-12-09,"533,978","533,482","534,474",75.72,75.54,75.90,"705,372","704,902","705,842"
CW,2020-12-10,"534,652","534,289","535,014",75.57,75.46,75.67,"707,692","707,380","708,005"
CW,2020-12-11,"530,413","530,020","530,806",74.99,74.83,75.14,"707,374","707,036","707,713"
CW,2020-12-12,"514,445","513,936","514,954",72.98,72.78,73.19,"704,909","704,433","705,384"
CW,2020-12-13,"501,821","501,288","502,354",71.60,71.40,71.79,"700,925","700,505","701,345"
CW,2020-12-14,"506,760","506,239","507,281",72.14,71.95,72.33,"702,486","702,100","702,872"
CW,2020-12-15,"527,786","527,421","528,151",74.65,74.52,74.78,"707,035","706,689","707,381"
CW,2020-12-16,"533,841","533,360","534,322",75.26,75.08,75.44,"709,314","708,871","709,758"
CW,2020-12-17,"532,536","532,151","532,922",74.84,74.69,74.99,"711,556","711,103","712,010"
CW,2020-12-18,"530,014","529,757","530,272",74.62,74.55,74.69,"710,308","710,067","710,548"
CW,2020-12-19,"511,547","511,232","511,861",72.34,72.24,72.44,"707,132","706,813","707,450"
CW,2020-12-20,"498,458","498,157","498,760",70.80,70.68,70.91,"704,049","703,652","704,446"
CW,2020-12-21,"503,319","503,072","503,565",71.32,71.24,71.40,"705,700","705,378","706,021"
CW,2020-12-22,"520,748","520,422","521,074",73.47,73.36,73.59,"708,754","708,395","709,112"
CW,2020-12-23,"518,249","517,866","518,631",73.12,73.00,73.23,"708,791","708,542","709,040"
CW,2020-12-24,"492,611","492,311","492,912",70.18,70.05,70.31,"701,916","701,455","702,377"
CW,2020-12-25,"452,149","451,605","452,694",65.05,64.85,65.25,"695,092","694,652","695,531"
CW,2020-12-26,"452,443","452,041","452,845",65.06,64.90,65.22,"695,386","694,925","695,848"
CW,2020-12-27,"470,522","470,172","470,871",67.49,67.35,67.64,"697,128","696,649","697,606"
CW,2020-12-28,"490,885","490,356","491,415",70.09,69.86,70.33,"700,324","699,628","701,019"
CW,2020-12-29,"515,649","513,864","517,434",73.06,72.25,73.88,"705,762","703,414","708,110"
CT,2020-11-29,"5,704","5,704","5,704",69.76,69.76,69.76,"8,177","8,177","8,177"
DC,2020-11-29,"2,191","2,191","2,191",77.75,77.75,77.75,"2,818","2,818","2,818"
ID,2020-11-29,"1,707","1,707","1,707",55.58,55.58,55.58,"3,071","3,071","3,071"
IN,2020-11-29,"10,425","10,425","10,425",63.52,63.52,63.52,"16,411","16,411","16,411"
KS,2020-11-29,"4,278","4,275","4,281",57.82,57.68,57.96,"7,399","7,396","7,402"
LA,2020-11-29,"8,046","8,035","8,057",64.31,64.31,64.31,"12,511","12,511","12,511"
MD,2020-11-29,"7,581","7,581","7,581",78.81,78.81,78.81,"9,619","9,619","9,619"
CT,2020-11-30,"5,851","5,851","5,851",71.62,71.62,71.62,"8,169","8,169","8,169"
DC,2020-11-30,"2,247","2,247","2,247",78.79,78.79,78.79,"2,852","2,852","2,852"
ID,2020-11-30,"1,801","1,801","1,801",58.32,58.32,58.32,"3,088","3,088","3,088"
