state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WI,16,145,13533,148,9594,148,2372,145,1173,148,457,145,448,148,2354,145,2247,148,18,145,6,145,1649,148,0.7089337175792507,148,9594,13533,0.25456106460613864,145,2372,9318,0.18016102081118032,145,2372,13166,0.2903430749682338,145,457,1574,0.711340206185567,148,1173,1649,2020-11-09
WV,6,59,6274,63,4834,63,427,59,564,63,116,59,110,63,422,59,360,63,5,59,4,59,658,63,0.7704813516098183,63,4834,6274,0.09046610169491526,59,427,4720,0.0702880658436214,59,427,6075,0.19110378912685339,59,116,607,0.8571428571428571,63,564,658,2020-11-09
AK,11,23,1574,23,993,23,132,23,90,23,30,23,28,23,126,23,107,23,6,23,6,23,140,23,0.6308767471410419,23,993,1574,0.13293051359516617,23,132,993,0.08386277001270648,23,132,1574,0.21428571428571427,23,30,140,0.6428571428571429,23,90,140,2020-11-09
AL,10,108,15795,116,12304,116,1372,108,1308,116,363,108,347,110,1356,108,1191,110,16,108,10,108,1529,116,0.7789806900918012,116,12304,15795,0.11665674687526571,108,1372,11761,0.09116279069767441,108,1372,15050,0.2503448275862069,108,363,1450,0.855461085676913,116,1308,1529,2020-11-09
AR,4,108,10255,109,6873,110,912,108,782,110,229,108,220,110,901,108,732,110,11,108,3,108,1102,110,0.6702096538274013,109,6873,10255,0.1349312028406569,108,912,6759,0.09074626865671642,107,912,10050,0.217680608365019,108,229,1052,0.7096188747731398,110,782,1102,2020-11-09
AZ,16,118,16135,121,11920,121,1478,118,1245,121,360,118,298,121,1463,118,1091,121,15,118,13,118,2004,121,0.7387666563371552,121,11920,16135,0.12611997610717637,118,1478,11719,0.0932021692521125,118,1478,15858,0.18575851393188855,118,360,1938,0.6212574850299402,121,1245,2004,2020-11-09
CA,30,403,66780,411,48551,411,4200,401,5455,408,1023,399,953,407,4149,400,3465,407,51,399,39,398,7546,408,0.7270290506139563,411,48551,66780,0.08762230613564767,401,4200,47933,0.06390943120606227,401,4200,65718,0.14054128314328893,399,1023,7279,0.7228995494301617,408,5455,7546,2020-11-09
CO,7,101,11607,103,8167,103,1333,101,962,103,368,101,352,103,1302,101,1138,103,31,101,18,101,1326,103,0.7036271215645731,103,8167,11607,0.16511829555307816,101,1333,8073,0.11620608490977247,101,1333,11471,0.2835130970724191,101,368,1298,0.7254901960784313,103,962,1326,2020-11-09
CT,13,31,8340,32,6334,32,840,31,585,32,132,31,122,32,831,31,658,32,9,31,4,31,1077,32,0.7594724220623501,32,6334,8340,0.133694095177463,31,840,6283,0.1017318638730774,31,840,8257,0.12511848341232226,31,132,1055,0.5431754874651811,32,585,1077,2020-11-09
DC,4,13,3587,14,2913,14,176,13,268,14,38,13,22,14,157,13,117,14,19,13,6,13,366,14,0.8120992472818511,14,2913,3587,0.062168844931119745,13,176,2831,0.050955414012738856,13,176,3454,0.11046511627906977,13,38,344,0.73224043715847,14,268,366,2020-11-09
DE,3,15,3213,16,2349,16,185,15,156,16,26,15,26,16,180,15,159,16,5,15,4,15,180,16,0.7310924369747899,16,2349,3213,0.07922912205567452,15,185,2335,0.05815781200880226,15,185,3181,0.14942528735632185,15,26,174,0.8666666666666667,16,156,180,2020-11-09
FL,62,255,55867,261,43080,261,4222,255,4734,261,809,251,730,257,4181,255,3197,261,41,255,20,255,6029,261,0.7711171174396334,261,43080,55867,0.09958251763096446,255,4222,42397,0.07696233913011775,255,4222,54858,0.1417060781222631,251,809,5709,0.7852048432575883,261,4734,6029,2020-11-09
GA,11,169,22812,172,18548,172,2116,169,2285,172,516,169,479,172,2053,169,1724,172,63,169,9,169,2640,172,0.8130808346484306,172,18548,22812,0.11545806733235117,169,2116,18327,0.09397761591756973,169,2116,22516,0.19961315280464217,169,516,2585,0.865530303030303,172,2285,2640,2020-11-09
HI,0,25,2650,24,1854,25,81,25,149,25,20,25,16,25,78,25,65,25,3,25,0,25,237,25,0.6943396226415094,24,1840,2650,0.043689320388349516,25,81,1854,0.030566037735849056,24,81,2650,0.08438818565400844,25,20,237,0.6286919831223629,25,149,237,2020-11-09
IA,2,124,8290,126,5567,126,1297,124,558,126,257,124,248,126,1290,124,1254,126,7,124,5,124,689,126,0.6715319662243667,126,5567,8290,0.23663565042875387,124,1297,5481,0.15830587086537287,124,1297,8193,0.3835820895522388,124,257,670,0.8098693759071117,126,558,689,2020-11-09
MT,36,66,3194,67,2280,67,469,66,182,67,88,66,87,67,465,66,435,67,9,66,9,66,234,67,0.7138384470882906,67,2280,3194,0.20706401766004415,66,469,2265,0.14823008849557523,66,469,3164,0.38596491228070173,66,88,228,0.7777777777777778,67,182,234,2020-11-09
NC,16,126,23960,130,18424,130,1836,126,1968,130,395,126,367,130,1791,126,1359,130,45,126,14,126,2467,130,0.7689482470784641,130,18424,23960,0.10070206230802983,126,1836,18232,0.07759604412324078,126,1836,23661,0.16417290108063176,126,395,2406,0.7977300364815565,130,1968,2467,2020-11-09
ND,104,49,2400,50,1906,50,528,49,121,50,56,49,54,50,524,49,481,50,4,49,3,49,139,50,0.7941666666666667,50,1906,2400,0.28055260361317746,49,528,1882,0.22240943555181128,49,528,2374,0.4148148148148148,49,56,135,0.8705035971223022,50,121,139,2020-11-09
NE,7,97,5202,98,3753,98,923,97,412,98,220,97,212,98,913,97,873,98,10,97,4,97,556,98,0.7214532871972318,98,3753,5202,0.24905558553696708,97,923,3706,0.1802030456852792,97,923,5122,0.4074074074074074,97,220,540,0.7410071942446043,98,412,556,2020-11-09
NH,5,30,3258,30,2281,30,103,30,169,30,21,30,17,30,103,30,69,30,0,30,0,30,282,30,0.7001227747084101,30,2281,3258,0.04515563349408154,30,103,2281,0.03161448741559239,30,103,3258,0.07446808510638298,30,21,282,0.599290780141844,30,169,282,2020-11-09
NJ,74,91,22435,92,17126,92,1992,91,1378,92,318,91,291,92,1972,91,1744,92,20,91,11,91,2106,91,0.7633608201470916,92,17126,22435,0.1167643610785463,91,1992,17060,0.08937945887737246,91,1992,22287,0.15332690453230471,90,318,2074,0.654320987654321,91,1378,2106,2020-11-09
NM,18,49,3834,51,2623,51,677,50,343,51,164,50,158,51,667,50,585,51,10,50,2,50,415,51,0.6841418883672404,51,2623,3834,0.26538612308898474,50,677,2551,0.18169618894256576,50,677,3726,0.4173027989821883,50,164,393,0.8265060240963855,51,343,415,2020-11-09
NV,16,62,8636,62,6745,62,1075,62,688,62,244,62,238,62,1073,62,945,62,2,62,4,62,855,62,0.7810328855951829,62,6745,8636,0.15937731653076354,62,1075,6745,0.1244789254284391,62,1075,8636,0.28538011695906434,62,244,855,0.8046783625730994,62,688,855,2020-11-09
NY,72,182,58400,191,43425,191,3109,182,4185,190,557,182,433,191,3018,182,2157,191,91,182,31,182,7012,189,0.7435787671232876,191,43425,58400,0.07206601608678519,182,3109,43141,0.0538494847146445,182,3109,57735,0.08101818181818182,180,557,6875,0.5968339988590987,189,4185,7012,2020-11-09
OH,62,219,33401,222,24242,222,3472,219,2971,222,784,219,726,222,3397,219,3025,222,75,219,23,219,4001,222,0.7257866530942187,222,24242,33401,0.14434189739752223,219,3472,24054,0.10479294941446336,219,3472,33132,0.19848101265822785,219,784,3950,0.7425643589102724,222,2971,4001,2020-11-09
OK,19,153,11527,155,8163,155,1253,153,904,155,343,153,352,155,1229,153,1207,155,24,153,24,153,1196,155,0.7081634423527371,155,8163,11527,0.15870804306523115,153,1253,7895,0.11197497765862377,153,1253,11190,0.30434782608695654,153,343,1127,0.7558528428093646,155,904,1196,2020-11-09
OR,2,62,6862,64,5043,63,416,62,552,64,77,62,63,64,402,62,304,64,14,62,5,62,830,64,0.7377121123464014,63,5043,6836,0.08404040404040404,61,416,4950,0.062163777644949195,62,416,6692,0.09600997506234414,62,77,802,0.6650602409638554,64,552,830,2020-11-09
PA,41,220,37296,226,28944,226,3213,220,3128,226,681,220,646,226,3158,220,2701,226,55,220,36,220,3870,225,0.7760617760617761,226,28944,37296,0.11191222570532916,220,3213,28710,0.08697888467785599,220,3213,36940,0.18092454835281616,219,681,3764,0.8082687338501292,225,3128,3870,2020-11-09
ID,6,50,4147,51,2414,51,396,50,209,51,88,50,88,51,389,50,377,51,7,50,6,50,311,51,0.582107547624789,51,2414,4147,0.16879795396419436,50,396,2346,0.0973212091422954,50,396,4069,0.29431438127090304,50,88,299,0.6720257234726688,51,209,311,2020-11-09
IL,70,197,32283,202,22778,202,5449,197,2438,202,1016,197,904,202,5382,197,4486,202,67,197,29,197,3854,202,0.7055725923860856,202,22778,32283,0.24214549171221614,197,5449,22503,0.171040241069747,197,5449,31858,0.26892535733192163,197,1016,3778,0.6325895173845355,202,2438,3854,2020-11-09
IN,2,161,18705,163,13216,163,2587,161,1674,163,600,161,535,163,2560,161,2129,163,27,161,6,161,2201,162,0.7065490510558674,163,13216,18705,0.19773752197508218,161,2587,13083,0.13961144090663788,161,2587,18530,0.27932960893854747,160,600,2148,0.7605633802816901,162,1674,2201,2020-11-09
KS,14,146,8690,149,5463,149,984,146,645,149,241,146,223,149,978,146,812,149,6,146,1,146,821,149,0.6286536248561565,149,5463,8690,0.18175101588474327,146,984,5414,0.11464522894092974,146,984,8583,0.3027638190954774,146,241,796,0.7856272838002436,149,645,821,2020-11-09
KY,21,122,14050,124,10217,124,1472,122,1235,124,295,122,322,124,1434,122,1259,124,38,122,17,122,1600,124,0.7271886120996441,124,10217,14050,0.14581475978207034,122,1472,10095,0.10612833453496756,122,1472,13870,0.18958868894601544,122,295,1556,0.771875,124,1235,1600,2020-11-09
LA,3,211,14721,220,10037,220,743,220,1307,221,164,220,153,220,734,220,695,220,9,220,6,220,1880,221,0.6818150940832823,220,10037,14721,0.07402610341735578,220,743,10037,0.050472114666123225,220,743,14721,0.08723404255319149,220,164,1880,0.6952127659574469,221,1307,1880,2020-11-09
MA,11,102,21926,103,15900,103,765,102,1047,103,180,102,147,103,749,102,562,103,16,102,10,102,1953,103,0.7251664690321992,103,15900,21926,0.04839321862348178,102,765,15808,0.03509818315287209,102,765,21796,0.0934094447327452,102,180,1927,0.5360983102918587,103,1047,1953,2020-11-09
MD,10,59,12217,60,9971,60,1335,59,1016,60,265,59,216,60,1314,59,902,60,21,59,12,59,1320,59,0.8161578128836867,60,9971,12217,0.13471241170534815,59,1335,9910,0.1102667878087057,59,1335,12107,0.2068696330991413,58,265,1281,0.7666666666666667,59,1012,1320,2020-11-09
ME,1,38,3252,39,2258,39,101,38,242,39,27,38,22,39,100,38,69,39,1,38,1,38,329,39,0.6943419434194342,39,2258,3252,0.045291479820627804,38,101,2230,0.031385954008701054,38,101,3218,0.08463949843260188,38,27,319,0.7355623100303952,39,242,329,2020-11-09
MI,28,160,23852,163,19025,163,3254,160,2100,163,721,160,619,163,3231,160,2873,163,23,160,17,160,2547,163,0.7976270333724635,163,19025,23852,0.1717603589337556,160,3254,18945,0.13711444463172087,160,3254,23732,0.2854315122723674,160,721,2526,0.8244994110718492,163,2100,2547,2020-11-09
MN,57,138,11315,139,8606,139,1652,138,801,139,316,138,302,139,1618,138,1484,139,34,138,30,138,1017,139,0.7605832965090588,139,8606,11315,0.19803404459362264,138,1652,8342,0.1507161755314296,138,1652,10961,0.32746113989637304,138,316,965,0.7876106194690266,139,801,1017,2020-11-09
MO,32,139,20483,142,14400,143,2557,139,1660,143,600,139,559,143,2491,139,2163,143,71,139,38,138,2068,143,0.6998486549821803,142,14335,20483,0.18014654079188389,139,2557,14194,0.12652152399802077,138,2557,20210,0.29925187032418954,139,600,2005,0.8027079303675049,143,1660,2068,2020-11-09
MS,7,106,8935,108,5957,108,770,106,692,108,217,106,169,108,765,106,634,108,5,106,2,106,903,108,0.6667039731393397,108,5957,8935,0.13039796782387808,106,770,5905,0.08695652173913043,106,770,8855,0.24575311438278596,106,217,883,0.7663344407530454,108,692,903,2020-11-09
WY,1,29,1678,31,871,31,197,29,59,31,31,29,31,31,192,29,184,31,5,29,2,29,132,31,0.5190703218116806,31,871,1678,0.23258559622195984,29,197,847,0.12004875076173065,29,197,1641,0.248,29,31,125,0.44696969696969696,31,59,132,2020-11-09
