state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
IA,2,25,95,2,25,95,1,120,7931,122,5212,122,419,120,65,122,43,120,1,120,2,120,486,122,96,120,92,122,408,120,328,122,11,120,3,120,648,122,0.657168074643803,122,5212,7931,0.081406644647367,120,419,5147,0.053477983407786,120,419,7835,0.152623211446741,120,96,629,0.75,122,486,648,2021/08/06,,0,122,6,122,3,122,9,122,10,122,20,122,8,122,9,122,0,122,2,120,6,120,5,120,3,120,5,120,7,120,8,120,7,120,0,120,3,120
PR,0,10,55,0,10,55,5,64,9200,65,5591,65,327,64,16,65,16,64,2,64,7,64,458,65,68,64,49,65,298,64,268,65,29,64,12,64,645,65,0.607717391304348,65,5591,9200,0.059736938253562,64,327,5474,0.036272878535774,64,327,9015,0.110749185667752,64,68,614,0.710077519379845,65,458,645,2021/08/06,,0,65,3,65,2,65,2,65,2,65,1,65,0,65,6,65,0,65,0,64,1,64,0,64,3,64,2,64,2,64,5,64,3,64,0,64,6,64
RI,4,7,2,4,7,2,0,12,2132,13,1951,13,93,12,18,13,4,12,0,12,2,12,124,13,15,12,11,13,89,12,83,13,4,12,1,12,154,13,0.915103189493433,13,1951,2132,0.049128367670364,12,93,1893,0.044992743105951,12,93,2067,0.107142857142857,12,15,140,0.805194805194805,13,124,154,2021/08/06,,0,13,2,13,3,13,0,13,6,13,4,13,0,13,3,13,0,13,0,12,1,12,0,12,2,12,0,12,0,12,1,12,0,12,0,12,0,12
SC,19,53,5,19,53,5,2,75,10644,77,8756,77,1301,75,184,77,58,75,4,75,3,75,1029,77,334,75,338,77,1287,75,1259,77,14,75,11,75,1276,77,0.822623074032319,77,8756,10644,0.150613567955545,75,1301,8638,0.124129376967847,75,1301,10481,0.270445344129555,75,334,1235,0.806426332288401,77,1029,1276,2021/08/06,,5,77,14,77,17,77,33,77,31,77,39,77,28,77,17,77,0,72,0,75,3,75,11,75,3,75,11,75,10,75,12,75,8,75,0,70,11,75
SD,0,61,3,0,61,3,14,61,2612,64,1520,64,75,61,16,64,12,61,1,61,2,61,131,64,13,61,16,64,72,61,61,64,3,61,1,61,238,64,0.581929555895865,64,1520,2612,0.050167224080268,61,75,1495,0.029469548133595,61,75,2545,0.05726872246696,61,13,227,0.550420168067227,64,131,238,2021/08/06,,0,64,1,63,2,63,1,63,4,63,4,63,3,63,1,63,0,64,0,61,0,60,1,60,3,60,1,60,2,60,2,60,3,60,0,61,1,61
TN,12,89,41,33,68,41,14,102,20189,142,13440,128,1961,102,274,102,59,102,0,102,0,102,1748,138,540,102,522,102,1919,102,1806,102,42,102,39,102,2411,142,0.706067769897557,128,13440,19035,0.156067980531397,101,1956,12533,0.11228813559322,102,1961,17464,0.23989338071968,102,540,2251,0.743829787234043,138,1748,2350,2021/08/06,,2,101,10,101,23,101,47,101,53,101,43,101,47,101,28,101,21,102,0,101,6,101,10,101,13,101,5,101,7,101,5,101,6,101,7,102,26,102
TX,23,86,399,26,83,399,61,503,62782,508,49086,508,10713,503,1533,508,543,503,40,503,115,503,6251,508,2681,503,2671,508,10454,503,10001,508,259,503,202,503,6892,508,0.781848300468287,508,49086,62782,0.22105067679102,503,10713,48464,0.17275131421937,503,10713,62014,0.399612460873454,503,2681,6709,0.906993615786419,508,6251,6892,2021/08/06,,7,508,118,507,202,507,229,507,295,507,258,507,200,507,120,507,104,508,7,503,43,502,56,502,69,502,76,502,103,502,70,502,60,502,59,503,96,503
UT,0,45,9,0,45,9,0,53,5571,54,3456,54,392,53,68,54,3,53,3,53,0,53,415,54,143,53,143,54,387,53,376,54,5,53,0,53,635,54,0.620355411954766,54,3456,5571,0.115023474178404,53,392,3408,0.071337579617834,53,392,5495,0.231766612641815,53,143,617,0.653543307086614,54,415,635,2021/08/06,,2,54,4,54,11,54,11,54,8,54,10,54,10,54,12,54,0,54,0,53,0,53,1,53,0,53,1,53,0,53,1,53,0,53,0,53,0,53
VA,14,67,20,17,64,20,30,98,17597,101,13024,101,908,98,107,101,165,98,11,98,16,98,1384,101,220,98,210,101,881,98,766,101,27,98,11,98,1968,101,0.740126157867818,101,13024,17597,0.070633994554648,98,908,12855,0.052400738688827,98,908,17328,0.115424973767051,98,220,1906,0.703252032520325,101,1384,1968,2021/08/06,,1,101,7,101,7,101,8,101,24,101,28,101,21,101,9,101,2,101,1,98,12,98,21,98,12,98,20,98,25,98,43,98,30,98,1,98,10,98
VI,2,0,0,2,0,0,11,2,168,2,119,2,29,2,3,2,0,2,0,2,0,2,12,2,6,2,6,2,28,2,28,2,1,2,1,2,20,2,0.708333333333333,2,119,168,0.243697478991597,2,29,119,0.172619047619048,2,29,168,0.3,2,6,20,0.6,2,12,20,2021/08/06,,0,2,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2
VT,2,14,1,1,15,1,0,16,1257,17,935,17,28,16,5,17,3,16,1,16,1,16,78,17,9,16,10,17,27,16,25,17,1,16,0,16,103,17,0.743834526650756,17,935,1257,0.030769230769231,16,28,910,0.022875816993464,16,28,1224,0.092783505154639,16,9,97,0.757281553398058,17,78,103,2021/08/06,,0,17,0,17,0,17,1,17,1,17,0,17,1,17,1,17,0,17,0,16,0,16,0,16,0,16,0,16,1,16,2,16,0,16,0,16,0,16
WA,10,83,2,11,82,2,9,93,12670,95,9536,95,1087,93,119,95,161,93,1,93,13,93,930,95,250,93,233,95,1065,93,860,95,22,93,9,93,1262,95,0.752644041041831,95,9536,12670,0.115197117422637,93,1087,9436,0.08666188312206,93,1087,12543,0.20096463022508,93,250,1244,0.736925515055468,95,930,1262,2021/08/06,,0,95,10,95,19,95,14,95,27,95,19,95,19,95,11,95,0,95,3,93,13,93,16,93,14,93,18,93,24,93,31,93,25,93,17,93,7,93
WI,11,103,25,17,97,25,3,136,12667,139,8576,139,605,136,137,139,51,136,3,136,12,136,952,139,170,136,171,139,587,136,565,139,18,136,3,136,1595,139,0.677034814873293,139,8576,12667,0.072040962133841,136,605,8398,0.048743151788592,136,605,12412,0.110103626943005,136,170,1544,0.596865203761755,139,952,1595,2021/08/06,,1,139,7,139,12,139,8,139,18,139,26,139,23,139,12,139,30,139,0,136,1,136,5,136,2,136,8,136,6,136,21,136,8,136,0,136,4,136
WV,13,46,4,14,45,4,4,59,6458,63,4709,63,312,59,38,63,61,59,1,59,2,59,513,63,113,59,112,63,307,59,284,63,5,59,3,59,681,63,0.729173118612574,63,4709,6458,0.067459459459459,59,312,4625,0.049856184084372,59,312,6258,0.177394034536892,59,113,637,0.753303964757709,63,513,681,2021/08/06,,0,63,2,63,1,63,5,63,9,63,6,63,9,63,6,63,0,63,0,59,5,59,4,59,7,59,13,59,11,59,10,59,11,59,0,59,1,59
ID,4,36,9,5,35,9,0,48,3485,49,2227,49,295,48,39,49,9,48,0,48,0,48,240,49,100,48,98,49,292,48,286,49,3,48,3,48,307,49,0.639024390243902,49,2227,3485,0.134457611668186,48,295,2194,0.08558166521613,48,295,3447,0.334448160535117,48,100,299,0.781758957654723,49,240,307,2021/08/06,,0,49,0,49,1,49,1,49,7,49,16,49,7,49,6,49,1,49,0,48,0,48,0,48,0,48,0,48,4,48,3,48,2,48,0,48,4,48
IL,7,150,26,8,149,26,9,178,27629,183,19958,183,1524,178,236,183,252,178,3,178,24,178,2153,183,308,178,285,183,1493,178,1322,183,31,178,13,178,3194,183,0.722356943790944,183,19958,27629,0.077266274589333,178,1524,19724,0.055858959791812,178,1524,27283,0.098402555910543,178,308,3130,0.67407639323732,183,2153,3194,2021/08/06,,1,182,16,182,23,182,30,183,40,182,50,182,36,182,38,182,2,174,1,178,25,177,32,177,16,177,35,177,53,177,49,177,41,177,0,169,8,178
IN,17,113,3,16,114,3,0,131,17069,133,11367,133,1255,131,197,133,123,131,6,131,8,131,1547,133,314,131,300,133,1230,131,1011,133,25,131,8,131,2217,133,0.66594410920382,133,11367,17069,0.111357586512866,131,1255,11270,0.07413752362949,131,1255,16928,0.144767173812817,131,314,2169,0.697789806044204,133,1547,2217,2021/08/06,,2,133,10,133,18,133,21,133,36,133,34,133,46,133,30,133,0,133,2,131,6,131,20,131,12,131,14,131,23,131,23,131,13,131,10,131,13,131
KS,13,122,8,17,118,8,6,140,8718,143,5313,143,681,140,111,143,58,140,1,140,5,140,666,143,198,140,192,143,673,140,624,143,8,140,4,140,855,143,0.60942876806607,143,5313,8718,0.129222011385199,140,681,5270,0.078764746703678,140,681,8646,0.237410071942446,140,198,834,0.778947368421053,143,666,855,2021/08/06,,0,143,9,141,10,141,17,141,26,141,22,141,17,141,10,141,0,143,2,140,0,138,6,138,2,137,9,138,14,138,14,138,11,138,0,140,9,140
KY,16,89,2,15,90,2,11,105,13212,107,8326,107,1432,105,360,107,89,105,0,105,27,105,1202,107,355,105,348,107,1382,105,1222,107,50,105,6,105,1835,107,0.6301846805934,107,8326,13212,0.174847374847375,105,1432,8190,0.109698176804045,105,1432,13054,0.198656966983772,105,355,1787,0.655040871934605,107,1202,1835,2021/08/06,,2,107,10,107,18,107,47,107,65,107,75,107,52,107,26,107,79,107,2,105,12,105,6,105,8,105,13,105,25,105,19,105,13,105,0,105,11,105
LA,53,165,6,53,165,6,10,218,13330,224,10263,224,2554,224,404,219,22,219,14,219,2,219,1529,224,838,224,830,224,2505,224,2864,224,49,224,62,224,1765,224,0.769917479369842,224,10263,13330,0.248855110591445,224,2554,10263,0.191597899474869,224,2554,13330,0.474787535410765,224,838,1765,0.86628895184136,224,1529,1765,2021/08/06,,4,219,23,219,39,219,62,219,99,219,91,219,49,219,41,219,0,219,0,219,0,219,2,219,4,219,3,219,7,219,4,219,1,219,1,219,40,218
MA,7,75,1,6,76,1,3,82,17526,83,14777,83,311,82,55,83,59,82,0,82,2,82,1052,83,85,82,81,83,302,82,261,83,9,82,5,82,1382,83,0.843147323975807,83,14777,17526,0.021211294502796,82,311,14662,0.017880756626229,82,311,17393,0.062684365781711,82,85,1356,0.761215629522431,83,1052,1382,2021/08/06,,0,83,5,83,3,83,10,83,8,83,12,83,9,83,8,83,3,83,1,82,1,82,2,82,5,82,9,82,13,82,10,82,18,82,0,82,3,82
MD,3,49,1,3,49,1,9,52,10385,53,8483,53,646,52,69,53,212,52,1,52,14,52,880,53,139,52,106,53,630,52,440,53,16,52,5,52,1302,53,0.816851227732306,53,8483,10385,0.076640170838771,52,646,8429,0.062834354634763,52,646,10281,0.10996835443038,52,139,1264,0.675883256528418,53,880,1302,2021/08/06,,0,53,4,53,13,53,14,53,15,53,12,53,5,53,6,53,0,53,1,52,14,52,24,52,13,52,34,52,29,52,47,52,43,52,7,52,1,52
ME,2,27,8,1,28,8,0,36,3157,37,2325,37,72,36,10,37,16,36,1,36,4,36,251,37,30,36,27,37,69,36,60,37,3,36,2,36,328,37,0.736458663287932,37,2325,3157,0.031454783748362,36,72,2289,0.023084321898044,36,72,3119,0.094339622641509,36,30,318,0.765243902439024,37,251,328,2021/08/06,,0,37,0,37,0,37,2,37,2,37,4,37,2,37,0,37,0,37,0,36,0,36,1,36,1,36,4,36,3,36,3,36,3,36,1,36,0,36
MI,4,151,4,4,151,4,5,155,22668,159,17792,159,802,155,123,159,51,155,3,155,2,155,1901,159,187,155,174,159,787,155,693,159,15,155,8,155,2536,159,0.784895006176107,159,17792,22668,0.045364556818825,155,802,17679,0.035704745792895,155,802,22462,0.074919871794872,155,187,2496,0.749605678233438,159,1901,2536,2021/08/06,,0,159,11,159,14,159,18,159,20,159,25,159,19,159,11,159,5,159,0,155,3,155,10,155,5,155,8,155,14,155,6,155,5,155,0,155,7,155
MN,13,101,17,15,99,17,12,130,9813,131,7684,131,415,130,54,131,24,130,4,130,3,130,682,131,107,130,97,131,401,130,341,131,14,130,8,130,940,131,0.783042902272496,131,7684,9813,0.054799947180774,130,415,7573,0.043085548172757,130,415,9632,0.118362831858407,130,107,904,0.725531914893617,131,682,940,2021/08/06,,2,131,2,131,5,131,8,131,7,131,8,131,13,131,9,131,0,131,0,130,3,130,3,130,0,130,4,130,9,130,2,130,3,130,0,130,3,130
MO,36,62,24,38,60,24,10,118,15516,122,12918,122,2311,118,286,122,175,118,3,118,26,118,1616,122,717,118,699,122,2248,118,2069,122,63,118,37,118,1876,122,0.832559938128384,122,12918,15516,0.18183964119915,118,2311,12709,0.151710103065713,118,2311,15233,0.396790260099613,118,717,1807,0.861407249466951,122,1616,1876,2021/08/06,,3,122,18,122,29,122,39,122,52,122,59,122,47,122,37,122,2,122,2,118,13,118,16,118,24,118,24,118,33,118,39,118,24,118,0,118,43,118
MS,16,83,2,17,82,2,8,99,8152,101,5614,101,1551,99,184,101,43,99,4,99,8,99,748,101,398,99,393,101,1503,99,1472,101,48,99,14,99,873,101,0.688665358194308,101,5614,8152,0.278856526429342,99,1551,5562,0.192121887774062,99,1551,8073,0.469893742621015,99,398,847,0.856815578465063,101,748,873,2021/08/06,,1,101,6,101,14,101,31,101,35,101,45,101,22,100,18,101,12,101,0,99,2,99,6,99,4,99,2,99,7,99,6,99,4,99,12,99,22,99
MT,6,57,1,6,57,1,0,63,2915,64,1953,64,169,63,40,64,17,63,0,63,3,63,149,64,47,63,47,64,162,63,162,64,7,63,1,63,237,64,0.669982847341338,64,1953,2915,0.087428867046042,63,169,1933,0.058538275025979,63,169,2887,0.203463203463203,63,47,231,0.628691983122363,64,149,237,2021/08/06,,1,64,0,64,3,64,5,64,9,64,8,64,5,64,8,64,1,64,0,63,3,63,1,63,2,63,3,63,4,63,3,63,1,63,0,63,1,63
