state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
OR,1,54,6,6,53,2,6,59,6859,61,5270,61,342,59,23,61,60,59,0,59,7,59,552,61,50,59,37,61,317,59,268,61,25,59,11,59,727,61,0.768333576323079,61,5270,6859,0.066048667439166,59,342,5178,0.051052395879982,59,342,6699,0.071225071225071,59,50,702,0.759284731774415,61,552,727,2022/03/12,,0,61,5,57,1,57,2,57,3,57,4,57,2,57,5,57,1,61,0,58,2,55,2,55,7,55,5,55,15,55,15,55,14,56,0,59,7,47,870,184,843,72,0,102,1,59,2,59,0,40,0,40,5,0,40,59
PA,7,94,119,42,172,6,10,214,31303,220,26131,220,942,214,80,220,294,214,5,214,30,214,2726,220,119,214,103,220,882,214,657,220,60,214,22,214,3660,220,0.834776219531674,220,26131,31303,0.036394544681838,214,942,25883,0.030437170829429,214,942,30949,0.033473980309423,214,119,3555,0.744808743169399,220,2726,3660,2022/03/12,,0,217,2,213,6,213,4,212,14,213,16,213,14,213,19,212,5,218,3,211,17,206,22,207,19,208,37,207,69,205,59,205,62,205,6,213,4,196,5647,221,4112,17,0,18,10,214,17,214,0,64,0,64,68,2,64,214
PR,0,11,55,7,44,15,1,65,9127,66,5508,66,51,65,7,66,5,64,1,65,0,64,464,66,10,65,9,66,45,65,30,66,6,65,4,65,635,66,0.603484167853621,66,5508,9127,0.009511376352107,65,51,5362,0.005703422053232,65,51,8942,0.016501650165016,65,10,606,0.730708661417323,66,464,635,2022/03/12,,0,66,0,66,1,66,0,66,1,66,1,66,3,66,1,66,0,66,0,64,0,64,1,64,1,64,0,64,1,64,1,64,1,64,0,64,0,8,535,30,612,0,0,0,1,64,1,64,0,7,0,7,12,0,7,64
RI,1,1,13,5,8,2,4,14,2273,15,1887,15,48,14,1,15,6,14,0,14,0,14,102,15,4,14,4,15,47,14,34,15,1,14,0,14,126,15,0.830180378354598,15,1887,2273,0.02543720190779,14,48,1887,0.021117465904092,14,48,2273,0.031746031746032,14,4,126,0.80952380952381,15,102,126,2022/03/12,,0,15,0,15,0,15,0,15,0,15,0,15,0,15,1,15,0,15,1,14,0,14,0,14,1,14,0,14,1,14,2,14,1,14,0,14,0,2,7,0,0,0,0,0,0,14,0,14,0,2,0,2,2,0,2,14
SC,21,61,5,24,58,5,11,85,11686,87,8633,87,255,85,17,87,25,85,0,84,1,84,894,87,47,85,45,87,252,85,219,87,3,85,2,85,1323,87,0.738747218894404,87,8633,11686,0.02986647926915,85,255,8538,0.022156573116691,85,255,11509,0.036661466458658,85,47,1282,0.675736961451247,87,894,1323,2022/03/12,,0,86,1,81,1,81,1,81,2,81,5,81,4,81,3,81,0,87,0,84,1,79,1,79,1,79,4,79,5,79,7,79,6,78,0,85,2,61,2041,1712,2435,0,0,0,2,85,2,85,0,53,0,53,37,1,53,85
SD,0,55,10,4,51,10,12,62,2433,65,1612,65,65,62,6,65,6,62,0,62,0,62,137,65,15,62,14,65,64,62,52,65,1,62,1,62,240,65,0.66255651459104,65,1612,2433,0.040957781978576,62,65,1587,0.027460920997043,62,65,2367,0.064935064935065,62,15,231,0.570833333333333,65,137,240,2022/03/12,,0,64,0,50,1,49,0,50,1,50,1,50,2,50,1,51,0,65,0,62,1,47,1,47,0,47,0,47,1,47,1,47,2,47,0,62,0,8,464,2,1131,30,0,73,1,62,1,62,0,6,0,6,8,0,6,62
TN,3,55,76,23,44,67,22,131,19359,134,13786,134,556,131,44,134,37,131,4,131,0,131,1482,134,108,131,108,134,524,131,468,134,32,131,32,131,2235,134,0.712123560101245,134,13786,19359,0.040981794059114,131,556,13567,0.029210885783335,131,556,19034,0.050326188257223,131,108,2146,0.663087248322148,134,1482,2235,2022/03/12,,0,134,1,133,4,133,4,133,5,133,10,133,9,133,8,133,3,134,0,131,1,130,1,130,3,130,7,130,7,130,10,130,4,130,4,131,4,57,74,32,331,57,0,0,3,131,3,131,0,57,0,57,31,3,57,131
TX,7,88,498,8,87,498,100,593,64242,593,48700,593,2137,593,187,593,322,593,12,593,55,593,5383,593,476,593,416,593,2047,593,1603,593,90,593,57,593,6083,593,0.758071043865384,593,48700,64242,0.04388090349076,593,2137,48700,0.033264842314996,593,2137,64242,0.07825086306099,593,476,6083,0.884925201380898,593,5383,6083,2022/03/12,,0,593,14,590,9,590,19,589,23,589,37,589,49,589,27,589,9,593,4,593,28,590,27,590,45,590,47,590,59,590,59,590,44,589,9,593,23,588,2485,670,1169,0,0,0,31,593,85,593,0,101,1,101,231,5,101,593
UT,0,49,9,2,47,9,0,57,5872,58,4247,58,153,57,15,58,0,57,2,57,0,57,347,58,24,57,24,58,133,57,123,58,20,57,0,57,442,58,0.723262942779292,58,4247,5872,0.036419900023804,57,153,4201,0.026374762971901,57,153,5801,0.055555555555556,57,24,432,0.785067873303167,58,347,442,2022/03/12,,0,58,4,54,2,54,3,54,3,54,0,54,0,54,3,54,0,58,0,57,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,57,0,43,481,0,1132,1,0,0,0,57,2,57,0,42,0,42,55,2,42,57
VA,10,73,22,17,69,19,37,102,17436,105,12934,105,522,102,44,105,129,102,5,102,4,102,1258,105,102,102,96,105,509,102,421,105,13,102,11,102,1877,105,0.741798577655426,105,12934,17436,0.040857858484659,102,522,12776,0.03030303030303,102,522,17226,0.055676855895197,102,102,1832,0.670218433670751,105,1258,1877,2022/03/12,,1,103,1,101,5,101,1,99,6,100,7,100,15,100,8,99,0,105,2,99,6,97,10,96,8,95,20,97,25,96,32,97,24,96,2,102,7,70,1031,1561,861,96,0,133,4,102,6,102,0,70,0,70,39,3,70,102
