state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
GA,24,135,8,31,127,9,5,164,22669,167,18086,167,749,164,193,167,108,164,3,164,35,164,2073,167,153,164,115,167,713,164,437,167,36,164,3,164,2703,167,0.797829635184613,167,18086,22669,0.04185292802861,164,749,17896,0.033464391028505,164,749,22382,0.057670561628345,164,153,2653,0.7669256381798,167,2073,2703,2021/06/07,,0,167,30,167,12,167,15,167,17,167,15,167,5,167,3,167,10,167,2,164,10,164,7,164,4,164,13,164,20,164,15,164,12,164,25,164
HI,2,19,4,2,19,4,0,25,2637,25,1882,25,39,25,2,25,13,25,0,25,0,25,136,25,13,25,11,25,38,25,29,25,1,25,0,25,219,25,0.713689799014031,25,1882,2637,0.020722635494155,25,39,1882,0.014789533560865,25,39,2637,0.059360730593607,25,13,219,0.621004566210046,25,136,219,2021/06/07,,0,25,0,25,0,25,0,25,1,25,1,25,0,25,0,25,0,25,1,25,0,25,1,25,3,25,2,25,0,25,2,25,4,25,0,25
IA,1,35,90,2,34,90,0,124,8049,126,5260,126,126,124,18,126,40,124,1,124,2,124,450,126,23,124,17,126,123,124,79,126,3,124,2,124,666,126,0.653497328860728,126,5260,8049,0.024338419934325,124,126,5177,0.015845070422535,124,126,7952,0.035548686244204,124,23,647,0.675675675675676,126,450,666,2021/06/07,,0,126,2,126,3,126,3,126,3,126,4,126,1,126,2,126,0,126,1,124,7,124,9,124,1,124,4,124,9,124,7,124,2,124,0,124
PA,25,197,6,31,191,6,10,222,30307,228,24961,228,856,222,87,228,276,222,2,220,26,220,2686,228,180,222,165,228,822,222,562,228,34,222,15,222,3672,228,0.823605107730887,228,24961,30307,0.034632034632035,222,856,24717,0.028602933805594,222,856,29927,0.050476724621425,222,180,3566,0.731481481481482,228,2686,3672,2021/06/07,,3,225,6,224,7,225,9,224,13,224,18,224,13,225,10,224,8,212,2,217,22,218,29,217,22,218,34,217,55,218,60,218,45,217,7,206
PR,0,11,55,0,11,55,2,65,9274,66,5894,66,95,65,5,66,6,65,1,65,6,65,456,66,13,65,10,66,69,65,50,66,26,65,3,65,650,66,0.635540219969808,66,5894,9274,0.016455915468561,65,95,5773,0.010422380691168,65,95,9115,0.020634920634921,65,13,630,0.701538461538462,66,456,650,2021/06/07,,0,66,0,66,0,66,1,66,3,66,0,66,0,66,1,66,0,66,0,65,0,65,2,65,0,65,0,65,2,65,0,65,2,65,0,65
RI,4,10,1,5,9,1,6,14,2547,15,2320,15,82,14,3,15,0,14,0,14,0,14,135,15,5,14,5,15,82,14,43,15,0,14,0,14,166,15,0.910875539850805,15,2320,2547,0.036059806508355,14,82,2274,0.03297145154805,14,82,2487,0.033783783783784,14,5,148,0.813253012048193,15,135,166,2021/06/07,,0,15,0,15,0,15,1,15,0,15,2,15,0,15,0,15,0,15,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
SC,19,65,2,19,65,2,0,84,10580,86,8244,86,147,84,12,86,15,84,0,84,1,84,812,86,45,84,46,86,145,84,125,86,2,84,1,84,1151,86,0.779206049149338,86,8244,10580,0.018058968058968,84,147,8140,0.014112903225806,84,147,10416,0.040540540540541,84,45,1110,0.705473501303215,86,812,1151,2021/06/07,,0,86,0,86,1,86,3,86,1,86,1,86,5,86,0,86,1,81,0,84,1,84,1,84,1,84,4,84,1,84,4,84,1,84,2,79
SD,1,61,3,1,61,3,1,62,2831,65,1678,65,27,62,6,65,5,62,0,62,0,62,127,65,4,62,3,65,25,62,17,65,2,62,0,62,236,65,0.592723419286471,65,1678,2831,0.016423357664234,62,27,1644,0.009768451519537,62,27,2764,0.017777777777778,62,4,225,0.538135593220339,65,127,236,2021/06/07,,0,65,1,65,2,65,0,65,1,65,0,65,0,65,2,65,0,65,0,62,0,62,1,62,1,62,2,62,1,62,0,62,0,62,0,62
TN,8,96,39,29,75,39,3,104,20319,143,12949,128,382,104,24,104,21,104,4,104,1,104,1556,139,128,104,123,104,372,104,315,104,10,104,9,104,2374,143,0.686112435754782,128,12949,18873,0.03122929092114,103,377,12072,0.021327675729998,104,382,17911,0.056066579062637,104,128,2283,0.679179397642951,139,1556,2291,2021/06/07,,0,104,3,104,1,104,4,104,3,104,6,104,3,104,3,104,1,104,0,104,2,104,1,104,0,104,1,104,4,104,5,104,2,104,6,104
TX,87,495,13,119,463,13,54,590,68645,595,50258,595,2055,590,194,595,437,590,9,590,43,590,5380,595,553,590,511,595,2013,590,1481,595,42,590,30,590,7000,595,0.732143637555539,595,50258,68645,0.041421430299121,590,2055,49612,0.030270445439547,590,2055,67888,0.081001904203896,590,553,6827,0.768571428571429,595,5380,7000,2021/06/07,,3,595,10,595,21,595,23,595,41,595,38,595,23,595,22,595,13,595,4,589,41,589,48,589,51,589,66,590,84,589,81,589,38,590,24,590
UT,1,58,1,1,58,1,0,59,6247,60,3768,60,156,59,34,60,3,59,1,59,0,59,380,60,53,59,55,60,154,59,149,60,2,59,0,59,635,60,0.603169521370258,60,3768,6247,0.041946759881689,59,156,3719,0.025300032435939,59,156,6166,0.085899513776337,59,53,617,0.598425196850394,60,380,635,2021/06/07,,1,60,6,60,1,60,4,60,7,60,6,60,5,60,2,60,2,60,0,59,0,59,1,59,0,59,0,59,1,59,0,59,1,59,0,59
VA,16,79,9,25,70,9,23,101,17976,104,13129,104,367,101,19,104,171,101,1,101,22,101,1283,104,76,101,68,104,347,101,224,104,20,101,10,101,1943,104,0.730362705829996,104,13129,17976,0.028315716379909,101,367,12961,0.020705218617772,101,367,17725,0.04012671594509,101,76,1894,0.660319094184251,104,1283,1943,2021/06/07,,1,104,5,104,1,104,2,104,4,104,4,104,1,104,1,104,0,104,2,101,6,101,16,101,13,101,19,101,46,101,33,101,35,101,1,101
VI,2,0,0,2,0,0,0,2,168,2,98,2,7,2,2,2,0,2,0,2,0,2,10,2,3,2,3,2,7,2,7,2,0,2,0,2,20,2,0.583333333333333,2,98,168,0.071428571428571,2,7,98,0.041666666666667,2,7,168,0.15,2,3,20,0.5,2,10,20,2021/06/07,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2
VT,2,14,1,1,15,1,0,16,1292,17,869,17,2,16,0,17,2,16,0,16,0,16,60,17,1,16,1,17,2,16,2,17,0,16,0,16,107,17,0.672600619195046,17,869,1292,0.002361275088548,16,2,847,0.001594896331738,16,2,1254,0.01010101010101,16,1,99,0.560747663551402,17,60,107,2021/06/07,,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,16,0,16,0,16,1,16,1,16,0,16,0,16,0,16,0,16
WA,9,92,2,5,96,2,10,101,13469,103,10040,103,659,101,45,103,176,101,0,101,9,101,912,103,148,101,118,103,642,101,416,103,17,101,5,101,1302,103,0.745415398322073,103,10040,13469,0.066277783365182,101,659,9943,0.049404003298598,101,659,13339,0.116078431372549,101,148,1275,0.700460829493088,103,912,1302,2021/06/07,,2,103,3,103,5,103,4,103,6,103,11,103,7,103,7,103,0,103,3,101,22,101,21,101,13,101,17,101,29,101,28,101,20,101,23,101
WI,7,121,22,10,118,22,0,147,13432,150,8915,149,174,146,37,150,47,147,0,147,4,147,923,149,61,146,58,149,169,146,150,149,5,146,2,146,1599,150,0.673592746505478,149,8915,13235,0.01993583868011,146,174,8728,0.013407304669441,146,174,12978,0.039431157078216,146,61,1547,0.577235772357724,149,923,1599,2021/06/07,,0,150,4,150,1,150,3,150,4,150,6,150,6,150,3,150,10,150,0,147,1,147,2,147,4,147,10,147,6,147,17,147,6,147,1,147
ID,3,42,8,4,41,8,0,52,3791,53,2360,53,102,52,9,53,1,52,0,52,0,52,194,53,33,52,33,53,100,52,95,53,2,52,2,52,313,53,0.622527037720918,53,2360,3791,0.043833261710357,52,102,2327,0.027192748600373,52,102,3751,0.108910891089109,52,33,303,0.619808306709265,53,194,313,2021/06/07,,0,53,1,52,0,52,5,52,1,52,0,52,1,52,1,52,0,53,0,52,0,51,0,51,1,51,0,51,0,51,0,51,0,51,0,52
IL,11,166,23,9,168,23,65,195,31003,200,22196,200,747,195,63,200,246,195,1,195,38,195,2138,200,172,195,152,200,701,195,532,200,46,195,22,195,3328,200,0.715930716382286,200,22196,31003,0.034061374310337,195,747,21931,0.024380691275825,195,747,30639,0.0526638089406,195,172,3266,0.642427884615385,200,2138,3328,2021/06/07,,1,200,6,200,7,200,12,200,11,200,11,200,7,200,7,200,1,191,10,195,20,195,22,195,17,195,30,195,70,195,47,195,30,195,0,186
IN,12,152,2,11,153,2,0,164,19174,166,13100,166,546,164,42,166,102,164,2,164,4,164,1545,166,148,164,123,166,539,164,352,166,7,164,2,164,2292,166,0.683216856159382,166,13100,19174,0.042045279531803,164,546,12986,0.028693047453886,164,546,19029,0.065983058403923,164,148,2243,0.674083769633508,166,1545,2292,2021/06/07,,1,166,2,166,4,166,5,166,5,166,8,166,11,166,5,166,1,166,0,164,3,164,11,164,13,164,19,164,17,164,19,164,18,164,2,164
KS,11,134,4,15,130,4,1,146,8992,149,5282,149,114,146,13,149,33,146,0,146,3,146,603,149,29,146,27,149,113,146,97,149,1,146,0,146,859,149,0.58741103202847,149,5282,8992,0.021768187893832,146,114,5237,0.012788871438187,146,114,8914,0.034564958283671,146,29,839,0.70197904540163,149,603,859,2021/06/07,,0,149,0,148,2,148,2,148,4,148,1,148,0,148,3,148,1,149,0,146,3,145,6,145,3,144,5,145,4,145,8,145,4,145,0,146
KY,0,26,92,5,111,2,2,116,14297,118,8854,118,283,116,91,118,44,116,1,116,5,116,1113,118,64,116,66,118,272,116,218,118,11,116,4,116,1837,118,0.619290760299364,118,8854,14297,0.032368752144573,116,283,8743,0.02000989888991,116,283,14143,0.035754189944134,116,64,1790,0.60587915078933,118,1113,1837,2021/06/07,,2,118,1,118,2,118,3,118,14,118,18,118,17,118,8,118,14,118,0,116,2,116,3,116,1,116,11,116,13,116,9,116,6,116,3,116
LA,41,176,6,41,176,6,3,217,14346,223,9657,223,260,223,46,218,12,218,3,218,0,218,1186,223,90,223,87,223,256,223,320,223,4,223,0,223,1878,223,0.673149309912171,223,9657,14346,0.026923475199337,223,260,9657,0.018123518750871,223,260,14346,0.047923322683706,223,90,1878,0.631522896698616,223,1186,1878,2021/06/07,,1,218,2,218,4,218,7,218,7,218,12,218,10,218,4,218,0,218,0,218,0,218,1,218,2,218,2,218,3,218,3,218,1,218,0,218
MA,10,90,1,10,90,1,3,100,19201,101,16318,101,154,100,19,101,66,100,1,100,3,100,1115,101,49,100,45,101,149,100,89,101,5,100,3,100,1393,101,0.849851570230717,101,16318,19201,0.009507346585998,100,154,16198,0.008077205496696,100,154,19066,0.035897435897436,100,49,1365,0.800430725053841,101,1115,1393,2021/06/07,,0,101,3,101,5,101,1,101,3,101,2,101,3,101,2,101,0,101,2,100,5,100,6,100,7,100,11,100,12,100,15,100,8,100,2,100
MD,2,58,1,2,58,1,8,60,11811,61,9591,61,409,60,27,61,174,60,1,60,4,60,886,61,95,60,69,61,390,60,193,61,19,60,5,60,1291,61,0.812039624079248,61,9591,11811,0.042890100671141,60,409,9536,0.034933378886232,60,409,11708,0.075757575757576,60,95,1254,0.686289697908598,61,886,1291,2021/06/07,,0,61,5,61,5,61,5,61,5,61,2,61,2,61,3,61,0,61,3,60,11,60,21,60,19,60,33,60,24,60,31,60,32,60,0,60
ME,3,27,9,1,29,9,0,38,3332,39,2368,39,86,38,9,39,7,38,0,38,0,38,230,39,27,38,23,39,86,38,53,39,0,38,0,38,322,39,0.710684273709484,39,2368,3332,0.036846615252785,38,86,2334,0.026108075288403,38,86,3294,0.086538461538462,38,27,312,0.714285714285714,39,230,322,2021/06/07,,0,39,1,39,1,39,1,39,2,39,1,39,3,39,0,39,0,39,0,38,0,38,1,38,0,38,1,38,0,38,2,38,3,38,0,38
MI,4,156,4,5,155,4,4,160,23277,164,18631,164,650,160,59,164,33,160,5,160,5,160,1979,164,179,160,170,164,625,160,555,164,25,160,22,160,2563,164,0.800403832108949,164,18631,23277,0.035123743650708,160,650,18506,0.028172676837725,160,650,23072,0.071457085828343,160,179,2505,0.77214202106906,164,1979,2563,2021/06/07,,0,164,6,164,8,164,8,164,10,164,7,164,12,164,7,164,1,164,0,160,4,160,4,160,2,160,2,160,8,160,8,160,4,160,1,160
MN,13,102,25,13,102,25,4,139,10144,140,8085,140,236,139,25,140,23,139,0,139,1,139,694,140,51,139,49,140,226,139,173,140,10,139,7,139,913,140,0.797022870662461,140,8085,10144,0.029681801031317,139,236,7951,0.023678137854921,139,236,9967,0.058152793614595,139,51,877,0.76013143483023,140,694,913,2021/06/07,,1,140,1,140,4,140,2,140,3,140,9,140,2,140,3,140,0,140,1,139,3,139,3,139,1,139,6,139,4,139,2,139,3,139,0,139
MO,21,99,20,25,95,20,17,136,16880,140,13882,140,709,136,80,140,150,136,0,136,21,136,1461,140,209,136,184,140,674,136,504,140,35,136,12,136,1775,140,0.82239336492891,140,13882,16880,0.051808549506759,136,709,13685,0.04267228408065,136,709,16615,0.121511627906977,136,209,1720,0.823098591549296,140,1461,1775,2021/06/07,,1,140,4,140,2,140,15,140,14,140,13,140,19,140,11,140,1,140,4,136,17,136,16,136,20,136,16,136,24,136,35,136,18,136,0,136
MS,7,97,2,13,91,2,1,104,8620,106,5678,106,190,104,47,106,20,104,4,104,6,104,614,106,74,104,50,106,178,104,132,106,12,104,4,104,859,106,0.658700696055684,106,5678,8620,0.033753775093267,104,190,5629,0.022230022230022,104,190,8547,0.088200238379023,104,74,839,0.714784633294529,106,614,859,2021/06/07,,0,106,6,106,4,106,2,106,4,106,8,106,6,106,3,106,14,106,1,103,0,104,4,104,5,104,1,104,5,104,3,104,1,103,0,104
MT,5,61,1,5,61,1,3,66,3170,67,2088,67,57,66,10,67,11,66,0,66,4,66,129,67,14,66,15,67,54,66,52,67,3,66,0,66,225,67,0.658675078864353,67,2088,3170,0.027496382054993,66,57,2073,0.018147086914995,66,57,3141,0.063926940639269,66,14,219,0.573333333333333,67,129,225,2021/06/07,,0,67,0,67,0,67,2,67,2,67,3,67,1,67,2,67,0,67,0,66,0,66,4,66,1,66,1,66,2,66,0,66,3,66,0,66
NC,2,126,4,5,123,4,17,128,23992,132,18270,132,567,128,57,132,110,128,1,128,2,128,1887,132,166,128,160,132,544,128,464,132,23,128,11,128,2411,132,0.761503834611537,132,18270,23992,0.03138492195284,128,567,18066,0.02389783360027,128,567,23726,0.070548236294093,128,166,2353,0.782662795520531,132,1887,2411,2021/06/07,,0,132,8,132,6,132,4,132,9,132,9,132,9,132,12,132,0,132,2,128,5,128,8,128,13,128,18,128,28,128,21,128,15,128,0,128
