state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-07-09,"65,605","65,213","65,997",9.01,8.60,9.43,"727,934","725,362","730,506"
CW,2020-07-10,"65,988","65,554","66,422",9.06,8.60,9.51,"728,601","725,892","731,311"
CW,2020-07-11,"65,869","65,441","66,296",9.03,8.58,9.48,"729,260","726,516","732,004"
CW,2020-07-12,"66,988","66,553","67,422",9.19,8.73,9.66,"728,527","725,658","731,397"
CW,2020-07-13,"68,844","68,416","69,273",9.51,9.06,9.96,"723,877","721,215","726,539"
CW,2020-07-14,"71,228","70,841","71,616",9.85,9.39,10.32,"722,892","719,211","726,573"
CW,2020-07-15,"73,909","73,590","74,229",10.31,9.81,10.81,"716,686","712,085","721,286"
CW,2020-07-16,"73,393","73,092","73,694",10.22,9.74,10.70,"718,013","713,488","722,537"
CW,2020-07-17,"72,892","72,589","73,196",10.16,9.69,10.62,"717,594","713,300","721,889"
CW,2020-07-18,"72,451","72,019","72,883",10.10,9.55,10.64,"717,693","713,282","722,105"
CW,2020-07-19,"72,188","71,791","72,585",10.07,9.54,10.61,"716,605","712,042","721,169"
CW,2020-07-20,"73,827","73,541","74,113",10.30,9.84,10.75,"717,064","712,832","721,296"
CW,2020-07-21,"75,584","75,289","75,879",10.51,10.04,10.97,"719,409","715,066","723,753"
CW,2020-07-22,"75,169","74,860","75,478",10.41,10.01,10.81,"722,339","718,982","725,696"
CW,2020-07-23,"73,322","72,980","73,664",10.07,9.69,10.46,"727,877","725,060","730,694"
CW,2020-07-24,"70,987","70,653","71,321",9.85,9.45,10.24,"720,888","717,911","723,865"
CW,2020-07-25,"70,436","69,977","70,895",9.82,9.34,10.29,"717,602","714,796","720,407"
CW,2020-07-26,"70,259","69,729","70,790",9.84,9.30,10.39,"713,828","710,834","716,822"
CW,2020-07-27,"70,990","70,600","71,380",9.94,9.51,10.36,"714,497","711,735","717,260"
CW,2020-07-28,"72,163","71,872","72,454",10.08,9.75,10.40,"716,143","713,945","718,342"
CW,2020-07-29,"71,024","70,659","71,388",9.93,9.54,10.31,"715,468","713,151","717,784"
CW,2020-07-30,"69,759","69,429","70,089",9.71,9.36,10.06,"718,232","716,064","720,400"
CW,2020-07-31,"68,592","68,275","68,909",9.58,9.23,9.93,"715,792","713,438","718,147"
