state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PA,21,182,6,26,177,6,22,203,31045,209,24184,209,2025,203,201,209,451,203,7,201,33,201,2742,209,385,203,344,209,1970,203,1535,209,55,202,21,202,3546,209,0.7789982283781607,209,24184,31045,0.08450880560888073,203,2025,23962,0.06604265866544909,203,2025,30662,0.11195114858970631,203,385,3439,0.7732656514382402,209,2742,3546,2021-03-05
PR,0,0,68,0,0,68,2,67,9333,68,5408,68,162,67,7,68,18,67,0,67,14,67,484,68,16,67,15,68,136,67,87,68,26,67,0,67,707,68,0.5794492660452158,68,5408,9333,0.030664395229982964,67,162,5283,0.01770878880629646,67,162,9148,0.023668639053254437,67,16,676,0.6845827439886846,68,484,707,2021-03-05
RI,4,10,1,4,10,1,5,14,2497,15,2357,15,189,14,16,15,0,14,2,14,0,14,151,15,21,14,23,15,187,14,151,15,2,14,2,14,182,15,0.9439327192631157,15,2357,2497,0.08192457737321196,14,189,2307,0.07809917355371901,14,189,2420,0.12727272727272726,14,21,165,0.8296703296703297,15,151,182,2021-03-05
SC,22,45,2,24,43,2,6,67,10028,69,7615,69,576,67,67,69,96,67,0,67,1,67,949,69,159,67,145,69,570,67,514,69,6,67,3,67,1337,69,0.7593737534902274,69,7615,10028,0.07661612130885874,67,576,7518,0.058459352481477725,67,576,9853,0.12259059367771781,67,159,1297,0.7097980553477936,69,949,1337,2021-03-05
SD,1,59,3,1,59,3,11,60,2590,63,1384,63,67,60,8,63,8,60,0,60,1,60,116,63,14,60,13,63,65,60,46,63,2,60,1,60,239,63,0.5343629343629344,63,1384,2590,0.049300956585724795,60,67,1359,0.026597856292179436,60,67,2519,0.06140350877192982,60,14,228,0.48535564853556484,63,116,239,2021-03-05
TN,13,84,46,33,64,46,18,97,20295,143,12784,128,637,97,62,97,55,97,1,97,4,97,1655,140,180,97,168,97,626,97,557,97,11,97,6,97,2397,143,0.6717460984709158,128,12784,19031,0.05747022735474558,97,637,11084,0.03848477525374577,97,637,16552,0.08587786259541985,97,180,2096,0.7072649572649573,140,1655,2340,2021-03-05
TX,104,480,5,136,448,5,99,584,68611,589,48751,589,5138,584,498,589,450,584,8,584,38,584,6095,589,1456,584,1392,589,5002,584,4487,589,136,584,87,584,7661,589,0.7105420413636298,589,48751,68611,0.10662848130162288,584,5138,48186,0.07573367922998687,584,5138,67843,0.19457436856875585,584,1456,7483,0.7955880433363791,589,6095,7661,2021-03-05
UT,0,51,1,0,51,1,1,51,5436,52,3187,52,186,51,41,52,4,51,2,51,0,51,382,52,68,51,67,52,182,51,172,52,4,51,0,51,623,52,0.5862766740250184,52,3187,5436,0.058991436726926735,51,186,3153,0.03466915191053122,51,186,5365,0.11239669421487604,51,68,605,0.6131621187800963,52,382,623,2021-03-05
VA,16,70,9,22,64,9,36,92,17201,95,12182,95,1117,92,111,95,209,92,4,92,15,92,1342,95,227,92,208,95,1094,92,916,95,23,92,14,92,2000,95,0.7082146386837974,95,12182,17201,0.09288981288981289,92,1117,12025,0.06593860684769776,92,1117,16940,0.11767755313634007,92,227,1929,0.671,95,1342,2000,2021-03-05
VI,2,0,0,2,0,0,0,2,168,2,84,2,3,2,0,2,0,2,0,2,0,2,9,2,3,2,3,2,3,2,3,2,0,2,0,2,20,2,0.5,2,84,168,0.03571428571428571,2,3,84,0.017857142857142856,2,3,168,0.15,2,3,20,0.45,2,9,20,2021-03-05
VT,1,15,1,1,15,1,0,16,1307,17,808,17,30,16,5,17,9,16,0,16,1,16,62,17,7,16,8,17,30,16,32,17,0,16,0,16,103,17,0.6182096403978576,17,808,1307,0.03821656050955414,16,30,785,0.023622047244094488,16,30,1270,0.07291666666666667,16,7,96,0.6019417475728155,17,62,103,2021-03-05
WA,7,86,2,11,82,2,15,93,12903,95,8550,95,408,93,33,95,72,93,0,93,15,93,935,95,95,93,91,95,403,93,350,95,5,93,3,93,1349,95,0.6626365961404325,95,8550,12903,0.0482897384305835,93,408,8449,0.03195989346702178,93,408,12766,0.07207890743550835,93,95,1318,0.6931060044477391,95,935,1349,2021-03-05
WI,12,111,20,16,107,20,0,140,13320,143,7708,143,299,140,54,143,47,140,0,140,2,140,832,143,73,140,70,143,295,140,267,143,4,140,2,140,1588,143,0.5786786786786787,143,7708,13320,0.039655172413793106,140,299,7540,0.022894333843797857,140,299,13060,0.047526041666666664,140,73,1536,0.5239294710327456,143,832,1588,2021-03-05
MS,9,89,2,12,86,2,10,98,8060,100,5094,100,378,98,26,100,23,98,1,98,2,98,634,100,120,98,84,100,370,98,302,100,8,98,4,98,846,100,0.6320099255583127,100,5094,8060,0.075,98,378,5040,0.047362485904022054,98,378,7981,0.14510278113663846,98,120,827,0.7494089834515366,100,634,846,2021-03-05
MT,7,57,1,7,57,1,3,64,2947,65,1645,65,47,64,9,65,6,64,0,64,1,64,98,65,7,64,7,65,44,64,43,65,3,64,0,64,234,65,0.5581947743467933,65,1645,2947,0.028799019607843136,64,47,1632,0.01610692254969157,64,47,2918,0.03070175438596491,64,7,228,0.4188034188034188,65,98,234,2021-03-05
NC,3,112,4,3,112,4,17,115,22647,119,16386,119,1133,115,88,119,102,115,1,115,11,115,1808,119,303,115,301,119,1105,115,1035,119,28,115,19,115,2515,119,0.7235395416611472,119,16386,22647,0.06989943858350299,115,1133,16209,0.050677640112716374,115,1133,22357,0.12342158859470469,115,303,2455,0.7188866799204772,119,1808,2515,2021-03-05
