state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2021-02-15,"61,093","61,073","61,113",71.67,71.58,71.75,"85,248","85,209","85,287"
CW,2021-02-16,"62,444","62,431","62,458",72.94,72.91,72.96,"85,614","85,592","85,636"
CW,2021-02-17,"63,108","63,036","63,180",73.70,73.45,73.94,"85,632","85,555","85,710"
CW,2021-02-18,"62,979","62,960","62,999",73.54,73.48,73.61,"85,638","85,606","85,669"
CW,2021-02-19,"62,757","62,725","62,789",73.35,73.25,73.45,"85,560","85,528","85,593"
CW,2021-02-20,"61,474","61,426","61,521",72.04,71.88,72.20,"85,336","85,284","85,389"
CW,2021-02-21,"60,094","60,073","60,115",70.56,70.49,70.62,"85,170","85,142","85,199"
CW,2021-02-22,"60,483","60,467","60,498",70.63,70.57,70.68,"85,639","85,620","85,659"
CW,2021-02-23,"62,813","62,793","62,834",72.96,72.89,73.04,"86,088","86,063","86,113"
CW,2021-02-24,"63,127","63,010","63,244",73.30,72.90,73.70,"86,120","85,997","86,242"
CW,2021-02-25,"62,795","62,684","62,905",73.17,72.77,73.57,"85,818","85,689","85,948"
CW,2021-02-26,"62,169","62,037","62,301",72.61,72.12,73.09,"85,626","85,466","85,787"
CW,2021-02-27,"60,710","60,565","60,855",71.05,70.51,71.58,"85,450","85,269","85,630"
CW,2021-02-28,"59,085","58,933","59,236",69.29,68.73,69.85,"85,272","85,089","85,454"
CW,2021-03-01,"58,820","58,677","58,963",69.15,68.62,69.68,"85,064","84,891","85,238"
CW,2021-03-02,"61,004","60,873","61,136",71.59,71.11,72.08,"85,209","85,050","85,367"
CW,2021-03-03,"61,294","61,189","61,400",71.81,71.43,72.19,"85,357","85,231","85,484"
CW,2021-03-04,"60,975","60,965","60,986",71.67,71.63,71.70,"85,082","85,069","85,095"
CW,2021-03-05,"60,909","60,869","60,949",71.47,71.26,71.69,"85,221","85,128","85,314"
CW,2021-03-06,"59,538","59,484","59,593",70.15,69.94,70.37,"84,870","84,792","84,947"
CW,2021-03-07,"57,925","57,836","58,014",68.58,68.25,68.92,"84,460","84,347","84,572"
CW,2021-03-08,"57,658","57,632","57,684",68.35,68.25,68.45,"84,354","84,320","84,387"
CW,2021-03-09,"59,814","59,740","59,889",70.67,70.45,70.89,"84,640","84,606","84,673"
CW,2021-03-10,"60,151","60,107","60,196",71.05,70.86,71.24,"84,661","84,588","84,734"
CW,2021-03-11,"60,189","60,160","60,218",71.10,70.98,71.22,"84,653","84,606","84,700"
CW,2021-03-12,"59,735","59,713","59,758",70.61,70.51,70.72,"84,593","84,552","84,634"
