state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,6,92,10192,82,9285,97,386,98,900,78,82,77,65,75,363,88,245,84,3,88,0,84,914,63,0.6402080062794349,82,6525,10192,0.041572428648357564,97,386,9285,0.026785714285714284,82,273,10192,0.05579868708971553,58,51,914,0.7100656455142232,60,649,914,2020-09-16
WI,0,136,12495,134,7556,134,568,136,785,128,124,131,102,131,562,134,394,133,5,134,1,133,1498,129,0.6105314244115506,133,7548,12363,0.07265749073583906,134,549,7556,0.04473789515806322,134,559,12495,0.08277703604806408,129,124,1498,0.5425017277125086,127,785,1447,2020-09-16
MS,10,88,7650,95,4982,99,907,100,482,67,157,69,152,68,489,94,445,90,0,94,0,90,548,65,0.6384313725490196,95,4884,7650,0.18205539943797672,99,907,4982,0.11738562091503268,95,898,7650,0.25504587155963304,63,139,545,0.8653136531365314,64,469,542,2020-09-16
MT,305,66,2462,61,1909,66,109,66,102,59,20,62,17,60,107,64,94,59,2,64,1,59,153,57,0.7091795288383428,61,1746,2462,0.0570979570455736,66,109,1909,0.041429731925264016,61,102,2462,0.08609271523178808,56,13,151,0.5364238410596026,56,81,151,2020-09-16
NC,122,120,22552,122,16757,122,1159,122,1787,113,350,116,296,115,1121,118,739,116,36,118,6,116,2354,114,0.7430383114579638,122,16757,22552,0.06926846760698063,121,1159,16732,0.051449371864873264,121,1159,22527,0.1469838572642311,114,346,2354,0.7610732538330494,113,1787,2348,2020-09-16
ND,2,47,2074,47,1525,47,142,47,61,44,18,47,17,47,142,47,117,47,0,47,0,47,92,44,0.7352941176470589,47,1525,2074,0.09311475409836066,47,142,1525,0.06846673095467695,47,142,2074,0.07608695652173914,44,7,92,0.6630434782608695,44,61,92,2020-09-16
NE,1,85,4786,89,2895,90,206,92,348,69,58,66,53,66,171,81,148,75,10,82,9,76,627,70,0.6044713748432929,89,2893,4786,0.06597582037996545,90,191,2895,0.03969912244045132,89,190,4786,0.09294871794871795,65,58,624,0.5568,68,348,625,2020-09-16
NH,3,30,3267,30,2161,30,25,30,144,30,6,30,2,30,25,30,8,30,0,30,0,30,282,30,0.6614631160085706,30,2161,3267,0.01156871818602499,30,25,2161,0.007652280379553107,30,25,3267,0.02127659574468085,30,6,282,0.5106382978723404,30,144,282,2020-09-16
NJ,51,91,21979,90,16274,92,632,92,1187,89,73,88,56,88,577,90,274,90,10,90,7,90,2030,87,0.7165021156558533,90,15748,21979,0.038834951456310676,92,632,16274,0.026707311524637154,90,587,21979,0.03596059113300493,87,73,2030,0.5812807881773399,87,1180,2030,2020-09-16
NM,1,48,3518,49,2188,47,87,49,288,47,35,46,35,46,85,47,58,47,2,47,0,47,397,45,0.6312752452394691,47,2188,3466,0.03976234003656307,47,87,2188,0.02472996020466174,49,87,3518,0.08974358974358974,44,35,390,0.7229219143576826,45,287,397,2020-09-16
NV,18,59,8480,59,5952,61,539,61,592,58,133,57,120,57,492,58,369,57,3,58,1,57,839,58,0.6931603773584906,59,5878,8480,0.09055779569892473,61,539,5952,0.05837264150943396,59,495,8480,0.15852205005959474,57,133,839,0.7056019070321812,58,592,839,2020-09-16
NY,25,143,45474,155,36305,158,1549,166,2929,131,240,134,141,128,1456,151,626,141,68,151,21,141,5030,125,0.7010059119385864,154,31778,45332,0.04035256851673323,158,1465,36305,0.02966530325020891,155,1349,45474,0.040016849199663015,116,190,4748,0.5864427860696517,120,2829,4824,2020-09-16
OH,22,90,30247,209,20794,209,1110,209,2634,192,307,191,206,191,1067,196,617,195,43,196,7,195,3905,193,0.687473137831851,209,20794,30247,0.05360247247440603,208,1110,20708,0.03682935731112512,208,1110,30139,0.0788594913948112,189,307,3893,0.6745198463508323,192,2634,3905,2020-09-16
OK,3,134,9378,132,5917,132,614,135,692,128,213,134,205,134,603,135,489,135,11,135,9,135,1062,130,0.6309447643420772,132,5917,9378,0.09413554165962482,132,557,5917,0.059394327148645766,132,557,9378,0.19491525423728814,130,207,1062,0.6865079365079365,125,692,1008,2020-09-16
OR,1,50,6233,58,4533,59,187,61,468,51,35,50,26,50,166,54,92,53,8,54,3,53,725,47,0.7250120327290229,58,4519,6233,0.03772336201191264,59,171,4533,0.02743462217230868,58,171,6233,0.04827586206896552,46,35,725,0.6275862068965518,47,455,725,2020-09-16
AK,0,19,1064,18,1023,24,48,24,65,15,15,21,13,21,46,22,32,22,1,22,0,22,44,8,0.5592105263157895,18,595,1064,0.0469208211143695,24,48,1023,0.03007518796992481,18,32,1064,0.06818181818181818,8,3,44,0.5909090909090909,8,26,44,2020-09-16
AL,12,110,14992,110,10448,110,976,110,1277,110,315,110,269,110,955,110,768,110,21,110,11,110,1469,110,0.6969050160085379,110,10448,14992,0.09354869724064993,108,973,10401,0.06516206804178945,108,973,14932,0.21443158611300203,108,315,1469,0.8692988427501702,110,1277,1469,2020-09-16
AR,1,95,8944,96,5686,100,514,100,600,81,197,82,182,81,507,94,375,92,7,94,2,92,949,79,0.6237701252236136,96,5579,8944,0.09039746746394653,100,514,5686,0.057021466905187834,96,510,8944,0.20233050847457626,75,191,944,0.6977025392986699,74,577,827,2020-09-16
AZ,2,84,12179,84,9785,94,679,96,806,68,105,74,90,73,518,84,307,96,126,84,119,83,1321,58,0.658428442400854,83,8019,12179,0.0688809402146142,94,674,9785,0.04015107972739962,84,489,12179,0.06350420811017597,55,83,1307,0.5102195306585919,58,674,1321,2020-09-16
CA,26,385,62375,387,43785,388,3573,387,4859,366,932,370,816,367,3429,379,2614,378,64,379,26,378,7084,366,0.6997995991983968,387,43650,62375,0.08177698434496018,387,3573,43692,0.05737546969842952,386,3573,62274,0.13156408808582723,364,932,7084,0.6859119141727837,364,4859,7084,2020-09-16
CO,2,83,10851,97,7147,98,293,98,748,79,77,80,54,78,275,88,149,85,10,88,4,85,1214,73,0.6580960280158511,97,7141,10851,0.040996222191129146,98,293,7147,0.02700211962031149,97,293,10851,0.06395348837209303,70,77,1204,0.6062602965403624,72,736,1214,2020-09-16
CT,3,29,8077,29,5936,29,168,30,497,29,24,29,18,29,164,29,74,29,4,29,2,29,1047,29,0.7349263340349139,29,5936,8077,0.02830188679245283,29,168,5936,0.02079980190664851,29,168,8077,0.022922636103151862,29,24,1047,0.47468958930276983,29,497,1047,2020-09-16
DC,9,11,3381,12,2698,12,139,13,261,11,25,10,24,10,123,13,90,13,16,13,7,13,345,11,0.79798876072168,12,2698,3381,0.05151964418087472,12,139,2698,0.04111209701271813,12,139,3381,0.07246376811594203,10,25,345,0.7565217391304347,11,261,345,2020-09-16
DE,0,12,2604,12,1979,13,93,13,107,8,15,8,14,8,92,10,74,9,0,10,0,9,142,7,0.7254224270353302,12,1889,2604,0.04699343102577059,13,93,1979,0.03571428571428571,12,93,2604,0.1056338028169014,7,15,142,0.7535211267605634,7,107,142,2020-09-16
FL,99,253,80479,253,43545,253,2741,253,4577,253,790,253,650,253,2707,253,2443,253,34,251,26,252,5983,253,0.5410728264516209,253,43545,80479,0.06294637731082788,253,2741,43545,0.03405857428645982,253,2741,80479,0.13204078221627946,253,790,5983,0.7650008357011533,253,4577,5983,2020-09-16
GA,19,135,18000,135,14024,137,2185,144,1575,107,517,114,434,114,1790,128,1342,127,89,128,38,127,1868,102,0.7749790561295727,134,13876,17905,0.14803194523673702,137,2076,14024,0.11283333333333333,135,2031,18000,0.24542518837459634,95,456,1858,0.8217344753747323,98,1535,1868,2020-09-16
HI,2,16,1732,15,1907,25,209,21,118,14,43,14,41,14,206,18,192,18,3,18,0,18,92,12,0.7488452655889145,15,1297,1732,0.12293314162473042,17,171,1391,0.09411085450346421,15,163,1732,0.29347826086956524,12,27,92,0.7065217391304348,12,65,92,2020-09-16
IA,2,123,8172,123,4926,123,321,123,466,123,83,122,73,122,308,123,258,123,13,123,5,123,690,122,0.6027900146842878,123,4926,8172,0.06516443361753958,123,321,4926,0.039280469897209985,123,321,8172,0.12028985507246377,121,83,690,0.6753623188405797,122,466,690,2020-09-16
ID,3,47,3925,47,2042,46,141,49,180,47,47,48,47,48,140,48,126,48,1,48,1,48,301,46,0.485971685971686,44,1888,3885,0.06904995102840353,46,141,2042,0.03592356687898089,47,141,3925,0.15614617940199335,46,47,301,0.5980066445182725,46,180,301,2020-09-16
IL,16,172,29653,183,18583,187,1725,192,1781,145,367,151,279,150,1558,174,840,169,64,174,23,169,3334,133,0.6218507668447355,181,18043,29015,0.08701501372221923,187,1617,18583,0.0556436111017435,183,1650,29653,0.10475617098133655,130,348,3322,0.5260498894853174,127,1666,3167,2020-09-16
IN,0,148,17129,148,10394,149,735,149,1279,138,163,139,163,139,727,143,435,142,8,143,1,142,2258,138,0.6039465234397805,148,10345,17129,0.07071387338849336,149,735,10394,0.042909685328974254,148,735,17129,0.07218777679362268,138,163,2258,0.566430469441984,138,1279,2258,2020-09-16
KS,3,130,7529,130,4529,138,322,140,507,89,93,98,85,95,301,120,211,113,14,120,12,113,652,82,0.5801384451544196,129,4358,7512,0.06712756467439786,137,301,4484,0.03701229289150187,129,277,7484,0.10493827160493827,76,68,648,0.7783018867924528,80,495,636,2020-09-16
KY,3,111,13248,111,8926,112,534,111,1067,101,491,105,105,104,520,107,374,106,12,107,0,106,1529,107,0.6701388888888888,111,8878,13248,0.059932659932659935,111,534,8910,0.04035671100362757,110,534,13232,0.3228139381985536,105,491,1521,0.697841726618705,101,1067,1529,2020-09-16
LA,9,187,13661,174,9236,177,601,209,1259,91,216,204,206,204,595,208,596,208,6,208,1,208,1813,88,0.6552960983822561,174,8952,13661,0.06517690875232775,173,595,9129,0.041499925892989474,170,560,13494,0.10931399888455103,84,196,1793,0.680088251516823,88,1233,1813,2020-09-16
MA,3,84,18691,85,13382,85,322,85,986,78,59,77,38,77,315,82,152,81,7,82,5,81,1840,78,0.7159595527259108,85,13382,18691,0.0240621730683007,85,322,13382,0.01722754266759403,85,322,18691,0.03206521739130435,77,59,1840,0.5358695652173913,78,986,1840,2020-09-16
MD,2,53,10840,53,8461,53,668,51,897,50,122,50,78,50,647,51,317,51,8,51,5,51,1282,49,0.7805350553505535,53,8461,10840,0.07933491686460807,51,668,8420,0.06192065257693734,51,668,10788,0.09516380655226209,49,122,1282,0.6950078003120125,49,891,1282,2020-09-16
ME,0,33,3014,34,2042,35,37,35,183,32,11,31,7,30,37,32,23,31,0,32,0,31,271,30,0.674850696748507,34,2034,3014,0.01811949069539667,35,37,2042,0.01227604512276045,34,37,3014,0.033707865168539325,28,9,267,0.6642066420664207,30,180,271,2020-09-16
MI,0,126,23342,149,17410,150,539,150,1532,127,115,147,99,147,520,148,301,148,14,148,8,148,2159,125,0.7383257647159627,149,17234,23342,0.030959218839747272,150,539,17410,0.023091423185673893,149,539,23342,0.03937007874015748,125,85,2159,0.7095877721167207,125,1532,2159,2020-09-16
MN,2,129,10662,129,7332,129,449,129,695,129,94,129,79,129,434,129,265,129,15,129,4,129,978,129,0.6876758581879572,129,7332,10662,0.061238406983087836,129,449,7332,0.04211217407615832,129,449,10662,0.09611451942740286,129,94,978,0.7106339468302658,129,695,978,2020-09-16
MO,9,123,19799,126,12432,128,988,136,1354,120,341,126,308,125,957,131,773,129,31,131,14,129,2285,127,0.626226812599558,125,12187,19461,0.07094594594594594,128,882,12432,0.04530531845042679,126,897,19799,0.14923413566739607,123,341,2285,0.6663380975850173,118,1352,2029,2020-09-16
WV,5,60,6324,60,4528,60,232,60,471,60,63,60,54,60,230,60,172,60,2,60,2,60,636,60,0.7160025300442757,60,4528,6324,0.05123674911660778,60,232,4528,0.036685641998734975,60,232,6324,0.09905660377358491,60,63,636,0.7405660377358491,60,471,636,2020-09-16
WY,1,27,1552,27,591,27,33,27,37,27,6,27,4,27,32,27,15,27,1,27,0,27,119,27,0.38079896907216493,27,591,1552,0.05583756345177665,27,33,591,0.021262886597938145,27,33,1552,0.05042016806722689,27,6,119,0.31092436974789917,27,37,119,2020-09-16
