state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-02-26,"514,328","513,350","515,306",72.97,72.53,73.41,"704,835","703,586","706,084"
CW,2021-02-27,"495,957","495,015","496,900",70.62,70.19,71.05,"702,280","701,099","703,460"
CW,2021-02-28,"480,971","480,038","481,904",68.82,68.40,69.24,"698,854","697,709","699,999"
CW,2021-03-01,"485,463","484,601","486,325",69.44,69.05,69.82,"699,134","698,079","700,189"
CW,2021-03-02,"506,800","506,041","507,559",72.16,71.83,72.50,"702,268","701,370","703,165"
CW,2021-03-03,"513,206","512,593","513,820",72.84,72.57,73.11,"704,559","703,825","705,292"
CW,2021-03-04,"512,207","512,135","512,278",72.68,72.65,72.72,"704,707","704,589","704,824"
CW,2021-03-05,"506,970","506,764","507,177",72.08,71.98,72.18,"703,372","703,079","703,664"
CW,2021-03-06,"487,664","487,359","487,969",69.69,69.57,69.82,"699,718","699,442","699,995"
CW,2021-03-07,"473,513","473,334","473,691",67.95,67.86,68.03,"696,892","696,635","697,150"
CW,2021-03-08,"478,595","478,460","478,731",68.62,68.57,68.68,"697,400","697,268","697,531"
CW,2021-03-09,"501,992","501,684","502,300",71.58,71.47,71.68,"701,317","701,215","701,419"
CW,2021-03-10,"510,332","510,115","510,549",72.54,72.43,72.64,"703,530","703,216","703,845"
CW,2021-03-11,"509,635","509,582","509,688",72.51,72.48,72.54,"702,823","702,728","702,918"
CW,2021-03-12,"506,243","506,154","506,332",72.11,72.07,72.16,"701,994","701,851","702,136"
CW,2021-03-13,"487,657","487,286","488,027",69.76,69.63,69.89,"699,026","698,876","699,176"
CW,2021-03-14,"470,722","470,245","471,199",67.69,67.52,67.87,"695,359","695,107","695,611"
CW,2021-03-15,"475,129","474,760","475,498",68.28,68.14,68.42,"695,823","695,552","696,094"
CW,2021-03-16,"498,808","498,702","498,913",71.23,71.19,71.28,"700,236","700,107","700,365"
CW,2021-03-17,"508,146","508,017","508,274",72.40,72.35,72.46,"701,821","701,661","701,981"
CW,2021-03-18,"507,238","507,146","507,330",72.22,72.18,72.26,"702,313","702,194","702,431"
CW,2021-03-19,"503,161","502,860","503,461",71.66,71.53,71.80,"702,102","701,715","702,490"
CW,2021-03-20,"483,963","483,766","484,161",69.33,69.25,69.42,"698,014","697,817","698,210"
CW,2021-03-21,"469,720","469,434","470,006",67.57,67.44,67.70,"695,146","694,807","695,484"
CW,2021-03-22,"475,917","475,825","476,008",68.40,68.36,68.44,"695,808","695,705","695,912"
CW,2021-03-23,"501,099","500,847","501,351",71.54,71.44,71.65,"700,388","700,114","700,663"
CW,2021-03-24,"509,875","509,519","510,230",72.60,72.44,72.77,"702,248","701,793","702,703"
CW,2021-03-25,"509,738","509,081","510,395",72.50,72.20,72.80,"703,088","702,223","703,952"
