state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/03/19,502799,502602,502996,71.61,71.52,71.7,702137,701875,702399,
CW,2021/03/20,483867,483663,484071,69.34,69.25,69.42,697848,697636,698060,
CW,2021/03/21,469622,469388,469856,67.57,67.47,67.67,694984,694714,695254,
CW,2021/03/22,475834,475742,475926,68.4,68.37,68.43,695648,695578,695719,
CW,2021/03/23,501077,500880,501273,71.56,71.48,71.64,700244,700055,700434,
CW,2021/03/24,509899,509594,510203,72.62,72.48,72.75,702200,701818,702581,
CW,2021/03/25,509638,509489,509787,72.5,72.43,72.57,702968,702747,703190,
CW,2021/03/26,506047,505783,506311,72.13,72.04,72.23,701574,701406,701741,
CW,2021/03/27,487761,487630,487892,69.78,69.72,69.84,699019,698855,699183,
CW,2021/03/28,472836,472652,473020,68.01,67.94,68.09,695239,695064,695414,
CW,2021/03/29,479317,479167,479467,68.92,68.85,68.98,695521,695352,695690,
CW,2021/03/30,501290,500908,501672,71.6,71.43,71.76,700164,699745,700583,
CW,2021/03/31,508900,508657,509143,72.5,72.41,72.6,701907,701734,702080,
CW,2021/04/01,506557,506256,506859,72.23,72.11,72.36,701286,700951,701620,
CW,2021/04/02,497390,497082,497699,71.16,71.03,71.3,698990,698633,699347,
CW,2021/04/03,474178,473902,474454,68.15,67.95,68.35,695787,695044,696530,
CW,2021/04/04,459882,459736,460028,66.43,66.32,66.54,692304,691874,692733,
CW,2021/04/05,467490,467275,467704,67.43,67.34,67.53,693248,692986,693510,
CW,2021/04/06,497537,497257,497816,71.23,71.1,71.36,698610,698245,698974,
CW,2021/04/07,511343,511041,511645,73,72.89,73.12,700522,700243,700802,
CW,2021/04/08,512878,512642,513114,73.28,73.18,73.37,700012,699762,700262,
CW,2021/04/09,509489,509232,509746,72.84,72.72,72.96,699541,699146,699937,
CW,2021/04/10,492508,492276,492741,70.56,70.47,70.66,698051,697762,698340,
CW,2021/04/11,480797,480174,481420,69.26,68.98,69.53,694326,693601,695051,
CW,2021/04/12,487092,486792,487393,70.16,70.03,70.29,694332,693977,694688,
CW,2021/04/13,512136,511612,512660,73.35,73.11,73.58,698341,697701,698981,
CW,2021/04/14,521238,520213,522263,74.42,73.96,74.88,700492,699238,701745,
CW,2021/04/15,520385,519135,521635,74.29,73.73,74.84,700656,699146,702165,
CW,2021/04/16,516399,514150,518648,73.85,72.83,74.86,699435,696660,702210,
CW,2021/04/17,503103,499050,507155,72.24,70.39,74.1,696556,691426,701686,
CW,2021/04/18,491403,486368,496438,70.86,68.54,73.18,693566,687180,699952,
AK,2021/03/19,863,863,863,60.06,60.06,60.06,1437,1437,1437,POINT (-151.631889 63.631126)
AL,2021/03/19,9875,9875,9875,71.05,71.05,71.05,13898,13898,13898,POINT (-86.844516 32.756889)
AR,2021/03/19,5363,5363,5363,70.12,70.12,70.12,7648,7648,7648,POINT (-92.439162 34.899825)
AZ,2021/03/19,9672,9672,9672,68.44,68.44,68.44,14133,14133,14133,POINT (-111.664616 34.293239)
CA,2021/03/19,44526,44526,44526,72.91,72.91,72.91,61066,61066,61066,POINT (-119.662127 37.211164)
CO,2021/03/19,6679,6679,6679,65.65,65.65,65.65,10173,10173,10173,POINT (-105.547832 38.998552)
CT,2021/03/19,6169,6169,6169,79.25,79.25,79.25,7784,7784,7784,POINT (-72.738288 41.575155)
DC,2021/03/19,2143,2143,2143,78.44,78.44,78.44,2732,2732,2732,POINT (-77.016275 38.904785)
DE,2021/03/19,1877,1877,1877,72.08,72.08,72.08,2604,2604,2604,POINT (-75.452394 38.994926)
FL,2021/03/19,41340,41340,41340,78.61,78.61,78.61,52589,52589,52589,POINT (-82.420978 28.260731)
GA,2021/03/19,14887,14867,14907,77.3,76.99,77.61,19259,19237,19281,POINT (-83.426574 32.638481)
HI,2021/03/19,1709,1709,1709,69.02,69.02,69.02,2476,2476,2476,POINT (-157.854309 21.361013)
IA,2021/03/19,4584,4584,4584,59.63,59.63,59.63,7687,7687,7687,POINT (-93.500061 42.074659)
ID,2021/03/19,1852,1852,1852,57.48,57.48,57.48,3222,3222,3222,POINT (-114.659366 44.389073)
IL,2021/03/19,19388,19291,19485,67.34,66.05,68.64,28790,28614,28966,POINT (-89.148632 40.124144)
IN,2021/03/19,10437,10437,10437,61.82,61.82,61.82,16884,16884,16884,POINT (-86.2818 39.919991)
KS,2021/03/19,4170,4170,4170,53.62,53.62,53.62,7777,7777,7777,POINT (-98.38018 38.484729)
KY,2021/03/19,7371,7371,7371,59.85,59.85,59.85,12315,12315,12315,POINT (-85.290484 37.526683)
LA,2021/03/19,8490,8490,8490,67.65,67.65,67.65,12550,12550,12550,POINT (-91.840238 30.921314)
MA,2021/03/19,13534,13534,13534,80.85,80.85,80.85,16739,16739,16739,POINT (-71.481104 42.151077)
MD,2021/03/19,8166,8166,8166,81.42,81.42,81.42,10029,10029,10029,POINT (-76.687282 38.946466)
ME,2021/03/19,2005,2005,2005,69.81,69.81,69.81,2872,2872,2872,POINT (-69.06137 45.117911)
MI,2021/03/19,16071,16071,16071,76.69,76.69,76.69,20957,20957,20957,POINT (-85.730977 44.874798)
MN,2021/03/19,7212,7212,7212,75.47,75.47,75.47,9556,9556,9556,POINT (-94.198308 46.349153)
MS,2021/03/19,4814,4814,4814,62.46,62.46,62.46,7707,7707,7707,POINT (-89.65344 32.713378)
MT,2021/03/19,1728,1728,1728,60.44,60.44,60.44,2859,2859,2859,POINT (-109.645127 47.033521)
ND,2021/03/19,1350,1350,1350,67.98,67.98,67.98,1986,1986,1986,POINT (-100.46931 47.446305)
NJ,2021/03/19,14456,14456,14456,71.19,71.19,71.19,20307,20307,20307,POINT (-74.655514 40.110253)
NV,2021/03/19,5199,5199,5199,68.78,68.78,68.78,7559,7559,7559,POINT (-114.916992 39.283294)
NY,2021/03/19,35808,35808,35808,74.62,74.62,74.62,47972,47949,47995,POINT (-75.59655 42.921241)
SC,2021/03/19,7501,7501,7501,76.08,76.08,76.08,9859,9859,9859,POINT (-80.864614 33.878572)
TN,2021/03/19,11750,11750,11750,67.17,67.17,67.17,17493,17493,17493,POINT (-86.343226 35.842998)
UT,2021/03/19,3008,3008,3008,56.74,56.74,56.74,5301,5301,5301,POINT (-111.678222 39.323779)
AK,2021/03/20,846,846,846,58.83,58.83,58.83,1438,1438,1438,POINT (-151.631889 63.631126)
AL,2021/03/20,9387,9387,9387,67.77,67.77,67.77,13851,13851,13851,POINT (-86.844516 32.756889)
AR,2021/03/20,5029,5029,5029,66.6,66.6,66.6,7551,7551,7551,POINT (-92.439162 34.899825)
AZ,2021/03/20,9287,9287,9287,66.09,66.09,66.09,14052,14052,14052,POINT (-111.664616 34.293239)
CA,2021/03/20,43764,43764,43764,73.94,73.94,73.94,59187,59187,59187,POINT (-119.662127 37.211164)
CO,2021/03/20,6311,6311,6311,62.05,62.05,62.05,10171,10171,10171,POINT (-105.547832 38.998552)
CT,2021/03/20,6010,6010,6010,77.2,77.2,77.2,7785,7785,7785,POINT (-72.738288 41.575155)
DC,2021/03/20,2081,2081,2081,75.81,75.81,75.81,2745,2745,2745,POINT (-77.016275 38.904785)
DE,2021/03/20,1792,1792,1792,68.61,68.61,68.61,2612,2612,2612,POINT (-75.452394 38.994926)
FL,2021/03/20,39777,39777,39777,76.03,76.03,76.03,52316,52316,52316,POINT (-82.420978 28.260731)
GA,2021/03/20,14346,14331,14361,74.53,74.23,74.83,19248,19222,19274,POINT (-83.426574 32.638481)
HI,2021/03/20,1703,1703,1703,68.72,68.72,68.72,2478,2478,2478,POINT (-157.854309 21.361013)
IA,2021/03/20,4354,4353,4355,56.56,56.56,56.56,7698,7698,7698,POINT (-93.500061 42.074659)
ID,2021/03/20,1771,1771,1771,55.22,55.22,55.22,3207,3207,3207,POINT (-114.659366 44.389073)
IL,2021/03/20,18634,18634,18634,64.81,64.81,64.81,28753,28753,28753,POINT (-89.148632 40.124144)
IN,2021/03/20,9971,9971,9971,59.07,59.07,59.07,16881,16881,16881,POINT (-86.2818 39.919991)
KS,2021/03/20,4116,4112,4119,52.77,52.77,52.77,7799,7799,7799,POINT (-98.38018 38.484729)
KY,2021/03/20,6915,6914,6916,56.16,56.16,56.16,12313,12313,12313,POINT (-85.290484 37.526683)
LA,2021/03/20,8095,8091,8099,64.84,64.84,64.84,12485,12485,12485,POINT (-91.840238 30.921314)
MA,2021/03/20,13304,13304,13304,79.79,79.79,79.79,16674,16674,16674,POINT (-71.481104 42.151077)
MD,2021/03/20,7906,7906,7906,79.66,79.66,79.66,9925,9925,9925,POINT (-76.687282 38.946466)
ME,2021/03/20,1932,1932,1932,67.36,67.36,67.36,2868,2868,2868,POINT (-69.06137 45.117911)
MI,2021/03/20,15493,15493,15493,74.54,74.54,74.54,20784,20758,20810,POINT (-85.730977 44.874798)
MN,2021/03/20,6949,6946,6952,73.46,73.46,73.46,9460,9460,9460,POINT (-94.198308 46.349153)
MS,2021/03/20,4560,4560,4560,59.01,59.01,59.01,7728,7728,7728,POINT (-89.65344 32.713378)
MT,2021/03/20,1646,1646,1646,57.57,57.57,57.57,2859,2859,2859,POINT (-109.645127 47.033521)
ND,2021/03/20,1290,1281,1298,65.5,64.01,66.99,1969,1957,1981,POINT (-100.46931 47.446305)
NJ,2021/03/20,13668,13668,13668,67.58,67.58,67.58,20226,20226,20226,POINT (-74.655514 40.110253)
NV,2021/03/20,5102,5102,5102,67.72,67.72,67.72,7534,7534,7534,POINT (-114.916992 39.283294)
NY,2021/03/20,34305,34305,34305,71.2,71.2,71.2,48173,48151,48195,POINT (-75.59655 42.921241)
SC,2021/03/20,7250,7250,7250,73.86,73.86,73.86,9816,9816,9816,POINT (-80.864614 33.878572)
TN,2021/03/20,11421,11421,11421,65.27,65.27,65.27,17499,17499,17499,POINT (-86.343226 35.842998)
UT,2021/03/20,2870,2870,2870,54.19,54.19,54.19,5296,5296,5296,POINT (-111.678222 39.323779)
AK,2021/03/21,844,844,845,58.56,58.56,58.56,1442,1442,1442,POINT (-151.631889 63.631126)
AL,2021/03/21,9022,9022,9022,65.24,65.24,65.24,13829,13829,13829,POINT (-86.844516 32.756889)
AR,2021/03/21,4778,4774,4781,63.99,63.99,63.99,7466,7466,7466,POINT (-92.439162 34.899825)
AZ,2021/03/21,8908,8899,8917,64.29,64.1,64.48,13858,13849,13866,POINT (-111.664616 34.293239)
CA,2021/03/21,42416,42409,42422,72.34,72.34,72.34,58632,58632,58632,POINT (-119.662127 37.211164)
CO,2021/03/21,6122,6113,6131,60.28,60.28,60.28,10156,10156,10156,POINT (-105.547832 38.998552)
CT,2021/03/21,5838,5838,5838,75.1,75.1,75.1,7774,7774,7774,POINT (-72.738288 41.575155)
DC,2021/03/21,2012,2012,2012,74.71,74.71,74.71,2693,2693,2693,POINT (-77.016275 38.904785)
DE,2021/03/21,1688,1688,1688,65.1,65.1,65.1,2593,2593,2593,POINT (-75.452394 38.994926)
FL,2021/03/21,38836,38834,38838,74.44,74.44,74.44,52168,52168,52168,POINT (-82.420978 28.260731)
GA,2021/03/21,13938,13909,13968,72.49,71.93,73.04,19229,19182,19276,POINT (-83.426574 32.638481)
HI,2021/03/21,1709,1709,1709,69.22,69.22,69.22,2469,2469,2469,POINT (-157.854309 21.361013)
IA,2021/03/21,4252,4252,4252,55.21,55.21,55.21,7702,7702,7702,POINT (-93.500061 42.074659)
ID,2021/03/21,1736,1732,1741,53.86,53.86,53.86,3224,3224,3224,POINT (-114.659366 44.389073)
