state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
IN,3,141,17679,143,10885,143,1176,140,1485,142,378,140,385,142,1174,140,1187,142,2,140,2,140,2208,137,0.6157022456021268,143,10885,17679,0.11088063360362059,140,1176,10606,0.06801226071366608,140,1176,17291,0.17540603248259862,135,378,2155,0.6725543478260869,137,1485,2208,2020-10-22
KS,2,133,8128,135,4563,140,426,133,553,128,110,126,112,129,422,133,421,136,4,128,4,124,773,125,0.5556102362204725,135,4516,8128,0.09485637942551771,133,426,4491,0.05312068315961321,129,423,7963,0.13770053475935828,120,103,748,0.6998706338939198,125,541,773,2020-10-22
KY,18,104,12925,106,8602,106,888,104,1166,106,211,104,274,106,876,104,781,106,12,104,4,104,1583,106,0.6655319148936171,106,8602,12925,0.10482823751623185,104,888,8471,0.06965798556636335,104,888,12748,0.13719115734720416,104,211,1538,0.7365761212886923,106,1166,1583,2020-10-22
LA,9,201,14517,180,9237,180,604,212,1174,111,188,212,171,212,597,212,587,212,7,212,1,200,1809,109,0.6362884893573052,180,9237,14517,0.06533873262558827,177,597,9137,0.04154777646321943,177,597,14369,0.10061486864169927,107,180,1789,0.6489773355444998,109,1174,1809,2020-10-22
MA,23,79,19628,80,13037,80,474,79,931,80,104,79,78,80,463,79,311,80,11,79,6,79,1952,80,0.6642041980843693,80,13037,19628,0.03663343380477626,79,474,12939,0.024316421279433644,79,474,19493,0.05399792315680166,79,104,1926,0.4769467213114754,80,931,1952,2020-10-22
MD,1,51,10430,52,8261,52,449,50,943,52,127,50,129,51,449,50,454,51,0,50,0,50,1271,51,0.7920421860019176,52,8261,10430,0.05507850834151128,50,449,8152,0.043804878048780485,50,449,10250,0.10308441558441558,49,127,1232,0.7395751376868608,51,940,1271,2020-10-22
ME,0,35,3011,36,2003,36,16,35,217,36,1,35,0,36,16,35,10,36,0,35,0,25,326,36,0.665227499169711,36,2003,3011,0.008097165991902834,35,16,1976,0.005379959650302623,35,16,2974,0.0031545741324921135,35,1,317,0.6656441717791411,36,217,326,2020-10-22
MI,29,144,23614,152,17340,152,1243,148,2018,151,304,147,297,151,1230,148,1173,152,11,148,9,125,2625,151,0.7343101549928008,152,17340,23614,0.0721960852645641,148,1243,17217,0.05306070178434218,148,1243,23426,0.11705814401232191,147,304,2597,0.7687619047619048,151,2018,2625,2020-10-22
MN,29,129,11565,130,7687,130,768,129,727,130,173,129,158,130,747,129,633,130,7,129,0,1,1039,130,0.6646779074794639,130,7687,11565,0.10332301896946051,129,768,7433,0.06844309776312271,129,768,11221,0.17282717282717283,129,173,1001,0.699711260827719,130,727,1039,2020-10-22
MO,17,127,20096,131,12214,131,1402,127,1579,131,455,127,425,131,1383,127,1255,131,14,126,5,103,2301,131,0.6077826433121019,131,12214,20096,0.11677494586040313,127,1402,12006,0.0707651928124369,127,1402,19812,0.20348837209302326,127,455,2236,0.6862233811386353,131,1579,2301,2020-10-22
MS,6,100,8241,103,5094,103,570,100,643,96,171,94,177,96,567,100,573,102,3,100,3,89,743,92,0.6181288678558428,103,5094,8241,0.1144578313253012,100,570,4980,0.07044864664441973,100,570,8091,0.23651452282157676,89,171,723,0.8654104979811574,92,643,743,2020-10-22
MT,429,66,2934,66,2021,67,330,66,146,67,75,66,76,67,330,66,333,67,0,66,0,64,195,66,0.643490115882754,66,1888,2934,0.16475287069395905,66,330,2003,0.10850843954529797,65,315,2903,0.38095238095238093,65,72,189,0.6717948717948717,66,131,195,2020-10-22
NC,14,119,22933,124,16893,124,1541,119,1881,121,380,118,342,122,1516,119,1132,123,25,119,8,119,2445,121,0.7366240788383552,124,16893,22933,0.09251921229586936,119,1541,16656,0.0681586978636826,119,1541,22609,0.15926236378876782,117,380,2386,0.7693251533742331,121,1881,2445,2020-10-22
ND,6,47,2149,48,1491,48,269,47,59,46,42,47,44,48,269,47,255,48,0,47,0,47,81,46,0.6938110749185668,48,1491,2149,0.18299319727891156,47,269,1470,0.1267074894017899,47,269,2123,0.3246753246753247,45,25,77,0.7283950617283951,46,59,81,2020-10-22
NE,0,90,5165,92,3298,93,407,92,396,92,128,91,128,92,406,92,412,93,1,91,16,90,652,91,0.6377541142303969,92,3294,5165,0.1251152782047341,92,407,3253,0.07964601769911504,91,405,5085,0.20125786163522014,90,128,636,0.6073619631901841,91,396,652,2020-10-22
NH,2,29,3198,29,2056,29,23,29,149,29,10,28,10,28,23,29,23,29,0,29,0,28,282,29,0.642901813633521,29,2056,3198,0.011186770428015564,29,23,2056,0.007191994996873046,29,23,3198,0.036231884057971016,28,10,276,0.5283687943262412,29,149,282,2020-10-22
NJ,30,77,19860,78,13806,78,968,77,1334,78,165,77,145,78,943,77,747,78,25,77,4,75,2264,78,0.695166163141994,78,13806,19860,0.07051282051282051,77,968,13728,0.04908224318020485,77,968,19722,0.0739247311827957,77,165,2232,0.5892226148409894,78,1334,2264,2020-10-22
NM,2,48,3622,50,2593,46,334,46,340,46,123,46,128,47,333,46,338,47,1,46,1,46,398,49,0.7749551703526599,46,2593,3346,0.12450278440731902,43,313,2514,0.09614277489925158,46,334,3474,0.3360655737704918,46,123,366,0.8923884514435696,46,340,381,2020-10-22
NV,11,58,8281,60,6044,60,516,58,630,60,128,57,139,59,511,58,458,60,5,57,3,56,856,60,0.7298635430503563,60,6044,8281,0.08708860759493671,58,516,5925,0.06364084854464726,58,516,8108,0.16223067173637515,57,128,789,0.735981308411215,60,630,856,2020-10-22
NY,55,155,56086,176,39021,176,1531,168,3940,171,307,166,291,175,1491,167,1298,176,31,166,14,150,6712,169,0.6957351210640802,176,39021,56086,0.03953926809741484,167,1531,38721,0.027620422154068194,167,1531,55430,0.04608365019011407,159,303,6575,0.5835816448152562,169,3917,6712,2020-10-22
OH,35,196,31504,204,20588,204,1322,200,2693,202,367,199,371,203,1313,200,1325,204,9,200,9,200,3890,201,0.6535043169121382,204,20588,31504,0.0648898051342463,200,1322,20373,0.0424152977412731,200,1322,31168,0.0958725182863114,197,367,3828,0.6922879177377892,201,2693,3890,2020-10-22
OK,7,143,10298,145,6394,145,816,143,768,145,240,143,254,145,803,143,801,145,1,143,1,114,1115,145,0.620897261604195,145,6394,10298,0.13344235486508585,143,816,6115,0.0817717206132879,143,816,9979,0.22966507177033493,143,240,1045,0.6887892376681615,145,768,1115,2020-10-22
OR,1,59,6669,61,4682,61,137,59,497,61,40,59,38,61,137,59,133,61,0,59,0,51,796,61,0.7020542810016495,61,4682,6669,0.029912663755458514,59,137,4580,0.021076923076923076,59,137,6500,0.052083333333333336,59,40,768,0.6243718592964824,61,497,796,2020-10-22
PA,12,191,33133,194,24276,198,1335,190,2923,197,330,186,340,192,1327,190,1278,196,9,190,5,161,3648,190,0.7187396251471343,194,23814,33133,0.05558562684764958,190,1335,24017,0.039495001986977654,186,1292,32713,0.09042102288782142,180,320,3539,0.7776864035087719,190,2837,3648,2020-10-22
WY,3,26,1561,28,689,28,103,26,54,28,26,26,27,28,103,26,104,28,0,26,0,23,121,28,0.44138372837924406,28,689,1561,0.15304606240713226,26,103,673,0.06745252128356254,26,103,1527,0.22807017543859648,26,26,114,0.4462809917355372,28,54,121,2020-10-22
