state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
VT,1,15,1,1,15,1,1,16,1266,17,853,17,30,16,5,17,5,16,0,16,0,16,68,17,12,16,11,17,30,16,29,17,0,16,0,16,100,17,0.673775671406003,17,853,1266,0.036363636363636,16,30,825,0.024390243902439,16,30,1230,0.127659574468085,16,12,94,0.68,17,68,100,2021/09/01,,0,17,0,17,0,17,0,17,1,17,2,17,1,17,1,17,0,17,0,16,0,16,0,16,0,16,0,16,2,16,2,16,1,16,0,16,0,16
WA,7,57,2,9,55,2,19,64,10101,66,7882,66,1386,64,120,66,132,64,2,64,15,64,798,66,352,64,340,66,1367,64,1207,66,19,64,6,64,1032,66,0.78031878031878,66,7882,10101,0.178263665594855,64,1386,7775,0.139198553781259,64,1386,9957,0.347826086956522,64,352,1012,0.773255813953488,66,798,1032,2021/09/01,,1,66,9,66,15,66,16,66,25,66,25,66,18,66,10,66,1,66,0,64,23,64,12,64,9,64,14,64,20,64,29,64,25,64,0,64,17,64
WI,31,95,23,38,88,23,9,146,13198,149,8890,149,1085,146,200,149,48,146,6,146,2,146,941,149,303,146,308,149,1069,146,1041,149,16,146,10,146,1522,149,0.673586907107137,149,8890,13198,0.124583763922379,146,1085,8709,0.083855011979287,146,1085,12939,0.206122448979592,146,303,1470,0.61826544021025,149,941,1522,2021/09/01,,1,149,5,146,20,146,17,146,30,146,30,146,32,146,24,146,41,149,0,146,4,143,5,143,3,143,6,143,7,143,7,143,8,143,8,146,15,146
IA,4,21,100,3,22,100,4,123,7930,125,5063,125,598,123,62,125,28,123,1,123,6,123,471,125,146,123,146,125,571,123,524,125,27,123,18,123,637,125,0.638461538461538,125,5063,7930,0.119887730553328,123,598,4988,0.076343674198902,123,598,7833,0.236245954692557,123,146,618,0.739403453689168,125,471,637,2021/09/01,,0,125,7,125,3,125,4,125,13,125,12,125,12,125,11,125,0,125,0,123,3,123,8,123,0,123,4,123,3,123,3,123,7,123,0,123,8,123
ID,4,39,10,5,38,10,6,52,3711,53,2453,53,542,52,66,53,11,52,0,52,0,52,274,52,162,52,165,53,538,52,535,53,4,52,3,52,315,52,0.661007814605228,53,2453,3711,0.224616659759635,52,542,2413,0.148249452954048,52,542,3656,0.531147540983606,51,162,305,0.86984126984127,52,274,315,2021/09/01,,0,53,2,51,7,51,5,51,7,51,16,51,13,51,15,51,1,53,0,52,0,50,1,50,3,50,3,50,3,50,0,50,1,50,0,52,6,52
IL,10,164,27,11,163,27,18,196,30913,201,21603,201,2245,196,258,201,247,196,4,196,35,196,2140,201,535,196,520,201,2178,196,1992,201,67,196,36,196,3258,201,0.698832206515058,201,21603,30913,0.105004677268475,196,2245,21380,0.073466849924733,196,2245,30558,0.168133249528598,196,535,3182,0.656844689993861,201,2140,3258,2021/09/01,,1,201,18,200,17,200,33,200,41,200,59,200,57,199,30,200,2,192,4,196,13,195,27,195,27,195,38,195,55,195,38,195,44,195,1,187,32,196
IN,23,138,4,26,136,3,12,163,18683,165,12493,165,2424,163,291,165,165,163,13,163,19,163,1659,165,652,163,619,165,2361,163,2124,165,63,163,31,163,2126,164,0.668682759728095,165,12493,18683,0.195704828031649,163,2424,12386,0.130737284936088,163,2424,18541,0.31376323387873,162,652,2078,0.780338664158043,164,1659,2126,2021/09/01,,0,165,13,165,18,165,51,165,54,165,68,165,55,165,28,165,4,165,0,163,12,163,19,163,10,163,18,163,42,163,34,163,23,163,7,163,23,163
KS,19,118,8,22,115,8,2,142,8608,145,5331,145,773,142,78,145,61,142,1,142,5,142,644,145,218,142,216,145,755,142,708,145,18,142,10,142,821,145,0.619307620817844,145,5331,8608,0.14654028436019,142,773,5275,0.090589476151412,142,773,8533,0.2725,142,218,800,0.784409257003654,145,644,821,2021/09/01,,1,145,3,143,8,143,13,143,15,143,11,143,16,143,8,143,3,145,2,142,0,140,9,140,7,139,11,140,16,140,12,140,4,140,0,142,16,142
KY,54,60,4,43,71,4,50,116,11881,118,9129,118,2471,116,617,118,90,116,2,116,30,116,1312,118,620,116,614,118,2393,116,2205,118,78,116,22,116,1461,118,0.768369665853043,118,9129,11881,0.27489153409723,116,2471,8989,0.211359165169789,116,2471,11691,0.438782731776362,116,620,1413,0.898015058179329,118,1312,1461,2021/09/01,,0,118,15,118,27,118,49,118,73,118,83,118,53,118,37,118,157,118,1,116,6,116,6,116,12,116,14,116,31,116,12,116,17,116,3,116,37,116
LA,60,159,7,60,159,7,5,219,12926,226,9883,226,1830,226,143,221,16,221,6,221,3,221,1522,226,686,226,680,226,1800,226,2030,226,30,226,87,226,1739,226,0.76458301098561,226,9883,12926,0.185166447434989,226,1830,9883,0.141575119913353,226,1830,12926,0.394479585968948,226,686,1739,0.875215641173088,226,1522,1739,2021/09/01,,6,221,11,221,17,221,21,221,28,221,24,221,33,221,9,221,0,221,2,221,0,221,2,221,1,221,4,221,7,221,2,221,0,221,0,221,34,219
MA,11,89,1,11,89,1,6,100,18813,101,15443,101,500,100,72,101,46,100,1,100,3,100,971,101,159,100,154,101,494,100,440,101,6,100,3,100,1332,101,0.82086854834423,101,15443,18813,0.032575412078963,100,500,15349,0.026766595289079,100,500,18680,0.121745788667688,100,159,1306,0.728978978978979,101,971,1332,2021/09/01,,0,101,7,101,6,101,6,101,16,101,14,101,7,101,16,101,0,101,0,100,7,100,2,100,4,100,5,100,11,100,7,100,10,100,0,100,9,100
MD,4,55,1,4,55,1,4,59,11455,60,9621,60,1049,59,87,60,207,59,2,59,9,59,933,60,220,59,189,60,1029,59,820,60,20,59,9,59,1267,60,0.839895242252292,60,9621,11455,0.109613375130617,59,1049,9570,0.092406624383369,59,1049,11352,0.178861788617886,59,220,1230,0.736385161799526,60,933,1267,2021/09/01,,0,60,6,60,8,60,12,59,13,60,25,60,15,60,8,60,0,60,2,59,10,59,25,59,15,59,32,59,46,59,39,59,38,59,0,59,6,59
ME,5,24,9,2,27,9,10,37,3318,38,2291,38,173,37,14,38,9,37,0,37,0,37,245,38,63,37,61,38,171,37,167,38,2,37,1,37,325,38,0.69047619047619,38,2291,3318,0.076616474756422,37,173,2258,0.052759987801159,37,173,3279,0.200636942675159,37,63,314,0.753846153846154,38,245,325,2021/09/01,,0,38,2,38,2,38,2,38,3,38,3,38,1,38,1,38,0,38,0,37,0,37,2,37,0,37,1,37,1,37,2,37,3,37,0,37,2,37
MI,4,156,4,5,155,4,6,160,23038,164,17645,164,1237,160,148,164,27,160,3,160,4,160,1927,164,345,160,339,164,1211,160,1143,164,26,160,17,160,2511,164,0.76590849900165,164,17645,23038,0.070665524135961,160,1237,17505,0.054187839495357,160,1237,22828,0.139619587211655,160,345,2471,0.76742333731581,164,1927,2511,2021/09/01,,2,164,14,164,12,164,22,164,30,164,24,164,22,164,18,164,4,164,0,160,0,160,0,160,1,160,5,160,5,160,9,160,3,160,4,160,9,160
MN,15,108,17,16,107,17,22,139,10207,140,8153,140,701,139,69,140,27,139,2,139,2,139,718,140,171,139,161,140,677,139,612,140,24,139,16,139,939,140,0.798765553051827,140,8153,10207,0.087406483790524,139,701,8020,0.069918212647117,139,701,10026,0.18936877076412,139,171,903,0.764643237486688,140,718,939,2021/09/01,,1,140,2,140,6,140,8,140,13,140,18,140,8,140,12,140,1,140,1,139,5,139,3,139,3,139,4,139,4,139,2,139,5,139,0,139,4,139
MO,34,81,25,36,79,25,12,136,17067,140,13837,140,2065,136,183,140,187,136,2,136,26,136,1575,140,621,136,603,140,1998,136,1835,140,67,136,44,136,1859,140,0.810745883869456,140,13837,17067,0.151426266774217,136,2065,13637,0.12301918265221,136,2065,16786,0.346927374301676,136,621,1790,0.84722969338354,140,1575,1859,2021/09/01,,2,140,14,140,13,140,15,140,24,140,45,140,47,140,22,140,1,140,0,136,18,136,17,136,23,136,21,136,35,136,27,136,46,136,0,136,40,136
MS,15,89,2,15,89,2,13,104,8612,106,5723,106,1499,104,110,106,42,104,7,104,5,104,824,106,481,104,488,106,1462,104,1429,106,37,104,29,104,895,106,0.66453785415699,106,5723,8612,0.264700688680911,104,1499,5663,0.176062955132723,104,1499,8514,0.553509781357883,104,481,869,0.920670391061452,106,824,895,2021/09/01,,0,106,3,106,9,106,14,106,28,106,25,106,16,106,14,106,1,106,0,104,5,104,8,104,4,104,7,104,10,104,3,104,5,104,0,104,31,104
MT,9,55,1,9,55,1,2,64,2982,65,2101,65,293,64,46,65,22,64,2,64,5,64,165,65,73,64,75,65,285,64,287,65,8,64,2,64,235,65,0.704560697518444,65,2101,2982,0.14046021093001,64,293,2086,0.099221131053166,64,293,2953,0.318777292576419,64,73,229,0.702127659574468,65,165,235,2021/09/01,,0,65,5,65,5,65,4,65,7,65,11,65,10,65,4,65,0,65,0,64,3,64,2,64,4,64,0,64,7,64,3,64,3,64,0,64,2,64
NC,11,108,12,13,106,12,30,127,23696,131,18708,131,3712,127,362,131,191,127,7,127,14,127,2102,131,957,127,961,131,3562,127,3473,131,150,127,47,127,2408,131,0.789500337609723,131,18708,23696,0.200626959247649,127,3712,18502,0.158578263841422,127,3712,23408,0.407580919931857,127,957,2348,0.872923588039867,131,2102,2408,2021/09/01,,3,131,25,131,34,131,61,131,75,131,81,131,42,131,41,131,0,131,2,127,17,127,24,127,31,127,36,127,32,127,33,127,16,127,0,127,64,127
ND,12,37,1,11,38,1,47,49,3485,50,2561,50,319,49,15,50,13,49,1,49,6,49,138,50,63,49,61,50,315,49,282,50,4,49,4,49,205,50,0.734863701578192,50,2561,3485,0.125098039215686,49,319,2550,0.092196531791908,49,319,3460,0.313432835820896,49,63,201,0.673170731707317,50,138,205,2021/09/01,,0,50,1,50,3,50,4,50,3,50,4,50,1,50,1,50,0,50,0,49,1,49,3,49,3,49,1,49,2,49,3,49,0,49,0,49,0,49
NE,13,86,1,19,80,1,3,99,4279,100,2896,100,373,99,39,100,12,99,2,99,0,99,373,100,100,99,100,100,362,99,350,100,11,99,11,99,496,100,0.67679364337462,100,2896,4279,0.130647985989492,99,373,2855,0.088304924242424,99,373,4224,0.206185567010309,99,100,485,0.752016129032258,100,373,496,2021/09/01,,1,100,2,100,5,100,4,100,10,100,6,100,5,100,6,100,0,100,0,99,0,99,1,99,2,99,2,99,3,99,3,99,1,99,0,99,3,99
NH,5,21,4,5,21,4,0,30,3056,30,2209,30,140,30,28,30,11,30,0,30,0,30,171,30,36,30,35,30,140,30,131,30,0,30,0,30,272,30,0.722840314136126,30,2209,3056,0.06337709370756,30,140,2209,0.045811518324607,30,140,3056,0.132352941176471,30,36,272,0.628676470588235,30,171,272,2021/09/01,,0,30,2,30,0,30,2,30,8,30,6,30,6,30,4,30,0,30,0,30,0,30,1,30,1,30,0,30,4,30,1,30,4,30,0,30,0,30
NJ,10,75,11,9,74,13,73,95,24432,96,15289,96,1084,95,131,96,92,95,2,95,1,95,1206,96,208,95,201,96,1066,95,985,96,18,95,2,95,2933,96,0.625777668631303,96,15289,24432,0.071086628631386,95,1084,15249,0.044502832744889,95,1084,24358,0.07130613644155,95,208,2917,0.411183088987385,96,1206,2933,2021/09/01,,0,96,7,96,18,96,10,96,32,96,20,96,19,96,19,96,6,96,0,95,1,95,5,95,4,95,6,95,13,95,8,95,12,95,43,95,10,95
NM,20,33,1,22,31,1,2,51,4316,54,2955,52,465,51,69,54,8,53,0,51,0,53,382,51,171,51,176,52,455,51,447,52,10,51,5,51,457,54,0.718453683442742,52,2955,4113,0.148714384989576,50,428,2878,0.111430625449317,51,465,4173,0.393103448275862,51,171,435,0.866213151927438,51,382,441,2021/09/01,,0,52,1,51,7,50,10,50,17,50,18,50,10,50,6,50,0,52,0,51,0,49,1,49,0,49,2,49,4,49,1,49,0,49,0,51,3,51
NV,2,18,5,3,17,5,4,23,3618,25,2963,25,510,23,37,25,34,23,1,23,2,23,326,25,128,23,137,25,506,23,479,25,4,23,2,23,374,25,0.818960751796573,25,2963,3618,0.178633975481611,23,510,2855,0.146804835924007,23,510,3474,0.386706948640483,23,128,331,0.871657754010695,25,326,374,2021/09/01,,0,25,3,25,4,25,5,25,5,25,8,25,5,25,7,25,0,25,0,23,0,23,2,23,8,23,7,23,7,23,7,23,3,23,0,23,5,23
NY,7,189,9,6,190,9,122,196,49688,205,37493,205,2762,196,283,205,135,196,6,196,23,196,3341,205,557,196,513,205,2673,196,2274,205,89,196,43,196,5062,205,0.754568507486717,205,37493,49688,0.074223368805762,196,2762,37212,0.056253691521212,196,2762,49099,0.112525252525253,196,557,4950,0.660015804030028,205,3341,5062,2021/09/01,,0,205,20,205,28,205,29,205,40,205,44,205,49,205,52,205,21,204,0,196,6,196,19,196,20,196,19,196,26,196,20,196,20,196,5,195,23,196
OH,26,194,15,30,190,15,32,231,31916,235,23314,235,3113,231,396,235,195,231,16,231,136,231,2967,235,827,231,793,235,2926,231,2657,235,187,231,64,231,4045,235,0.730480010026319,235,23314,31916,0.134540582591408,231,3113,23138,0.098493956843637,231,3113,31606,0.2079456877043,231,827,3977,0.733498145859085,235,2967,4045,2021/09/01,,1,234,21,234,30,234,44,234,79,234,92,235,73,234,52,234,4,235,3,230,10,230,10,230,18,230,25,230,47,231,30,230,27,230,0,231,32,230
OK,43,97,4,47,93,4,2,142,10537,144,7436,144,1584,142,302,144,104,142,2,142,9,142,887,144,388,142,412,144,1548,142,1513,144,36,142,35,142,990,144,0.705703710733605,144,7436,10537,0.217135023989034,142,1584,7295,0.153013910355487,142,1584,10352,0.411016949152542,142,388,944,0.895959595959596,144,887,990,2021/09/01,,6,144,19,144,27,144,35,144,56,144,57,144,60,144,29,144,13,144,4,142,24,142,9,142,7,142,10,142,24,142,15,142,11,142,0,142,37,142
OR,7,47,7,8,46,7,35,59,6587,61,4803,61,1173,59,132,61,54,59,0,59,7,59,574,61,262,59,260,61,1156,59,999,61,17,59,8,59,744,61,0.729163503871262,61,4803,6587,0.249787052810903,59,1173,4696,0.182539682539683,59,1173,6426,0.362880886426593,59,262,722,0.771505376344086,61,574,744,2021/09/01,,0,61,8,61,16,61,13,61,22,61,31,61,25,61,17,61,0,61,0,59,2,59,6,59,6,59,4,59,18,59,11,59,7,59,0,59,18,59
AK,1,21,1,2,20,1,3,23,1581,23,1057,23,177,23,18,23,0,23,2,23,1,23,100,23,32,23,31,23,169,23,166,23,8,23,2,23,121,23,0.668564199873498,23,1057,1581,0.167455061494797,23,177,1057,0.111954459203036,23,177,1581,0.264462809917355,23,32,121,0.826446280991736,23,100,121,2021/09/01,,0,23,0,23,1,23,3,23,5,23,6,23,2,23,1,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,7,23
