state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
TN,0,16,127,3,13,127,5,16,19619,143,12162,124,438,16,47,16,18,16,0,16,0,16,1658,139,124,16,122,16,438,16,410,16,0,16,0,16,2269,143,0.6713773116202042,124,12162,18115,0.21801891488302638,16,438,2009,0.1445067634444078,16,438,3031,0.3668639053254438,16,124,338,0.7630004601932812,139,1658,2173,2020-12-16
TX,133,461,0,161,433,0,154,594,70881,594,53022,594,10357,594,1376,594,622,594,33,594,59,594,6571,594,2813,594,2697,594,10179,594,9495,594,178,594,116,594,7852,594,0.7480424937571423,594,53022,70881,0.19533401229678246,594,10357,53022,0.14611814167407344,594,10357,70881,0.35825267447784004,594,2813,7852,0.836856851757514,594,6571,7852,2020-12-16
UT,6,52,0,7,51,0,1,58,6121,58,3650,58,582,58,87,58,11,58,8,58,0,58,466,58,187,58,181,58,562,58,528,58,20,58,0,58,633,58,0.5963077928443065,58,3650,6121,0.15945205479452054,58,582,3650,0.09508250285900996,58,582,6121,0.29541864139020535,58,187,633,0.7361769352290679,58,466,633,2020-12-16
VA,30,69,5,37,62,5,39,104,18013,104,12847,104,2389,104,239,104,289,104,2,104,21,104,1436,104,503,104,457,104,2355,104,1959,104,34,104,19,104,1994,104,0.7132071281851996,104,12847,18013,0.18595781116213903,104,2389,12847,0.13262643646255481,104,2389,18013,0.2522567703109328,104,503,1994,0.720160481444333,104,1436,1994,2020-12-16
VI,1,1,0,2,0,0,0,2,168,2,96,2,3,2,0,2,0,2,0,2,0,2,10,2,2,2,2,2,3,2,3,2,0,2,0,2,20,2,0.5714285714285714,2,96,168,0.03125,2,3,96,0.017857142857142856,2,3,168,0.1,2,2,20,0.5,2,10,20,2020-12-16
VT,1,15,0,1,15,0,0,16,1275,16,722,16,10,16,1,16,5,16,0,16,1,16,59,16,2,16,2,16,10,16,16,16,0,16,0,16,104,16,0.5662745098039216,16,722,1275,0.013850415512465374,16,10,722,0.00784313725490196,16,10,1275,0.019230769230769232,16,2,104,0.5673076923076923,16,59,104,2020-12-16
WA,16,85,0,21,80,0,38,101,13830,101,9641,101,1130,101,110,101,100,101,0,101,16,101,967,101,253,101,241,101,1113,101,991,101,17,101,12,101,1369,101,0.6971077368040491,101,9641,13830,0.11720775853127269,101,1130,9641,0.08170643528561099,101,1130,13830,0.1848064280496713,101,253,1369,0.706355003652301,101,967,1369,2020-12-16
WI,45,101,0,53,93,0,17,146,13790,146,8710,146,1435,145,295,146,87,146,4,146,4,146,990,146,328,145,323,145,1414,145,1343,145,21,145,10,145,1575,146,0.6316171138506164,146,8710,13790,0.1649994250891112,145,1435,8697,0.10422719349215573,145,1435,13768,0.20825396825396825,145,328,1575,0.6285714285714286,146,990,1575,2020-12-16
WV,20,39,0,20,39,0,10,59,5970,59,4355,59,754,59,74,59,40,59,1,59,1,59,483,59,166,59,163,59,751,59,699,59,3,59,3,59,597,59,0.7294807370184254,59,4355,5970,0.17313432835820897,59,754,4355,0.12629815745393635,59,754,5970,0.2780569514237856,59,166,597,0.8090452261306532,59,483,597,2020-12-16
ID,8,43,0,9,42,0,4,51,3686,51,2253,51,455,51,58,51,6,51,2,51,0,51,240,51,117,51,115,51,449,51,434,51,6,51,6,51,301,51,0.6112316874660879,51,2253,3686,0.20195295162006213,51,455,2253,0.12344004340748779,51,455,3686,0.38870431893687707,51,117,301,0.7973421926910299,51,240,301,2020-12-16
IL,36,153,11,40,149,11,70,200,31502,200,22046,200,4643,200,483,200,426,200,9,200,31,200,2399,200,985,200,917,200,4572,200,3941,200,71,200,34,200,3511,200,0.6998285823122341,200,22046,31502,0.2106050984305543,200,4643,22046,0.14738746746238335,200,4643,31502,0.2805468527485047,200,985,3511,0.6832811164910282,200,2399,3511,2020-12-16
IN,27,136,0,34,129,0,7,163,18325,163,12131,163,2856,163,362,163,174,163,6,163,6,163,1583,163,662,163,634,163,2825,163,2503,163,31,163,16,163,2089,163,0.6619918144611187,163,12131,18325,0.23542989036353146,163,2856,12131,0.15585266030013642,163,2856,18325,0.31689803733843946,163,662,2089,0.7577788415509813,163,1583,2089,2020-12-16
KS,40,105,0,51,94,0,54,145,9198,145,5660,145,1139,145,155,145,63,145,4,145,2,145,647,145,241,145,227,145,1040,145,891,145,99,145,98,145,1411,145,0.6153511632963687,145,5660,9198,0.20123674911660777,145,1139,5660,0.1238312676668841,145,1139,9198,0.1708008504606662,145,241,1411,0.4585400425230333,145,647,1411,2020-12-16
KY,4,117,1,8,114,0,23,122,14036,122,8620,122,1720,122,369,122,100,122,2,122,4,122,1154,122,402,122,372,122,1704,122,1511,122,16,122,11,122,1677,122,0.6141350812197207,122,8620,14036,0.19953596287703015,122,1720,8620,0.1225420347677401,122,1720,14036,0.23971377459749552,122,402,1677,0.6881335718545021,122,1154,1677,2020-12-16
LA,38,173,10,41,170,10,20,211,14035,221,9287,221,1422,221,222,212,26,212,2,212,0,212,1361,221,464,221,455,221,1414,221,2258,221,8,221,5,221,1853,221,0.6617028856430353,221,9287,14035,0.1531172606869818,221,1422,9287,0.10131813323833273,221,1422,14035,0.2504047490555855,221,464,1853,0.7344846195358877,221,1361,1853,2020-12-16
MA,9,92,0,10,91,0,78,101,19239,101,15160,101,1878,101,284,101,133,101,0,101,2,101,1071,101,403,101,383,101,1860,101,1633,101,18,101,16,101,1457,101,0.7879827433858309,101,15160,19239,0.12387862796833773,101,1878,15160,0.09761422111336349,101,1878,19239,0.2765957446808511,101,403,1457,0.7350720658888126,101,1071,1457,2020-12-16
MD,7,51,0,10,48,0,31,58,11557,58,9053,58,2016,58,236,58,260,58,3,58,10,58,1033,58,440,58,382,58,1997,58,1577,58,19,58,10,58,1278,58,0.7833347754607597,58,9053,11557,0.2226886115099967,58,2016,9053,0.17443973349485162,58,2016,11557,0.3442879499217527,58,440,1278,0.8082942097026604,58,1033,1278,2020-12-16
ME,7,24,7,7,24,7,4,38,3249,38,2179,38,207,38,13,38,23,38,0,38,0,38,224,38,50,38,44,38,205,38,169,38,2,38,2,38,326,38,0.6706678978147123,38,2179,3249,0.09499770536943553,38,207,2179,0.06371191135734072,38,207,3249,0.15337423312883436,38,50,326,0.6871165644171779,38,224,326,2020-12-16
MI,29,131,0,31,129,0,41,160,23214,160,17367,160,3226,160,357,160,130,160,7,160,1,159,2167,160,752,160,711,160,3198,160,2905,160,28,160,25,160,2707,160,0.748126130783148,160,17367,23214,0.18575459204237924,160,3226,17367,0.13896786421986732,160,3226,23214,0.277798300701884,160,752,2707,0.8005171776874769,160,2167,2707,2020-12-16
MN,24,103,12,26,101,12,26,139,9994,139,7231,139,1236,139,141,139,88,139,2,139,4,139,729,139,255,139,241,139,1215,139,1046,139,21,139,13,139,967,139,0.7235341204722834,139,7231,9994,0.17093071497718157,139,1236,7231,0.12367420452271363,139,1236,9994,0.26370217166494314,139,255,967,0.7538779731127198,139,729,967,2020-12-16
MO,42,84,11,57,69,11,18,137,17700,137,13718,137,2747,137,292,137,208,137,6,137,22,137,1583,137,708,137,655,137,2677,137,2346,137,70,137,25,137,1880,137,0.7750282485875706,137,13718,17700,0.20024784954074937,137,2747,13718,0.15519774011299434,137,2747,17700,0.37659574468085105,137,708,1880,0.8420212765957447,137,1583,1880,2020-12-16
MS,23,84,0,32,75,0,12,107,8725,106,5663,107,1280,107,164,107,47,107,5,107,6,107,737,107,351,107,274,107,1263,107,1065,107,17,107,11,107,843,107,0.6482521489971347,106,5656,8725,0.22602860674554123,107,1280,5663,0.1462464183381089,106,1276,8725,0.41637010676156583,107,351,843,0.8742586002372479,107,737,843,2020-12-16
MT,14,52,0,16,50,0,7,66,3138,66,2066,66,273,66,45,66,16,66,2,66,5,66,152,66,62,66,61,66,273,66,256,66,1,66,1,66,219,66,0.6583811344805609,66,2066,3138,0.13213939980638917,66,273,2066,0.0869980879541109,66,273,3138,0.2831050228310502,66,62,219,0.6940639269406392,66,152,219,2020-12-16
NC,7,121,0,11,117,0,42,128,23785,128,18209,128,3080,128,304,128,242,128,1,128,8,128,2043,128,686,128,656,128,3048,128,2677,128,32,128,16,127,2438,128,0.7655665335295354,128,18209,23785,0.16914712504805315,128,3080,18209,0.12949337817952492,128,3080,23785,0.28137817883511074,128,686,2438,0.8379819524200164,128,2043,2438,2020-12-16
ND,19,30,0,18,31,0,54,49,2402,49,1671,49,291,49,25,49,9,48,0,49,1,49,128,49,55,49,55,49,286,49,237,49,5,49,4,49,211,49,0.6956702747710242,49,1671,2402,0.1741472172351885,49,291,1671,0.12114904246461282,49,291,2402,0.26066350710900477,49,55,211,0.6066350710900474,49,128,211,2020-12-16
NE,16,85,0,23,78,0,13,101,5345,101,3505,101,630,101,61,101,35,101,5,101,1,101,338,101,167,101,164,101,624,101,593,101,6,101,5,101,565,101,0.6557530402245089,101,3505,5345,0.1797432239657632,101,630,3505,0.11786716557530402,101,630,5345,0.29557522123893804,101,167,565,0.5982300884955752,101,338,565,2020-12-16
NH,4,25,1,7,22,1,6,30,3117,30,2143,30,291,30,38,30,27,30,0,30,2,30,168,30,62,30,57,30,290,30,241,30,1,30,0,30,282,30,0.6875200513314084,30,2143,3117,0.13579094727018198,30,291,2143,0.0933589990375361,30,291,3117,0.2198581560283688,30,62,282,0.5957446808510638,30,168,282,2020-12-16
NJ,11,83,1,8,83,4,172,95,22712,94,17115,95,3720,95,401,95,169,95,4,95,1,95,1522,95,670,95,653,95,3696,95,3436,95,24,95,6,95,2318,95,0.7496037337090525,94,17025,22712,0.21735319894829097,95,3720,17115,0.16268932722789714,94,3695,22712,0.28904227782571185,95,670,2318,0.6566005176876618,95,1522,2318,2020-12-16
NM,16,37,0,16,37,0,11,52,4363,53,3003,52,813,52,137,53,29,53,1,52,0,53,427,52,204,52,200,52,801,52,737,52,12,52,4,52,445,53,0.6951388888888889,52,3003,4320,0.2707292707292707,52,813,3003,0.18819444444444444,52,813,4320,0.4584269662921348,52,204,445,0.9595505617977528,52,427,445,2020-12-16
NV,10,53,0,14,49,0,43,63,8590,63,6800,63,2000,63,139,63,85,63,1,63,3,63,809,63,432,63,422,63,1995,63,1818,63,5,63,11,63,908,63,0.7916181606519208,63,6800,8590,0.29411764705882354,63,2000,6800,0.23282887077997672,63,2000,8590,0.47577092511013214,63,432,908,0.8909691629955947,63,809,908,2020-12-16
NY,22,169,4,21,170,4,186,195,54785,195,37734,195,7070,195,856,195,230,195,9,195,24,195,3591,195,1180,195,1066,195,6964,195,6176,195,106,195,56,195,5726,195,0.6887651729487999,195,37734,54785,0.1873641808448614,195,7070,37734,0.12904992242402116,195,7070,54785,0.20607754104086623,195,1180,5726,0.6271393643031785,195,3591,5726,2020-12-16
OH,42,184,0,62,164,0,123,226,32751,226,23198,226,5269,226,713,226,396,226,6,226,52,226,3156,226,1173,226,1116,226,5196,226,4827,226,73,226,45,226,4219,226,0.7083142499465666,226,23198,32751,0.22713164928011034,226,5269,23198,0.16088058379896797,226,5269,32751,0.27802796871296515,226,1173,4219,0.7480445603223512,226,3156,4219,2020-12-16
OK,48,96,9,54,90,9,33,153,10634,153,7612,153,1867,153,316,153,65,153,5,153,8,153,956,153,438,153,432,153,1800,153,1715,153,67,153,65,153,1078,153,0.7158171901448185,153,7612,10634,0.2452706253284288,153,1867,7612,0.17556892984765846,153,1867,10634,0.40630797773654914,153,438,1078,0.8868274582560297,153,956,1078,2020-12-16
OR,6,52,5,8,50,5,20,63,6715,63,4895,63,668,63,65,63,68,63,0,63,39,63,529,63,120,63,99,63,657,63,528,63,11,63,3,63,770,63,0.7289650037230082,63,4895,6715,0.13646578140960164,63,668,4895,0.09947877885331348,63,668,6715,0.15584415584415584,63,120,770,0.687012987012987,63,529,770,2020-12-16
PA,40,182,0,49,173,0,105,222,35832,222,26636,222,6722,222,693,222,574,222,6,221,20,221,3018,222,1346,222,1292,222,6647,222,6098,222,75,221,47,221,3816,222,0.7433578923866935,222,26636,35832,0.25236522000300343,222,6722,26636,0.18759767805313687,222,6722,35832,0.3527253668763103,222,1346,3816,0.7908805031446541,222,3018,3816,2020-12-16
WY,5,24,0,7,22,0,1,29,1675,29,815,29,163,29,25,29,7,29,0,29,0,29,61,29,31,29,30,29,162,29,157,29,1,29,1,29,121,29,0.48656716417910445,29,815,1675,0.2,29,163,815,0.09731343283582089,29,163,1675,0.256198347107438,29,31,121,0.5041322314049587,29,61,121,2020-12-16
