state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/06/09,518640,518207,519073,74.44,74.3,74.58,696773,696520,697026,
CW,2021/06/10,517530,517193,517866,74.4,74.29,74.5,695644,695399,695889,
CW,2021/06/11,511958,511611,512304,73.6,73.48,73.72,695601,695320,695883,
CW,2021/06/12,492640,492083,493198,70.95,70.71,71.2,694317,693645,694990,
CW,2021/06/13,478130,477727,478534,69.22,69.05,69.39,690744,690307,691181,
CW,2021/06/14,485457,484965,485950,70.34,70.14,70.54,690144,689709,690579,
CW,2021/06/15,509518,509118,509918,73.45,73.28,73.61,693729,693336,694122,
CW,2021/06/16,516696,516383,517008,74.28,74.14,74.41,695637,695269,696006,
CW,2021/06/17,514349,513911,514786,74.1,73.9,74.3,694151,693602,694699,
CW,2021/06/18,509411,509040,509781,73.7,73.5,73.9,691211,690578,691843,
CW,2021/06/19,489417,488772,490062,71.12,70.84,71.39,688194,687528,688861,
CW,2021/06/20,474647,474313,474982,69.37,69.23,69.51,684239,683895,684582,
CW,2021/06/21,480114,479763,480465,70.11,69.88,70.34,684767,683966,685568,
CW,2021/06/22,507686,507412,507960,73.63,73.5,73.75,689540,689200,689880,
CW,2021/06/23,516763,516452,517074,74.6,74.46,74.74,692701,692312,693091,
CW,2021/06/24,515052,514850,515253,74.31,74.22,74.4,693142,692885,693400,
CW,2021/06/25,507658,507056,508260,73.43,73.16,73.7,691344,690633,692054,
CW,2021/06/26,487251,486436,488066,70.94,70.57,71.3,686862,685905,687819,
CW,2021/06/27,475025,474149,475901,69.41,69.02,69.8,684387,683402,685371,
CW,2021/06/28,481816,481039,482593,70.37,70.07,70.66,684720,684201,685239,
CW,2021/06/29,506854,506518,507190,73.39,73.19,73.58,690662,690011,691312,
CW,2021/06/30,515786,515514,516058,74.44,74.34,74.54,692895,692668,693122,
CW,2021/07/01,512811,512550,513072,74.04,73.93,74.15,692614,692306,692922,
CW,2021/07/02,504636,504271,505000,73.06,72.9,73.23,690696,690250,691142,
CW,2021/07/03,481565,481082,482048,70.21,70,70.42,685894,685371,686418,
CW,2021/07/04,465856,465375,466337,68.16,67.94,68.38,683490,682905,684076,
CW,2021/07/05,463751,463029,464474,67.99,67.65,68.32,682133,681229,683037,
CW,2021/07/06,480742,480117,481367,70.22,69.94,70.51,684598,683823,685374,
CW,2021/07/07,508080,507150,509010,73.54,73.12,73.96,690904,689768,692041,
CW,2021/07/08,515757,514830,516683,74.42,74.02,74.81,693072,691951,694194,
CW,2021/07/09,514646,511475,517817,74.23,72.79,75.68,693272,689267,697277,
AK,2021/06/09,890,890,890,60.22,60.22,60.22,1478,1478,1478,POINT (-151.631889 63.631126)
AL,2021/06/09,10463,10463,10463,75.2,75.2,75.2,13914,13914,13914,POINT (-86.844516 32.756889)
AR,2021/06/09,5676,5676,5676,72.75,72.75,72.75,7802,7802,7802,POINT (-92.439162 34.899825)
AZ,2021/06/09,9679,9671,9687,69.04,68.78,69.3,14020,14002,14038,POINT (-111.664616 34.293239)
CA,2021/06/09,44776,44776,44776,74.96,74.96,74.96,59732,59732,59732,POINT (-119.662127 37.211164)
CO,2021/06/09,6819,6819,6819,68.9,68.9,68.9,9897,9897,9897,POINT (-105.547832 38.998552)
CT,2021/06/09,6189,6189,6189,79.56,79.56,79.56,7779,7779,7779,POINT (-72.738288 41.575155)
DC,2021/06/09,2269,2269,2269,82.18,82.18,82.18,2761,2761,2761,POINT (-77.016275 38.904785)
DE,2021/06/09,2095,2095,2095,76.1,76.1,76.1,2753,2753,2753,POINT (-75.452394 38.994926)
FL,2021/06/09,41840,41840,41840,79.63,79.63,79.63,52540,52540,52540,POINT (-82.420978 28.260731)
GA,2021/06/09,15295,15295,15295,79.28,79.28,79.28,19293,19293,19293,POINT (-83.426574 32.638481)
HI,2021/06/09,1733,1733,1733,70.08,70.08,70.08,2473,2473,2473,POINT (-157.854309 21.361013)
IA,2021/06/09,5061,5061,5061,63.91,63.91,63.91,7919,7919,7919,POINT (-93.500061 42.074659)
ID,2021/06/09,2045,2045,2045,61.97,61.97,61.97,3300,3300,3300,POINT (-114.659366 44.389073)
IL,2021/06/09,20469,20403,20535,72.05,71.12,72.99,28408,28271,28545,POINT (-89.148632 40.124144)
IN,2021/06/09,11107,11107,11107,65.71,65.71,65.71,16904,16904,16904,POINT (-86.2818 39.919991)
KS,2021/06/09,4725,4725,4725,59.23,59.23,59.23,7978,7978,7978,POINT (-98.38018 38.484729)
KY,2021/06/09,7638,7631,7645,61.01,61.01,61.01,12519,12519,12519,POINT (-85.290484 37.526683)
LA,2021/06/09,8788,8788,8788,69.71,69.71,69.71,12606,12606,12606,POINT (-91.840238 30.921314)
MA,2021/06/09,13935,13935,13935,82.82,82.82,82.82,16825,16825,16825,POINT (-71.481104 42.151077)
MD,2021/06/09,7990,7990,7990,82.59,82.59,82.59,9674,9674,9674,POINT (-76.687282 38.946466)
ME,2021/06/09,2078,2078,2078,72,72,72,2886,2886,2886,POINT (-69.06137 45.117911)
MI,2021/06/09,16956,16956,16956,81.41,81.41,81.41,20827,20827,20827,POINT (-85.730977 44.874798)
MN,2021/06/09,7710,7710,7710,79.48,79.48,79.48,9700,9700,9700,POINT (-94.198308 46.349153)
MO,2021/06/09,11764,11764,11764,81.39,81.39,81.39,14454,14454,14454,POINT (-92.477244 38.3675)
NC,2021/06/09,16541,16541,16541,77,77,77,21482,21473,21491,POINT (-79.130883 35.52603)
NE,2021/06/09,2764,2764,2764,68.57,68.57,68.57,4031,4031,4031,POINT (-99.810595 41.527099)
NH,2021/06/09,1964,1964,1964,70.75,70.75,70.75,2776,2776,2776,POINT (-71.57139 43.680429)
NM,2021/06/09,2679,2679,2679,73.76,73.76,73.76,3632,3632,3632,POINT (-106.108388 34.421369)
TX,2021/06/09,44598,44532,44664,74.42,74.21,74.62,59950,59904,59996,POINT (-99.317341 31.447238)
AK,2021/06/10,884,884,884,60.18,60.18,60.18,1469,1469,1469,POINT (-151.631889 63.631126)
AL,2021/06/10,10470,10469,10470,75.3,75.3,75.3,13903,13903,13903,POINT (-86.844516 32.756889)
AR,2021/06/10,5695,5695,5695,73.4,73.4,73.4,7759,7759,7759,POINT (-92.439162 34.899825)
AZ,2021/06/10,9723,9715,9731,68.97,68.71,69.23,14097,14078,14116,POINT (-111.664616 34.293239)
CA,2021/06/10,44628,44628,44628,75.51,75.51,75.51,59102,59102,59102,POINT (-119.662127 37.211164)
CO,2021/06/10,6842,6842,6842,69.15,69.15,69.15,9894,9894,9894,POINT (-105.547832 38.998552)
CT,2021/06/10,6196,6196,6196,79.59,79.59,79.59,7785,7785,7785,POINT (-72.738288 41.575155)
DC,2021/06/10,2243,2243,2243,81.36,81.36,81.36,2757,2757,2757,POINT (-77.016275 38.904785)
DE,2021/06/10,2108,2108,2108,76.85,76.85,76.85,2743,2743,2743,POINT (-75.452394 38.994926)
FL,2021/06/10,42027,42027,42027,79.99,79.99,79.99,52539,52539,52539,POINT (-82.420978 28.260731)
GA,2021/06/10,15266,15266,15267,79.23,79.23,79.23,19269,19269,19269,POINT (-83.426574 32.638481)
HI,2021/06/10,1759,1759,1759,70.98,70.98,70.98,2478,2478,2478,POINT (-157.854309 21.361013)
IA,2021/06/10,4965,4965,4965,64.88,64.88,64.88,7652,7652,7652,POINT (-93.500061 42.074659)
ID,2021/06/10,2004,2004,2004,60.82,60.82,60.82,3295,3295,3295,POINT (-114.659366 44.389073)
IL,2021/06/10,20389,20336,20442,71.83,71.09,72.56,28386,28275,28497,POINT (-89.148632 40.124144)
IN,2021/06/10,11063,11062,11064,65.51,65.51,65.51,16887,16887,16887,POINT (-86.2818 39.919991)
KS,2021/06/10,4786,4786,4786,59.91,59.91,59.91,7988,7986,7990,POINT (-98.38018 38.484729)
KY,2021/06/10,7396,7396,7396,60.53,60.53,60.53,12218,12186,12250,POINT (-85.290484 37.526683)
LA,2021/06/10,8820,8820,8820,70.06,70.06,70.06,12590,12590,12590,POINT (-91.840238 30.921314)
MA,2021/06/10,14216,14216,14216,84.55,84.55,84.55,16813,16813,16813,POINT (-71.481104 42.151077)
MD,2021/06/10,8081,8081,8081,82.87,82.87,82.87,9751,9751,9751,POINT (-76.687282 38.946466)
ME,2021/06/10,2048,2048,2048,71.28,71.28,71.28,2873,2873,2873,POINT (-69.06137 45.117911)
MI,2021/06/10,16958,16958,16958,81.11,81.11,81.11,20907,20907,20907,POINT (-85.730977 44.874798)
MN,2021/06/10,7777,7777,7777,79.85,79.85,79.85,9740,9740,9740,POINT (-94.198308 46.349153)
MO,2021/06/10,11750,11749,11750,81.72,81.72,81.72,14377,14377,14377,POINT (-92.477244 38.3675)
NC,2021/06/10,16329,16329,16329,76,76,76,21486,21486,21486,POINT (-79.130883 35.52603)
NE,2021/06/10,2717,2716,2718,67.86,67.86,67.86,4004,4004,4004,POINT (-99.810595 41.527099)
NH,2021/06/10,1979,1979,1979,71.29,71.29,71.29,2776,2776,2776,POINT (-71.57139 43.680429)
NM,2021/06/10,2672,2670,2674,73.41,73.41,73.41,3640,3640,3640,POINT (-106.108388 34.421369)
TX,2021/06/10,44996,44944,45049,74.47,74.39,74.54,60436,60415,60458,POINT (-99.317341 31.447238)
AK,2021/06/11,898,897,899,61.05,61.05,61.05,1471,1471,1471,POINT (-151.631889 63.631126)
AL,2021/06/11,10293,10293,10293,74.05,74.05,74.05,13901,13901,13901,POINT (-86.844516 32.756889)
