state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
VT,0,16,1254,16,781,16,0,16,73,16,0,16,0,16,0,16,1,16,0,16,0,16,105,16,0.6228070175438597,16,781,1254,0.0,16,0,781,0.0,16,0,1254,0.0,16,0,105,0.6952380952380952,16,73,105,2020-09-22
WA,7,93,10324,82,10074,97,436,99,952,79,96,80,74,75,428,89,270,86,5,89,2,86,932,64,0.6348054043153861,81,6296,9918,0.04318046456223943,97,435,10074,0.027218132506780318,82,281,10324,0.06223175965665236,59,58,932,0.6620171673819742,61,617,932,2020-09-22
WI,3,137,12212,130,7907,131,844,137,857,126,171,133,147,133,841,136,585,134,3,136,1,134,1511,130,0.646577137242057,130,7896,12212,0.10142911344378398,131,802,7907,0.06534556174254831,130,798,12212,0.11317008603573792,129,171,1511,0.595536959553696,124,854,1434,2020-09-22
AK,0,22,1574,24,1063,25,52,25,87,18,16,20,12,20,51,23,35,22,1,23,1,22,103,13,0.6404066073697586,24,1008,1574,0.04891815616180621,25,52,1063,0.03303684879288437,24,52,1574,0.1188118811881188,12,12,101,0.7961165048543689,13,82,103,2020-09-22
AL,10,110,14989,111,10809,111,882,110,1223,111,289,110,265,110,870,110,731,110,12,110,5,110,1466,111,0.7211288278070586,111,10809,14989,0.08291811601015324,109,882,10637,0.05994291151284491,109,882,14714,0.19958563535911603,109,289,1448,0.8342428376534788,111,1223,1466,2020-09-22
AR,2,95,9034,97,6496,100,573,100,742,86,206,84,193,83,562,93,426,90,11,93,5,90,965,81,0.7086561877352225,97,6402,9034,0.08820812807881774,100,573,6496,0.06320566747841487,97,571,9034,0.20686070686070687,76,199,962,0.7640807651434643,79,719,941,2020-09-22
AZ,0,79,12077,81,9576,89,529,92,768,66,95,72,79,72,492,80,275,94,11,80,6,79,1296,57,0.6666390659932102,80,8051,12077,0.054093567251461985,89,518,9576,0.04049018796058624,81,489,12077,0.05787037037037037,55,75,1296,0.4729938271604938,57,613,1296,2020-09-22
CA,13,388,63654,391,45468,392,3342,391,4987,372,870,373,762,372,3206,383,2413,380,51,383,25,380,7127,371,0.712036949759638,391,45324,63654,0.07365938595137864,391,3342,45371,0.05258603055717275,390,3342,63553,0.12207099761470465,368,870,7127,0.6997334081661288,370,4987,7127,2020-09-22
CO,3,83,10952,95,7556,97,305,97,771,77,81,80,60,78,294,88,185,84,7,88,3,84,1204,74,0.6851716581446311,95,7504,10952,0.04036527263102171,97,305,7556,0.027848794740686633,95,305,10952,0.0678391959798995,71,81,1194,0.6566265060240963,72,763,1162,2020-09-22
CT,4,30,8110,30,6120,30,189,31,538,30,33,30,14,30,184,30,76,30,5,30,0,30,1046,30,0.7546239210850801,30,6120,8110,0.030882352941176472,30,189,6120,0.023304562268803945,30,189,8110,0.03154875717017208,30,33,1046,0.51434034416826,30,538,1046,2020-09-22
DC,10,12,3526,13,2773,13,152,13,268,13,23,12,23,12,137,13,104,13,15,13,4,13,355,13,0.7864435621100397,13,2773,3526,0.05481428056256762,13,152,2773,0.04310833806012479,13,152,3526,0.0647887323943662,12,23,355,0.7549295774647887,13,268,355,2020-09-22
DE,1,12,2727,12,2160,13,92,13,102,9,9,9,8,9,89,11,72,10,1,11,1,10,140,8,0.759075907590759,12,2070,2727,0.04259259259259259,13,92,2160,0.033736707004033736,12,92,2727,0.06428571428571428,8,9,140,0.7285714285714285,8,102,140,2020-09-22
FL,68,255,80216,255,44848,255,2481,255,4821,255,673,255,582,255,2439,255,2242,255,42,255,34,255,6136,255,0.5590904557694225,255,44848,80216,0.05532019265073136,255,2481,44848,0.030928991722349655,255,2481,80216,0.1096805736636245,255,673,6136,0.7856910039113429,255,4821,6136,2020-09-22
GA,12,140,18246,141,14627,143,2176,149,1571,111,507,118,416,118,1778,134,1308,133,94,134,34,133,1885,104,0.7975338544533744,140,14488,18166,0.14240787584603815,143,2083,14627,0.1123533925243889,141,2050,18246,0.2384,97,447,1875,0.8127320954907162,100,1532,1885,2020-09-22
HI,2,16,1746,15,1931,25,172,21,114,14,38,14,37,14,170,18,151,18,2,18,1,18,93,12,0.7468499427262314,15,1304,1746,0.09827833572453372,17,137,1394,0.07502863688430698,15,131,1746,0.24731182795698925,12,23,93,0.6881720430107527,12,64,93,2020-09-22
IA,0,122,8124,122,5247,122,380,122,469,122,90,121,83,121,373,122,325,122,7,122,2,122,676,121,0.645864106351551,122,5247,8124,0.07242233657327997,122,380,5247,0.04677498769079271,122,380,8124,0.13313609467455623,120,90,676,0.6937869822485208,121,469,676,2020-09-22
MS,6,88,7785,96,5189,99,909,100,541,70,164,69,153,68,495,93,442,91,0,93,0,91,614,66,0.659601798330122,96,5135,7785,0.1751782617074581,99,909,5189,0.11676300578034682,96,909,7785,0.24958402662229617,63,150,601,0.8599348534201955,66,528,614,2020-09-22
MT,325,65,2756,64,2079,66,171,66,130,63,30,63,26,62,167,65,140,62,4,65,2,62,184,60,0.7021044992743106,64,1935,2756,0.08225108225108226,66,171,2079,0.05841799709724238,64,161,2756,0.14130434782608695,60,26,184,0.6086956521739131,60,112,184,2020-09-22
NC,95,120,21804,122,16639,122,1244,122,1815,113,325,115,278,114,1191,118,787,115,46,118,13,115,2378,114,0.763116859291873,122,16639,21804,0.07488111719737554,121,1244,16613,0.05712186610340711,121,1244,21778,0.13617200674536256,113,323,2372,0.765177065767285,113,1815,2372,2020-09-22
ND,1,46,2448,46,1647,46,174,46,117,46,23,46,22,46,165,46,134,46,9,46,3,46,91,44,0.6727941176470589,46,1647,2448,0.10564663023679417,46,174,1647,0.07107843137254902,46,174,2448,0.14285714285714285,44,13,91,0.7362637362637363,44,67,91,2020-09-22
NE,1,85,5113,91,3775,92,253,92,411,78,82,74,74,74,243,85,212,81,5,86,3,81,590,78,0.6344611773909642,91,3244,5113,0.06701986754966888,92,253,3775,0.04009387834930569,91,205,5113,0.13945578231292516,73,82,588,0.6966101694915254,77,411,590,2020-09-22
NH,2,30,3249,30,2264,30,35,30,158,30,9,30,5,30,35,30,16,30,0,30,0,30,282,30,0.6968297937827024,30,2264,3249,0.015459363957597174,30,35,2264,0.01077254539858418,30,35,3249,0.031914893617021274,30,9,282,0.5602836879432624,30,158,282,2020-09-22
NJ,41,78,19280,76,14446,78,617,78,1156,75,62,74,43,74,576,76,273,76,13,76,8,76,1947,73,0.7216804979253112,76,13914,19280,0.04271078499238543,78,617,14446,0.03054979253112033,76,589,19280,0.03184386235233693,73,62,1947,0.5860297894196199,73,1141,1947,2020-09-22
NM,1,49,3537,50,2301,50,106,50,294,48,28,47,28,47,101,48,67,48,4,48,0,48,388,46,0.6505513146734521,50,2301,3537,0.04606692742285962,50,106,2301,0.029968900197907832,50,106,3537,0.07349081364829396,45,28,381,0.7474226804123711,46,290,388,2020-09-22
NV,43,61,8548,60,5976,61,524,61,625,60,128,59,120,59,476,60,363,60,4,60,2,60,864,60,0.6901029480580253,60,5899,8548,0.08768406961178045,61,524,5976,0.05615348619560131,60,480,8548,0.14814814814814814,59,128,864,0.7233796296296297,60,625,864,2020-09-22
NY,34,144,46283,156,38033,158,1583,166,3075,133,285,138,177,131,1434,153,614,144,122,153,61,144,4877,126,0.7248786197329634,155,33443,46136,0.04007046512239371,158,1524,38033,0.029168377157919756,156,1350,46283,0.04733984799131379,119,218,4605,0.6313649978605049,122,2951,4674,2020-09-22
OH,11,112,30539,206,21697,206,1186,206,2744,189,284,191,190,191,1075,196,622,194,41,196,12,194,3868,191,0.7104685811585186,206,21697,30539,0.05484393063583815,205,1186,21625,0.03897341526732608,205,1186,30431,0.07365145228215768,189,284,3856,0.7094105480868665,189,2744,3868,2020-09-22
OK,4,136,9390,134,6050,134,606,137,702,130,209,136,206,136,599,137,521,137,7,137,4,137,1089,132,0.6443024494142705,134,6050,9390,0.08942148760330579,134,541,6050,0.05761448349307774,134,541,9390,0.1827364554637282,132,199,1089,0.6875612144955926,127,702,1021,2020-09-22
OR,1,51,6200,58,4551,59,202,60,459,51,43,50,30,50,193,53,129,53,4,53,3,53,681,47,0.7319354838709677,58,4538,6200,0.044166117336849046,59,201,4551,0.032419354838709676,58,201,6200,0.0631424375917768,46,43,681,0.6651982378854625,47,453,681,2020-09-22
ID,2,47,3919,47,2146,48,138,49,198,47,42,48,40,48,136,48,126,48,2,48,1,48,306,46,0.5155647028556728,46,2004,3887,0.06430568499534017,48,138,2146,0.03521306455728502,47,138,3919,0.13725490196078433,46,42,306,0.6470588235294118,46,198,306,2020-09-22
IL,16,176,29679,183,19749,188,1749,191,1986,146,373,150,246,149,1593,174,885,168,54,174,20,168,3337,137,0.6538966946325685,183,19407,29679,0.08699174641754012,188,1718,19749,0.057043700933319855,183,1693,29679,0.10753980174226495,133,358,3329,0.5724306190911863,132,1877,3279,2020-09-22
IN,0,148,17502,149,11256,149,925,149,1423,139,192,140,186,140,906,143,536,142,19,143,1,142,2322,138,0.643126499828591,149,11256,17502,0.08217839374555792,149,925,11256,0.05285110273111644,149,925,17502,0.082687338501292,138,192,2322,0.6128337639965546,138,1423,2322,2020-09-22
KS,3,133,7793,132,4729,139,379,140,547,96,126,105,109,102,364,122,270,115,6,122,2,115,684,90,0.5933530091107404,132,4624,7793,0.07526652452025587,138,353,4690,0.045009027598658755,131,349,7754,0.15735294117647058,84,107,680,0.8038922155688623,88,537,668,2020-09-22
KY,3,112,13523,112,9306,113,584,112,1066,103,538,106,128,105,566,109,410,108,18,109,0,108,1546,109,0.6841677142645862,112,9252,13523,0.06286329386437028,112,584,9290,0.043236840156955655,111,584,13507,0.34980494148244473,106,538,1538,0.6895213454075032,103,1066,1546,2020-09-22
LA,19,187,13982,175,9756,178,580,210,2387,94,229,197,207,197,568,203,560,202,8,203,6,202,3308,84,0.6755113717636961,175,9445,13982,0.05926155755507291,175,573,9669,0.039164679528867694,172,542,13839,0.058698296836982966,79,193,3288,0.6898428053204353,83,2282,3308,2020-09-22
MA,7,101,19451,101,15614,101,294,101,993,101,75,101,47,101,286,101,171,101,8,101,3,101,1841,101,0.8027350778880263,101,15614,19451,0.01882925579608044,101,294,15614,0.015114904118040203,101,294,19451,0.04073872895165671,101,75,1841,0.5393807713199348,101,993,1841,2020-09-22
MD,5,56,11245,56,8911,56,675,54,945,52,130,51,92,51,649,54,363,54,17,54,10,54,1340,51,0.792441084926634,56,8911,11245,0.0760734813479094,54,675,8873,0.06030554811042616,54,675,11193,0.09701492537313433,50,130,1340,0.7022388059701492,51,941,1340,2020-09-22
ME,0,34,3031,35,2133,36,32,36,190,33,13,32,4,31,31,34,12,32,1,34,0,32,277,31,0.7020785219399538,35,2128,3031,0.015002344116268168,36,32,2133,0.01022764764104256,35,31,3031,0.040145985401459854,29,11,274,0.6859205776173285,31,190,277,2020-09-22
MI,1,126,23488,149,18175,150,559,150,1631,128,139,147,121,147,552,148,362,148,5,148,2,148,2162,126,0.7669022479564033,149,18013,23488,0.03075653370013755,150,559,18175,0.023799386920980926,149,559,23488,0.04579093432007401,126,99,2162,0.7543940795559667,126,1631,2162,2020-09-22
MN,4,129,11237,129,8005,129,532,129,712,129,143,129,120,129,515,129,369,129,17,129,7,129,976,129,0.7123787487763638,129,8005,11237,0.06645846346033729,129,532,8005,0.04734359704547477,129,532,11237,0.14651639344262296,129,143,976,0.7295081967213115,129,712,976,2020-09-22
MO,10,134,19863,127,13036,128,1155,136,1426,125,369,132,330,131,1126,134,894,133,20,134,7,133,2303,132,0.6550064020486556,126,12789,19525,0.07755446455968089,128,1011,13036,0.051653828726778435,127,1026,19863,0.16022579244463742,130,369,2303,0.6966292134831461,124,1426,2047,2020-09-22
WV,3,61,6371,61,4583,61,243,61,486,60,66,61,56,61,239,61,183,61,4,61,1,61,656,60,0.7193533197300267,61,4583,6371,0.05302203796639755,61,243,4583,0.0381415790299796,61,243,6371,0.10060975609756098,60,66,656,0.7408536585365854,60,486,656,2020-09-22
WY,1,28,1656,28,676,28,41,28,35,28,8,28,5,28,40,28,25,28,1,28,0,28,116,28,0.4082125603864734,28,676,1656,0.060650887573964495,28,41,676,0.024758454106280192,28,41,1656,0.06896551724137931,28,8,116,0.3017241379310345,28,35,116,2020-09-22
