state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-02-25,"54,338","54,246","54,430",7.74,7.60,7.87,"705,303","704,120","706,486"
CW,2021-02-26,"52,343","52,251","52,435",7.45,7.32,7.58,"704,839","703,644","706,034"
CW,2021-02-27,"50,395","50,298","50,493",7.20,7.06,7.33,"702,280","701,129","703,430"
CW,2021-02-28,"49,532","49,446","49,619",7.11,6.98,7.24,"698,854","697,744","699,964"
CW,2021-03-01,"49,666","49,584","49,747",7.13,7.01,7.24,"699,134","698,097","700,171"
CW,2021-03-02,"49,082","49,007","49,158",7.01,6.91,7.12,"702,268","701,351","703,184"
CW,2021-03-03,"47,606","47,544","47,668",6.78,6.69,6.87,"704,559","703,846","705,271"
CW,2021-03-04,"46,167","45,966","46,368",6.57,6.35,6.79,"704,707","704,593","704,821"
CW,2021-03-05,"44,539","44,513","44,565",6.35,6.32,6.38,"703,372","703,085","703,658"
CW,2021-03-06,"43,243","43,196","43,290",6.20,6.14,6.26,"699,718","699,450","699,987"
CW,2021-03-07,"42,496","42,466","42,527",6.12,6.08,6.16,"696,892","696,641","697,144"
CW,2021-03-08,"42,969","42,943","42,996",6.18,6.15,6.22,"697,400","697,272","697,527"
CW,2021-03-09,"42,810","42,765","42,854",6.13,6.07,6.18,"701,317","701,218","701,416"
CW,2021-03-10,"41,703","41,678","41,728",5.95,5.93,5.96,"703,530","703,223","703,838"
CW,2021-03-11,"40,976","40,943","41,009",5.85,5.82,5.88,"702,823","702,731","702,915"
CW,2021-03-12,"40,689","40,655","40,724",5.82,5.79,5.85,"701,994","701,856","702,131"
CW,2021-03-13,"39,612","39,574","39,651",5.69,5.65,5.72,"699,018","698,871","699,165"
CW,2021-03-14,"39,233","39,203","39,263",5.66,5.64,5.69,"695,351","695,104","695,599"
CW,2021-03-15,"39,953","39,918","39,987",5.76,5.73,5.80,"695,815","695,551","696,079"
CW,2021-03-16,"40,292","40,261","40,324",5.78,5.75,5.80,"700,228","700,103","700,353"
CW,2021-03-17,"39,781","39,751","39,811",5.69,5.67,5.71,"701,813","701,657","701,969"
CW,2021-03-18,"39,375","39,342","39,408",5.63,5.61,5.66,"702,305","702,190","702,420"
CW,2021-03-19,"39,125","39,091","39,159",5.60,5.56,5.63,"702,094","701,718","702,470"
CW,2021-03-20,"37,933","37,903","37,962",5.46,5.44,5.47,"698,006","697,811","698,200"
CW,2021-03-21,"37,913","37,878","37,948",5.48,5.45,5.51,"695,138","694,806","695,469"
CW,2021-03-22,"39,062","39,022","39,102",5.64,5.61,5.67,"695,800","695,682","695,919"
CW,2021-03-23,"39,642","39,596","39,688",5.68,5.65,5.72,"700,380","700,104","700,657"
CW,2021-03-24,"39,435","39,387","39,483",5.64,5.59,5.69,"702,240","701,751","702,729"
CW,2021-03-25,"39,359","39,268","39,450",5.62,5.50,5.74,"703,080","702,143","704,016"
CW,2021-03-26,"39,354","39,258","39,450",5.64,5.49,5.78,"701,132","699,612","702,652"
CW,2021-03-27,"38,839","38,362","39,316",5.59,4.92,6.26,"697,916","692,996","702,836"
AK,2021-02-25,41,41,41,2.77,2.77,2.77,"1,479","1,479","1,479"
AL,2021-02-25,843,843,843,6.08,6.08,6.08,"13,874","13,874","13,874"
AR,2021-02-25,551,551,551,7.15,7.15,7.15,"7,707","7,707","7,707"
