state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
GA,40,117,16,46,110,17,86,170,22987,173,18980,173,6074,170,897,173,196,170,17,170,50,170,2615,173,1344,170,1321,173,6000,170,5710,173,74,170,20,170,2801,173,0.8256840823073911,173,18980,22987,0.3239293904325103,170,6074,18751,0.26789573501521635,170,6074,22673,0.49086924762600437,170,1344,2738,0.9335951445912174,173,2615,2801,2021-01-06
HI,2,24,0,2,24,0,2,26,2654,26,1853,26,144,26,11,26,14,26,0,26,0,26,147,26,31,26,27,26,143,26,125,26,1,26,0,26,223,26,0.69819140919367,26,1853,2654,0.07771181867242309,26,144,1853,0.05425772418990203,26,144,2654,0.13901345291479822,26,31,223,0.6591928251121076,26,147,223,2021-01-06
IA,6,73,47,7,70,49,7,124,8125,126,5220,126,595,124,88,126,29,124,1,124,3,124,454,126,105,124,103,126,588,124,577,126,7,124,4,124,634,126,0.6424615384615384,126,5220,8125,0.11553398058252427,124,595,5150,0.07418027677346964,124,595,8021,0.17073170731707318,124,105,615,0.7160883280757098,126,454,634,2021-01-06
PR,0,13,56,0,13,56,5,68,9323,69,4666,69,431,68,41,69,50,68,2,68,6,68,404,69,73,68,65,69,393,68,297,69,38,68,7,68,665,69,0.5004826772498123,69,4666,9323,0.09480862296524417,68,431,4546,0.04716052084473137,68,431,9139,0.11514195583596215,68,73,634,0.6075187969924812,69,404,665,2021-01-06
RI,5,9,1,5,9,1,20,14,2633,15,2380,15,439,14,32,15,0,14,0,14,0,14,148,15,50,14,52,15,436,14,401,15,3,14,3,14,170,15,0.9039118875807064,15,2380,2633,0.18881720430107526,14,439,2325,0.17068429237947122,14,439,2572,0.3125,14,50,160,0.8705882352941177,15,148,170,2021-01-06
SC,25,60,2,22,63,2,15,85,11416,87,9334,87,2374,85,289,87,138,85,2,85,1,85,1132,87,464,85,459,87,2345,85,2221,87,29,85,27,85,1346,87,0.8176243868255081,87,9334,11416,0.2579593610779094,85,2374,9203,0.21111605157847932,85,2374,11245,0.3552833078101072,85,464,1306,0.8410104011887073,87,1132,1346,2021-01-06
SD,1,61,3,1,61,3,35,62,2849,65,1699,65,237,62,22,65,10,62,1,62,0,62,152,65,54,62,48,65,235,62,202,65,2,62,1,62,250,65,0.5963495963495964,65,1699,2849,0.14259927797833935,62,237,1662,0.08577633007600434,62,237,2763,0.22594142259414227,62,54,239,0.608,65,152,250,2021-01-06
TN,0,3,140,0,3,140,0,3,20280,143,11821,123,1,3,0,3,0,3,0,3,0,3,1645,139,0,3,0,3,1,3,1,3,0,3,0,3,2457,143,0.632139037433155,123,11821,18700,0.01639344262295082,3,1,61,0.012987012987012988,3,1,77,,3,0,0,0.6967386700550614,139,1645,2361,2021-01-06
TX,147,381,67,175,353,67,228,590,68773,595,52224,595,14318,590,1891,595,658,590,33,590,59,590,7403,595,3490,590,3473,595,14130,590,13672,595,188,590,135,590,8497,595,0.7593677751443153,595,52224,68773,0.27760435853190374,590,14318,51577,0.21061767258498698,590,14318,67981,0.4197738753909069,590,3490,8314,0.8712486760032953,595,7403,8497,2021-01-06
UT,1,57,1,3,55,1,3,58,6242,59,3708,59,575,58,97,59,13,58,5,58,0,58,432,59,163,58,158,59,558,58,504,59,17,58,0,58,643,59,0.594040371675745,59,3708,6242,0.1573617952928298,58,575,3654,0.09348073483986344,58,575,6151,0.2608,58,163,625,0.671850699844479,59,432,643,2021-01-06
VA,25,74,8,34,65,8,58,104,18277,107,13351,107,2929,104,275,107,290,104,4,104,7,104,1496,107,523,104,503,107,2908,104,2556,107,21,104,13,104,2019,107,0.7304809323193084,107,13351,18277,0.2219275647825428,104,2929,13198,0.16255064099006605,104,2929,18019,0.2682051282051282,104,523,1950,0.7409608717186726,107,1496,2019,2021-01-06
VI,0,1,0,0,1,0,0,1,56,1,42,1,1,1,0,1,1,1,0,1,0,1,3,1,0,1,0,1,1,1,0,1,0,1,0,1,12,1,0.75,1,42,56,0.023809523809523808,1,1,42,0.017857142857142856,1,1,56,0.0,1,0,12,0.25,1,3,12,2021-01-06
VT,1,15,1,1,15,1,0,16,1301,17,831,17,40,16,8,17,5,16,0,16,0,16,74,17,9,16,8,17,38,16,36,17,2,16,0,16,111,17,0.638739431206764,17,831,1301,0.049443757725587144,16,40,809,0.03164556962025317,16,40,1264,0.08653846153846154,16,9,104,0.6666666666666666,17,74,111,2021-01-06
WA,10,93,2,12,91,2,34,103,14012,105,10194,105,1053,103,118,105,118,103,1,103,15,103,1302,105,230,103,210,105,1037,103,953,105,16,103,15,103,1359,105,0.7275192691978304,105,10194,14012,0.10438144329896908,103,1053,10088,0.07589736197203402,103,1053,13874,0.17202692595362754,103,230,1337,0.9580573951434879,105,1302,1359,2021-01-06
WI,38,104,7,45,97,7,5,146,14018,149,8781,149,1147,146,228,149,67,146,2,146,5,146,967,149,242,146,227,149,1139,146,1097,149,8,146,3,146,1636,149,0.6264089028392067,149,8781,14018,0.1331862517417557,146,1147,8612,0.08341818181818182,146,1147,13750,0.1527777777777778,146,242,1584,0.5910757946210269,149,967,1636,2021-01-06
WV,22,37,4,24,35,4,15,59,6145,63,4587,63,865,59,91,63,52,59,0,59,1,59,552,63,213,59,221,63,858,59,819,63,7,59,2,59,657,63,0.7464605370219691,63,4587,6145,0.19265033407572382,59,865,4490,0.14542703429724277,59,865,5948,0.35148514851485146,59,213,606,0.8401826484018264,63,552,657,2021-01-06
MT,10,56,1,12,54,1,14,66,3216,67,2117,67,206,66,33,67,23,66,1,66,2,66,141,67,35,66,37,67,205,66,204,67,1,66,1,66,217,67,0.658271144278607,67,2117,3216,0.0982824427480916,66,206,2096,0.06477987421383648,66,206,3180,0.16587677725118483,66,35,211,0.6497695852534562,67,141,217,2021-01-06
NC,6,122,4,7,121,4,72,128,23288,132,18078,132,4004,128,408,132,252,128,3,128,14,128,2080,132,849,128,847,132,3961,128,3695,132,43,128,32,128,2473,132,0.776279628993473,132,18078,23288,0.2238747553816047,128,4004,17885,0.1742308863844045,128,4004,22981,0.3522821576763486,128,849,2410,0.841083704003235,132,2080,2473,2021-01-06
ND,18,31,1,17,32,1,37,49,2393,50,1576,50,148,49,7,50,7,49,0,49,0,49,109,50,29,49,29,50,147,49,125,50,1,49,1,49,206,50,0.6585875470121186,50,1576,2393,0.09505459216441875,49,148,1557,0.06252640473172792,49,148,2367,0.14356435643564355,49,29,202,0.529126213592233,50,109,206,2021-01-06
NE,10,90,1,18,82,1,32,100,5020,101,3205,101,496,100,49,101,25,100,3,100,2,100,370,101,126,100,120,101,480,100,469,101,16,100,14,100,573,101,0.6384462151394422,101,3205,5020,0.15701171256726812,100,496,3159,0.10040485829959514,100,496,4940,0.22621184919210055,100,126,557,0.6457242582897034,101,370,573,2021-01-06
NH,6,23,1,9,20,1,5,30,3120,30,2254,30,288,30,33,30,24,30,0,30,0,30,188,30,54,30,52,30,288,30,254,30,0,30,0,30,283,30,0.7224358974358974,30,2254,3120,0.12777284826974267,30,288,2254,0.09230769230769231,30,288,3120,0.19081272084805653,30,54,283,0.6643109540636042,30,188,283,2021-01-06
NJ,11,82,3,13,80,3,228,95,23921,96,17090,96,4017,95,455,96,158,95,4,95,2,95,1635,96,616,95,603,96,3967,95,3663,96,50,95,31,95,2823,96,0.7144350152585595,96,17090,23921,0.235684111710866,95,4017,17044,0.16844179805434417,95,4017,23848,0.2194513715710723,95,616,2807,0.5791710945802337,96,1635,2823,2021-01-06
NM,20,33,1,19,34,1,2,52,3872,54,2724,53,685,52,76,54,32,53,1,52,3,53,351,53,184,52,185,53,675,52,633,53,10,52,2,52,445,54,0.7114129015408723,53,2724,3829,0.25839305922293476,52,685,2651,0.18448693778615674,52,685,3713,0.43498817966903075,52,184,423,0.7887640449438202,53,351,445,2021-01-06
NV,15,46,2,15,46,2,55,61,8592,63,7104,63,1937,61,172,63,121,61,1,61,10,61,795,63,374,61,399,63,1924,61,1777,63,13,61,11,61,1108,63,0.8268156424581006,63,7104,8592,0.2775867010604758,61,1937,6978,0.23032104637336503,61,1937,8410,0.36847290640394087,61,374,1015,0.7175090252707581,63,795,1108,2021-01-06
NY,8,187,9,8,187,9,289,195,52805,204,38994,204,9387,195,1109,204,259,195,11,195,22,195,3738,204,1509,195,1430,204,9267,195,8543,204,120,195,56,195,5493,204,0.7384527980304896,204,38994,52805,0.2431487333575092,195,9387,38606,0.18002416431735804,195,9387,52143,0.2817401045556385,195,1509,5356,0.6805024576734026,204,3738,5493,2021-01-06
OH,28,199,5,49,178,5,81,228,32799,232,23395,232,4578,228,565,232,364,228,9,228,62,228,3195,232,987,228,961,232,4511,228,4140,232,67,228,32,228,4254,232,0.7132839415835849,232,23395,32799,0.1974467350987665,228,4578,23186,0.14093525844287783,228,4578,32483,0.23584229390681002,228,987,4185,0.7510578279266573,232,3195,4254,2021-01-06
OK,46,95,11,51,90,11,30,150,10831,152,7990,152,2037,150,396,152,85,150,1,150,6,150,1022,152,501,150,526,152,1967,150,1975,152,70,150,69,150,1116,152,0.7376973501985042,152,7990,10831,0.26165703275529867,150,2037,7785,0.19220607661822986,150,2037,10598,0.4744318181818182,150,501,1056,0.9157706093189965,152,1022,1116,2021-01-06
OR,1,62,2,3,60,2,17,63,6912,65,5052,65,536,63,57,65,60,63,1,63,31,63,546,65,102,63,86,65,530,63,432,65,6,63,2,63,817,65,0.7309027777777778,65,5052,6912,0.10861195542046606,63,536,4935,0.07936037903464614,63,536,6754,0.1276595744680851,63,102,799,0.6682986536107711,65,546,817,2021-01-06
PA,37,186,6,38,185,6,112,223,33755,229,27081,229,6141,223,652,229,575,223,6,222,31,222,3103,229,1161,223,1129,229,6069,223,5496,229,72,222,40,222,3972,229,0.8022811435342913,229,27081,33755,0.2286469580758061,223,6141,26858,0.18408273381294965,223,6141,33360,0.30116731517509726,223,1161,3855,0.7812185297079557,229,3103,3972,2021-01-06
ID,5,39,8,6,38,8,5,51,3703,52,2165,52,348,51,39,52,4,51,1,51,0,51,220,52,79,51,83,52,339,51,339,52,9,51,9,51,309,52,0.5846610856062652,52,2165,3703,0.16376470588235295,51,348,2125,0.09513395297977037,51,348,3658,0.2607260726072607,51,79,303,0.7119741100323624,52,220,309,2021-01-06
IL,19,167,17,19,167,17,73,198,32125,203,22179,203,3607,198,396,203,401,198,4,198,26,198,2338,203,738,198,664,203,3563,198,3113,203,44,198,24,198,3555,203,0.6903968871595331,203,22179,32125,0.16444039206747207,198,3607,21935,0.11364209199747952,198,3607,31740,0.2117039586919105,198,738,3486,0.6576652601969057,203,2338,3555,2021-01-06
IN,23,141,2,30,134,2,14,164,18639,166,12415,166,2642,164,351,166,177,164,7,164,4,164,1668,166,592,164,563,166,2626,164,2322,166,16,164,9,164,2186,166,0.6660765062503353,166,12415,18639,0.2148142125376047,164,2642,12299,0.14285714285714285,164,2642,18494,0.27702386523163314,164,592,2137,0.7630375114364135,166,1668,2186,2021-01-06
KS,11,133,4,16,128,4,21,145,8759,148,5377,148,1010,145,151,148,89,145,1,145,1,145,665,148,232,145,221,148,1007,145,910,148,3,145,2,145,859,148,0.613882863340564,148,5377,8759,0.18960015017833678,145,1010,5327,0.11646678966789668,145,1010,8672,0.27718040621266427,145,232,837,0.7741559953434226,148,665,859,2021-01-06
KY,0,122,2,2,120,2,25,122,14522,124,8897,124,1831,122,465,124,110,122,3,122,10,122,1220,124,372,122,370,124,1807,122,1686,124,24,122,8,122,1840,124,0.6126566588624156,124,8897,14522,0.20899440703116082,122,1831,8761,0.12769370248971337,122,1831,14339,0.20758928571428573,122,372,1792,0.6630434782608695,124,1220,1840,2021-01-06
LA,39,173,9,43,169,9,16,212,14245,221,9736,221,1750,221,227,213,18,213,1,213,1,213,1502,221,495,221,484,221,1739,221,1927,221,11,221,10,221,1885,221,0.6834678834678835,221,9736,14245,0.17974527526705011,221,1750,9736,0.12285012285012285,221,1750,14245,0.2625994694960212,221,495,1885,0.7968169761273209,221,1502,1885,2021-01-06
MA,12,89,1,14,87,1,61,101,19474,102,15804,102,2075,101,269,102,142,101,10,101,4,101,1282,102,475,101,457,102,2051,101,1877,102,24,101,19,101,1491,102,0.8115435965903256,102,15804,19474,0.13213194090677535,101,2075,15704,0.10723514211886305,101,2075,19350,0.3242320819112628,101,475,1465,0.8598256203890007,102,1282,1491,2021-01-06
MD,3,55,1,2,56,1,28,58,11894,59,9677,59,2117,58,253,59,314,58,1,58,6,58,1105,59,434,58,373,59,2102,58,1714,59,15,58,8,58,1402,59,0.8136034975617958,59,9677,11894,0.22019970875806116,58,2117,9614,0.17972663214194753,58,2117,11779,0.31841526045487895,58,434,1363,0.7881597717546363,59,1105,1402,2021-01-06
ME,4,27,8,4,27,8,5,38,3289,39,2320,39,252,38,17,39,30,38,2,38,1,38,248,39,66,38,62,39,250,38,204,39,2,38,1,38,337,39,0.7053815749467923,39,2320,3289,0.1099476439790576,38,252,2292,0.07732433261736729,38,252,3259,0.2018348623853211,38,66,327,0.7359050445103857,39,248,337,2021-01-06
MI,22,136,4,24,134,4,30,158,23507,162,17530,162,2381,158,298,162,88,158,3,158,17,158,2058,162,510,158,487,162,2358,158,2173,162,23,158,18,158,2648,162,0.7457353128855234,162,17530,23507,0.13687054495286272,158,2381,17396,0.10214938435797331,158,2381,23309,0.1955521472392638,158,510,2608,0.777190332326284,162,2058,2648,2021-01-06
MN,20,106,14,23,103,14,15,139,10055,140,7220,140,786,139,98,140,52,139,1,139,3,139,694,140,147,139,135,140,768,139,676,140,18,139,14,139,947,140,0.7180507210343113,140,7220,10055,0.11082910321489002,139,786,7092,0.0795868772782503,139,786,9876,0.16136114160263446,139,147,911,0.7328405491024287,140,694,947,2021-01-06
MO,24,99,18,35,88,18,20,137,18023,141,14030,141,2644,137,285,141,224,137,8,137,19,137,1657,141,645,137,612,141,2572,137,2273,141,72,137,35,137,1943,141,0.7784497586417356,141,14030,18023,0.19145546705286023,137,2644,13810,0.1491846752807087,137,2644,17723,0.34345047923322686,137,645,1878,0.8528049408131755,141,1657,1943,2021-01-06
MS,14,91,2,19,86,2,17,105,8481,107,5605,107,1450,105,168,107,50,105,1,105,5,105,724,107,370,105,293,107,1430,105,1232,107,20,105,11,105,851,107,0.6608890461030539,107,5605,8481,0.26173285198555957,105,1450,5540,0.17290722632959696,105,1450,8386,0.44902912621359226,105,370,824,0.8507638072855465,107,724,851,2021-01-06
WY,4,25,2,4,25,2,2,29,1736,31,799,31,109,29,17,31,17,29,0,29,0,29,54,31,24,29,21,31,109,29,99,31,0,29,0,29,138,31,0.4602534562211982,31,799,1736,0.13780025284450062,29,109,791,0.0645352279455299,29,109,1689,0.1889763779527559,29,24,127,0.391304347826087,31,54,138,2021-01-06
