state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VT,1,15,1,1,15,1,0,16,1296,17,854,17,3,16,0,17,3,16,0,16,1,16,63,17,2,16,2,17,3,16,3,17,0,16,0,16,107,17,0.658950617283951,17,854,1296,0.003614457831325,16,3,830,0.002384737678855,16,3,1258,0.02020202020202,16,2,99,0.588785046728972,17,63,107,2021/06/15,,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,16,0,16,1,16,0,16,0,16,0,16,1,16,1,16,0,16
WA,7,94,2,7,94,2,12,101,13232,103,9684,103,524,101,31,103,134,101,0,101,4,101,861,103,118,101,94,103,512,101,312,103,12,101,3,101,1268,103,0.73186215235792,103,9684,13232,0.054623162722819,101,524,9593,0.039993894061975,101,524,13102,0.094855305466238,101,118,1244,0.679022082018927,103,861,1268,2021/06/15,,0,103,2,103,5,103,5,103,9,103,5,103,3,103,2,103,0,103,1,101,17,101,12,101,12,101,12,101,16,101,29,101,18,101,17,101
WI,6,120,22,11,115,22,1,145,13342,148,8375,147,149,144,22,148,38,145,2,145,9,145,808,146,39,144,39,147,138,144,121,147,11,144,3,144,1589,148,0.638192486474129,147,8375,13123,0.018199584707463,144,149,8187,0.011582711442786,144,149,12864,0.02537410540013,144,39,1537,0.508495909376967,146,808,1589,2021/06/15,,0,148,2,148,3,148,1,148,4,148,4,148,5,148,2,148,1,148,1,145,0,145,1,145,3,145,5,145,9,145,10,145,9,145,0,145
MS,7,96,2,11,92,2,1,103,8639,105,5531,105,148,103,32,105,23,103,2,103,8,103,556,105,50,103,31,105,138,103,98,105,10,103,1,103,833,105,0.640236138441949,105,5531,8639,0.027007299270073,103,148,5480,0.017277609152463,103,148,8566,0.06150061500615,103,50,813,0.667466986794718,105,556,833,2021/06/15,,1,105,7,105,1,105,4,105,2,105,8,105,6,105,3,105,0,105,2,102,3,103,2,103,2,103,5,103,4,103,2,103,3,102,0,103
MT,5,61,1,6,60,1,3,66,3173,67,2083,67,54,66,11,67,9,66,0,66,1,66,142,67,13,66,13,67,49,66,47,67,5,66,0,66,237,67,0.656476520642925,67,2083,3173,0.026074360212458,66,54,2071,0.017175572519084,66,54,3144,0.056277056277056,66,13,231,0.59915611814346,67,142,237,2021/06/15,,1,67,1,67,0,67,1,67,2,67,4,67,0,67,2,67,0,67,0,66,1,66,0,66,0,66,1,66,2,66,4,66,1,66,0,66
NC,3,117,12,3,117,12,17,128,23861,131,18098,131,461,128,48,132,84,128,2,128,7,128,1887,131,134,128,130,132,435,128,407,132,26,128,13,128,2400,131,0.758476174510708,131,18098,23861,0.025539286911814,127,457,17894,0.019371794328346,127,457,23591,0.057412167952014,127,134,2334,0.78625,131,1887,2400,2021/06/15,,0,132,6,132,5,132,7,132,10,132,10,132,7,132,3,132,0,132,1,128,5,128,7,128,12,128,16,128,24,128,12,128,7,128,0,128
ND,1,18,1,0,19,1,9,19,1386,20,977,20,31,19,1,20,7,19,0,19,2,19,74,20,10,19,8,20,30,19,15,20,1,19,0,19,143,20,0.704906204906205,20,977,1386,0.032291666666667,19,31,960,0.022794117647059,19,31,1360,0.071942446043165,19,10,139,0.517482517482518,20,74,143,2021/06/15,,0,20,1,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,19,1,19,1,19,2,19,1,19,0,19,1,19,1,19,0,19
NE,10,90,1,15,85,1,1,100,4366,101,2924,101,51,100,10,101,7,100,0,100,1,100,386,101,7,100,8,101,48,100,36,101,3,100,2,100,567,101,0.669720568025653,101,2924,4366,0.017702186740715,100,51,2881,0.011888111888112,100,51,4290,0.012612612612613,100,7,555,0.680776014109347,101,386,567,2021/06/15,,0,101,1,101,0,101,0,101,1,101,4,101,2,101,2,101,0,101,0,100,0,100,1,100,3,100,0,100,0,100,2,100,1,100,0,100
NH,1,25,4,3,23,4,1,30,3135,30,2238,30,17,30,2,30,3,30,0,30,0,30,170,30,5,30,4,30,17,30,14,30,0,30,0,30,283,30,0.713875598086124,30,2238,3135,0.007596067917784,30,17,2238,0.005422647527911,30,17,3135,0.017667844522968,30,5,283,0.600706713780919,30,170,283,2021/06/15,,0,30,0,30,2,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,1,30,2,30,0,30
NJ,9,75,12,8,75,13,21,95,24532,96,16300,96,343,95,31,96,112,95,1,95,1,95,1245,96,61,95,58,96,337,95,257,96,6,95,2,95,3063,96,0.664438284689385,96,16300,24532,0.021093413689195,95,343,16261,0.014024041213509,95,343,24458,0.020019691499836,95,61,3047,0.406464250734574,96,1245,3063,2021/06/15,,0,96,1,96,7,96,2,96,4,96,6,96,4,96,5,96,2,96,0,95,3,95,3,95,6,95,13,95,6,95,8,95,9,95,64,95
NM,14,41,1,18,37,1,2,52,4363,56,2880,53,100,52,13,56,24,55,0,52,5,55,305,53,30,52,30,53,95,52,92,53,5,52,0,52,425,56,0.694310511089682,53,2880,4148,0.036101083032491,51,100,2770,0.024813895781638,52,100,4030,0.078947368421053,52,30,380,0.760598503740648,53,305,401,2021/06/15,,0,53,1,52,2,52,0,52,1,52,4,52,0,52,5,52,0,53,1,52,4,51,3,51,1,51,1,51,4,51,5,51,5,51,0,52
NV,1,14,48,1,14,48,34,61,8690,63,6354,63,269,61,37,63,27,61,1,61,0,61,571,63,61,61,57,63,260,61,230,63,9,61,22,61,852,63,0.731185270425777,63,6354,8690,0.043074459567654,61,269,6245,0.03157647611222,61,269,8519,0.076923076923077,61,61,793,0.67018779342723,63,571,852,2021/06/15,,1,63,3,63,3,63,6,63,5,63,10,63,6,63,3,63,0,63,0,61,3,61,4,61,2,61,1,61,9,61,5,61,3,61,0,61
NY,5,192,9,5,192,9,91,197,51924,206,38238,206,934,197,67,206,154,197,3,197,20,197,3278,206,193,197,147,206,891,197,557,206,43,197,11,197,5284,206,0.736422463600647,206,38238,51924,0.024642499076566,197,934,37902,0.018194568901703,197,934,51334,0.037381367422041,197,193,5163,0.620363361090083,206,3278,5284,2021/06/15,,2,206,1,206,11,206,9,206,16,206,8,206,7,206,8,206,5,205,0,197,11,197,18,197,19,197,28,197,23,197,26,197,23,197,6,197
OH,14,205,13,19,200,13,28,228,32135,232,22849,232,717,228,56,232,142,228,8,228,93,228,2649,232,121,228,83,232,628,228,345,232,89,228,18,228,4161,232,0.711031585498678,232,22849,32135,0.031666813885699,228,717,22642,0.022528042228297,228,717,31827,0.029533805223334,228,121,4097,0.6366258111031,232,2649,4161,2021/06/15,,0,231,3,231,7,231,7,231,11,231,12,232,7,231,5,231,2,232,2,227,5,227,8,227,7,227,14,227,13,228,17,227,9,227,2,228
OK,31,106,13,32,105,13,8,148,10658,150,6800,150,195,148,22,150,47,148,0,148,7,148,664,150,43,148,37,150,170,148,130,150,25,148,23,148,1012,150,0.638018389941828,150,6800,10658,0.029274883651103,148,195,6661,0.018585589020206,148,195,10492,0.044284243048404,148,43,971,0.656126482213439,150,664,1012,2021/06/15,,0,150,3,150,2,150,5,150,3,150,5,150,2,150,2,150,0,150,0,148,5,148,6,148,6,148,2,148,15,148,7,148,6,148,0,148
OR,4,53,7,4,53,7,9,62,7018,64,5181,64,198,62,25,64,47,62,1,62,0,62,532,64,39,62,35,64,195,62,170,64,3,62,0,62,796,64,0.738244514106583,64,5181,7018,0.038976377952756,62,198,5080,0.028917774207682,62,198,6847,0.050518134715026,62,39,772,0.668341708542714,64,532,796,2021/06/15,,0,64,2,64,3,64,4,64,3,64,7,64,4,64,2,64,0,64,0,62,2,62,4,62,5,62,8,62,4,62,11,62,13,62,0,62
AK,1,22,1,1,22,1,0,24,1635,24,1037,24,13,24,1,24,0,24,0,24,0,24,86,24,4,24,4,24,13,24,12,24,0,24,0,24,132,24,0.634250764525994,24,1037,1635,0.012536162005786,24,13,1037,0.007951070336391,24,13,1635,0.03030303030303,24,4,132,0.651515151515152,24,86,132,2021/06/15,,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
AL,27,71,19,28,70,19,2,112,15351,117,10953,116,298,112,21,114,66,112,1,112,18,112,1283,117,83,112,66,114,285,112,181,114,13,112,2,112,1631,117,0.714248451255298,116,10953,15335,0.027417562060022,111,296,10796,0.019727260691116,112,298,15106,0.052102950408035,112,83,1593,0.786633966891478,117,1283,1631,2021/06/15,,0,114,2,114,1,114,4,114,3,114,6,114,4,114,1,114,0,114,0,112,6,112,9,112,9,112,4,112,11,112,16,112,11,112,0,112
AR,16,91,2,18,89,2,3,107,9411,109,6739,109,243,107,45,109,51,107,0,107,13,107,695,109,100,107,87,109,238,107,196,109,5,107,1,107,1011,109,0.716076931250664,109,6739,9411,0.036144578313253,107,243,6723,0.025922765094943,107,243,9374,0.1001001001001,107,100,999,0.687438180019782,109,695,1011,2021/06/15,,0,109,5,109,3,109,1,109,9,109,7,109,5,109,5,109,10,109,0,107,5,107,4,107,5,107,6,107,10,107,10,107,11,107,0,107
AZ,24,92,3,25,91,3,1,116,17075,119,12036,119,482,116,50,119,111,116,4,116,1,116,1142,119,116,116,79,119,473,116,288,119,9,116,5,116,2247,119,0.70489019033675,119,12036,17075,0.040681971640783,116,482,11848,0.028707564026206,116,482,16790,0.053162236480293,116,116,2182,0.508233199821985,119,1142,2247,2021/06/15,,0,119,3,119,2,119,7,119,9,119,10,119,11,119,8,119,0,119,1,116,12,116,11,116,13,116,16,116,19,116,23,116,16,116,0,116
CA,59,313,37,73,298,38,51,401,60151,408,48592,409,1244,400,128,409,358,401,3,399,7,400,4805,408,258,400,233,408,1217,400,944,408,27,400,19,400,6931,408,0.807800369071171,408,48590,60151,0.025943150299264,400,1244,47951,0.020966409923651,400,1244,59333,0.038160035497707,400,258,6761,0.693262155533112,408,4805,6931,2021/06/15,,2,408,6,408,22,408,19,408,26,408,18,408,18,407,17,407,0,408,1,400,31,400,38,400,31,400,50,400,92,400,64,399,49,400,2,400
CO,8,77,20,8,77,20,4,103,11652,105,7984,105,421,103,38,105,43,103,2,103,7,103,883,105,137,103,132,105,411,103,357,105,10,103,2,103,1305,105,0.685204256779952,105,7984,11652,0.053243961047173,103,421,7907,0.036466002598528,103,421,11545,0.107704402515723,103,137,1272,0.676628352490421,105,883,1305,2021/06/15,,1,104,2,104,3,104,4,104,8,104,7,105,7,104,6,104,0,105,3,102,6,102,4,102,4,102,6,102,8,103,7,102,5,102,0,103
CT,4,33,1,4,33,1,3,37,8121,38,6548,38,64,37,13,38,31,37,0,37,0,37,512,38,5,37,3,38,61,37,33,38,3,37,0,37,1052,38,0.806304642285433,38,6548,8121,0.009864364981504,37,64,6488,0.007967135565791,37,64,8033,0.004854368932039,37,5,1030,0.486692015209126,38,512,1052,2021/06/15,,0,38,1,38,2,38,2,38,1,38,4,38,3,38,0,38,0,38,0,37,5,37,3,37,1,37,4,37,7,37,2,37,9,37,0,37
DC,0,12,2,0,12,2,0,12,3464,14,2585,14,75,13,4,14,44,13,0,13,5,13,269,14,13,12,7,13,64,13,39,14,11,13,0,13,347,14,0.746247113163972,14,2585,3464,0.02970297029703,13,75,2525,0.02239474469991,13,75,3349,0.039634146341463,12,13,328,0.77521613832853,14,269,347,2021/06/15,,0,14,0,14,0,14,0,14,0,14,0,14,2,14,2,14,0,14,0,13,3,13,9,13,3,13,7,13,13,13,4,13,5,13,0,13
DE,1,13,1,1,13,1,0,14,3294,15,2523,15,35,14,3,15,34,14,0,14,0,14,142,15,6,14,5,15,28,14,18,15,7,14,6,14,181,15,0.765938069216758,15,2523,3294,0.013972055888224,14,35,2505,0.010729613733906,14,35,3262,0.034682080924855,14,6,173,0.784530386740332,15,142,181,2021/06/15,,1,15,0,15,0,15,0,15,1,15,1,15,0,15,0,15,0,15,0,14,1,14,0,14,1,14,4,14,6,14,15,14,7,14,0,14
FL,5,199,57,7,197,57,58,255,57107,261,43474,261,1801,255,242,261,137,255,7,255,9,255,4770,261,413,255,399,261,1779,255,1532,261,22,255,18,255,6389,261,0.761272698618383,261,43474,57107,0.042096159689596,255,1801,42783,0.032083941995938,255,1801,56134,0.066666666666667,255,413,6195,0.746595711378932,261,4770,6389,2021/06/15,,4,261,14,261,26,261,33,261,41,261,55,261,32,261,24,261,13,261,1,255,10,255,13,255,16,255,25,255,26,255,24,255,21,255,1,255
GA,25,124,19,28,120,20,5,165,22300,168,17055,168,586,165,151,168,95,165,4,165,33,165,1962,168,138,165,103,168,547,165,309,168,39,165,6,165,2622,168,0.764798206278027,168,17055,22300,0.034754759504181,165,586,16861,0.026620633262163,165,586,22013,0.053654743390358,165,138,2572,0.748283752860412,168,1962,2622,2021/06/15,,0,168,28,168,3,168,10,168,10,168,10,168,7,168,6,168,8,168,0,165,2,165,7,165,10,165,22,165,8,165,22,165,9,165,15,165
HI,1,19,4,2,18,4,1,24,2604,24,1829,24,47,24,3,24,4,24,0,24,0,24,132,24,10,24,8,24,45,24,38,24,2,24,1,24,217,24,0.702380952380952,24,1829,2604,0.025697102241662,24,47,1829,0.018049155145929,24,47,2604,0.046082949308756,24,10,217,0.608294930875576,24,132,217,2021/06/15,,0,24,1,24,0,24,0,24,0,24,1,24,0,24,1,24,0,24,0,24,1,24,0,24,0,24,0,24,2,24,0,24,1,24,0,24
IA,0,25,101,0,24,102,0,124,8014,126,4887,126,137,124,14,126,51,124,0,124,5,124,419,126,25,124,15,126,128,124,63,126,9,124,2,124,664,126,0.609807836286499,126,4887,8014,0.028411447532144,124,137,4822,0.017304534545914,124,137,7917,0.038759689922481,124,25,645,0.631024096385542,126,419,664,2021/06/15,,1,126,2,126,1,126,3,126,3,126,2,126,1,126,1,126,0,126,1,124,7,124,10,124,7,124,7,124,10,124,8,124,1,124,0,124
ID,4,38,10,4,38,10,0,51,3681,52,2159,52,89,51,8,52,4,51,3,51,0,51,197,52,33,51,32,52,84,51,76,52,5,51,5,51,313,52,0.58652540070633,52,2159,3681,0.041744840525328,51,89,2132,0.024443834111508,51,89,3641,0.108910891089109,51,33,303,0.629392971246006,52,197,313,2021/06/15,,0,52,0,51,0,51,0,51,4,51,1,51,1,51,2,51,0,52,0,51,0,50,0,50,0,50,0,50,1,50,1,50,2,50,0,51
IL,8,167,25,8,167,25,62,195,31298,200,21516,200,531,195,49,200,237,195,1,195,37,195,1972,200,120,195,101,200,492,195,352,200,39,195,13,195,3331,200,0.68745606748035,200,21516,31298,0.024956525826009,195,531,21277,0.017158367531586,195,531,30947,0.036730945821855,195,120,3267,0.592014410087061,200,1972,3331,2021/06/15,,1,200,5,200,7,200,3,200,17,200,9,200,4,200,2,200,1,191,9,195,25,195,23,195,12,195,37,195,51,195,45,195,31,195,4,186
