state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2020-09-24,"57,445","56,737","58,153",70.54,69.92,71.15,"80,127","79,180","81,074"
CW,2020-09-25,"57,578","56,875","58,282",70.46,69.76,71.17,"80,529","79,592","81,466"
CW,2020-09-26,"56,356","55,668","57,044",69.26,68.52,70.00,"80,244","79,327","81,162"
CW,2020-09-27,"54,909","54,245","55,574",67.52,66.86,68.19,"80,180","79,284","81,075"
CW,2020-09-28,"55,233","54,588","55,879",67.76,67.19,68.34,"80,410","79,543","81,276"
CW,2020-09-29,"57,909","57,271","58,547",70.72,70.08,71.36,"80,728","79,874","81,582"
CW,2020-09-30,"58,265","57,642","58,888",71.21,70.52,71.90,"80,690","79,858","81,523"
CW,2020-10-01,"58,464","57,841","59,088",71.01,70.20,71.81,"81,231","80,395","82,066"
CW,2020-10-02,"58,089","57,479","58,700",70.49,69.62,71.36,"81,405","80,600","82,210"
CW,2020-10-03,"57,857","57,248","58,467",69.49,67.28,71.69,"82,056","81,259","82,854"
CW,2020-10-04,"56,303","55,708","56,897",67.76,65.60,69.92,"81,878","81,097","82,660"
CW,2020-10-05,"56,468","55,896","57,040",67.75,65.66,69.83,"82,324","81,571","83,078"
CW,2020-10-06,"59,096","58,540","59,651",70.70,68.68,72.71,"82,537","81,804","83,270"
CW,2020-10-07,"59,810","59,270","60,350",71.37,69.48,73.26,"82,784","82,074","83,493"
CW,2020-10-08,"60,040","59,545","60,534",71.73,70.01,73.45,"82,836","82,169","83,503"
CW,2020-10-09,"59,948","59,542","60,354",71.51,70.11,72.92,"83,034","82,483","83,585"
CW,2020-10-10,"58,756","58,489","59,022",70.29,69.49,71.09,"82,763","82,355","83,171"
CW,2020-10-11,"57,217","56,924","57,510",68.64,67.72,69.57,"82,497","82,071","82,923"
CW,2020-10-12,"57,569","57,265","57,873",68.46,67.35,69.58,"83,386","82,965","83,806"
CW,2020-10-13,"59,895","59,579","60,212",70.99,69.83,72.15,"83,759","83,328","84,190"
CW,2020-10-14,"60,416","60,089","60,743",71.65,70.42,72.88,"83,802","83,364","84,241"
CW,2020-10-15,"60,770","60,447","61,094",71.54,70.33,72.75,"84,197","83,766","84,628"
CW,2020-10-16,"60,765","60,456","61,073",71.44,70.30,72.59,"84,314","83,903","84,724"
CW,2020-10-17,"59,617","59,313","59,922",70.31,69.15,71.47,"84,167","83,759","84,575"
CW,2020-10-18,"58,017","57,711","58,324",68.61,67.44,69.78,"83,954","83,542","84,365"
CW,2020-10-19,"58,141","57,888","58,394",68.59,67.63,69.54,"84,122","83,776","84,468"
CW,2020-10-20,"60,571","60,392","60,751",71.25,70.59,71.92,"84,412","84,153","84,671"
CW,2020-10-21,"61,053","60,848","61,258",71.76,70.97,72.54,"84,499","84,199","84,798"
CW,2020-10-22,"60,882","60,685","61,079",71.43,70.69,72.18,"84,650","84,365","84,934"
CW,2020-10-23,"61,056","60,785","61,327",71.17,70.17,72.17,"85,206","84,850","85,563"
CW,2020-10-24,"60,083","59,668","60,498",69.86,68.25,71.47,"85,428","84,844","86,012"
AL,2020-09-24,"1,207","1,207","1,207",82.96,82.96,82.96,"1,455","1,455","1,455"
AR,2020-09-24,755,737,773,75.70,71.57,79.84,959,933,985
CA,2020-09-24,"4,991","4,978","5,004",70.26,69.52,70.99,"7,104","7,079","7,129"
CT,2020-09-24,544,544,544,51.96,51.96,51.96,"1,047","1,047","1,047"
DC,2020-09-24,261,261,261,73.11,73.11,73.11,357,357,357
GA,2020-09-24,"1,948","1,828","2,068",79.58,64.21,94.94,"2,448","2,300","2,596"
ID,2020-09-24,191,191,191,64.09,64.09,64.09,298,298,298
IN,2020-09-24,"1,434","1,420","1,448",61.23,58.96,63.50,"2,342","2,317","2,367"
KS,2020-09-24,520,489,551,78.56,76.42,80.70,669,622,716
LA,2020-09-24,"1,196","1,185","1,207",68.60,64.96,72.24,"1,656","1,587","1,725"
MD,2020-09-24,946,946,946,69.94,69.94,69.94,"1,344","1,344","1,344"
MI,2020-09-24,"1,669","1,556","1,782",76.00,76.00,76.00,"2,196","2,064","2,328"
AL,2020-09-25,"1,217","1,215","1,219",83.47,82.86,84.08,"1,458","1,454","1,462"
AR,2020-09-25,772,748,797,76.76,71.25,82.27,966,940,992
CA,2020-09-25,"4,932","4,913","4,951",69.73,68.78,70.68,"7,073","7,043","7,103"
CT,2020-09-25,538,538,538,51.43,51.43,51.43,"1,046","1,046","1,046"
DC,2020-09-25,268,268,268,75.49,75.49,75.49,355,355,355
